date,MIDPRICE
2003-07-17 00:00:00,19.715
2003-07-18 00:00:00,19.83
2003-07-21 00:00:00,19.83
2003-07-22 00:00:00,19.83
2003-07-23 00:00:00,19.83
2003-07-24 00:00:00,19.99
2003-07-25 00:00:00,20.025
2003-07-28 00:00:00,20.04
2003-07-29 00:00:00,20.04
2003-07-30 00:00:00,20.275
2003-07-31 00:00:00,20.275
2003-08-01 00:00:00,20.35
2003-08-04 00:00:00,20.47
2003-08-05 00:00:00,20.47
2003-08-06 00:00:00,20.47
2003-08-07 00:00:00,20.475
2003-08-08 00:00:00,20.475
2003-08-11 00:00:00,20.475
2003-08-12 00:00:00,20.475
2003-08-13 00:00:00,20.495
2003-08-14 00:00:00,20.495
2003-08-15 00:00:00,20.495
2003-08-18 00:00:00,20.495
2003-08-19 00:00:00,20.495
2003-08-20 00:00:00,20.495
2003-08-21 00:00:00,20.5635
2003-08-22 00:00:00,20.71
2003-08-25 00:00:00,20.71
2003-08-26 00:00:00,20.71
2003-08-27 00:00:00,20.71
2003-08-28 00:00:00,20.82
2003-08-29 00:00:00,21.135
2003-09-02 00:00:00,21.16
2003-09-03 00:00:00,21.37
2003-09-04 00:00:00,21.37
2003-09-05 00:00:00,21.39
2003-09-08 00:00:00,21.39
2003-09-09 00:00:00,21.39
2003-09-10 00:00:00,21.45
2003-09-11 00:00:00,21.49
2003-09-12 00:00:00,21.49
2003-09-15 00:00:00,21.52
2003-09-16 00:00:00,21.66
2003-09-17 00:00:00,21.73
2003-09-18 00:00:00,21.835
2003-09-19 00:00:00,21.835
2003-09-22 00:00:00,21.835
2003-09-23 00:00:00,21.835
2003-09-24 00:00:00,21.99
2003-09-25 00:00:00,21.785
2003-09-26 00:00:00,21.7345
2003-09-29 00:00:00,21.7345
2003-09-30 00:00:00,21.7345
2003-10-01 00:00:00,21.6995
2003-10-02 00:00:00,21.6495
2003-10-03 00:00:00,21.6445
2003-10-06 00:00:00,21.6445
2003-10-07 00:00:00,21.7795
2003-10-08 00:00:00,21.8445
2003-10-09 00:00:00,21.9095
2003-10-10 00:00:00,21.9795
2003-10-13 00:00:00,22.2795
2003-10-14 00:00:00,22.4445
2003-10-15 00:00:00,22.58
2003-10-16 00:00:00,22.58
2003-10-17 00:00:00,22.58
2003-10-20 00:00:00,22.58
2003-10-21 00:00:00,22.58
2003-10-22 00:00:00,22.58
2003-10-23 00:00:00,22.58
2003-10-24 00:00:00,22.6005
2003-10-27 00:00:00,22.6005
2003-10-28 00:00:00,22.6005
2003-10-29 00:00:00,22.6455
2003-10-30 00:00:00,22.9455
2003-10-31 00:00:00,23.2955
2003-11-03 00:00:00,23.4605
2003-11-04 00:00:00,23.6205
2003-11-05 00:00:00,23.6205
2003-11-06 00:00:00,23.6205
2003-11-07 00:00:00,23.6205
2003-11-10 00:00:00,23.4255
2003-11-11 00:00:00,23.2455
2003-11-12 00:00:00,22.74
2003-11-13 00:00:00,22.74
2003-11-14 00:00:00,22.64
2003-11-17 00:00:00,22.475
2003-11-18 00:00:00,22.175
2003-11-19 00:00:00,22.13
2003-11-20 00:00:00,22.05
2003-11-21 00:00:00,21.925
2003-11-24 00:00:00,21.925
2003-11-25 00:00:00,21.925
2003-11-26 00:00:00,21.925
2003-11-28 00:00:00,21.6
2003-12-01 00:00:00,21.575
2003-12-02 00:00:00,21.545
2003-12-03 00:00:00,21.545
2003-12-04 00:00:00,21.545
2003-12-05 00:00:00,21.545
2003-12-08 00:00:00,21.285
2003-12-09 00:00:00,21.285
2003-12-10 00:00:00,21.285
2003-12-11 00:00:00,21.23
2003-12-12 00:00:00,21.23
2003-12-15 00:00:00,20.875
2003-12-16 00:00:00,20.875
2003-12-17 00:00:00,20.845
2003-12-18 00:00:00,20.845
2003-12-19 00:00:00,20.76
2003-12-22 00:00:00,20.575
2003-12-23 00:00:00,20.575
2003-12-24 00:00:00,20.575
2003-12-26 00:00:00,20.575
2003-12-29 00:00:00,20.575
2003-12-30 00:00:00,20.575
2003-12-31 00:00:00,20.545
2004-01-02 00:00:00,20.5
2004-01-05 00:00:00,20.82
2004-01-06 00:00:00,20.835
2004-01-07 00:00:00,21.04
2004-01-08 00:00:00,21.49
2004-01-09 00:00:00,21.69
2004-01-12 00:00:00,21.69
2004-01-13 00:00:00,22.045
2004-01-14 00:00:00,22.045
2004-01-15 00:00:00,22.045
2004-01-16 00:00:00,22.045
2004-01-20 00:00:00,22.045
2004-01-21 00:00:00,22.045
2004-01-22 00:00:00,22.22
2004-01-23 00:00:00,22.245
2004-01-26 00:00:00,22.59
2004-01-27 00:00:00,22.85
2004-01-28 00:00:00,22.995
2004-01-29 00:00:00,23.01
2004-01-30 00:00:00,23.01
2004-02-02 00:00:00,23.13
2004-02-03 00:00:00,23.275
2004-02-04 00:00:00,23.27
2004-02-05 00:00:00,23.27
2004-02-06 00:00:00,23.27
2004-02-09 00:00:00,23.27
2004-02-10 00:00:00,23.27
2004-02-11 00:00:00,23.12
2004-02-12 00:00:00,22.845
2004-02-13 00:00:00,22.9
2004-02-17 00:00:00,22.9
2004-02-18 00:00:00,22.9
2004-02-19 00:00:00,22.9
2004-02-20 00:00:00,22.9
2004-02-23 00:00:00,22.9
2004-02-24 00:00:00,22.9
2004-02-25 00:00:00,22.9
2004-02-26 00:00:00,22.9
2004-02-27 00:00:00,22.9
2004-03-01 00:00:00,23.0
2004-03-02 00:00:00,23.0
2004-03-03 00:00:00,23.0
2004-03-04 00:00:00,23.515
2004-03-05 00:00:00,24.6899
2004-03-08 00:00:00,24.6899
2004-03-09 00:00:00,24.6899
2004-03-10 00:00:00,25.0149
2004-03-11 00:00:00,25.0149
2004-03-12 00:00:00,25.0149
2004-03-15 00:00:00,25.0149
2004-03-16 00:00:00,25.0149
2004-03-17 00:00:00,25.0149
2004-03-18 00:00:00,25.0149
2004-03-19 00:00:00,25.0149
2004-03-22 00:00:00,25.07
2004-03-23 00:00:00,25.175
2004-03-24 00:00:00,25.47
2004-03-25 00:00:00,25.545
2004-03-26 00:00:00,25.87
2004-03-29 00:00:00,25.87
2004-03-30 00:00:00,25.87
2004-03-31 00:00:00,26.025
2004-04-01 00:00:00,26.52
2004-04-02 00:00:00,26.68
2004-04-05 00:00:00,26.795
2004-04-06 00:00:00,26.795
2004-04-07 00:00:00,26.795
2004-04-08 00:00:00,26.795
2004-04-12 00:00:00,26.795
2004-04-13 00:00:00,26.795
2004-04-14 00:00:00,26.795
2004-04-15 00:00:00,27.4
2004-04-16 00:00:00,27.4
2004-04-19 00:00:00,27.4
2004-04-20 00:00:00,27.4
2004-04-21 00:00:00,27.425
2004-04-22 00:00:00,27.735
2004-04-23 00:00:00,27.945
2004-04-26 00:00:00,27.945
2004-04-27 00:00:00,27.945
2004-04-28 00:00:00,27.945
2004-04-29 00:00:00,27.78
2004-04-30 00:00:00,27.535
2004-05-03 00:00:00,27.535
2004-05-04 00:00:00,27.535
2004-05-05 00:00:00,27.535
2004-05-06 00:00:00,27.535
2004-05-07 00:00:00,27.535
2004-05-10 00:00:00,27.535
2004-05-11 00:00:00,27.535
2004-05-12 00:00:00,27.535
2004-05-13 00:00:00,27.4
2004-05-14 00:00:00,27.12
2004-05-17 00:00:00,26.95
2004-05-18 00:00:00,26.835
2004-05-19 00:00:00,26.835
2004-05-20 00:00:00,26.745
2004-05-21 00:00:00,26.605
2004-05-24 00:00:00,26.695
2004-05-25 00:00:00,27.0
2004-05-26 00:00:00,27.135
2004-05-27 00:00:00,27.135
2004-05-28 00:00:00,27.14
2004-06-01 00:00:00,27.14
2004-06-02 00:00:00,27.535
2004-06-03 00:00:00,27.535
2004-06-04 00:00:00,27.595
2004-06-07 00:00:00,27.96
2004-06-08 00:00:00,28.34
2004-06-09 00:00:00,28.475
2004-06-10 00:00:00,28.665
2004-06-14 00:00:00,28.665
2004-06-15 00:00:00,28.75
2004-06-16 00:00:00,29.87
2004-06-17 00:00:00,29.87
2004-06-18 00:00:00,29.9395
2004-06-21 00:00:00,30.115
2004-06-22 00:00:00,30.305
2004-06-23 00:00:00,30.56
2004-06-24 00:00:00,30.72
2004-06-25 00:00:00,30.72
2004-06-28 00:00:00,30.9
2004-06-29 00:00:00,30.9
2004-06-30 00:00:00,30.995
2004-07-01 00:00:00,31.24
2004-07-02 00:00:00,31.35
2004-07-06 00:00:00,31.5
2004-07-07 00:00:00,31.845
2004-07-08 00:00:00,31.845
2004-07-09 00:00:00,31.845
2004-07-12 00:00:00,31.56
2004-07-13 00:00:00,31.56
2004-07-14 00:00:00,31.465
2004-07-15 00:00:00,31.465
2004-07-16 00:00:00,31.465
2004-07-19 00:00:00,31.465
2004-07-20 00:00:00,31.465
2004-07-21 00:00:00,31.465
2004-07-22 00:00:00,31.465
2004-07-23 00:00:00,31.465
2004-07-26 00:00:00,31.465
2004-07-27 00:00:00,31.185
2004-07-28 00:00:00,31.185
2004-07-29 00:00:00,31.185
2004-07-30 00:00:00,31.185
2004-08-02 00:00:00,31.185
2004-08-03 00:00:00,31.185
2004-08-04 00:00:00,31.185
2004-08-05 00:00:00,31.185
2004-08-06 00:00:00,31.185
2004-08-09 00:00:00,31.185
2004-08-10 00:00:00,31.185
2004-08-11 00:00:00,31.665
2004-08-12 00:00:00,31.35
2004-08-13 00:00:00,31.35
2004-08-16 00:00:00,31.35
2004-08-17 00:00:00,31.35
2004-08-18 00:00:00,31.35
2004-08-19 00:00:00,31.35
2004-08-20 00:00:00,31.35
2004-08-23 00:00:00,31.35
2004-08-24 00:00:00,31.35
2004-08-25 00:00:00,31.425
2004-08-26 00:00:00,32.44
2004-08-27 00:00:00,32.44
2004-08-30 00:00:00,32.44
2004-08-31 00:00:00,32.44
2004-09-01 00:00:00,32.845
2004-09-02 00:00:00,32.845
2004-09-03 00:00:00,32.9
2004-09-07 00:00:00,33.225
2004-09-08 00:00:00,33.415
2004-09-09 00:00:00,33.425
2004-09-10 00:00:00,33.46
2004-09-13 00:00:00,33.46
2004-09-14 00:00:00,33.46
2004-09-15 00:00:00,33.465
2004-09-16 00:00:00,33.56
2004-09-17 00:00:00,33.935
2004-09-20 00:00:00,34.29
2004-09-21 00:00:00,35.03
2004-09-22 00:00:00,35.3
2004-09-23 00:00:00,35.805
2004-09-24 00:00:00,36.415
2004-09-27 00:00:00,36.415
2004-09-28 00:00:00,36.435
2004-09-29 00:00:00,36.53
2004-09-30 00:00:00,37.025
2004-10-01 00:00:00,37.025
2004-10-04 00:00:00,37.025
2004-10-05 00:00:00,37.225
2004-10-06 00:00:00,37.77
2004-10-07 00:00:00,37.855
2004-10-08 00:00:00,37.855
2004-10-11 00:00:00,37.855
2004-10-12 00:00:00,37.865
2004-10-13 00:00:00,38.005
2004-10-14 00:00:00,41.075
2004-10-15 00:00:00,41.28
2004-10-18 00:00:00,42.28
2004-10-19 00:00:00,42.58
2004-10-20 00:00:00,42.59
2004-10-21 00:00:00,42.59
2004-10-22 00:00:00,42.59
2004-10-25 00:00:00,42.9
2004-10-26 00:00:00,43.0
2004-10-27 00:00:00,44.135
2004-10-28 00:00:00,44.935
2004-10-29 00:00:00,45.425
2004-11-01 00:00:00,45.455
2004-11-02 00:00:00,45.865
2004-11-03 00:00:00,46.88
2004-11-04 00:00:00,46.88
2004-11-05 00:00:00,46.88
2004-11-08 00:00:00,46.88
2004-11-09 00:00:00,47.425
2004-11-10 00:00:00,49.33
2004-11-11 00:00:00,50.15
2004-11-12 00:00:00,50.405
2004-11-15 00:00:00,51.38
2004-11-16 00:00:00,51.38
2004-11-17 00:00:00,51.54
2004-11-18 00:00:00,51.54
2004-11-19 00:00:00,51.94
2004-11-22 00:00:00,55.485
2004-11-23 00:00:00,56.085
2004-11-24 00:00:00,57.35
2004-11-26 00:00:00,58.78
2004-11-29 00:00:00,60.805
2004-11-30 00:00:00,60.805
2004-12-01 00:00:00,60.805
2004-12-02 00:00:00,60.805
2004-12-03 00:00:00,60.805
2004-12-06 00:00:00,61.475
2004-12-07 00:00:00,61.475
2004-12-08 00:00:00,61.74
2004-12-09 00:00:00,61.895
2004-12-10 00:00:00,61.895
2004-12-13 00:00:00,61.895
2004-12-14 00:00:00,61.895
2004-12-15 00:00:00,61.895
2004-12-16 00:00:00,61.93
2004-12-17 00:00:00,62.035
2004-12-20 00:00:00,63.735
2004-12-21 00:00:00,65.31
2004-12-22 00:00:00,65.56
2004-12-23 00:00:00,65.585
2004-12-27 00:00:00,65.585
2004-12-28 00:00:00,65.195
2004-12-29 00:00:00,64.775
2004-12-30 00:00:00,64.55
2004-12-31 00:00:00,64.55
2005-01-03 00:00:00,64.55
2005-01-04 00:00:00,64.55
2005-01-05 00:00:00,64.55
2005-01-06 00:00:00,64.55
2005-01-07 00:00:00,65.615
2005-01-10 00:00:00,66.15
2005-01-11 00:00:00,66.15
2005-01-12 00:00:00,66.15
2005-01-13 00:00:00,68.01
2005-01-14 00:00:00,68.01
2005-01-18 00:00:00,68.01
2005-01-19 00:00:00,68.01
2005-01-20 00:00:00,68.235
2005-01-21 00:00:00,68.235
2005-01-24 00:00:00,68.235
2005-01-25 00:00:00,68.235
2005-01-26 00:00:00,68.51
2005-01-27 00:00:00,68.51
2005-01-28 00:00:00,68.51
2005-01-31 00:00:00,70.245
2005-02-01 00:00:00,70.43
2005-02-02 00:00:00,71.605
2005-02-03 00:00:00,71.605
2005-02-04 00:00:00,71.605
2005-02-07 00:00:00,71.605
2005-02-08 00:00:00,72.34
2005-02-09 00:00:00,72.645
2005-02-10 00:00:00,75.59
2005-02-11 00:00:00,75.59
2005-02-14 00:00:00,77.0
2005-02-15 00:00:00,79.275
2005-02-16 00:00:00,79.835
2005-02-17 00:00:00,80.44
2005-02-18 00:00:00,80.715
2005-02-22 00:00:00,80.91
2005-02-23 00:00:00,81.05
2005-02-24 00:00:00,81.215
2005-02-25 00:00:00,81.66
2005-02-28 00:00:00,67.42
2005-03-01 00:00:00,67.42
2005-03-02 00:00:00,67.42
2005-03-03 00:00:00,66.05
2005-03-04 00:00:00,66.05
2005-03-07 00:00:00,66.05
2005-03-08 00:00:00,65.49
2005-03-09 00:00:00,64.855
2005-03-10 00:00:00,64.855
2005-03-11 00:00:00,64.855
2005-03-14 00:00:00,64.855
2005-03-15 00:00:00,64.855
2005-03-16 00:00:00,64.855
2005-03-17 00:00:00,64.855
2005-03-18 00:00:00,64.37
2005-03-21 00:00:00,64.37
2005-03-22 00:00:00,64.37
2005-03-23 00:00:00,64.37
2005-03-24 00:00:00,64.37
2005-03-28 00:00:00,41.985
2005-03-29 00:00:00,41.97
2005-03-30 00:00:00,41.86
2005-03-31 00:00:00,41.62
2005-04-01 00:00:00,41.4
2005-04-04 00:00:00,41.4
2005-04-05 00:00:00,41.4
2005-04-06 00:00:00,41.4
2005-04-07 00:00:00,41.535
2005-04-08 00:00:00,41.985
2005-04-11 00:00:00,41.985
2005-04-12 00:00:00,42.305
2005-04-13 00:00:00,42.305
2005-04-14 00:00:00,40.645
2005-04-15 00:00:00,39.865
2005-04-18 00:00:00,39.225
2005-04-19 00:00:00,39.225
2005-04-20 00:00:00,39.225
2005-04-21 00:00:00,39.225
2005-04-22 00:00:00,39.225
2005-04-25 00:00:00,39.225
2005-04-26 00:00:00,39.225
2005-04-27 00:00:00,39.225
2005-04-28 00:00:00,39.225
2005-04-29 00:00:00,39.225
2005-05-02 00:00:00,39.225
2005-05-03 00:00:00,39.225
2005-05-04 00:00:00,39.225
2005-05-05 00:00:00,39.225
2005-05-06 00:00:00,39.125
2005-05-09 00:00:00,38.595
2005-05-10 00:00:00,38.495
2005-05-11 00:00:00,36.545
2005-05-12 00:00:00,35.425
2005-05-13 00:00:00,35.425
2005-05-16 00:00:00,35.425
2005-05-17 00:00:00,35.425
2005-05-18 00:00:00,35.335
2005-05-19 00:00:00,35.395
2005-05-20 00:00:00,35.395
2005-05-23 00:00:00,36.505
2005-05-24 00:00:00,36.55
2005-05-25 00:00:00,36.55
2005-05-26 00:00:00,37.025
2005-05-27 00:00:00,37.025
2005-05-31 00:00:00,37.025
2005-06-01 00:00:00,37.025
2005-06-02 00:00:00,37.025
2005-06-03 00:00:00,37.025
2005-06-06 00:00:00,37.025
2005-06-07 00:00:00,37.025
2005-06-08 00:00:00,37.025
2005-06-09 00:00:00,37.47
2005-06-10 00:00:00,37.505
2005-06-13 00:00:00,37.735
2005-06-14 00:00:00,37.74
2005-06-15 00:00:00,37.965
2005-06-16 00:00:00,38.23
2005-06-17 00:00:00,38.23
2005-06-20 00:00:00,38.23
2005-06-21 00:00:00,38.23
2005-06-22 00:00:00,38.23
2005-06-23 00:00:00,38.23
2005-06-24 00:00:00,38.155
2005-06-27 00:00:00,38.14
2005-06-28 00:00:00,38.14
2005-06-29 00:00:00,37.92
2005-06-30 00:00:00,37.65
2005-07-01 00:00:00,37.65
2005-07-05 00:00:00,37.65
2005-07-06 00:00:00,37.65
2005-07-07 00:00:00,37.65
2005-07-08 00:00:00,37.65
2005-07-11 00:00:00,37.765
2005-07-12 00:00:00,37.765
2005-07-13 00:00:00,37.95
2005-07-14 00:00:00,39.065
2005-07-15 00:00:00,39.065
2005-07-18 00:00:00,39.11
2005-07-19 00:00:00,39.675
2005-07-20 00:00:00,39.96
2005-07-21 00:00:00,40.08
2005-07-22 00:00:00,40.08
2005-07-25 00:00:00,40.2
2005-07-26 00:00:00,40.2
2005-07-27 00:00:00,40.2
2005-07-28 00:00:00,40.285
2005-07-29 00:00:00,40.335
2005-08-01 00:00:00,40.44
2005-08-02 00:00:00,40.59
2005-08-03 00:00:00,40.59
2005-08-04 00:00:00,40.925
2005-08-05 00:00:00,41.08
2005-08-08 00:00:00,41.14
2005-08-09 00:00:00,41.14
2005-08-10 00:00:00,42.31
2005-08-11 00:00:00,42.425
2005-08-12 00:00:00,43.645
2005-08-15 00:00:00,44.7
2005-08-16 00:00:00,45.175
2005-08-17 00:00:00,45.175
2005-08-18 00:00:00,45.175
2005-08-19 00:00:00,45.175
2005-08-22 00:00:00,45.175
2005-08-23 00:00:00,45.175
2005-08-24 00:00:00,45.175
2005-08-25 00:00:00,45.175
2005-08-26 00:00:00,45.175
2005-08-29 00:00:00,45.175
2005-08-30 00:00:00,45.175
2005-08-31 00:00:00,45.175
2005-09-01 00:00:00,45.175
2005-09-02 00:00:00,45.47
2005-09-06 00:00:00,45.895
2005-09-07 00:00:00,46.325
2005-09-08 00:00:00,46.685
2005-09-09 00:00:00,47.355
2005-09-12 00:00:00,48.445
2005-09-13 00:00:00,48.445
2005-09-14 00:00:00,48.445
2005-09-15 00:00:00,48.445
2005-09-16 00:00:00,48.445
2005-09-19 00:00:00,49.075
2005-09-20 00:00:00,49.535
2005-09-21 00:00:00,49.535
2005-09-22 00:00:00,49.535
2005-09-23 00:00:00,49.535
2005-09-26 00:00:00,49.91
2005-09-27 00:00:00,50.24
2005-09-28 00:00:00,50.325
2005-09-29 00:00:00,50.325
2005-09-30 00:00:00,50.34
2005-10-03 00:00:00,50.555
2005-10-04 00:00:00,51.635
2005-10-05 00:00:00,52.245
2005-10-06 00:00:00,52.34
2005-10-07 00:00:00,52.34
2005-10-10 00:00:00,52.34
2005-10-11 00:00:00,52.34
2005-10-12 00:00:00,51.61
2005-10-13 00:00:00,51.61
2005-10-14 00:00:00,51.61
2005-10-17 00:00:00,51.61
2005-10-18 00:00:00,51.61
2005-10-19 00:00:00,51.61
2005-10-20 00:00:00,52.185
2005-10-21 00:00:00,52.425
2005-10-24 00:00:00,52.425
2005-10-25 00:00:00,52.425
2005-10-26 00:00:00,52.715
2005-10-27 00:00:00,52.715
2005-10-28 00:00:00,52.715
2005-10-31 00:00:00,52.925
2005-11-01 00:00:00,53.005
2005-11-02 00:00:00,53.935
2005-11-03 00:00:00,55.095
2005-11-04 00:00:00,55.095
2005-11-07 00:00:00,55.095
2005-11-08 00:00:00,55.095
2005-11-09 00:00:00,55.795
2005-11-10 00:00:00,56.765
2005-11-11 00:00:00,56.765
2005-11-14 00:00:00,56.765
2005-11-15 00:00:00,57.145
2005-11-16 00:00:00,59.615
2005-11-17 00:00:00,60.025
2005-11-18 00:00:00,60.025
2005-11-21 00:00:00,60.025
2005-11-22 00:00:00,60.465
2005-11-23 00:00:00,61.075
2005-11-25 00:00:00,61.855
2005-11-28 00:00:00,62.91
2005-11-29 00:00:00,63.97
2005-11-30 00:00:00,64.335
2005-12-01 00:00:00,65.37
2005-12-02 00:00:00,65.875
2005-12-05 00:00:00,65.875
2005-12-06 00:00:00,66.92
2005-12-07 00:00:00,66.92
2005-12-08 00:00:00,66.92
2005-12-09 00:00:00,67.87
2005-12-12 00:00:00,68.13
2005-12-13 00:00:00,68.46
2005-12-14 00:00:00,69.275
2005-12-15 00:00:00,69.59
2005-12-16 00:00:00,69.59
2005-12-19 00:00:00,69.59
2005-12-20 00:00:00,69.99
2005-12-21 00:00:00,71.075
2005-12-22 00:00:00,71.405
2005-12-23 00:00:00,71.405
2005-12-27 00:00:00,71.405
2005-12-28 00:00:00,71.49
2005-12-29 00:00:00,72.135
2005-12-30 00:00:00,72.865
2006-01-03 00:00:00,72.865
2006-01-04 00:00:00,73.125
2006-01-05 00:00:00,73.125
2006-01-06 00:00:00,73.485
2006-01-09 00:00:00,73.735
2006-01-10 00:00:00,76.08
2006-01-11 00:00:00,77.535
2006-01-12 00:00:00,78.335
2006-01-13 00:00:00,78.37
2006-01-17 00:00:00,78.37
2006-01-18 00:00:00,78.37
2006-01-19 00:00:00,78.37
2006-01-20 00:00:00,78.37
2006-01-23 00:00:00,78.37
2006-01-24 00:00:00,78.37
2006-01-25 00:00:00,78.37
2006-01-26 00:00:00,78.37
2006-01-27 00:00:00,78.37
2006-01-30 00:00:00,78.37
2006-01-31 00:00:00,78.635
2006-02-01 00:00:00,78.635
2006-02-02 00:00:00,78.635
2006-02-03 00:00:00,78.635
2006-02-06 00:00:00,76.57
2006-02-07 00:00:00,76.54
2006-02-08 00:00:00,76.2
2006-02-09 00:00:00,75.465
2006-02-10 00:00:00,74.64
2006-02-13 00:00:00,74.64
2006-02-14 00:00:00,73.475
2006-02-15 00:00:00,72.28
2006-02-16 00:00:00,71.47
2006-02-17 00:00:00,71.23
2006-02-21 00:00:00,71.16
2006-02-22 00:00:00,70.2
2006-02-23 00:00:00,69.75
2006-02-24 00:00:00,69.75
2006-02-27 00:00:00,69.75
2006-02-28 00:00:00,69.68
2006-03-01 00:00:00,69.68
2006-03-02 00:00:00,69.13
2006-03-03 00:00:00,67.95
2006-03-06 00:00:00,67.95
2006-03-07 00:00:00,67.95
2006-03-08 00:00:00,67.95
2006-03-09 00:00:00,67.95
2006-03-10 00:00:00,67.725
2006-03-13 00:00:00,67.725
2006-03-14 00:00:00,67.725
2006-03-15 00:00:00,67.725
2006-03-16 00:00:00,67.725
2006-03-17 00:00:00,67.725
2006-03-20 00:00:00,67.725
2006-03-21 00:00:00,67.195
2006-03-22 00:00:00,67.135
2006-03-23 00:00:00,66.25
2006-03-24 00:00:00,65.715
2006-03-27 00:00:00,65.715
2006-03-28 00:00:00,64.12
2006-03-29 00:00:00,63.83
2006-03-30 00:00:00,63.79
2006-03-31 00:00:00,62.855
2006-04-03 00:00:00,62.855
2006-04-04 00:00:00,62.855
2006-04-05 00:00:00,62.855
2006-04-06 00:00:00,64.86
2006-04-07 00:00:00,64.86
2006-04-10 00:00:00,64.86
2006-04-11 00:00:00,64.86
2006-04-12 00:00:00,64.86
2006-04-13 00:00:00,64.86
2006-04-17 00:00:00,64.86
2006-04-18 00:00:00,64.86
2006-04-19 00:00:00,64.86
2006-04-20 00:00:00,64.86
2006-04-21 00:00:00,64.86
2006-04-24 00:00:00,64.86
2006-04-25 00:00:00,64.86
2006-04-26 00:00:00,64.86
2006-04-27 00:00:00,66.55
2006-04-28 00:00:00,66.55
2006-05-01 00:00:00,66.55
2006-05-02 00:00:00,66.55
2006-05-03 00:00:00,68.1
2006-05-04 00:00:00,68.62
2006-05-05 00:00:00,68.62
2006-05-08 00:00:00,69.075
2006-05-09 00:00:00,69.075
2006-05-10 00:00:00,69.075
2006-05-11 00:00:00,69.075
2006-05-12 00:00:00,69.075
2006-05-15 00:00:00,69.295
2006-05-16 00:00:00,69.275
2006-05-17 00:00:00,68.935
2006-05-18 00:00:00,68.46
2006-05-19 00:00:00,68.31
2006-05-22 00:00:00,68.285
2006-05-23 00:00:00,68.285
2006-05-24 00:00:00,67.68
2006-05-25 00:00:00,67.68
2006-05-26 00:00:00,67.68
2006-05-30 00:00:00,67.5093
2006-05-31 00:00:00,66.245
2006-06-01 00:00:00,66.245
2006-06-02 00:00:00,66.245
2006-06-05 00:00:00,66.245
2006-06-06 00:00:00,65.625
2006-06-07 00:00:00,64.84
2006-06-08 00:00:00,63.995
2006-06-09 00:00:00,62.92
2006-06-12 00:00:00,62.67
2006-06-13 00:00:00,62.605
2006-06-14 00:00:00,61.475
2006-06-15 00:00:00,61.475
2006-06-16 00:00:00,60.94
2006-06-19 00:00:00,60.94
2006-06-20 00:00:00,60.94
2006-06-21 00:00:00,60.625
2006-06-22 00:00:00,60.625
2006-06-23 00:00:00,60.625
2006-06-26 00:00:00,59.995
2006-06-27 00:00:00,59.895
2006-06-28 00:00:00,59.255
2006-06-29 00:00:00,59.255
2006-06-30 00:00:00,58.485
2006-07-03 00:00:00,58.485
2006-07-05 00:00:00,58.485
2006-07-06 00:00:00,58.485
2006-07-07 00:00:00,58.115
2006-07-10 00:00:00,57.335
2006-07-11 00:00:00,57.335
2006-07-12 00:00:00,56.5438
2006-07-13 00:00:00,55.79
2006-07-14 00:00:00,55.165
2006-07-17 00:00:00,55.165
2006-07-18 00:00:00,55.165
2006-07-19 00:00:00,55.165
2006-07-20 00:00:00,55.875
2006-07-21 00:00:00,55.875
2006-07-24 00:00:00,56.13
2006-07-25 00:00:00,56.13
2006-07-26 00:00:00,57.4
2006-07-27 00:00:00,57.59
2006-07-28 00:00:00,57.92
2006-07-31 00:00:00,59.395
2006-08-01 00:00:00,59.395
2006-08-02 00:00:00,59.42
2006-08-03 00:00:00,60.08
2006-08-04 00:00:00,60.08
2006-08-07 00:00:00,60.08
2006-08-08 00:00:00,60.08
2006-08-09 00:00:00,60.08
2006-08-10 00:00:00,60.08
2006-08-11 00:00:00,60.825
2006-08-14 00:00:00,60.925
2006-08-15 00:00:00,61.18
2006-08-16 00:00:00,64.82
2006-08-17 00:00:00,64.82
2006-08-18 00:00:00,65.215
2006-08-21 00:00:00,65.39
2006-08-22 00:00:00,65.84
2006-08-23 00:00:00,66.29
2006-08-24 00:00:00,66.29
2006-08-25 00:00:00,66.29
2006-08-28 00:00:00,66.29
2006-08-29 00:00:00,66.29
2006-08-30 00:00:00,66.29
2006-08-31 00:00:00,66.09
2006-09-01 00:00:00,66.09
2006-09-05 00:00:00,67.04
2006-09-06 00:00:00,67.135
2006-09-07 00:00:00,68.03
2006-09-08 00:00:00,68.075
2006-09-11 00:00:00,68.665
2006-09-12 00:00:00,69.265
2006-09-13 00:00:00,69.72
2006-09-14 00:00:00,69.895
2006-09-15 00:00:00,70.05
2006-09-18 00:00:00,70.05
2006-09-19 00:00:00,70.05
2006-09-20 00:00:00,70.4
2006-09-21 00:00:00,70.59
2006-09-22 00:00:00,70.59
2006-09-25 00:00:00,70.59
2006-09-26 00:00:00,71.45
2006-09-27 00:00:00,72.22
2006-09-28 00:00:00,72.22
2006-09-29 00:00:00,72.8
2006-10-02 00:00:00,73.165
2006-10-03 00:00:00,73.74
2006-10-04 00:00:00,74.015
2006-10-05 00:00:00,74.6
2006-10-06 00:00:00,74.6
2006-10-09 00:00:00,74.615
2006-10-10 00:00:00,75.04
2006-10-11 00:00:00,75.18
2006-10-12 00:00:00,75.18
2006-10-13 00:00:00,75.18
2006-10-16 00:00:00,75.18
