date,ADXR
2003-06-05 00:00:00,26.1444
2003-06-06 00:00:00,26.6428
2003-06-09 00:00:00,26.8828
2003-06-10 00:00:00,27.2632
2003-06-11 00:00:00,27.7174
2003-06-12 00:00:00,28.2969
2003-06-13 00:00:00,28.5293
2003-06-16 00:00:00,28.7267
2003-06-17 00:00:00,28.7095
2003-06-18 00:00:00,29.0015
2003-06-19 00:00:00,29.4097
2003-06-20 00:00:00,29.8157
2003-06-23 00:00:00,30.2336
2003-06-24 00:00:00,30.6112
2003-06-25 00:00:00,30.7905
2003-06-26 00:00:00,30.7157
2003-06-27 00:00:00,30.3335
2003-06-30 00:00:00,29.8279
2003-07-01 00:00:00,29.3395
2003-07-02 00:00:00,28.9721
2003-07-03 00:00:00,28.8151
2003-07-07 00:00:00,28.6014
2003-07-08 00:00:00,28.6095
2003-07-09 00:00:00,28.71
2003-07-10 00:00:00,28.566
2003-07-11 00:00:00,28.2663
2003-07-14 00:00:00,28.2548
2003-07-15 00:00:00,28.0316
2003-07-16 00:00:00,28.0958
2003-07-17 00:00:00,28.5278
2003-07-18 00:00:00,29.006
2003-07-21 00:00:00,29.2997
2003-07-22 00:00:00,29.6089
2003-07-23 00:00:00,29.8683
2003-07-24 00:00:00,30.2705
2003-07-25 00:00:00,30.5167
2003-07-28 00:00:00,30.7506
2003-07-29 00:00:00,30.665
2003-07-30 00:00:00,30.4467
2003-07-31 00:00:00,30.4655
2003-08-01 00:00:00,30.7175
2003-08-04 00:00:00,30.825
2003-08-05 00:00:00,30.8175
2003-08-06 00:00:00,30.0951
2003-08-07 00:00:00,29.3917
2003-08-08 00:00:00,28.8901
2003-08-11 00:00:00,28.067
2003-08-12 00:00:00,27.2252
2003-08-13 00:00:00,27.0358
2003-08-14 00:00:00,26.9237
2003-08-15 00:00:00,26.5862
2003-08-18 00:00:00,26.4836
2003-08-19 00:00:00,26.3778
2003-08-20 00:00:00,26.7865
2003-08-21 00:00:00,27.3448
2003-08-22 00:00:00,27.6839
2003-08-25 00:00:00,27.6713
2003-08-26 00:00:00,27.4866
2003-08-27 00:00:00,27.6209
2003-08-28 00:00:00,27.9736
2003-08-29 00:00:00,28.2337
2003-09-02 00:00:00,28.3828
2003-09-03 00:00:00,28.2907
2003-09-04 00:00:00,28.1628
2003-09-05 00:00:00,27.8297
2003-09-08 00:00:00,27.4646
2003-09-09 00:00:00,26.8712
2003-09-10 00:00:00,26.5758
2003-09-11 00:00:00,26.3549
2003-09-12 00:00:00,26.0898
2003-09-15 00:00:00,25.8818
2003-09-16 00:00:00,25.7034
2003-09-17 00:00:00,25.6551
2003-09-18 00:00:00,25.9746
2003-09-19 00:00:00,26.1064
2003-09-22 00:00:00,25.8361
2003-09-23 00:00:00,25.6171
2003-09-24 00:00:00,25.143
2003-09-25 00:00:00,25.1076
2003-09-26 00:00:00,25.2689
2003-09-29 00:00:00,25.3181
2003-09-30 00:00:00,25.5422
2003-10-01 00:00:00,25.8496
2003-10-02 00:00:00,25.9104
2003-10-03 00:00:00,25.719
2003-10-06 00:00:00,25.4897
2003-10-07 00:00:00,25.5939
2003-10-08 00:00:00,25.7874
2003-10-09 00:00:00,26.1167
2003-10-10 00:00:00,26.3433
2003-10-13 00:00:00,26.7132
2003-10-14 00:00:00,26.9173
2003-10-15 00:00:00,27.3877
2003-10-16 00:00:00,26.9712
2003-10-17 00:00:00,26.2656
2003-10-20 00:00:00,25.5556
2003-10-21 00:00:00,24.487
2003-10-22 00:00:00,23.6362
2003-10-23 00:00:00,22.8311
2003-10-24 00:00:00,21.9337
2003-10-27 00:00:00,21.1474
2003-10-28 00:00:00,20.7202
2003-10-29 00:00:00,20.356
2003-10-30 00:00:00,19.5745
2003-10-31 00:00:00,18.9691
2003-11-03 00:00:00,18.7221
2003-11-04 00:00:00,18.4447
2003-11-05 00:00:00,18.2428
2003-11-06 00:00:00,18.0807
2003-11-07 00:00:00,18.1671
2003-11-10 00:00:00,18.5658
2003-11-11 00:00:00,19.1319
2003-11-12 00:00:00,18.4678
2003-11-13 00:00:00,17.8369
2003-11-14 00:00:00,17.4497
2003-11-17 00:00:00,17.2073
2003-11-18 00:00:00,17.1279
2003-11-19 00:00:00,17.0436
2003-11-20 00:00:00,16.7408
2003-11-21 00:00:00,16.514
2003-11-24 00:00:00,16.219
2003-11-25 00:00:00,15.9803
2003-11-26 00:00:00,15.6904
2003-11-28 00:00:00,15.3804
2003-12-01 00:00:00,14.7532
2003-12-02 00:00:00,14.0602
2003-12-03 00:00:00,13.5962
2003-12-04 00:00:00,13.2144
2003-12-05 00:00:00,12.9518
2003-12-08 00:00:00,13.0558
2003-12-09 00:00:00,13.1989
2003-12-10 00:00:00,13.1711
2003-12-11 00:00:00,12.8165
2003-12-12 00:00:00,12.7085
2003-12-15 00:00:00,12.9375
2003-12-16 00:00:00,13.3516
2003-12-17 00:00:00,13.8447
2003-12-18 00:00:00,14.0821
2003-12-19 00:00:00,14.4809
2003-12-22 00:00:00,14.6757
2003-12-23 00:00:00,14.828
2003-12-24 00:00:00,14.7698
2003-12-26 00:00:00,14.5689
2003-12-29 00:00:00,13.9364
2003-12-30 00:00:00,13.3711
2003-12-31 00:00:00,13.0145
2004-01-02 00:00:00,12.8343
2004-01-05 00:00:00,12.9177
2004-01-06 00:00:00,13.122
2004-01-07 00:00:00,13.3754
2004-01-08 00:00:00,14.0326
2004-01-09 00:00:00,14.4279
2004-01-12 00:00:00,14.8034
2004-01-13 00:00:00,15.5753
2004-01-14 00:00:00,16.2829
2004-01-15 00:00:00,16.419
2004-01-16 00:00:00,16.5234
2004-01-20 00:00:00,16.5693
2004-01-21 00:00:00,16.7864
2004-01-22 00:00:00,16.8546
2004-01-23 00:00:00,16.5934
2004-01-26 00:00:00,16.3085
2004-01-27 00:00:00,15.9918
2004-01-28 00:00:00,15.5682
2004-01-29 00:00:00,15.0819
2004-01-30 00:00:00,14.7375
2004-02-02 00:00:00,14.5003
2004-02-03 00:00:00,14.2509
2004-02-04 00:00:00,14.2359
2004-02-05 00:00:00,14.6055
2004-02-06 00:00:00,15.0558
2004-02-09 00:00:00,15.4835
2004-02-10 00:00:00,16.1822
2004-02-11 00:00:00,17.0609
2004-02-12 00:00:00,17.323
2004-02-13 00:00:00,17.2021
2004-02-17 00:00:00,16.937
2004-02-18 00:00:00,16.7146
2004-02-19 00:00:00,16.2067
2004-02-20 00:00:00,15.8039
2004-02-23 00:00:00,15.6534
2004-02-24 00:00:00,15.448
2004-02-25 00:00:00,15.0051
2004-02-26 00:00:00,14.5043
2004-02-27 00:00:00,14.3686
2004-03-01 00:00:00,14.1812
2004-03-02 00:00:00,13.9209
2004-03-03 00:00:00,13.6736
2004-03-04 00:00:00,13.8862
2004-03-05 00:00:00,14.5627
2004-03-08 00:00:00,15.2054
2004-03-09 00:00:00,15.9897
2004-03-10 00:00:00,17.1281
2004-03-11 00:00:00,18.2474
2004-03-12 00:00:00,18.941
2004-03-15 00:00:00,19.1874
2004-03-16 00:00:00,19.0637
2004-03-17 00:00:00,18.7547
2004-03-18 00:00:00,18.4695
2004-03-19 00:00:00,18.5207
2004-03-22 00:00:00,18.335
2004-03-23 00:00:00,18.0772
2004-03-24 00:00:00,17.8485
2004-03-25 00:00:00,18.2019
2004-03-26 00:00:00,18.7153
2004-03-29 00:00:00,19.2668
2004-03-30 00:00:00,19.7093
2004-03-31 00:00:00,20.2874
2004-04-01 00:00:00,21.1747
2004-04-02 00:00:00,22.1536
2004-04-05 00:00:00,23.2383
2004-04-06 00:00:00,24.3968
2004-04-07 00:00:00,25.2806
2004-04-08 00:00:00,26.1851
2004-04-12 00:00:00,26.6535
2004-04-13 00:00:00,26.4931
2004-04-14 00:00:00,26.1409
2004-04-15 00:00:00,26.2559
2004-04-16 00:00:00,26.564
2004-04-19 00:00:00,26.5185
2004-04-20 00:00:00,26.3757
2004-04-21 00:00:00,26.1779
2004-04-22 00:00:00,26.1619
2004-04-23 00:00:00,26.2128
2004-04-26 00:00:00,26.3551
2004-04-27 00:00:00,26.3823
2004-04-28 00:00:00,26.1224
2004-04-29 00:00:00,25.6217
2004-04-30 00:00:00,25.3383
2004-05-03 00:00:00,25.1523
2004-05-04 00:00:00,25.0461
2004-05-05 00:00:00,24.6572
2004-05-06 00:00:00,24.3725
2004-05-07 00:00:00,24.151
2004-05-10 00:00:00,23.5664
2004-05-11 00:00:00,22.8955
2004-05-12 00:00:00,22.7251
2004-05-13 00:00:00,22.6809
2004-05-14 00:00:00,22.2556
2004-05-17 00:00:00,21.7332
2004-05-18 00:00:00,21.2518
2004-05-19 00:00:00,20.6586
2004-05-20 00:00:00,20.075
2004-05-21 00:00:00,19.4951
2004-05-24 00:00:00,19.0738
2004-05-25 00:00:00,18.7363
2004-05-26 00:00:00,18.373
2004-05-27 00:00:00,18.0087
2004-05-28 00:00:00,17.654
2004-06-01 00:00:00,17.3087
2004-06-02 00:00:00,17.1916
2004-06-03 00:00:00,17.1004
2004-06-04 00:00:00,17.111
2004-06-07 00:00:00,17.1971
2004-06-08 00:00:00,17.4634
2004-06-09 00:00:00,17.7185
2004-06-10 00:00:00,18.1311
2004-06-14 00:00:00,18.0337
2004-06-15 00:00:00,18.0159
2004-06-16 00:00:00,18.4542
2004-06-17 00:00:00,18.8198
2004-06-18 00:00:00,19.2071
2004-06-21 00:00:00,19.4307
2004-06-22 00:00:00,19.881
2004-06-23 00:00:00,20.6067
2004-06-24 00:00:00,21.3708
2004-06-25 00:00:00,22.0212
2004-06-28 00:00:00,22.2633
2004-06-29 00:00:00,22.09
2004-06-30 00:00:00,22.2078
2004-07-01 00:00:00,22.3197
2004-07-02 00:00:00,22.0408
2004-07-06 00:00:00,21.8868
2004-07-07 00:00:00,22.0143
2004-07-08 00:00:00,22.2361
2004-07-09 00:00:00,22.4994
2004-07-12 00:00:00,22.676
2004-07-13 00:00:00,22.9488
2004-07-14 00:00:00,23.4586
2004-07-15 00:00:00,24.0087
2004-07-16 00:00:00,24.5712
2004-07-19 00:00:00,24.8487
2004-07-20 00:00:00,25.0834
2004-07-21 00:00:00,25.5257
2004-07-22 00:00:00,25.8683
2004-07-23 00:00:00,26.0381
2004-07-26 00:00:00,25.8321
2004-07-27 00:00:00,25.5918
2004-07-28 00:00:00,25.2501
2004-07-29 00:00:00,25.0083
2004-07-30 00:00:00,24.3594
2004-08-02 00:00:00,23.4311
2004-08-03 00:00:00,22.7226
2004-08-04 00:00:00,22.185
2004-08-05 00:00:00,21.7148
2004-08-06 00:00:00,21.2163
2004-08-09 00:00:00,20.7426
2004-08-10 00:00:00,20.3231
2004-08-11 00:00:00,19.9669
2004-08-12 00:00:00,19.6285
2004-08-13 00:00:00,19.2881
2004-08-16 00:00:00,19.0362
2004-08-17 00:00:00,18.8112
2004-08-18 00:00:00,18.6824
2004-08-19 00:00:00,18.3634
2004-08-20 00:00:00,18.0603
2004-08-23 00:00:00,18.1141
2004-08-24 00:00:00,18.2041
2004-08-25 00:00:00,18.6013
2004-08-26 00:00:00,19.3081
2004-08-27 00:00:00,19.7359
2004-08-30 00:00:00,20.128
2004-08-31 00:00:00,20.6226
2004-09-01 00:00:00,21.264
2004-09-02 00:00:00,21.5597
2004-09-03 00:00:00,21.8544
2004-09-07 00:00:00,22.3262
2004-09-08 00:00:00,22.7977
2004-09-09 00:00:00,23.0762
2004-09-10 00:00:00,23.4429
2004-09-13 00:00:00,23.8298
2004-09-14 00:00:00,23.8782
2004-09-15 00:00:00,24.0866
2004-09-16 00:00:00,24.4652
2004-09-17 00:00:00,24.9151
2004-09-20 00:00:00,25.4891
2004-09-21 00:00:00,26.293
2004-09-22 00:00:00,27.0275
2004-09-23 00:00:00,28.0186
2004-09-24 00:00:00,29.0299
2004-09-27 00:00:00,29.8472
2004-09-28 00:00:00,30.7017
2004-09-29 00:00:00,31.7264
2004-09-30 00:00:00,32.7555
2004-10-01 00:00:00,33.7469
2004-10-04 00:00:00,34.7225
2004-10-05 00:00:00,35.766
2004-10-06 00:00:00,36.7233
2004-10-07 00:00:00,37.6519
2004-10-08 00:00:00,38.1931
2004-10-11 00:00:00,38.2134
2004-10-12 00:00:00,38.025
2004-10-13 00:00:00,38.2714
2004-10-14 00:00:00,39.1832
2004-10-15 00:00:00,40.1295
2004-10-18 00:00:00,41.2585
2004-10-19 00:00:00,42.1032
2004-10-20 00:00:00,42.7284
2004-10-21 00:00:00,43.4248
2004-10-22 00:00:00,43.865
2004-10-25 00:00:00,44.3418
2004-10-26 00:00:00,44.8918
2004-10-27 00:00:00,45.6296
2004-10-28 00:00:00,46.4098
2004-10-29 00:00:00,47.1944
2004-11-01 00:00:00,48.0123
2004-11-02 00:00:00,48.9603
2004-11-03 00:00:00,49.9581
2004-11-04 00:00:00,50.6268
2004-11-05 00:00:00,50.4248
2004-11-08 00:00:00,50.0551
2004-11-09 00:00:00,49.7987
2004-11-10 00:00:00,50.2037
2004-11-11 00:00:00,50.5913
2004-11-12 00:00:00,51.1025
2004-11-15 00:00:00,51.4937
2004-11-16 00:00:00,51.6881
2004-11-17 00:00:00,51.8371
2004-11-18 00:00:00,51.8864
2004-11-19 00:00:00,52.0833
2004-11-22 00:00:00,52.7016
2004-11-23 00:00:00,53.4486
2004-11-24 00:00:00,54.3398
2004-11-26 00:00:00,55.2485
2004-11-29 00:00:00,56.2229
2004-11-30 00:00:00,57.1143
2004-12-01 00:00:00,57.8874
2004-12-02 00:00:00,58.3259
2004-12-03 00:00:00,57.7061
2004-12-06 00:00:00,57.2246
2004-12-07 00:00:00,56.6884
2004-12-08 00:00:00,56.1618
2004-12-09 00:00:00,55.6645
2004-12-10 00:00:00,55.3219
2004-12-13 00:00:00,54.855
2004-12-14 00:00:00,54.4114
2004-12-15 00:00:00,53.8568
2004-12-16 00:00:00,53.4749
2004-12-17 00:00:00,53.0501
2004-12-20 00:00:00,52.5925
2004-12-21 00:00:00,52.1362
2004-12-22 00:00:00,51.8605
2004-12-23 00:00:00,51.6172
2004-12-27 00:00:00,51.5819
2004-12-28 00:00:00,51.3505
2004-12-29 00:00:00,51.0528
2004-12-30 00:00:00,50.4793
2004-12-31 00:00:00,49.4406
2005-01-03 00:00:00,48.3003
2005-01-04 00:00:00,47.2906
2005-01-05 00:00:00,46.2532
2005-01-06 00:00:00,45.1481
2005-01-07 00:00:00,44.7213
2005-01-10 00:00:00,44.3892
2005-01-11 00:00:00,43.5486
2005-01-12 00:00:00,42.5844
2005-01-13 00:00:00,42.4522
2005-01-14 00:00:00,42.0656
2005-01-18 00:00:00,41.2282
2005-01-19 00:00:00,40.4586
2005-01-20 00:00:00,39.7479
2005-01-21 00:00:00,39.0948
2005-01-24 00:00:00,38.5742
2005-01-25 00:00:00,38.0251
2005-01-26 00:00:00,37.5774
2005-01-27 00:00:00,37.1696
2005-01-28 00:00:00,36.827
2005-01-31 00:00:00,36.5089
2005-02-01 00:00:00,36.2503
2005-02-02 00:00:00,36.116
2005-02-03 00:00:00,35.8104
2005-02-04 00:00:00,36.0327
2005-02-07 00:00:00,36.3574
2005-02-08 00:00:00,36.248
2005-02-09 00:00:00,35.9222
2005-02-10 00:00:00,36.01
2005-02-11 00:00:00,36.1832
2005-02-14 00:00:00,36.5011
2005-02-15 00:00:00,37.022
2005-02-16 00:00:00,37.5202
2005-02-17 00:00:00,38.0387
2005-02-18 00:00:00,38.3658
2005-02-22 00:00:00,38.6116
2005-02-23 00:00:00,38.8523
2005-02-24 00:00:00,39.1347
2005-02-25 00:00:00,39.5083
2005-02-28 00:00:00,39.9222
2005-03-01 00:00:00,40.3153
2005-03-02 00:00:00,40.8018
2005-03-03 00:00:00,41.2681
2005-03-04 00:00:00,41.7111
2005-03-07 00:00:00,42.1394
2005-03-08 00:00:00,42.7062
2005-03-09 00:00:00,43.1529
2005-03-10 00:00:00,43.3359
2005-03-11 00:00:00,43.6345
2005-03-14 00:00:00,44.0788
2005-03-15 00:00:00,44.6426
2005-03-16 00:00:00,45.1155
2005-03-17 00:00:00,45.538
2005-03-18 00:00:00,45.7114
2005-03-21 00:00:00,45.6893
2005-03-22 00:00:00,45.6827
2005-03-23 00:00:00,45.7455
2005-03-24 00:00:00,45.8338
2005-03-28 00:00:00,45.7393
2005-03-29 00:00:00,45.6945
2005-03-30 00:00:00,45.6536
2005-03-31 00:00:00,45.6887
2005-04-01 00:00:00,45.7727
2005-04-04 00:00:00,45.8567
2005-04-05 00:00:00,45.863
2005-04-06 00:00:00,45.8214
2005-04-07 00:00:00,45.656
2005-04-08 00:00:00,45.3804
2005-04-11 00:00:00,45.2384
2005-04-12 00:00:00,45.0736
2005-04-13 00:00:00,44.9241
2005-04-14 00:00:00,44.9347
2005-04-15 00:00:00,44.9714
2005-04-18 00:00:00,45.0172
2005-04-19 00:00:00,44.9073
2005-04-20 00:00:00,44.853
2005-04-21 00:00:00,44.8014
2005-04-22 00:00:00,44.8085
2005-04-25 00:00:00,44.857
2005-04-26 00:00:00,44.8227
2005-04-27 00:00:00,44.8392
2005-04-28 00:00:00,44.9226
2005-04-29 00:00:00,45.0234
2005-05-02 00:00:00,44.914
2005-05-03 00:00:00,44.7156
2005-05-04 00:00:00,44.3107
2005-05-05 00:00:00,43.8195
2005-05-06 00:00:00,43.4525
2005-05-09 00:00:00,43.0776
2005-05-10 00:00:00,42.8717
2005-05-11 00:00:00,43.1495
2005-05-12 00:00:00,43.4901
2005-05-13 00:00:00,43.8731
2005-05-16 00:00:00,43.9626
2005-05-17 00:00:00,44.0701
2005-05-18 00:00:00,43.7061
2005-05-19 00:00:00,43.3908
2005-05-20 00:00:00,43.0881
2005-05-23 00:00:00,42.2881
2005-05-24 00:00:00,41.5504
2005-05-25 00:00:00,40.8665
2005-05-26 00:00:00,40.0414
2005-05-27 00:00:00,39.1785
2005-05-31 00:00:00,38.4166
2005-06-01 00:00:00,37.5984
2005-06-02 00:00:00,36.855
2005-06-03 00:00:00,36.4388
2005-06-06 00:00:00,36.0486
2005-06-07 00:00:00,35.8783
2005-06-08 00:00:00,35.9875
2005-06-09 00:00:00,35.9299
2005-06-10 00:00:00,36.0615
2005-06-13 00:00:00,36.0728
2005-06-14 00:00:00,36.0936
2005-06-15 00:00:00,35.3719
2005-06-16 00:00:00,34.493
2005-06-17 00:00:00,33.5626
2005-06-20 00:00:00,32.3163
2005-06-21 00:00:00,31.0949
2005-06-22 00:00:00,29.8439
2005-06-23 00:00:00,28.5286
2005-06-24 00:00:00,27.185
2005-06-27 00:00:00,26.1664
2005-06-28 00:00:00,25.1948
2005-06-29 00:00:00,24.5007
2005-06-30 00:00:00,24.1441
2005-07-01 00:00:00,23.8402
2005-07-05 00:00:00,23.4336
2005-07-06 00:00:00,23.0452
2005-07-07 00:00:00,22.5957
2005-07-08 00:00:00,22.2331
2005-07-11 00:00:00,21.8042
2005-07-12 00:00:00,21.4068
2005-07-13 00:00:00,20.749
2005-07-14 00:00:00,20.6087
2005-07-15 00:00:00,20.3801
2005-07-18 00:00:00,20.3097
2005-07-19 00:00:00,20.3727
2005-07-20 00:00:00,20.4123
2005-07-21 00:00:00,20.5291
2005-07-22 00:00:00,20.546
2005-07-25 00:00:00,20.781
2005-07-26 00:00:00,20.8901
2005-07-27 00:00:00,20.9709
2005-07-28 00:00:00,21.0477
2005-07-29 00:00:00,20.8331
2005-08-01 00:00:00,20.3056
2005-08-02 00:00:00,19.884
2005-08-03 00:00:00,19.5644
2005-08-04 00:00:00,19.0019
2005-08-05 00:00:00,18.4602
2005-08-08 00:00:00,17.9455
2005-08-09 00:00:00,17.5886
2005-08-10 00:00:00,18.0032
2005-08-11 00:00:00,18.3771
2005-08-12 00:00:00,19.1687
2005-08-15 00:00:00,20.3285
2005-08-16 00:00:00,21.4277
2005-08-17 00:00:00,22.5011
2005-08-18 00:00:00,23.3264
2005-08-19 00:00:00,24.1466
2005-08-22 00:00:00,24.6517
2005-08-23 00:00:00,24.9277
2005-08-24 00:00:00,25.3482
2005-08-25 00:00:00,25.4567
2005-08-26 00:00:00,25.3619
2005-08-29 00:00:00,25.3203
2005-08-30 00:00:00,25.4094
2005-08-31 00:00:00,25.3958
2005-09-01 00:00:00,25.3954
2005-09-02 00:00:00,25.3951
2005-09-06 00:00:00,25.8461
2005-09-07 00:00:00,26.4379
2005-09-08 00:00:00,27.0624
2005-09-09 00:00:00,28.1382
2005-09-12 00:00:00,29.4421
2005-09-13 00:00:00,30.5134
2005-09-14 00:00:00,31.2358
2005-09-15 00:00:00,31.684
2005-09-16 00:00:00,32.2411
2005-09-19 00:00:00,32.7877
2005-09-20 00:00:00,33.3891
2005-09-21 00:00:00,33.8019
2005-09-22 00:00:00,34.0441
2005-09-23 00:00:00,34.2407
2005-09-26 00:00:00,34.502
2005-09-27 00:00:00,34.8789
2005-09-28 00:00:00,34.5898
2005-09-29 00:00:00,34.2506
2005-09-30 00:00:00,34.0697
2005-10-03 00:00:00,34.3214
2005-10-04 00:00:00,34.717
2005-10-05 00:00:00,34.9789
2005-10-06 00:00:00,34.9874
2005-10-07 00:00:00,34.9648
2005-10-10 00:00:00,34.8008
2005-10-11 00:00:00,34.3497
2005-10-12 00:00:00,33.9069
2005-10-13 00:00:00,33.6894
2005-10-14 00:00:00,33.7076
2005-10-17 00:00:00,33.7895
2005-10-18 00:00:00,33.4725
2005-10-19 00:00:00,33.1512
2005-10-20 00:00:00,33.1424
2005-10-21 00:00:00,33.2943
2005-10-24 00:00:00,33.3898
2005-10-25 00:00:00,32.8017
2005-10-26 00:00:00,32.3275
2005-10-27 00:00:00,31.9176
2005-10-28 00:00:00,31.4066
2005-10-31 00:00:00,31.2116
2005-11-01 00:00:00,30.8494
2005-11-02 00:00:00,30.3508
2005-11-03 00:00:00,30.0359
2005-11-04 00:00:00,29.6038
2005-11-07 00:00:00,29.2323
2005-11-08 00:00:00,28.7122
2005-11-09 00:00:00,28.3722
2005-11-10 00:00:00,27.9159
2005-11-11 00:00:00,27.5593
2005-11-14 00:00:00,27.0642
2005-11-15 00:00:00,26.8386
2005-11-16 00:00:00,26.9869
2005-11-17 00:00:00,27.2485
2005-11-18 00:00:00,27.4482
2005-11-21 00:00:00,27.5157
2005-11-22 00:00:00,27.8039
2005-11-23 00:00:00,28.0744
2005-11-25 00:00:00,28.2132
2005-11-28 00:00:00,28.6412
2005-11-29 00:00:00,28.747
2005-11-30 00:00:00,29.0567
2005-12-01 00:00:00,29.7677
2005-12-02 00:00:00,30.4199
2005-12-05 00:00:00,31.0784
2005-12-06 00:00:00,31.6392
2005-12-07 00:00:00,32.2109
2005-12-08 00:00:00,32.4741
2005-12-09 00:00:00,32.8454
2005-12-12 00:00:00,33.1675
2005-12-13 00:00:00,33.5171
2005-12-14 00:00:00,33.3525
2005-12-15 00:00:00,33.2644
2005-12-16 00:00:00,33.136
2005-12-19 00:00:00,32.9154
2005-12-20 00:00:00,32.8454
2005-12-21 00:00:00,33.0045
2005-12-22 00:00:00,33.3541
2005-12-23 00:00:00,33.7301
2005-12-27 00:00:00,33.8583
2005-12-28 00:00:00,33.862
2005-12-29 00:00:00,33.7424
2005-12-30 00:00:00,33.5255
2006-01-03 00:00:00,33.5828
2006-01-04 00:00:00,33.8911
2006-01-05 00:00:00,34.0258
2006-01-06 00:00:00,34.2285
2006-01-09 00:00:00,34.493
2006-01-10 00:00:00,35.1435
2006-01-11 00:00:00,35.8541
2006-01-12 00:00:00,35.9286
2006-01-13 00:00:00,35.9993
2006-01-17 00:00:00,35.9077
2006-01-18 00:00:00,35.5555
2006-01-19 00:00:00,34.8307
2006-01-20 00:00:00,33.965
2006-01-23 00:00:00,33.2283
2006-01-24 00:00:00,32.4499
2006-01-25 00:00:00,31.7265
2006-01-26 00:00:00,31.0386
2006-01-27 00:00:00,30.132
2006-01-30 00:00:00,28.8507
2006-01-31 00:00:00,27.8968
2006-02-01 00:00:00,27.1244
2006-02-02 00:00:00,26.4567
2006-02-03 00:00:00,26.0831
2006-02-06 00:00:00,26.0933
2006-02-07 00:00:00,26.4585
2006-02-08 00:00:00,27.016
2006-02-09 00:00:00,27.7223
2006-02-10 00:00:00,28.495
2006-02-13 00:00:00,29.1151
2006-02-14 00:00:00,29.2361
2006-02-15 00:00:00,28.7784
2006-02-16 00:00:00,27.8814
2006-02-17 00:00:00,27.0293
2006-02-21 00:00:00,26.2756
2006-02-22 00:00:00,25.3808
2006-02-23 00:00:00,24.4958
2006-02-24 00:00:00,23.7492
2006-02-27 00:00:00,22.8392
2006-02-28 00:00:00,22.2082
2006-03-01 00:00:00,21.6273
2006-03-02 00:00:00,21.1903
2006-03-03 00:00:00,20.9659
2006-03-06 00:00:00,21.2835
2006-03-07 00:00:00,21.5891
2006-03-08 00:00:00,21.8819
2006-03-09 00:00:00,22.3807
2006-03-10 00:00:00,23.0562
2006-03-13 00:00:00,23.436
2006-03-14 00:00:00,23.4834
2006-03-15 00:00:00,23.2505
2006-03-16 00:00:00,22.9827
2006-03-17 00:00:00,22.7453
2006-03-20 00:00:00,22.6215
2006-03-21 00:00:00,22.612
2006-03-22 00:00:00,22.4602
2006-03-23 00:00:00,22.4663
2006-03-24 00:00:00,22.5691
2006-03-27 00:00:00,22.8274
2006-03-28 00:00:00,23.1674
2006-03-29 00:00:00,23.0536
2006-03-30 00:00:00,22.9393
2006-03-31 00:00:00,22.9976
2006-04-03 00:00:00,22.98
2006-04-04 00:00:00,23.0748
2006-04-05 00:00:00,22.8094
2006-04-06 00:00:00,23.0681
2006-04-07 00:00:00,23.0519
2006-04-10 00:00:00,22.8928
2006-04-11 00:00:00,22.4888
2006-04-12 00:00:00,22.1304
2006-04-13 00:00:00,21.7528
2006-04-17 00:00:00,21.2596
2006-04-18 00:00:00,21.0029
2006-04-19 00:00:00,20.8253
2006-04-20 00:00:00,21.0769
2006-04-21 00:00:00,21.3583
2006-04-24 00:00:00,21.4339
2006-04-25 00:00:00,21.5935
2006-04-26 00:00:00,21.5412
2006-04-27 00:00:00,21.5229
2006-04-28 00:00:00,21.5805
2006-05-01 00:00:00,21.5817
2006-05-02 00:00:00,21.7746
2006-05-03 00:00:00,21.4796
2006-05-04 00:00:00,21.6903
2006-05-05 00:00:00,21.8905
2006-05-08 00:00:00,22.2076
2006-05-09 00:00:00,22.1652
2006-05-10 00:00:00,21.8783
2006-05-11 00:00:00,21.2536
2006-05-12 00:00:00,20.4116
2006-05-15 00:00:00,19.6117
2006-05-16 00:00:00,18.8033
2006-05-17 00:00:00,18.4059
2006-05-18 00:00:00,18.1343
2006-05-19 00:00:00,17.7907
2006-05-22 00:00:00,17.4699
2006-05-23 00:00:00,17.1573
2006-05-24 00:00:00,17.1726
2006-05-25 00:00:00,17.1914
2006-05-26 00:00:00,17.247
2006-05-30 00:00:00,17.5572
2006-05-31 00:00:00,18.0957
2006-06-01 00:00:00,18.6124
2006-06-02 00:00:00,18.9791
2006-06-05 00:00:00,19.5465
2006-06-06 00:00:00,19.999
2006-06-07 00:00:00,20.3183
2006-06-08 00:00:00,20.4289
2006-06-09 00:00:00,20.3362
2006-06-12 00:00:00,20.4315
2006-06-13 00:00:00,20.4167
2006-06-14 00:00:00,20.535
2006-06-15 00:00:00,20.5838
2006-06-16 00:00:00,20.6633
2006-06-19 00:00:00,20.7932
2006-06-20 00:00:00,20.7094
2006-06-21 00:00:00,20.7304
2006-06-22 00:00:00,20.4392
2006-06-23 00:00:00,20.1044
2006-06-26 00:00:00,20.0526
2006-06-27 00:00:00,20.3648
2006-06-28 00:00:00,20.7982
2006-06-29 00:00:00,20.7621
2006-06-30 00:00:00,20.8174
2006-07-03 00:00:00,20.8939
2006-07-05 00:00:00,21.1118
2006-07-06 00:00:00,21.533
2006-07-07 00:00:00,21.9287
2006-07-10 00:00:00,22.5058
2006-07-11 00:00:00,23.0541
