date,HT_DCPHASE
2003-05-28 00:00:00,206.1872
2003-05-29 00:00:00,212.3957
2003-05-30 00:00:00,218.9865
2003-06-02 00:00:00,226.2457
2003-06-03 00:00:00,238.5241
2003-06-04 00:00:00,247.4382
2003-06-05 00:00:00,257.1794
2003-06-06 00:00:00,268.4206
2003-06-09 00:00:00,282.1411
2003-06-10 00:00:00,286.744
2003-06-11 00:00:00,304.3311
2003-06-12 00:00:00,-36.5178
2003-06-13 00:00:00,-11.3253
2003-06-16 00:00:00,2.062
2003-06-17 00:00:00,17.1978
2003-06-18 00:00:00,32.0588
2003-06-19 00:00:00,48.7552
2003-06-20 00:00:00,69.408
2003-06-23 00:00:00,87.4759
2003-06-24 00:00:00,103.5868
2003-06-25 00:00:00,118.1253
2003-06-26 00:00:00,138.7217
2003-06-27 00:00:00,153.2681
2003-06-30 00:00:00,166.7664
2003-07-01 00:00:00,179.0949
2003-07-02 00:00:00,193.9787
2003-07-03 00:00:00,202.5361
2003-07-07 00:00:00,209.6625
2003-07-08 00:00:00,213.315
2003-07-09 00:00:00,213.3252
2003-07-10 00:00:00,210.7462
2003-07-11 00:00:00,205.545
2003-07-14 00:00:00,199.2599
2003-07-15 00:00:00,191.9209
2003-07-16 00:00:00,178.7588
2003-07-17 00:00:00,177.2157
2003-07-18 00:00:00,177.4101
2003-07-21 00:00:00,179.3359
2003-07-22 00:00:00,181.472
2003-07-23 00:00:00,182.7643
2003-07-24 00:00:00,185.4846
2003-07-25 00:00:00,186.1802
2003-07-28 00:00:00,186.182
2003-07-29 00:00:00,187.7304
2003-07-30 00:00:00,192.0734
2003-07-31 00:00:00,194.7709
2003-08-01 00:00:00,198.5647
2003-08-04 00:00:00,201.721
2003-08-05 00:00:00,212.4824
2003-08-06 00:00:00,227.7098
2003-08-07 00:00:00,237.068
2003-08-08 00:00:00,247.2188
2003-08-11 00:00:00,264.0197
2003-08-12 00:00:00,280.3686
2003-08-13 00:00:00,288.0575
2003-08-14 00:00:00,294.8332
2003-08-15 00:00:00,301.5196
2003-08-18 00:00:00,-43.2984
2003-08-19 00:00:00,-26.2557
2003-08-20 00:00:00,1.9863
2003-08-21 00:00:00,27.2479
2003-08-22 00:00:00,45.5813
2003-08-25 00:00:00,70.136
2003-08-26 00:00:00,93.923
2003-08-27 00:00:00,111.3189
2003-08-28 00:00:00,126.1932
2003-08-29 00:00:00,138.4562
2003-09-02 00:00:00,148.317
2003-09-03 00:00:00,157.6184
2003-09-04 00:00:00,165.5519
2003-09-05 00:00:00,167.7705
2003-09-08 00:00:00,170.1219
2003-09-09 00:00:00,167.9102
2003-09-10 00:00:00,166.0552
2003-09-11 00:00:00,169.8464
2003-09-12 00:00:00,178.0841
2003-09-15 00:00:00,186.133
2003-09-16 00:00:00,192.9696
2003-09-17 00:00:00,199.8212
2003-09-18 00:00:00,208.062
2003-09-19 00:00:00,213.3758
2003-09-22 00:00:00,222.634
2003-09-23 00:00:00,231.614
2003-09-24 00:00:00,244.5074
2003-09-25 00:00:00,259.2294
2003-09-26 00:00:00,282.955
2003-09-29 00:00:00,298.6755
2003-09-30 00:00:00,313.2105
2003-10-01 00:00:00,-42.0895
2003-10-02 00:00:00,-38.2214
2003-10-03 00:00:00,-41.087
2003-10-06 00:00:00,-34.618
2003-10-07 00:00:00,-16.9965
2003-10-08 00:00:00,1.8466
2003-10-09 00:00:00,24.2558
2003-10-10 00:00:00,44.0277
2003-10-13 00:00:00,66.1716
2003-10-14 00:00:00,88.6206
2003-10-15 00:00:00,109.1465
2003-10-16 00:00:00,123.4526
2003-10-17 00:00:00,143.2456
2003-10-20 00:00:00,158.174
2003-10-21 00:00:00,180.6484
2003-10-22 00:00:00,196.2513
2003-10-23 00:00:00,210.4126
2003-10-24 00:00:00,229.2866
2003-10-27 00:00:00,235.633
2003-10-28 00:00:00,247.7598
2003-10-29 00:00:00,260.4283
2003-10-30 00:00:00,275.319
2003-10-31 00:00:00,-44.9437
2003-11-03 00:00:00,-13.974
2003-11-04 00:00:00,11.719
2003-11-05 00:00:00,46.1767
2003-11-06 00:00:00,61.9531
2003-11-07 00:00:00,73.6126
2003-11-10 00:00:00,78.1665
2003-11-11 00:00:00,288.3212
2003-11-12 00:00:00,299.6632
2003-11-13 00:00:00,312.2993
2003-11-14 00:00:00,-32.235
2003-11-17 00:00:00,-22.5091
2003-11-18 00:00:00,-15.5822
2003-11-19 00:00:00,-9.8008
2003-11-20 00:00:00,-9.7791
2003-11-21 00:00:00,-6.3222
2003-11-24 00:00:00,-3.2586
2003-11-25 00:00:00,-0.0402
2003-11-26 00:00:00,0.3156
2003-11-28 00:00:00,-0.7898
2003-12-01 00:00:00,3.7646
2003-12-02 00:00:00,9.0953
2003-12-03 00:00:00,18.2142
2003-12-04 00:00:00,22.232
2003-12-05 00:00:00,29.3346
2003-12-08 00:00:00,35.7656
2003-12-09 00:00:00,45.4659
2003-12-10 00:00:00,56.3272
2003-12-11 00:00:00,68.7584
2003-12-12 00:00:00,86.6267
2003-12-15 00:00:00,129.7106
2003-12-16 00:00:00,246.8809
2003-12-17 00:00:00,273.7688
2003-12-18 00:00:00,298.1043
2003-12-19 00:00:00,-36.9073
2003-12-22 00:00:00,-24.4699
2003-12-23 00:00:00,-6.5751
2003-12-24 00:00:00,5.3851
2003-12-26 00:00:00,17.1005
2003-12-29 00:00:00,30.579
2003-12-30 00:00:00,44.7452
2003-12-31 00:00:00,68.1542
2004-01-02 00:00:00,89.2327
2004-01-05 00:00:00,109.3521
2004-01-06 00:00:00,126.2944
2004-01-07 00:00:00,133.8617
2004-01-08 00:00:00,144.3584
2004-01-09 00:00:00,154.7303
2004-01-12 00:00:00,163.4622
2004-01-13 00:00:00,169.739
2004-01-14 00:00:00,170.4965
2004-01-15 00:00:00,168.7781
2004-01-16 00:00:00,167.9706
2004-01-20 00:00:00,168.0618
2004-01-21 00:00:00,169.1056
2004-01-22 00:00:00,174.1561
2004-01-23 00:00:00,186.6499
2004-01-26 00:00:00,190.7436
2004-01-27 00:00:00,193.7548
2004-01-28 00:00:00,196.7564
2004-01-29 00:00:00,204.511
2004-01-30 00:00:00,216.6516
2004-02-02 00:00:00,228.6192
2004-02-03 00:00:00,241.2735
2004-02-04 00:00:00,256.2767
2004-02-05 00:00:00,276.5242
2004-02-06 00:00:00,304.1211
2004-02-09 00:00:00,-19.0938
2004-02-10 00:00:00,18.7575
2004-02-11 00:00:00,47.8989
2004-02-12 00:00:00,65.9106
2004-02-13 00:00:00,85.4596
2004-02-17 00:00:00,102.6349
2004-02-18 00:00:00,124.4212
2004-02-19 00:00:00,141.0767
2004-02-20 00:00:00,160.4989
2004-02-23 00:00:00,183.2142
2004-02-24 00:00:00,219.4451
2004-02-25 00:00:00,242.1773
2004-02-26 00:00:00,272.8223
2004-02-27 00:00:00,295.3378
2004-03-01 00:00:00,-26.1163
2004-03-02 00:00:00,55.0693
2004-03-03 00:00:00,89.1408
2004-03-04 00:00:00,120.1475
2004-03-05 00:00:00,137.3111
2004-03-08 00:00:00,150.7479
2004-03-09 00:00:00,166.9868
2004-03-10 00:00:00,173.4246
2004-03-11 00:00:00,179.3931
2004-03-12 00:00:00,182.1371
2004-03-15 00:00:00,186.1989
2004-03-16 00:00:00,191.4682
2004-03-17 00:00:00,196.6459
2004-03-18 00:00:00,198.5408
2004-03-19 00:00:00,208.2397
2004-03-22 00:00:00,213.5419
2004-03-23 00:00:00,218.9632
2004-03-24 00:00:00,228.6492
2004-03-25 00:00:00,232.4758
2004-03-26 00:00:00,240.5876
2004-03-29 00:00:00,255.6266
2004-03-30 00:00:00,265.3185
2004-03-31 00:00:00,314.8226
2004-04-01 00:00:00,49.824
2004-04-02 00:00:00,94.6654
2004-04-05 00:00:00,118.8729
2004-04-06 00:00:00,136.0548
2004-04-07 00:00:00,164.894
2004-04-08 00:00:00,182.279
2004-04-12 00:00:00,195.4487
2004-04-13 00:00:00,215.1112
2004-04-14 00:00:00,229.1311
2004-04-15 00:00:00,238.5489
2004-04-16 00:00:00,239.4619
2004-04-19 00:00:00,217.2081
2004-04-20 00:00:00,173.1011
2004-04-21 00:00:00,160.1539
2004-04-22 00:00:00,169.9015
2004-04-23 00:00:00,189.2712
2004-04-26 00:00:00,210.1477
2004-04-27 00:00:00,232.9423
2004-04-28 00:00:00,259.1616
2004-04-29 00:00:00,282.8315
2004-04-30 00:00:00,300.8357
2004-05-03 00:00:00,-43.8368
2004-05-04 00:00:00,-23.5412
2004-05-05 00:00:00,-7.4303
2004-05-06 00:00:00,11.0968
2004-05-07 00:00:00,24.7182
2004-05-10 00:00:00,33.7359
2004-05-11 00:00:00,40.2455
2004-05-12 00:00:00,51.2546
2004-05-13 00:00:00,59.2904
2004-05-14 00:00:00,73.3917
2004-05-17 00:00:00,80.2784
2004-05-18 00:00:00,97.1044
2004-05-19 00:00:00,117.5775
2004-05-20 00:00:00,143.7147
2004-05-21 00:00:00,171.1194
2004-05-24 00:00:00,192.9658
2004-05-25 00:00:00,198.4123
2004-05-26 00:00:00,193.3829
2004-05-27 00:00:00,178.1257
2004-05-28 00:00:00,165.7128
2004-06-01 00:00:00,160.9794
2004-06-02 00:00:00,159.9963
2004-06-03 00:00:00,163.0752
2004-06-04 00:00:00,167.5201
2004-06-07 00:00:00,171.4144
2004-06-08 00:00:00,174.9862
2004-06-09 00:00:00,178.0214
2004-06-10 00:00:00,179.6368
2004-06-14 00:00:00,179.161
2004-06-15 00:00:00,179.2073
2004-06-16 00:00:00,174.4817
2004-06-17 00:00:00,169.8412
2004-06-18 00:00:00,166.2382
2004-06-21 00:00:00,166.1796
2004-06-22 00:00:00,165.5151
2004-06-23 00:00:00,167.2952
2004-06-24 00:00:00,170.1621
2004-06-25 00:00:00,174.8575
2004-06-28 00:00:00,179.6517
2004-06-29 00:00:00,183.6473
2004-06-30 00:00:00,187.7041
2004-07-01 00:00:00,192.4713
2004-07-02 00:00:00,199.2578
2004-07-06 00:00:00,207.6269
2004-07-07 00:00:00,217.147
2004-07-08 00:00:00,227.3132
2004-07-09 00:00:00,237.9762
2004-07-12 00:00:00,250.2811
2004-07-13 00:00:00,263.3982
2004-07-14 00:00:00,270.4505
2004-07-15 00:00:00,283.6162
2004-07-16 00:00:00,298.2891
2004-07-19 00:00:00,314.6401
2004-07-20 00:00:00,-27.3201
2004-07-21 00:00:00,0.9896
2004-07-22 00:00:00,19.2513
2004-07-23 00:00:00,39.999
2004-07-26 00:00:00,44.3651
2004-07-27 00:00:00,56.0686
2004-07-28 00:00:00,76.6672
2004-07-29 00:00:00,100.0934
2004-07-30 00:00:00,128.1853
2004-08-02 00:00:00,160.0698
2004-08-03 00:00:00,192.7613
2004-08-04 00:00:00,209.1245
2004-08-05 00:00:00,231.3119
2004-08-06 00:00:00,247.2721
2004-08-09 00:00:00,270.0886
2004-08-10 00:00:00,289.5283
2004-08-11 00:00:00,309.1445
2004-08-12 00:00:00,-37.6978
2004-08-13 00:00:00,-28.1416
2004-08-16 00:00:00,-16.7952
2004-08-17 00:00:00,-4.277
2004-08-18 00:00:00,26.9432
2004-08-19 00:00:00,43.6991
2004-08-20 00:00:00,58.1257
2004-08-23 00:00:00,70.8836
2004-08-24 00:00:00,86.7453
2004-08-25 00:00:00,120.5048
2004-08-26 00:00:00,132.7032
2004-08-27 00:00:00,140.6349
2004-08-30 00:00:00,146.3609
2004-08-31 00:00:00,151.8794
2004-09-01 00:00:00,156.5444
2004-09-02 00:00:00,158.4459
2004-09-03 00:00:00,161.4534
2004-09-07 00:00:00,164.3738
2004-09-08 00:00:00,167.4028
2004-09-09 00:00:00,170.796
2004-09-10 00:00:00,176.1226
2004-09-13 00:00:00,182.3743
2004-09-14 00:00:00,185.9173
2004-09-15 00:00:00,189.3614
2004-09-16 00:00:00,192.1384
2004-09-17 00:00:00,196.9809
2004-09-20 00:00:00,197.4406
2004-09-21 00:00:00,196.9845
2004-09-22 00:00:00,196.9214
2004-09-23 00:00:00,197.2772
2004-09-24 00:00:00,200.1593
2004-09-27 00:00:00,200.5322
2004-09-28 00:00:00,200.5785
2004-09-29 00:00:00,202.1141
2004-09-30 00:00:00,203.4477
2004-10-01 00:00:00,202.5553
2004-10-04 00:00:00,194.8925
2004-10-05 00:00:00,188.4372
2004-10-06 00:00:00,178.7137
2004-10-07 00:00:00,176.4525
2004-10-08 00:00:00,176.0398
2004-10-11 00:00:00,177.6843
2004-10-12 00:00:00,183.1904
2004-10-13 00:00:00,187.8673
2004-10-14 00:00:00,189.1565
2004-10-15 00:00:00,183.3037
2004-10-18 00:00:00,172.3967
2004-10-19 00:00:00,163.4451
2004-10-20 00:00:00,157.8804
2004-10-21 00:00:00,153.4711
2004-10-22 00:00:00,153.8665
2004-10-25 00:00:00,158.8982
2004-10-26 00:00:00,163.603
2004-10-27 00:00:00,168.0419
2004-10-28 00:00:00,172.7932
2004-10-29 00:00:00,178.3285
2004-11-01 00:00:00,184.7461
2004-11-02 00:00:00,188.1872
2004-11-03 00:00:00,190.6462
2004-11-04 00:00:00,193.1435
2004-11-05 00:00:00,193.1644
2004-11-08 00:00:00,195.5668
2004-11-09 00:00:00,197.681
2004-11-10 00:00:00,199.2051
2004-11-11 00:00:00,200.393
2004-11-12 00:00:00,199.9355
2004-11-15 00:00:00,201.5397
2004-11-16 00:00:00,203.1463
2004-11-17 00:00:00,204.7712
2004-11-18 00:00:00,204.2325
2004-11-19 00:00:00,206.1539
2004-11-22 00:00:00,204.8972
2004-11-23 00:00:00,202.9754
2004-11-24 00:00:00,197.8285
2004-11-26 00:00:00,192.1392
2004-11-29 00:00:00,185.3073
2004-11-30 00:00:00,181.94
2004-12-01 00:00:00,177.9637
2004-12-02 00:00:00,173.7392
2004-12-03 00:00:00,172.4599
2004-12-06 00:00:00,172.7273
2004-12-07 00:00:00,173.3841
2004-12-08 00:00:00,174.2724
2004-12-09 00:00:00,176.0903
2004-12-10 00:00:00,182.3267
2004-12-13 00:00:00,190.7489
2004-12-14 00:00:00,197.4518
2004-12-15 00:00:00,208.0652
2004-12-16 00:00:00,218.7709
2004-12-17 00:00:00,231.2754
2004-12-20 00:00:00,246.5256
2004-12-21 00:00:00,265.0753
2004-12-22 00:00:00,279.1234
2004-12-23 00:00:00,-13.0102
2004-12-27 00:00:00,26.0363
2004-12-28 00:00:00,59.5074
2004-12-29 00:00:00,29.5895
2004-12-30 00:00:00,-35.4753
2004-12-31 00:00:00,-39.3011
2005-01-03 00:00:00,-27.3737
2005-01-04 00:00:00,-8.4043
2005-01-05 00:00:00,15.7016
2005-01-06 00:00:00,40.2393
2005-01-07 00:00:00,82.4026
2005-01-10 00:00:00,104.5605
2005-01-11 00:00:00,122.6599
2005-01-12 00:00:00,141.469
2005-01-13 00:00:00,155.2133
2005-01-14 00:00:00,160.6082
2005-01-18 00:00:00,160.0857
2005-01-19 00:00:00,163.0855
2005-01-20 00:00:00,165.1803
2005-01-21 00:00:00,169.6825
2005-01-24 00:00:00,174.5409
2005-01-25 00:00:00,176.3244
2005-01-26 00:00:00,175.475
2005-01-27 00:00:00,176.4335
2005-01-28 00:00:00,177.0231
2005-01-31 00:00:00,176.1963
2005-02-01 00:00:00,174.4113
2005-02-02 00:00:00,170.66
2005-02-03 00:00:00,165.9782
2005-02-04 00:00:00,163.0123
2005-02-07 00:00:00,158.9775
2005-02-08 00:00:00,161.49
2005-02-09 00:00:00,164.8266
2005-02-10 00:00:00,169.844
2005-02-11 00:00:00,173.587
2005-02-14 00:00:00,176.393
2005-02-15 00:00:00,178.642
2005-02-16 00:00:00,178.2111
2005-02-17 00:00:00,176.5862
2005-02-18 00:00:00,175.8618
2005-02-22 00:00:00,177.0668
2005-02-23 00:00:00,177.8332
2005-02-24 00:00:00,177.8771
2005-02-25 00:00:00,178.6306
2005-02-28 00:00:00,187.2971
2005-03-01 00:00:00,203.3776
2005-03-02 00:00:00,222.88
2005-03-03 00:00:00,244.1657
2005-03-04 00:00:00,266.1012
2005-03-07 00:00:00,282.5053
2005-03-08 00:00:00,293.6691
2005-03-09 00:00:00,300.2947
2005-03-10 00:00:00,306.4346
2005-03-11 00:00:00,-41.8688
2005-03-14 00:00:00,-30.541
2005-03-15 00:00:00,-19.3795
2005-03-16 00:00:00,-7.7132
2005-03-17 00:00:00,0.5948
2005-03-18 00:00:00,13.4121
2005-03-21 00:00:00,26.9689
2005-03-22 00:00:00,35.3218
2005-03-23 00:00:00,43.1556
2005-03-24 00:00:00,50.7812
2005-03-28 00:00:00,63.9859
2005-03-29 00:00:00,66.1385
2005-03-30 00:00:00,73.9662
2005-03-31 00:00:00,81.8386
2005-04-01 00:00:00,90.0486
2005-04-04 00:00:00,104.881
2005-04-05 00:00:00,138.6637
2005-04-06 00:00:00,185.8829
2005-04-07 00:00:00,204.9791
2005-04-08 00:00:00,218.4546
2005-04-11 00:00:00,232.8701
2005-04-12 00:00:00,244.1802
2005-04-13 00:00:00,255.295
2005-04-14 00:00:00,270.5772
2005-04-15 00:00:00,285.368
2005-04-18 00:00:00,296.2269
2005-04-19 00:00:00,300.8247
2005-04-20 00:00:00,312.8096
2005-04-21 00:00:00,-39.654
2005-04-22 00:00:00,-33.4247
2005-04-25 00:00:00,-27.4484
2005-04-26 00:00:00,-20.2032
2005-04-27 00:00:00,-10.7728
2005-04-28 00:00:00,-2.5129
2005-04-29 00:00:00,9.129
2005-05-02 00:00:00,18.7031
2005-05-03 00:00:00,35.1824
2005-05-04 00:00:00,45.8917
2005-05-05 00:00:00,55.7414
2005-05-06 00:00:00,65.198
2005-05-09 00:00:00,75.5478
2005-05-10 00:00:00,86.6485
2005-05-11 00:00:00,101.625
2005-05-12 00:00:00,139.1891
2005-05-13 00:00:00,225.5536
2005-05-16 00:00:00,257.5123
2005-05-17 00:00:00,278.2342
2005-05-18 00:00:00,294.226
2005-05-19 00:00:00,314.6004
2005-05-20 00:00:00,-19.8571
2005-05-23 00:00:00,22.0647
2005-05-24 00:00:00,65.5146
2005-05-25 00:00:00,94.5918
2005-05-26 00:00:00,115.7044
2005-05-27 00:00:00,130.6671
2005-05-31 00:00:00,150.5083
2005-06-01 00:00:00,165.1289
2005-06-02 00:00:00,179.6409
2005-06-03 00:00:00,195.0076
2005-06-06 00:00:00,210.703
2005-06-07 00:00:00,226.7532
2005-06-08 00:00:00,243.5263
2005-06-09 00:00:00,261.4244
2005-06-10 00:00:00,281.6072
2005-06-13 00:00:00,290.9446
2005-06-14 00:00:00,311.1272
2005-06-15 00:00:00,-29.2236
2005-06-16 00:00:00,-20.8504
2005-06-17 00:00:00,-0.1106
2005-06-20 00:00:00,17.4563
2005-06-21 00:00:00,32.9994
2005-06-22 00:00:00,48.3517
2005-06-23 00:00:00,63.5774
2005-06-24 00:00:00,78.9434
2005-06-27 00:00:00,95.7179
2005-06-28 00:00:00,101.7787
2005-06-29 00:00:00,145.893
2005-06-30 00:00:00,183.5122
2005-07-01 00:00:00,219.4021
2005-07-05 00:00:00,251.4018
2005-07-06 00:00:00,271.5202
2005-07-07 00:00:00,291.9879
2005-07-08 00:00:00,-17.42
2005-07-11 00:00:00,23.2376
2005-07-12 00:00:00,55.4995
2005-07-13 00:00:00,89.9656
2005-07-14 00:00:00,112.7436
2005-07-15 00:00:00,130.2013
2005-07-18 00:00:00,144.5956
2005-07-19 00:00:00,159.4717
2005-07-20 00:00:00,164.5525
2005-07-21 00:00:00,166.9362
2005-07-22 00:00:00,169.1957
2005-07-25 00:00:00,171.7567
2005-07-26 00:00:00,174.5595
2005-07-27 00:00:00,174.253
2005-07-28 00:00:00,177.5314
2005-07-29 00:00:00,181.3829
2005-08-01 00:00:00,188.8966
2005-08-02 00:00:00,192.9423
2005-08-03 00:00:00,196.5969
2005-08-04 00:00:00,203.1886
2005-08-05 00:00:00,209.7354
2005-08-08 00:00:00,213.1947
2005-08-09 00:00:00,218.9814
2005-08-10 00:00:00,225.1825
2005-08-11 00:00:00,231.2777
2005-08-12 00:00:00,235.8673
2005-08-15 00:00:00,241.8642
2005-08-16 00:00:00,222.4088
2005-08-17 00:00:00,145.4962
2005-08-18 00:00:00,124.0379
2005-08-19 00:00:00,131.5776
2005-08-22 00:00:00,143.0479
2005-08-23 00:00:00,154.5755
2005-08-24 00:00:00,166.2519
2005-08-25 00:00:00,183.1554
2005-08-26 00:00:00,200.8338
2005-08-29 00:00:00,211.4769
2005-08-30 00:00:00,221.1613
2005-08-31 00:00:00,230.1064
2005-09-01 00:00:00,246.6471
2005-09-02 00:00:00,255.556
2005-09-06 00:00:00,259.6429
2005-09-07 00:00:00,151.1374
2005-09-08 00:00:00,116.4701
2005-09-09 00:00:00,127.4653
2005-09-12 00:00:00,137.5109
2005-09-13 00:00:00,148.0607
2005-09-14 00:00:00,158.8995
2005-09-15 00:00:00,168.8446
2005-09-16 00:00:00,173.6322
2005-09-19 00:00:00,176.6084
2005-09-20 00:00:00,181.4893
2005-09-21 00:00:00,185.9517
2005-09-22 00:00:00,187.6932
2005-09-23 00:00:00,188.7186
2005-09-26 00:00:00,188.9301
2005-09-27 00:00:00,186.9108
2005-09-28 00:00:00,191.2356
2005-09-29 00:00:00,193.8292
2005-09-30 00:00:00,198.3936
2005-10-03 00:00:00,203.8714
2005-10-04 00:00:00,206.2195
2005-10-05 00:00:00,209.6693
2005-10-06 00:00:00,210.0244
2005-10-07 00:00:00,214.8531
2005-10-10 00:00:00,220.7855
2005-10-11 00:00:00,228.4003
2005-10-12 00:00:00,240.1684
2005-10-13 00:00:00,251.9295
2005-10-14 00:00:00,264.5569
2005-10-17 00:00:00,268.6679
2005-10-18 00:00:00,271.8087
2005-10-19 00:00:00,286.2579
2005-10-20 00:00:00,-8.6495
2005-10-21 00:00:00,65.6084
2005-10-24 00:00:00,88.9191
2005-10-25 00:00:00,106.6421
2005-10-26 00:00:00,122.9671
2005-10-27 00:00:00,139.2497
2005-10-28 00:00:00,151.714
2005-10-31 00:00:00,169.4289
2005-11-01 00:00:00,189.5362
2005-11-02 00:00:00,196.3571
2005-11-03 00:00:00,196.859
2005-11-04 00:00:00,192.4854
2005-11-07 00:00:00,188.3338
2005-11-08 00:00:00,186.939
2005-11-09 00:00:00,187.1371
2005-11-10 00:00:00,187.6567
2005-11-11 00:00:00,188.4683
2005-11-14 00:00:00,187.0043
2005-11-15 00:00:00,187.5599
2005-11-16 00:00:00,187.6914
2005-11-17 00:00:00,187.1308
2005-11-18 00:00:00,185.5411
2005-11-21 00:00:00,184.665
2005-11-22 00:00:00,184.5816
2005-11-23 00:00:00,184.6094
2005-11-25 00:00:00,184.7521
2005-11-28 00:00:00,182.8266
2005-11-29 00:00:00,180.9822
2005-11-30 00:00:00,176.1805
2005-12-01 00:00:00,177.5038
2005-12-02 00:00:00,177.4545
2005-12-05 00:00:00,177.1474
2005-12-06 00:00:00,177.8749
2005-12-07 00:00:00,178.4804
2005-12-08 00:00:00,178.1028
2005-12-09 00:00:00,178.2918
2005-12-12 00:00:00,178.9352
2005-12-13 00:00:00,178.8555
2005-12-14 00:00:00,180.8646
2005-12-15 00:00:00,183.8532
2005-12-16 00:00:00,188.9167
2005-12-19 00:00:00,196.6544
2005-12-20 00:00:00,202.1536
2005-12-21 00:00:00,208.5905
2005-12-22 00:00:00,213.0237
2005-12-23 00:00:00,216.9249
2005-12-27 00:00:00,220.4244
2005-12-28 00:00:00,227.6916
2005-12-29 00:00:00,236.8893
2005-12-30 00:00:00,248.6027
2006-01-03 00:00:00,266.9621
2006-01-04 00:00:00,308.1708
2006-01-05 00:00:00,28.7154
2006-01-06 00:00:00,88.8177
2006-01-09 00:00:00,112.6551
2006-01-10 00:00:00,124.4607
2006-01-11 00:00:00,137.6632
2006-01-12 00:00:00,142.6936
2006-01-13 00:00:00,146.1973
2006-01-17 00:00:00,150.7951
2006-01-18 00:00:00,156.6785
2006-01-19 00:00:00,165.2015
2006-01-20 00:00:00,174.4633
2006-01-23 00:00:00,186.3548
2006-01-24 00:00:00,196.2786
2006-01-25 00:00:00,216.63
2006-01-26 00:00:00,234.5301
2006-01-27 00:00:00,253.0482
2006-01-30 00:00:00,270.8386
2006-01-31 00:00:00,288.9855
2006-02-01 00:00:00,307.9793
2006-02-02 00:00:00,-22.3033
2006-02-03 00:00:00,-5.4106
2006-02-06 00:00:00,8.0008
2006-02-07 00:00:00,17.0087
2006-02-08 00:00:00,22.126
2006-02-09 00:00:00,22.1157
2006-02-10 00:00:00,18.2866
2006-02-13 00:00:00,10.7374
2006-02-14 00:00:00,11.0046
2006-02-15 00:00:00,8.5072
2006-02-16 00:00:00,10.4573
2006-02-17 00:00:00,17.1214
2006-02-21 00:00:00,25.0119
2006-02-22 00:00:00,38.6921
2006-02-23 00:00:00,53.7909
2006-02-24 00:00:00,71.1051
2006-02-27 00:00:00,78.8677
2006-02-28 00:00:00,95.5529
2006-03-01 00:00:00,114.5103
2006-03-02 00:00:00,138.6223
2006-03-03 00:00:00,189.924
2006-03-06 00:00:00,217.9257
2006-03-07 00:00:00,241.6386
2006-03-08 00:00:00,263.5909
2006-03-09 00:00:00,283.0965
2006-03-10 00:00:00,300.933
2006-03-13 00:00:00,-31.6613
2006-03-14 00:00:00,-14.9373
2006-03-15 00:00:00,-0.4171
2006-03-16 00:00:00,11.0215
2006-03-17 00:00:00,21.7763
2006-03-20 00:00:00,24.5011
2006-03-21 00:00:00,29.7935
2006-03-22 00:00:00,30.8843
2006-03-23 00:00:00,25.2605
2006-03-24 00:00:00,19.3367
2006-03-27 00:00:00,12.3163
2006-03-28 00:00:00,3.384
2006-03-29 00:00:00,-4.3031
2006-03-30 00:00:00,-6.5389
2006-03-31 00:00:00,2.329
2006-04-03 00:00:00,16.3725
2006-04-04 00:00:00,30.5204
2006-04-05 00:00:00,59.7222
2006-04-06 00:00:00,82.8866
2006-04-07 00:00:00,104.7086
2006-04-10 00:00:00,124.0426
2006-04-11 00:00:00,141.7149
2006-04-12 00:00:00,158.6331
2006-04-13 00:00:00,166.8241
2006-04-17 00:00:00,182.2635
2006-04-18 00:00:00,189.422
2006-04-19 00:00:00,196.3143
2006-04-20 00:00:00,208.9808
2006-04-21 00:00:00,219.9732
2006-04-24 00:00:00,230.8111
2006-04-25 00:00:00,241.776
2006-04-26 00:00:00,252.0868
2006-04-27 00:00:00,277.614
2006-04-28 00:00:00,304.768
2006-05-01 00:00:00,32.8133
2006-05-02 00:00:00,98.1547
2006-05-03 00:00:00,117.0248
2006-05-04 00:00:00,144.5204
2006-05-05 00:00:00,160.2484
2006-05-08 00:00:00,172.397
2006-05-09 00:00:00,183.0689
2006-05-10 00:00:00,192.0858
2006-05-11 00:00:00,203.8571
2006-05-12 00:00:00,217.7805
2006-05-15 00:00:00,228.7224
2006-05-16 00:00:00,248.0555
2006-05-17 00:00:00,268.5319
2006-05-18 00:00:00,279.6764
2006-05-19 00:00:00,297.4334
2006-05-22 00:00:00,305.2355
2006-05-23 00:00:00,-39.9087
2006-05-24 00:00:00,-33.7943
2006-05-25 00:00:00,-20.5329
2006-05-26 00:00:00,-15.2801
2006-05-30 00:00:00,-5.195
2006-05-31 00:00:00,1.8013
2006-06-01 00:00:00,3.5661
2006-06-02 00:00:00,9.9022
2006-06-05 00:00:00,10.9929
2006-06-06 00:00:00,11.6097
2006-06-07 00:00:00,11.5391
2006-06-08 00:00:00,12.0662
2006-06-09 00:00:00,12.8793
2006-06-12 00:00:00,15.8972
2006-06-13 00:00:00,19.902
2006-06-14 00:00:00,20.2331
2006-06-15 00:00:00,20.1086
2006-06-16 00:00:00,18.8875
2006-06-19 00:00:00,18.8359
2006-06-20 00:00:00,19.1251
2006-06-21 00:00:00,17.6882
2006-06-22 00:00:00,17.7493
2006-06-23 00:00:00,19.8852
2006-06-26 00:00:00,21.9584
2006-06-27 00:00:00,23.845
