date,PPO
2005-05-31 00:00:00,2.6452
2005-06-01 00:00:00,3.5311
2005-06-02 00:00:00,4.1221
2005-06-03 00:00:00,4.518
2005-06-06 00:00:00,4.7248
2005-06-07 00:00:00,4.4493
2005-06-08 00:00:00,4.2573
2005-06-09 00:00:00,3.6368
2005-06-10 00:00:00,2.9165
2005-06-13 00:00:00,2.1379
2005-06-14 00:00:00,1.2148
2005-06-15 00:00:00,0.4364
2005-06-16 00:00:00,-0.1185
2005-06-17 00:00:00,-0.8338
2005-06-20 00:00:00,-1.7202
2005-06-21 00:00:00,-2.1116
2005-06-22 00:00:00,-2.2704
2005-06-23 00:00:00,-2.1051
2005-06-24 00:00:00,-2.1111
2005-06-27 00:00:00,-2.1866
2005-06-28 00:00:00,-1.8361
2005-06-29 00:00:00,-1.3974
2005-06-30 00:00:00,-0.9313
2005-07-01 00:00:00,-0.7399
2005-07-05 00:00:00,-0.4608
2005-07-06 00:00:00,-0.3421
2005-07-07 00:00:00,-0.1203
2005-07-08 00:00:00,0.1765
2005-07-11 00:00:00,0.2761
2005-07-12 00:00:00,0.1313
2005-07-13 00:00:00,0.2184
2005-07-14 00:00:00,0.596
2005-07-15 00:00:00,1.0573
2005-07-18 00:00:00,1.7891
2005-07-19 00:00:00,2.4246
2005-07-20 00:00:00,3.1772
2005-07-21 00:00:00,3.5723
2005-07-22 00:00:00,4.2824
2005-07-25 00:00:00,4.9986
2005-07-26 00:00:00,5.5903
2005-07-27 00:00:00,6.1738
2005-07-28 00:00:00,6.7266
2005-07-29 00:00:00,7.2006
2005-08-01 00:00:00,7.2193
2005-08-02 00:00:00,7.0036
2005-08-03 00:00:00,6.7389
2005-08-04 00:00:00,6.099
2005-08-05 00:00:00,5.3129
2005-08-08 00:00:00,4.6122
2005-08-09 00:00:00,3.8692
2005-08-10 00:00:00,3.2683
2005-08-11 00:00:00,2.7181
2005-08-12 00:00:00,2.344
2005-08-15 00:00:00,2.2322
2005-08-16 00:00:00,2.1847
2005-08-17 00:00:00,2.2227
2005-08-18 00:00:00,2.1007
2005-08-19 00:00:00,2.1416
2005-08-22 00:00:00,2.3538
2005-08-23 00:00:00,2.4934
2005-08-24 00:00:00,2.85
2005-08-25 00:00:00,3.0536
2005-08-26 00:00:00,3.2769
2005-08-29 00:00:00,3.4566
2005-08-30 00:00:00,3.2987
2005-08-31 00:00:00,2.8635
2005-09-01 00:00:00,2.6656
2005-09-02 00:00:00,2.2816
2005-09-06 00:00:00,2.2074
2005-09-07 00:00:00,2.217
2005-09-08 00:00:00,2.3628
2005-09-09 00:00:00,2.6789
2005-09-12 00:00:00,2.9502
2005-09-13 00:00:00,3.1356
2005-09-14 00:00:00,3.2344
2005-09-15 00:00:00,3.4368
2005-09-16 00:00:00,3.595
2005-09-19 00:00:00,3.8769
2005-09-20 00:00:00,4.4882
2005-09-21 00:00:00,5.1357
2005-09-22 00:00:00,5.1973
2005-09-23 00:00:00,5.4678
2005-09-26 00:00:00,5.534
2005-09-27 00:00:00,5.2677
2005-09-28 00:00:00,4.788
2005-09-29 00:00:00,4.5082
2005-09-30 00:00:00,4.5445
2005-10-03 00:00:00,4.6316
2005-10-04 00:00:00,4.4134
2005-10-05 00:00:00,3.8897
2005-10-06 00:00:00,3.2466
2005-10-07 00:00:00,2.7742
2005-10-10 00:00:00,2.2113
2005-10-11 00:00:00,1.5438
2005-10-12 00:00:00,0.7705
2005-10-13 00:00:00,0.441
2005-10-14 00:00:00,0.5952
2005-10-17 00:00:00,0.6129
2005-10-18 00:00:00,0.3294
2005-10-19 00:00:00,0.1054
2005-10-20 00:00:00,0.0061
2005-10-21 00:00:00,0.0388
2005-10-24 00:00:00,0.4336
2005-10-25 00:00:00,0.9344
2005-10-26 00:00:00,1.6954
2005-10-27 00:00:00,2.0494
2005-10-28 00:00:00,2.6733
2005-10-31 00:00:00,2.9477
2005-11-01 00:00:00,3.2201
2005-11-02 00:00:00,3.745
2005-11-03 00:00:00,4.43
2005-11-04 00:00:00,4.7282
2005-11-07 00:00:00,4.8627
2005-11-08 00:00:00,5.1033
2005-11-09 00:00:00,5.1385
2005-11-10 00:00:00,5.2881
2005-11-11 00:00:00,5.2479
2005-11-14 00:00:00,5.411
2005-11-15 00:00:00,5.705
2005-11-16 00:00:00,5.8268
2005-11-17 00:00:00,5.764
2005-11-18 00:00:00,5.6686
2005-11-21 00:00:00,5.3533
2005-11-22 00:00:00,5.2148
2005-11-23 00:00:00,5.1655
2005-11-25 00:00:00,5.502
2005-11-28 00:00:00,5.9058
2005-11-29 00:00:00,6.0191
2005-11-30 00:00:00,6.1375
2005-12-01 00:00:00,6.4773
2005-12-02 00:00:00,6.8305
2005-12-05 00:00:00,6.6713
2005-12-06 00:00:00,6.6572
2005-12-07 00:00:00,6.8277
2005-12-08 00:00:00,6.9471
2005-12-09 00:00:00,7.0363
2005-12-12 00:00:00,7.2039
2005-12-13 00:00:00,7.0555
2005-12-14 00:00:00,6.6303
2005-12-15 00:00:00,6.3914
2005-12-16 00:00:00,6.136
2005-12-19 00:00:00,5.5087
2005-12-20 00:00:00,4.8313
2005-12-21 00:00:00,4.3384
2005-12-22 00:00:00,3.6677
2005-12-23 00:00:00,3.1252
2005-12-27 00:00:00,2.6027
2005-12-28 00:00:00,2.0181
2005-12-29 00:00:00,1.2631
2005-12-30 00:00:00,0.6161
2006-01-03 00:00:00,0.5231
2006-01-04 00:00:00,0.5435
2006-01-05 00:00:00,0.6671
2006-01-06 00:00:00,0.7936
2006-01-09 00:00:00,0.8062
2006-01-10 00:00:00,1.1508
2006-01-11 00:00:00,1.6693
2006-01-12 00:00:00,2.2369
2006-01-13 00:00:00,2.8927
2006-01-17 00:00:00,3.5576
2006-01-18 00:00:00,4.3285
2006-01-19 00:00:00,4.863
2006-01-20 00:00:00,4.9471
2006-01-23 00:00:00,5.0998
2006-01-24 00:00:00,5.0677
2006-01-25 00:00:00,4.732
2006-01-26 00:00:00,4.2626
2006-01-27 00:00:00,3.267
2006-01-30 00:00:00,2.1496
2006-01-31 00:00:00,1.0928
2006-02-01 00:00:00,-0.082
2006-02-02 00:00:00,-1.389
2006-02-03 00:00:00,-2.4284
2006-02-06 00:00:00,-3.4005
2006-02-07 00:00:00,-4.1407
2006-02-08 00:00:00,-4.9614
2006-02-09 00:00:00,-5.7086
2006-02-10 00:00:00,-6.1013
2006-02-13 00:00:00,-6.482
2006-02-14 00:00:00,-6.5543
2006-02-15 00:00:00,-6.8714
2006-02-16 00:00:00,-6.9296
2006-02-17 00:00:00,-6.8485
2006-02-21 00:00:00,-6.4466
2006-02-22 00:00:00,-5.7983
2006-02-23 00:00:00,-4.6301
2006-02-24 00:00:00,-3.6145
2006-02-27 00:00:00,-2.9405
2006-02-28 00:00:00,-2.1244
2006-03-01 00:00:00,-1.456
2006-03-02 00:00:00,-0.5289
2006-03-03 00:00:00,-0.1662
2006-03-06 00:00:00,-0.2359
2006-03-07 00:00:00,-0.4306
2006-03-08 00:00:00,-0.4712
2006-03-09 00:00:00,-0.4507
2006-03-10 00:00:00,-0.757
2006-03-13 00:00:00,-1.14
2006-03-14 00:00:00,-1.3946
2006-03-15 00:00:00,-1.9193
2006-03-16 00:00:00,-2.2503
2006-03-17 00:00:00,-2.567
2006-03-20 00:00:00,-3.2071
2006-03-21 00:00:00,-3.6345
2006-03-22 00:00:00,-3.9393
2006-03-23 00:00:00,-4.2919
2006-03-24 00:00:00,-4.4934
2006-03-27 00:00:00,-4.436
2006-03-28 00:00:00,-4.3564
2006-03-29 00:00:00,-4.4036
2006-03-30 00:00:00,-4.5045
2006-03-31 00:00:00,-4.444
2006-04-03 00:00:00,-4.1562
2006-04-04 00:00:00,-4.0451
2006-04-05 00:00:00,-3.5519
2006-04-06 00:00:00,-2.4494
2006-04-07 00:00:00,-1.404
2006-04-10 00:00:00,-0.3542
2006-04-11 00:00:00,0.538
2006-04-12 00:00:00,1.4481
2006-04-13 00:00:00,2.4051
2006-04-17 00:00:00,2.6727
2006-04-18 00:00:00,2.9359
2006-04-19 00:00:00,3.3168
2006-04-20 00:00:00,3.9418
2006-04-21 00:00:00,4.6505
2006-04-24 00:00:00,4.3721
2006-04-25 00:00:00,3.6239
2006-04-26 00:00:00,3.1566
2006-04-27 00:00:00,2.7843
2006-04-28 00:00:00,2.5629
2006-05-01 00:00:00,2.3627
2006-05-02 00:00:00,2.3176
2006-05-03 00:00:00,2.4223
2006-05-04 00:00:00,2.3029
2006-05-05 00:00:00,2.5162
2006-05-08 00:00:00,2.5082
2006-05-09 00:00:00,2.5154
2006-05-10 00:00:00,2.6479
2006-05-11 00:00:00,2.487
2006-05-12 00:00:00,2.4043
2006-05-15 00:00:00,2.4117
2006-05-16 00:00:00,2.0296
2006-05-17 00:00:00,1.6958
2006-05-18 00:00:00,0.9392
2006-05-19 00:00:00,0.2523
2006-05-22 00:00:00,-0.5236
2006-05-23 00:00:00,-1.5038
2006-05-24 00:00:00,-2.3949
2006-05-25 00:00:00,-3.1469
2006-05-26 00:00:00,-3.7921
2006-05-30 00:00:00,-4.3304
2006-05-31 00:00:00,-4.9878
2006-06-01 00:00:00,-5.4694
2006-06-02 00:00:00,-5.5305
2006-06-05 00:00:00,-5.6787
2006-06-06 00:00:00,-5.5286
2006-06-07 00:00:00,-5.6729
2006-06-08 00:00:00,-5.4028
2006-06-09 00:00:00,-5.2165
2006-06-12 00:00:00,-5.2372
2006-06-13 00:00:00,-5.2463
2006-06-14 00:00:00,-5.2058
2006-06-15 00:00:00,-4.7717
2006-06-16 00:00:00,-4.2986
2006-06-19 00:00:00,-4.3166
2006-06-20 00:00:00,-4.272
2006-06-21 00:00:00,-3.9641
2006-06-22 00:00:00,-3.6547
2006-06-23 00:00:00,-3.2235
2006-06-26 00:00:00,-3.2094
2006-06-27 00:00:00,-3.0603
2006-06-28 00:00:00,-2.7372
2006-06-29 00:00:00,-2.3847
2006-06-30 00:00:00,-2.0479
2006-07-03 00:00:00,-1.8426
2006-07-05 00:00:00,-1.5011
2006-07-06 00:00:00,-1.352
2006-07-07 00:00:00,-1.3635
2006-07-10 00:00:00,-1.3055
2006-07-11 00:00:00,-1.4772
2006-07-12 00:00:00,-1.8633
2006-07-13 00:00:00,-2.351
2006-07-14 00:00:00,-2.819
2006-07-17 00:00:00,-2.8024
2006-07-18 00:00:00,-3.2601
2006-07-19 00:00:00,-3.5376
2006-07-20 00:00:00,-3.3036
2006-07-21 00:00:00,-2.96
2006-07-24 00:00:00,-2.2628
2006-07-25 00:00:00,-1.5939
2006-07-26 00:00:00,-0.7405
2006-07-27 00:00:00,-0.008
2006-07-28 00:00:00,1.3041
2006-07-31 00:00:00,3.0018
2006-08-01 00:00:00,4.7973
2006-08-02 00:00:00,6.4132
2006-08-03 00:00:00,7.9265
2006-08-04 00:00:00,9.0586
2006-08-07 00:00:00,9.4156
2006-08-08 00:00:00,9.4527
2006-08-09 00:00:00,9.3589
2006-08-10 00:00:00,9.1628
2006-08-11 00:00:00,8.5894
2006-08-14 00:00:00,8.0803
2006-08-15 00:00:00,7.4246
2006-08-16 00:00:00,6.6074
2006-08-17 00:00:00,5.7052
2006-08-18 00:00:00,4.6665
2006-08-21 00:00:00,3.2705
2006-08-22 00:00:00,2.2436
2006-08-23 00:00:00,1.3853
2006-08-24 00:00:00,0.9551
2006-08-25 00:00:00,1.1215
2006-08-28 00:00:00,1.12
2006-08-29 00:00:00,1.1789
2006-08-30 00:00:00,1.2628
2006-08-31 00:00:00,1.2053
2006-09-01 00:00:00,0.9653
2006-09-05 00:00:00,1.1076
2006-09-06 00:00:00,1.2507
2006-09-07 00:00:00,1.6976
2006-09-08 00:00:00,2.0495
2006-09-11 00:00:00,2.5198
2006-09-12 00:00:00,2.8603
2006-09-13 00:00:00,3.1211
2006-09-14 00:00:00,3.4522
2006-09-15 00:00:00,3.767
2006-09-18 00:00:00,4.035
2006-09-19 00:00:00,4.1619
2006-09-20 00:00:00,4.3329
2006-09-21 00:00:00,4.2407
2006-09-22 00:00:00,4.3063
2006-09-25 00:00:00,4.1913
2006-09-26 00:00:00,4.241
2006-09-27 00:00:00,4.1446
2006-09-28 00:00:00,4.1291
2006-09-29 00:00:00,3.9142
2006-10-02 00:00:00,3.6055
2006-10-03 00:00:00,3.3111
2006-10-04 00:00:00,3.0247
2006-10-05 00:00:00,2.6947
2006-10-06 00:00:00,2.1886
2006-10-09 00:00:00,1.8265
2006-10-10 00:00:00,1.631
2006-10-11 00:00:00,1.2564
2006-10-12 00:00:00,0.7202
2006-10-13 00:00:00,0.4497
2006-10-16 00:00:00,0.1212
2006-10-17 00:00:00,-0.2707
2006-10-18 00:00:00,-0.4048
2006-10-19 00:00:00,-0.1029
2006-10-20 00:00:00,0.108
2006-10-23 00:00:00,0.4642
2006-10-24 00:00:00,0.85
2006-10-25 00:00:00,1.2187
2006-10-26 00:00:00,1.7796
2006-10-27 00:00:00,2.2663
2006-10-30 00:00:00,2.4459
2006-10-31 00:00:00,2.8285
2006-11-01 00:00:00,3.1551
2006-11-02 00:00:00,3.529
2006-11-03 00:00:00,3.8683
2006-11-06 00:00:00,3.805
2006-11-07 00:00:00,3.5745
2006-11-08 00:00:00,3.2521
2006-11-09 00:00:00,3.0921
2006-11-10 00:00:00,2.8265
2006-11-13 00:00:00,2.5471
2006-11-14 00:00:00,2.5137
2006-11-15 00:00:00,2.3868
2006-11-16 00:00:00,2.2497
2006-11-17 00:00:00,2.4245
2006-11-20 00:00:00,2.638
2006-11-21 00:00:00,3.0523
2006-11-22 00:00:00,3.3544
2006-11-24 00:00:00,3.6524
2006-11-27 00:00:00,3.8568
2006-11-28 00:00:00,4.134
2006-11-29 00:00:00,4.5015
2006-11-30 00:00:00,4.7177
2006-12-01 00:00:00,4.8807
2006-12-04 00:00:00,5.1492
2006-12-05 00:00:00,5.1871
2006-12-06 00:00:00,5.1301
2006-12-07 00:00:00,4.9058
2006-12-08 00:00:00,4.4492
2006-12-11 00:00:00,3.8485
2006-12-12 00:00:00,2.9652
2006-12-13 00:00:00,2.4966
2006-12-14 00:00:00,1.8274
2006-12-15 00:00:00,1.2077
2006-12-18 00:00:00,0.5291
2006-12-19 00:00:00,-0.0829
2006-12-20 00:00:00,-0.7004
2006-12-21 00:00:00,-1.3995
2006-12-22 00:00:00,-2.0406
2006-12-26 00:00:00,-2.3885
2006-12-27 00:00:00,-2.8425
2006-12-28 00:00:00,-3.3527
2006-12-29 00:00:00,-3.3168
2007-01-03 00:00:00,-3.5407
2007-01-04 00:00:00,-3.5629
2007-01-05 00:00:00,-3.6273
2007-01-08 00:00:00,-3.3561
2007-01-09 00:00:00,-2.7873
2007-01-10 00:00:00,-1.8431
2007-01-11 00:00:00,-0.8025
2007-01-12 00:00:00,0.2314
2007-01-16 00:00:00,1.4605
2007-01-17 00:00:00,2.5098
2007-01-18 00:00:00,3.1978
2007-01-19 00:00:00,3.5347
2007-01-22 00:00:00,3.9082
2007-01-23 00:00:00,3.932
2007-01-24 00:00:00,4.1965
2007-01-25 00:00:00,4.3763
2007-01-26 00:00:00,3.7978
2007-01-29 00:00:00,2.7213
2007-01-30 00:00:00,1.7775
2007-01-31 00:00:00,0.8861
2007-02-01 00:00:00,-0.3736
2007-02-02 00:00:00,-1.4563
2007-02-05 00:00:00,-2.0493
2007-02-06 00:00:00,-2.5754
2007-02-07 00:00:00,-2.8611
2007-02-08 00:00:00,-2.8725
2007-02-09 00:00:00,-3.175
2007-02-12 00:00:00,-3.2718
2007-02-13 00:00:00,-3.3214
2007-02-14 00:00:00,-3.3749
2007-02-15 00:00:00,-3.0951
2007-02-16 00:00:00,-2.6607
2007-02-20 00:00:00,-2.1222
2007-02-21 00:00:00,-1.4582
2007-02-22 00:00:00,-0.5868
2007-02-23 00:00:00,0.1509
2007-02-26 00:00:00,0.4119
2007-02-27 00:00:00,0.399
2007-02-28 00:00:00,0.6274
2007-03-01 00:00:00,0.7777
2007-03-02 00:00:00,0.905
2007-03-05 00:00:00,1.0009
2007-03-06 00:00:00,1.1629
2007-03-07 00:00:00,1.3625
2007-03-08 00:00:00,1.4549
2007-03-09 00:00:00,1.2344
2007-03-12 00:00:00,1.0378
2007-03-13 00:00:00,0.8092
2007-03-14 00:00:00,0.668
2007-03-15 00:00:00,0.9673
2007-03-16 00:00:00,1.2906
2007-03-19 00:00:00,1.4583
2007-03-20 00:00:00,1.6701
2007-03-21 00:00:00,1.9859
2007-03-22 00:00:00,2.1192
2007-03-23 00:00:00,2.3004
2007-03-26 00:00:00,2.565
2007-03-27 00:00:00,2.7942
2007-03-28 00:00:00,2.7837
2007-03-29 00:00:00,3.0797
2007-03-30 00:00:00,3.1994
2007-04-02 00:00:00,3.3749
2007-04-03 00:00:00,3.5703
2007-04-04 00:00:00,3.4048
2007-04-05 00:00:00,3.258
2007-04-09 00:00:00,2.9517
2007-04-10 00:00:00,2.5965
2007-04-11 00:00:00,2.2434
2007-04-12 00:00:00,1.7417
2007-04-13 00:00:00,1.1633
2007-04-16 00:00:00,0.8556
2007-04-17 00:00:00,0.4494
2007-04-18 00:00:00,0.2011
2007-04-19 00:00:00,-0.181
2007-04-20 00:00:00,-0.5389
2007-04-23 00:00:00,-0.7696
2007-04-24 00:00:00,-1.0488
2007-04-25 00:00:00,-1.0692
2007-04-26 00:00:00,-0.9595
2007-04-27 00:00:00,-0.553
2007-04-30 00:00:00,-0.115
2007-05-01 00:00:00,0.4599
2007-05-02 00:00:00,1.0663
2007-05-03 00:00:00,1.7501
2007-05-04 00:00:00,2.3534
2007-05-07 00:00:00,3.1287
2007-05-08 00:00:00,3.8532
2007-05-09 00:00:00,4.463
2007-05-10 00:00:00,5.1457
2007-05-11 00:00:00,5.6923
2007-05-14 00:00:00,5.9789
2007-05-15 00:00:00,6.0482
2007-05-16 00:00:00,6.1438
2007-05-17 00:00:00,6.2877
2007-05-18 00:00:00,6.3613
2007-05-21 00:00:00,6.4363
2007-05-22 00:00:00,6.5893
2007-05-23 00:00:00,6.4173
2007-05-24 00:00:00,6.0677
2007-05-25 00:00:00,5.6929
2007-05-29 00:00:00,5.3446
2007-05-30 00:00:00,5.1678
2007-05-31 00:00:00,5.0329
2007-06-01 00:00:00,5.0102
2007-06-04 00:00:00,5.2465
2007-06-05 00:00:00,5.4118
2007-06-06 00:00:00,5.5639
2007-06-07 00:00:00,5.5716
2007-06-08 00:00:00,5.513
2007-06-11 00:00:00,5.3412
2007-06-12 00:00:00,5.354
2007-06-13 00:00:00,5.1561
2007-06-14 00:00:00,4.9937
2007-06-15 00:00:00,4.643
2007-06-18 00:00:00,4.3084
2007-06-19 00:00:00,4.1714
2007-06-20 00:00:00,3.7712
2007-06-21 00:00:00,3.3043
2007-06-22 00:00:00,2.7351
2007-06-25 00:00:00,2.1865
2007-06-26 00:00:00,1.5325
2007-06-27 00:00:00,1.3279
2007-06-28 00:00:00,1.1128
2007-06-29 00:00:00,1.1314
2007-07-02 00:00:00,0.9645
2007-07-03 00:00:00,0.9889
2007-07-05 00:00:00,0.9264
2007-07-06 00:00:00,1.0851
2007-07-09 00:00:00,1.391
2007-07-10 00:00:00,1.5206
2007-07-11 00:00:00,1.8033
2007-07-12 00:00:00,2.2301
2007-07-13 00:00:00,2.9922
2007-07-16 00:00:00,3.6255
2007-07-17 00:00:00,4.3825
2007-07-18 00:00:00,4.8716
2007-07-19 00:00:00,5.4756
2007-07-20 00:00:00,5.722
2007-07-23 00:00:00,5.6433
2007-07-24 00:00:00,5.3596
2007-07-25 00:00:00,5.4243
2007-07-26 00:00:00,5.6006
2007-07-27 00:00:00,5.6378
2007-07-30 00:00:00,5.5634
2007-07-31 00:00:00,4.9232
2007-08-01 00:00:00,4.348
2007-08-02 00:00:00,3.695
2007-08-03 00:00:00,3.0126
2007-08-06 00:00:00,2.2901
2007-08-07 00:00:00,1.3789
2007-08-08 00:00:00,0.4219
2007-08-09 00:00:00,-0.0757
2007-08-10 00:00:00,-0.6079
2007-08-13 00:00:00,-1.5983
2007-08-14 00:00:00,-2.6406
2007-08-15 00:00:00,-3.6235
2007-08-16 00:00:00,-4.1121
2007-08-17 00:00:00,-4.5861
2007-08-20 00:00:00,-5.0507
2007-08-21 00:00:00,-5.0297
2007-08-22 00:00:00,-5.0256
2007-08-23 00:00:00,-5.0803
2007-08-24 00:00:00,-4.8694
2007-08-27 00:00:00,-4.1802
2007-08-28 00:00:00,-3.5908
2007-08-29 00:00:00,-3.1685
2007-08-30 00:00:00,-2.3636
2007-08-31 00:00:00,-0.965
2007-09-04 00:00:00,0.7517
2007-09-05 00:00:00,1.8271
2007-09-06 00:00:00,2.5443
2007-09-07 00:00:00,2.9095
2007-09-10 00:00:00,3.1705
2007-09-11 00:00:00,3.3416
2007-09-12 00:00:00,3.3917
2007-09-13 00:00:00,3.6406
2007-09-14 00:00:00,4.2563
2007-09-17 00:00:00,4.1643
2007-09-18 00:00:00,3.9763
2007-09-19 00:00:00,3.7291
2007-09-20 00:00:00,3.0018
2007-09-21 00:00:00,2.7451
2007-09-24 00:00:00,2.6505
2007-09-25 00:00:00,3.0567
2007-09-26 00:00:00,3.1491
2007-09-27 00:00:00,3.5203
2007-09-28 00:00:00,3.9142
2007-10-01 00:00:00,4.3298
2007-10-02 00:00:00,4.8296
2007-10-03 00:00:00,5.2439
2007-10-04 00:00:00,5.3036
2007-10-05 00:00:00,5.7282
2007-10-08 00:00:00,6.4216
2007-10-09 00:00:00,6.9472
2007-10-10 00:00:00,7.3604
2007-10-11 00:00:00,7.1607
2007-10-12 00:00:00,7.0795
2007-10-15 00:00:00,6.809
2007-10-16 00:00:00,6.8039
2007-10-17 00:00:00,6.6982
2007-10-18 00:00:00,6.5377
2007-10-19 00:00:00,6.3341
2007-10-22 00:00:00,6.3696
2007-10-23 00:00:00,6.4355
2007-10-24 00:00:00,6.225
2007-10-25 00:00:00,5.9357
2007-10-26 00:00:00,5.7444
2007-10-29 00:00:00,5.8882
2007-10-30 00:00:00,5.929
2007-10-31 00:00:00,6.1742
2007-11-01 00:00:00,6.2166
2007-11-02 00:00:00,6.1567
2007-11-05 00:00:00,5.996
2007-11-06 00:00:00,6.1878
2007-11-07 00:00:00,6.1069
2007-11-08 00:00:00,5.1973
2007-11-09 00:00:00,4.0209
2007-11-12 00:00:00,2.8267
2007-11-13 00:00:00,2.0862
2007-11-14 00:00:00,1.2302
2007-11-15 00:00:00,0.2143
2007-11-16 00:00:00,-0.9867
2007-11-19 00:00:00,-2.0233
2007-11-20 00:00:00,-2.9598
2007-11-21 00:00:00,-3.7718
2007-11-23 00:00:00,-4.7015
2007-11-26 00:00:00,-5.3307
2007-11-27 00:00:00,-5.4521
2007-11-28 00:00:00,-4.8734
2007-11-29 00:00:00,-3.3971
2007-11-30 00:00:00,-2.7413
2007-12-03 00:00:00,-2.0569
2007-12-04 00:00:00,-1.2202
2007-12-05 00:00:00,-0.3267
2007-12-06 00:00:00,0.8361
2007-12-07 00:00:00,1.9404
2007-12-10 00:00:00,3.0025
2007-12-11 00:00:00,3.7877
2007-12-12 00:00:00,4.5435
2007-12-13 00:00:00,5.3428
2007-12-14 00:00:00,5.7271
2007-12-17 00:00:00,5.5279
2007-12-18 00:00:00,5.1628
2007-12-19 00:00:00,4.6991
2007-12-20 00:00:00,4.6559
2007-12-21 00:00:00,4.4252
2007-12-24 00:00:00,4.0701
2007-12-26 00:00:00,3.5721
2007-12-27 00:00:00,3.0236
2007-12-28 00:00:00,2.8697
2007-12-31 00:00:00,2.5656
2008-01-02 00:00:00,2.2109
2008-01-03 00:00:00,1.9459
2008-01-04 00:00:00,1.6461
2008-01-07 00:00:00,1.4644
2008-01-08 00:00:00,1.2101
2008-01-09 00:00:00,0.9235
2008-01-10 00:00:00,0.2392
2008-01-11 00:00:00,-0.7696
2008-01-14 00:00:00,-1.5264
2008-01-15 00:00:00,-2.4168
2008-01-16 00:00:00,-3.5176
2008-01-17 00:00:00,-4.5256
2008-01-18 00:00:00,-5.5008
2008-01-22 00:00:00,-6.5941
2008-01-23 00:00:00,-7.4365
2008-01-24 00:00:00,-8.3076
2008-01-25 00:00:00,-9.1696
2008-01-28 00:00:00,-10.4705
2008-01-29 00:00:00,-11.6888
2008-01-30 00:00:00,-12.575
2008-01-31 00:00:00,-13.5582
2008-02-01 00:00:00,-14.029
2008-02-04 00:00:00,-14.0949
2008-02-05 00:00:00,-14.3078
2008-02-06 00:00:00,-14.763
2008-02-07 00:00:00,-14.9886
2008-02-08 00:00:00,-14.2389
2008-02-11 00:00:00,-13.1324
2008-02-12 00:00:00,-12.1685
2008-02-13 00:00:00,-11.079
2008-02-14 00:00:00,-10.2707
2008-02-15 00:00:00,-9.3772
2008-02-19 00:00:00,-8.767
2008-02-20 00:00:00,-8.1197
2008-02-21 00:00:00,-7.2448
2008-02-22 00:00:00,-6.5351
2008-02-25 00:00:00,-5.5872
2008-02-26 00:00:00,-4.554
2008-02-27 00:00:00,-3.6194
2008-02-28 00:00:00,-2.8405
2008-02-29 00:00:00,-2.416
2008-03-03 00:00:00,-2.5099
2008-03-04 00:00:00,-2.5373
2008-03-05 00:00:00,-2.3822
2008-03-06 00:00:00,-2.1478
2008-03-07 00:00:00,-1.9536
2008-03-10 00:00:00,-1.6028
2008-03-11 00:00:00,-0.8786
2008-03-12 00:00:00,-0.2833
2008-03-13 00:00:00,0.3515
2008-03-14 00:00:00,0.4532
2008-03-17 00:00:00,0.0695
2008-03-18 00:00:00,0.3644
2008-03-19 00:00:00,0.8884
2008-03-20 00:00:00,1.204
2008-03-24 00:00:00,1.8892
2008-03-25 00:00:00,2.7956
2008-03-26 00:00:00,3.6585
2008-03-27 00:00:00,4.4381
2008-03-28 00:00:00,4.8551
2008-03-31 00:00:00,5.2973
2008-04-01 00:00:00,5.7441
2008-04-02 00:00:00,6.2102
2008-04-03 00:00:00,6.7746
2008-04-04 00:00:00,7.1125
2008-04-07 00:00:00,7.9408
2008-04-08 00:00:00,8.2916
2008-04-09 00:00:00,8.1125
2008-04-10 00:00:00,8.0301
2008-04-11 00:00:00,7.477
2008-04-14 00:00:00,7.132
2008-04-15 00:00:00,6.6853
2008-04-16 00:00:00,6.3016
2008-04-17 00:00:00,5.8154
2008-04-18 00:00:00,5.6108
2008-04-21 00:00:00,5.4366
2008-04-22 00:00:00,4.915
2008-04-23 00:00:00,4.3263
2008-04-24 00:00:00,4.2546
2008-04-25 00:00:00,4.2005
2008-04-28 00:00:00,4.1433
2008-04-29 00:00:00,4.7275
2008-04-30 00:00:00,5.2747
2008-05-01 00:00:00,6.051
2008-05-02 00:00:00,6.4355
2008-05-05 00:00:00,6.9419
2008-05-06 00:00:00,7.164
2008-05-07 00:00:00,7.0659
2008-05-08 00:00:00,7.3843
2008-05-09 00:00:00,7.6243
2008-05-12 00:00:00,7.7137
2008-05-13 00:00:00,7.8764
2008-05-14 00:00:00,7.748
2008-05-15 00:00:00,7.5359
2008-05-16 00:00:00,7.4035
2008-05-19 00:00:00,6.7105
2008-05-20 00:00:00,6.0546
2008-05-21 00:00:00,5.0578
2008-05-22 00:00:00,4.0754
2008-05-23 00:00:00,3.4111
2008-05-27 00:00:00,2.9123
2008-05-28 00:00:00,2.663
2008-05-29 00:00:00,2.0186
2008-05-30 00:00:00,1.4067
2008-06-02 00:00:00,1.0336
2008-06-03 00:00:00,0.5045
2008-06-04 00:00:00,0.1226
2008-06-05 00:00:00,0.0858
2008-06-06 00:00:00,-0.1691
2008-06-09 00:00:00,-0.0485
2008-06-10 00:00:00,0.2402
2008-06-11 00:00:00,0.3057
2008-06-12 00:00:00,-0.0088
2008-06-13 00:00:00,-0.4576
2008-06-16 00:00:00,-0.7327
2008-06-17 00:00:00,-1.0226
2008-06-18 00:00:00,-1.1612
