date,PLUS_DM
2005-07-14 00:00:00,8.4597
2005-07-15 00:00:00,8.0367
2005-07-18 00:00:00,8.1649
2005-07-19 00:00:00,8.8866
2005-07-20 00:00:00,9.0123
2005-07-21 00:00:00,8.8017
2005-07-22 00:00:00,8.3616
2005-07-25 00:00:00,8.2235
2005-07-26 00:00:00,7.8123
2005-07-27 00:00:00,7.4217
2005-07-28 00:00:00,7.0506
2005-07-29 00:00:00,6.6981
2005-08-01 00:00:00,6.3632
2005-08-02 00:00:00,6.465
2005-08-03 00:00:00,6.1418
2005-08-04 00:00:00,5.8347
2005-08-05 00:00:00,5.903
2005-08-08 00:00:00,5.6078
2005-08-09 00:00:00,5.9674
2005-08-10 00:00:00,6.169
2005-08-11 00:00:00,5.8606
2005-08-12 00:00:00,7.6676
2005-08-15 00:00:00,9.3942
2005-08-16 00:00:00,8.9245
2005-08-17 00:00:00,8.4783
2005-08-18 00:00:00,8.0543
2005-08-19 00:00:00,7.6516
2005-08-22 00:00:00,7.269
2005-08-23 00:00:00,6.9056
2005-08-24 00:00:00,7.5803
2005-08-25 00:00:00,7.2013
2005-08-26 00:00:00,6.8412
2005-08-29 00:00:00,6.4992
2005-08-30 00:00:00,6.9332
2005-08-31 00:00:00,6.8266
2005-09-01 00:00:00,6.4852
2005-09-02 00:00:00,6.161
2005-09-06 00:00:00,7.9329
2005-09-07 00:00:00,8.0563
2005-09-08 00:00:00,8.3735
2005-09-09 00:00:00,9.1848
2005-09-12 00:00:00,9.0055
2005-09-13 00:00:00,8.5553
2005-09-14 00:00:00,8.1275
2005-09-15 00:00:00,7.7211
2005-09-16 00:00:00,8.3651
2005-09-19 00:00:00,9.6268
2005-09-20 00:00:00,10.0655
2005-09-21 00:00:00,9.5622
2005-09-22 00:00:00,9.0841
2005-09-23 00:00:00,9.6599
2005-09-26 00:00:00,10.2369
2005-09-27 00:00:00,9.725
2005-09-28 00:00:00,9.2388
2005-09-29 00:00:00,8.7769
2005-09-30 00:00:00,9.398
2005-10-03 00:00:00,9.8181
2005-10-04 00:00:00,10.1372
2005-10-05 00:00:00,9.6303
2005-10-06 00:00:00,9.1488
2005-10-07 00:00:00,8.6914
2005-10-10 00:00:00,8.2568
2005-10-11 00:00:00,7.844
2005-10-12 00:00:00,7.4518
2005-10-13 00:00:00,10.7292
2005-10-14 00:00:00,10.5927
2005-10-17 00:00:00,10.0631
2005-10-18 00:00:00,9.5599
2005-10-19 00:00:00,10.0919
2005-10-20 00:00:00,11.1273
2005-10-21 00:00:00,11.051
2005-10-24 00:00:00,10.4984
2005-10-25 00:00:00,10.0335
2005-10-26 00:00:00,10.2418
2005-10-27 00:00:00,9.7297
2005-10-28 00:00:00,9.2433
2005-10-31 00:00:00,10.3311
2005-11-01 00:00:00,9.9745
2005-11-02 00:00:00,11.3358
2005-11-03 00:00:00,13.089
2005-11-04 00:00:00,12.4346
2005-11-07 00:00:00,12.2428
2005-11-08 00:00:00,11.6307
2005-11-09 00:00:00,11.8792
2005-11-10 00:00:00,11.2852
2005-11-11 00:00:00,11.6309
2005-11-14 00:00:00,11.0494
2005-11-15 00:00:00,11.5969
2005-11-16 00:00:00,12.9971
2005-11-17 00:00:00,13.1672
2005-11-18 00:00:00,12.5089
2005-11-21 00:00:00,11.8834
2005-11-22 00:00:00,12.8593
2005-11-23 00:00:00,13.4363
2005-11-25 00:00:00,14.3245
2005-11-28 00:00:00,15.1383
2005-11-29 00:00:00,14.3813
2005-11-30 00:00:00,13.6623
2005-12-01 00:00:00,15.8592
2005-12-02 00:00:00,16.0762
2005-12-05 00:00:00,15.2724
2005-12-06 00:00:00,16.8088
2005-12-07 00:00:00,15.9683
2005-12-08 00:00:00,15.1699
2005-12-09 00:00:00,14.8314
2005-12-12 00:00:00,14.8498
2005-12-13 00:00:00,14.1074
2005-12-14 00:00:00,13.402
2005-12-15 00:00:00,12.7319
2005-12-16 00:00:00,12.0953
2005-12-19 00:00:00,11.7905
2005-12-20 00:00:00,11.201
2005-12-21 00:00:00,11.871
2005-12-22 00:00:00,12.1574
2005-12-23 00:00:00,11.5495
2005-12-27 00:00:00,11.8921
2005-12-28 00:00:00,11.2975
2005-12-29 00:00:00,10.7326
2005-12-30 00:00:00,10.196
2006-01-03 00:00:00,12.0062
2006-01-04 00:00:00,12.6358
2006-01-05 00:00:00,12.0041
2006-01-06 00:00:00,13.2039
2006-01-09 00:00:00,13.0437
2006-01-10 00:00:00,17.0815
2006-01-11 00:00:00,19.1374
2006-01-12 00:00:00,19.7805
2006-01-13 00:00:00,18.7915
2006-01-17 00:00:00,17.8519
2006-01-18 00:00:00,16.9593
2006-01-19 00:00:00,16.1114
2006-01-20 00:00:00,15.3058
2006-01-23 00:00:00,14.5405
2006-01-24 00:00:00,13.8135
2006-01-25 00:00:00,13.1228
2006-01-26 00:00:00,12.4667
2006-01-27 00:00:00,11.8433
2006-01-30 00:00:00,14.2512
2006-01-31 00:00:00,13.5386
2006-02-01 00:00:00,12.9817
2006-02-02 00:00:00,12.3326
2006-02-03 00:00:00,11.716
2006-02-06 00:00:00,11.1302
2006-02-07 00:00:00,10.5737
2006-02-08 00:00:00,10.045
2006-02-09 00:00:00,9.5427
2006-02-10 00:00:00,9.0656
2006-02-13 00:00:00,8.6123
2006-02-14 00:00:00,9.5317
2006-02-15 00:00:00,10.5751
2006-02-16 00:00:00,11.4364
2006-02-17 00:00:00,10.8645
2006-02-21 00:00:00,10.3213
2006-02-22 00:00:00,10.6752
2006-02-23 00:00:00,11.4715
2006-02-24 00:00:00,10.8979
2006-02-27 00:00:00,10.353
2006-02-28 00:00:00,9.8354
2006-03-01 00:00:00,9.3436
2006-03-02 00:00:00,9.3764
2006-03-03 00:00:00,8.9076
2006-03-06 00:00:00,8.4622
2006-03-07 00:00:00,8.0391
2006-03-08 00:00:00,7.9371
2006-03-09 00:00:00,7.5403
2006-03-10 00:00:00,7.1633
2006-03-13 00:00:00,8.5951
2006-03-14 00:00:00,9.2054
2006-03-15 00:00:00,9.4651
2006-03-16 00:00:00,8.9918
2006-03-17 00:00:00,8.5422
2006-03-20 00:00:00,8.1151
2006-03-21 00:00:00,7.7094
2006-03-22 00:00:00,7.3239
2006-03-23 00:00:00,6.9577
2006-03-24 00:00:00,6.6098
2006-03-27 00:00:00,6.7193
2006-03-28 00:00:00,6.3834
2006-03-29 00:00:00,8.4442
2006-03-30 00:00:00,8.802
2006-03-31 00:00:00,8.6719
2006-04-03 00:00:00,8.7483
2006-04-04 00:00:00,8.3109
2006-04-05 00:00:00,12.8853
2006-04-06 00:00:00,17.0811
2006-04-07 00:00:00,16.227
2006-04-10 00:00:00,15.4157
2006-04-11 00:00:00,14.6449
2006-04-12 00:00:00,13.9126
2006-04-13 00:00:00,13.217
2006-04-17 00:00:00,12.5562
2006-04-18 00:00:00,11.9283
2006-04-19 00:00:00,11.8582
2006-04-20 00:00:00,14.2653
2006-04-21 00:00:00,13.5521
2006-04-24 00:00:00,12.8745
2006-04-25 00:00:00,12.2307
2006-04-26 00:00:00,13.3092
2006-04-27 00:00:00,14.2237
2006-04-28 00:00:00,14.9525
2006-05-01 00:00:00,14.4449
2006-05-02 00:00:00,14.1627
2006-05-03 00:00:00,13.4545
2006-05-04 00:00:00,13.7218
2006-05-05 00:00:00,13.0357
2006-05-08 00:00:00,13.9339
2006-05-09 00:00:00,13.2372
2006-05-10 00:00:00,12.5754
2006-05-11 00:00:00,11.9466
2006-05-12 00:00:00,11.3493
2006-05-15 00:00:00,10.7818
2006-05-16 00:00:00,10.2427
2006-05-17 00:00:00,9.7306
2006-05-18 00:00:00,9.2441
2006-05-19 00:00:00,8.7819
2006-05-22 00:00:00,8.3428
2006-05-23 00:00:00,9.1256
2006-05-24 00:00:00,8.6693
2006-05-25 00:00:00,9.0359
2006-05-26 00:00:00,8.5841
2006-05-30 00:00:00,8.1549
2006-05-31 00:00:00,7.7471
2006-06-01 00:00:00,7.8498
2006-06-02 00:00:00,8.2773
2006-06-05 00:00:00,7.8634
2006-06-06 00:00:00,7.4703
2006-06-07 00:00:00,7.0967
2006-06-08 00:00:00,6.7419
2006-06-09 00:00:00,7.0348
2006-06-12 00:00:00,6.6831
2006-06-13 00:00:00,6.3489
2006-06-14 00:00:00,6.0315
2006-06-15 00:00:00,6.6899
2006-06-16 00:00:00,6.3554
2006-06-19 00:00:00,6.0376
2006-06-20 00:00:00,5.9057
2006-06-21 00:00:00,5.9705
2006-06-22 00:00:00,6.7119
2006-06-23 00:00:00,6.7963
2006-06-26 00:00:00,6.4565
2006-06-27 00:00:00,6.1337
2006-06-28 00:00:00,5.827
2006-06-29 00:00:00,7.3257
2006-06-30 00:00:00,6.9594
2006-07-03 00:00:00,7.0414
2006-07-05 00:00:00,6.6893
2006-07-06 00:00:00,6.3549
2006-07-07 00:00:00,6.0371
2006-07-10 00:00:00,5.7353
2006-07-11 00:00:00,5.4485
2006-07-12 00:00:00,5.1761
2006-07-13 00:00:00,4.9173
2006-07-14 00:00:00,4.6714
2006-07-17 00:00:00,4.6578
2006-07-18 00:00:00,5.165
2006-07-19 00:00:00,6.1367
2006-07-20 00:00:00,12.3399
2006-07-21 00:00:00,11.7229
2006-07-24 00:00:00,12.0867
2006-07-25 00:00:00,11.4824
2006-07-26 00:00:00,13.4583
2006-07-27 00:00:00,13.1654
2006-07-28 00:00:00,13.1671
2006-07-31 00:00:00,15.4587
2006-08-01 00:00:00,14.6858
2006-08-02 00:00:00,14.7015
2006-08-03 00:00:00,15.2864
2006-08-04 00:00:00,14.5221
2006-08-07 00:00:00,14.786
2006-08-08 00:00:00,14.0467
2006-08-09 00:00:00,13.3444
2006-08-10 00:00:00,12.6772
2006-08-11 00:00:00,12.0433
2006-08-14 00:00:00,12.5311
2006-08-15 00:00:00,13.1846
2006-08-16 00:00:00,14.0953
2006-08-17 00:00:00,13.9806
2006-08-18 00:00:00,13.2816
2006-08-21 00:00:00,12.6175
2006-08-22 00:00:00,12.9966
2006-08-23 00:00:00,12.6768
2006-08-24 00:00:00,12.0429
2006-08-25 00:00:00,12.3008
2006-08-28 00:00:00,11.6857
2006-08-29 00:00:00,11.1015
2006-08-30 00:00:00,11.1064
2006-08-31 00:00:00,11.0311
2006-09-01 00:00:00,10.8295
2006-09-05 00:00:00,13.138
2006-09-06 00:00:00,12.6711
2006-09-07 00:00:00,13.8276
2006-09-08 00:00:00,13.2262
2006-09-11 00:00:00,12.5649
2006-09-12 00:00:00,11.9366
2006-09-13 00:00:00,12.2098
2006-09-14 00:00:00,11.9493
2006-09-15 00:00:00,11.6619
2006-09-18 00:00:00,11.0788
2006-09-19 00:00:00,10.5248
2006-09-20 00:00:00,11.3186
2006-09-21 00:00:00,11.1327
2006-09-22 00:00:00,10.576
2006-09-25 00:00:00,11.5672
2006-09-26 00:00:00,12.9089
2006-09-27 00:00:00,12.2634
2006-09-28 00:00:00,11.6602
2006-09-29 00:00:00,11.1172
2006-10-02 00:00:00,10.5614
2006-10-03 00:00:00,10.0333
2006-10-04 00:00:00,10.0436
2006-10-05 00:00:00,10.2395
2006-10-06 00:00:00,9.7275
2006-10-09 00:00:00,9.2411
2006-10-10 00:00:00,8.7791
2006-10-11 00:00:00,8.3401
2006-10-12 00:00:00,9.3331
2006-10-13 00:00:00,10.3564
2006-10-16 00:00:00,9.8386
2006-10-17 00:00:00,9.3467
2006-10-18 00:00:00,12.1994
2006-10-19 00:00:00,12.9494
2006-10-20 00:00:00,12.3419
2006-10-23 00:00:00,13.6348
2006-10-24 00:00:00,12.9531
2006-10-25 00:00:00,12.6254
2006-10-26 00:00:00,12.5942
2006-10-27 00:00:00,11.9644
2006-10-30 00:00:00,11.3662
2006-10-31 00:00:00,11.5779
2006-11-01 00:00:00,10.999
2006-11-02 00:00:00,10.4491
2006-11-03 00:00:00,9.9266
2006-11-06 00:00:00,9.9603
2006-11-07 00:00:00,10.4023
2006-11-08 00:00:00,11.5722
2006-11-09 00:00:00,12.9935
2006-11-10 00:00:00,12.3439
2006-11-13 00:00:00,12.5767
2006-11-14 00:00:00,12.4978
2006-11-15 00:00:00,12.773
2006-11-16 00:00:00,12.5343
2006-11-17 00:00:00,11.9076
2006-11-20 00:00:00,12.3722
2006-11-21 00:00:00,13.3536
2006-11-22 00:00:00,14.8359
2006-11-24 00:00:00,16.4241
2006-11-27 00:00:00,15.6819
2006-11-28 00:00:00,14.8978
2006-11-29 00:00:00,15.3329
2006-11-30 00:00:00,14.5663
2006-12-01 00:00:00,13.838
2006-12-04 00:00:00,13.1461
2006-12-05 00:00:00,12.7688
2006-12-06 00:00:00,12.1303
2006-12-07 00:00:00,11.5238
2006-12-08 00:00:00,10.9476
2006-12-11 00:00:00,10.4002
2006-12-12 00:00:00,9.8802
2006-12-13 00:00:00,9.6162
2006-12-14 00:00:00,10.0654
2006-12-15 00:00:00,9.5621
2006-12-18 00:00:00,9.084
2006-12-19 00:00:00,8.6298
2006-12-20 00:00:00,8.1983
2006-12-21 00:00:00,7.7884
2006-12-22 00:00:00,7.399
2006-12-26 00:00:00,7.029
2006-12-27 00:00:00,6.6776
2006-12-28 00:00:00,6.3437
2006-12-29 00:00:00,10.1765
2007-01-03 00:00:00,9.6677
2007-01-04 00:00:00,9.1843
2007-01-05 00:00:00,8.9751
2007-01-08 00:00:00,8.8563
2007-01-09 00:00:00,14.8635
2007-01-10 00:00:00,18.9404
2007-01-11 00:00:00,17.9933
2007-01-12 00:00:00,17.0937
2007-01-16 00:00:00,18.429
2007-01-17 00:00:00,17.5075
2007-01-18 00:00:00,16.6322
2007-01-19 00:00:00,15.8006
2007-01-22 00:00:00,15.0105
2007-01-23 00:00:00,14.26
2007-01-24 00:00:00,13.547
2007-01-25 00:00:00,14.2196
2007-01-26 00:00:00,13.5087
2007-01-29 00:00:00,12.8332
2007-01-30 00:00:00,12.1916
2007-01-31 00:00:00,11.582
2007-02-01 00:00:00,11.2729
2007-02-02 00:00:00,10.7092
2007-02-05 00:00:00,10.1738
2007-02-06 00:00:00,9.6651
2007-02-07 00:00:00,11.0918
2007-02-08 00:00:00,10.6672
2007-02-09 00:00:00,10.1339
2007-02-12 00:00:00,9.6272
2007-02-13 00:00:00,9.2558
2007-02-14 00:00:00,9.143
2007-02-15 00:00:00,8.6859
2007-02-16 00:00:00,8.2516
2007-02-20 00:00:00,8.589
2007-02-21 00:00:00,11.4896
2007-02-22 00:00:00,12.2351
2007-02-23 00:00:00,11.6233
2007-02-26 00:00:00,11.0422
2007-02-27 00:00:00,10.4901
2007-02-28 00:00:00,9.9656
2007-03-01 00:00:00,12.1773
2007-03-02 00:00:00,11.5684
2007-03-05 00:00:00,12.1
2007-03-06 00:00:00,11.495
2007-03-07 00:00:00,11.5802
2007-03-08 00:00:00,11.0012
2007-03-09 00:00:00,10.5812
2007-03-12 00:00:00,11.1921
2007-03-13 00:00:00,11.2425
2007-03-14 00:00:00,10.6804
2007-03-15 00:00:00,10.5064
2007-03-16 00:00:00,9.981
2007-03-19 00:00:00,11.042
2007-03-20 00:00:00,10.7799
2007-03-21 00:00:00,12.4009
2007-03-22 00:00:00,12.1409
2007-03-23 00:00:00,11.5338
2007-03-26 00:00:00,12.7871
2007-03-27 00:00:00,13.0778
2007-03-28 00:00:00,12.4239
2007-03-29 00:00:00,11.8027
2007-03-30 00:00:00,11.7025
2007-04-02 00:00:00,11.1174
2007-04-03 00:00:00,11.5415
2007-04-04 00:00:00,10.9645
2007-04-05 00:00:00,10.4162
2007-04-09 00:00:00,10.5154
2007-04-10 00:00:00,9.9897
2007-04-11 00:00:00,9.4902
2007-04-12 00:00:00,9.0157
2007-04-13 00:00:00,8.5649
2007-04-16 00:00:00,8.2365
2007-04-17 00:00:00,8.6247
2007-04-18 00:00:00,8.1935
2007-04-19 00:00:00,8.1838
2007-04-20 00:00:00,7.7746
2007-04-23 00:00:00,10.0059
2007-04-24 00:00:00,12.0956
2007-04-25 00:00:00,11.4908
2007-04-26 00:00:00,18.0163
2007-04-27 00:00:00,17.1155
2007-04-30 00:00:00,17.3097
2007-05-01 00:00:00,16.4442
2007-05-02 00:00:00,15.812
2007-05-03 00:00:00,15.9314
2007-05-04 00:00:00,15.2848
2007-05-07 00:00:00,17.2706
2007-05-08 00:00:00,17.2071
2007-05-09 00:00:00,18.1567
2007-05-10 00:00:00,19.1289
2007-05-11 00:00:00,18.4624
2007-05-14 00:00:00,18.4093
2007-05-15 00:00:00,17.4888
2007-05-16 00:00:00,16.6144
2007-05-17 00:00:00,16.8237
2007-05-18 00:00:00,16.7525
2007-05-21 00:00:00,17.7249
2007-05-22 00:00:00,18.1386
2007-05-23 00:00:00,18.4817
2007-05-24 00:00:00,17.5576
2007-05-25 00:00:00,16.6797
2007-05-29 00:00:00,16.9257
2007-05-30 00:00:00,20.0995
2007-05-31 00:00:00,22.3845
2007-06-01 00:00:00,21.2653
2007-06-04 00:00:00,20.742
2007-06-05 00:00:00,20.6649
2007-06-06 00:00:00,20.9916
2007-06-07 00:00:00,23.5021
2007-06-08 00:00:00,22.327
2007-06-11 00:00:00,21.2106
2007-06-12 00:00:00,20.1501
2007-06-13 00:00:00,19.1426
2007-06-14 00:00:00,18.1855
2007-06-15 00:00:00,18.4962
2007-06-18 00:00:00,22.0814
2007-06-19 00:00:00,20.9773
2007-06-20 00:00:00,19.9284
2007-06-21 00:00:00,18.932
2007-06-22 00:00:00,18.1454
2007-06-25 00:00:00,17.2381
2007-06-26 00:00:00,16.3762
2007-06-27 00:00:00,15.5574
2007-06-28 00:00:00,15.2296
2007-06-29 00:00:00,15.9781
2007-07-02 00:00:00,15.1792
2007-07-03 00:00:00,19.7302
2007-07-05 00:00:00,24.3137
2007-07-06 00:00:00,23.468
2007-07-09 00:00:00,22.2946
2007-07-10 00:00:00,22.7799
2007-07-11 00:00:00,21.6409
2007-07-12 00:00:00,21.0988
2007-07-13 00:00:00,23.6539
2007-07-16 00:00:00,24.6012
2007-07-17 00:00:00,23.3711
2007-07-18 00:00:00,22.2026
2007-07-19 00:00:00,23.4625
2007-07-20 00:00:00,25.6593
2007-07-23 00:00:00,25.4164
2007-07-24 00:00:00,24.1456
2007-07-25 00:00:00,22.9383
2007-07-26 00:00:00,31.9314
2007-07-27 00:00:00,30.7548
2007-07-30 00:00:00,29.2171
2007-07-31 00:00:00,27.7562
2007-08-01 00:00:00,26.3684
2007-08-02 00:00:00,26.63
2007-08-03 00:00:00,25.2985
2007-08-06 00:00:00,24.0335
2007-08-07 00:00:00,24.8019
2007-08-08 00:00:00,23.5618
2007-08-09 00:00:00,22.3837
2007-08-10 00:00:00,21.2645
2007-08-13 00:00:00,21.8013
2007-08-14 00:00:00,20.7112
2007-08-15 00:00:00,19.6757
2007-08-16 00:00:00,18.6919
2007-08-17 00:00:00,22.7573
2007-08-20 00:00:00,22.6194
2007-08-21 00:00:00,25.9484
2007-08-22 00:00:00,28.441
2007-08-23 00:00:00,27.609
2007-08-24 00:00:00,28.2585
2007-08-27 00:00:00,26.8456
2007-08-28 00:00:00,25.5033
2007-08-29 00:00:00,25.9982
2007-08-30 00:00:00,28.7682
2007-08-31 00:00:00,28.7298
2007-09-04 00:00:00,33.3733
2007-09-05 00:00:00,31.7047
2007-09-06 00:00:00,30.1194
2007-09-07 00:00:00,28.6135
2007-09-10 00:00:00,32.9228
2007-09-11 00:00:00,31.5367
2007-09-12 00:00:00,31.0598
2007-09-13 00:00:00,29.5068
2007-09-14 00:00:00,28.0315
2007-09-17 00:00:00,28.2399
2007-09-18 00:00:00,29.0879
2007-09-19 00:00:00,27.9435
2007-09-20 00:00:00,26.5463
2007-09-21 00:00:00,28.079
2007-09-24 00:00:00,31.8751
2007-09-25 00:00:00,33.6513
2007-09-26 00:00:00,33.7488
2007-09-27 00:00:00,32.0613
2007-09-28 00:00:00,30.5383
2007-10-01 00:00:00,31.8213
2007-10-02 00:00:00,31.4103
2007-10-03 00:00:00,30.4298
2007-10-04 00:00:00,28.9083
2007-10-05 00:00:00,30.9629
2007-10-08 00:00:00,35.7447
2007-10-09 00:00:00,37.1575
2007-10-10 00:00:00,35.2996
2007-10-11 00:00:00,33.5346
2007-10-12 00:00:00,31.8579
2007-10-15 00:00:00,32.555
2007-10-16 00:00:00,31.5372
2007-10-17 00:00:00,32.8204
2007-10-18 00:00:00,32.3294
2007-10-19 00:00:00,30.7129
2007-10-22 00:00:00,29.4473
2007-10-23 00:00:00,41.6749
2007-10-24 00:00:00,39.5911
2007-10-25 00:00:00,37.6116
2007-10-26 00:00:00,35.731
2007-10-29 00:00:00,35.1645
2007-10-30 00:00:00,36.1862
2007-10-31 00:00:00,35.1269
2007-11-01 00:00:00,33.3706
2007-11-02 00:00:00,31.702
2007-11-05 00:00:00,30.1169
2007-11-06 00:00:00,31.6511
2007-11-07 00:00:00,30.7485
2007-11-08 00:00:00,29.2111
2007-11-09 00:00:00,27.7506
2007-11-12 00:00:00,26.363
2007-11-13 00:00:00,28.3249
2007-11-14 00:00:00,33.4986
2007-11-15 00:00:00,31.8237
2007-11-16 00:00:00,30.2325
2007-11-19 00:00:00,29.9009
2007-11-20 00:00:00,31.9958
2007-11-21 00:00:00,30.9561
2007-11-23 00:00:00,29.4083
2007-11-26 00:00:00,33.1577
2007-11-27 00:00:00,31.4999
2007-11-28 00:00:00,34.7349
2007-11-29 00:00:00,37.5681
2007-11-30 00:00:00,38.2197
2007-12-03 00:00:00,36.3087
2007-12-04 00:00:00,34.4933
2007-12-05 00:00:00,37.8686
2007-12-06 00:00:00,40.0752
2007-12-07 00:00:00,42.9614
2007-12-10 00:00:00,41.4834
2007-12-11 00:00:00,39.4092
2007-12-12 00:00:00,37.4387
2007-12-13 00:00:00,35.5668
2007-12-14 00:00:00,41.6685
2007-12-17 00:00:00,39.585
2007-12-18 00:00:00,37.6058
2007-12-19 00:00:00,35.7255
2007-12-20 00:00:00,37.1298
2007-12-21 00:00:00,41.3558
2007-12-24 00:00:00,44.7055
2007-12-26 00:00:00,44.1003
2007-12-27 00:00:00,43.8952
2007-12-28 00:00:00,41.7005
2007-12-31 00:00:00,39.6155
2008-01-02 00:00:00,37.6347
2008-01-03 00:00:00,35.753
2008-01-04 00:00:00,33.9653
2008-01-07 00:00:00,32.267
2008-01-08 00:00:00,30.6537
2008-01-09 00:00:00,29.121
2008-01-10 00:00:00,29.165
2008-01-11 00:00:00,27.7067
2008-01-14 00:00:00,27.8914
2008-01-15 00:00:00,26.4968
2008-01-16 00:00:00,25.172
2008-01-17 00:00:00,23.9134
2008-01-18 00:00:00,23.1077
2008-01-22 00:00:00,21.9523
2008-01-23 00:00:00,20.8547
2008-01-24 00:00:00,20.512
2008-01-25 00:00:00,19.4864
2008-01-28 00:00:00,18.512
2008-01-29 00:00:00,17.5864
2008-01-30 00:00:00,19.3671
2008-01-31 00:00:00,19.5988
2008-02-01 00:00:00,18.6188
2008-02-04 00:00:00,17.6879
2008-02-05 00:00:00,16.8035
2008-02-06 00:00:00,15.9633
2008-02-07 00:00:00,15.1652
2008-02-08 00:00:00,15.3269
2008-02-11 00:00:00,18.8405
2008-02-12 00:00:00,17.8985
2008-02-13 00:00:00,17.0036
2008-02-14 00:00:00,17.1734
2008-02-15 00:00:00,16.3147
2008-02-19 00:00:00,15.499
2008-02-20 00:00:00,14.7241
2008-02-21 00:00:00,15.8579
2008-02-22 00:00:00,15.065
2008-02-25 00:00:00,14.3117
2008-02-26 00:00:00,13.5961
2008-02-27 00:00:00,14.8763
2008-02-28 00:00:00,23.2825
2008-02-29 00:00:00,22.1184
2008-03-03 00:00:00,21.0125
2008-03-04 00:00:00,19.9618
2008-03-05 00:00:00,19.2237
2008-03-06 00:00:00,20.6226
2008-03-07 00:00:00,19.5914
2008-03-10 00:00:00,19.092
2008-03-11 00:00:00,22.1574
2008-03-12 00:00:00,22.2495
2008-03-13 00:00:00,21.137
2008-03-14 00:00:00,20.8802
2008-03-17 00:00:00,19.8362
2008-03-18 00:00:00,23.2559
2008-03-19 00:00:00,23.3816
2008-03-20 00:00:00,22.2125
2008-03-24 00:00:00,28.6604
2008-03-25 00:00:00,29.4773
2008-03-26 00:00:00,30.6435
2008-03-27 00:00:00,29.1113
2008-03-28 00:00:00,27.6557
2008-03-31 00:00:00,27.3329
2008-04-01 00:00:00,29.9163
2008-04-02 00:00:00,29.9605
2008-04-03 00:00:00,30.8925
2008-04-04 00:00:00,30.4328
2008-04-07 00:00:00,33.8862
2008-04-08 00:00:00,32.1919
2008-04-09 00:00:00,30.5823
2008-04-10 00:00:00,30.5832
2008-04-11 00:00:00,29.054
2008-04-14 00:00:00,27.6013
2008-04-15 00:00:00,26.6913
2008-04-16 00:00:00,29.7367
2008-04-17 00:00:00,30.1499
2008-04-18 00:00:00,34.9024
2008-04-21 00:00:00,39.3972
2008-04-22 00:00:00,37.4274
2008-04-23 00:00:00,35.556
2008-04-24 00:00:00,38.9182
2008-04-25 00:00:00,38.0923
2008-04-28 00:00:00,38.8377
2008-04-29 00:00:00,38.8058
2008-04-30 00:00:00,41.2055
2008-05-01 00:00:00,39.1452
2008-05-02 00:00:00,39.108
2008-05-05 00:00:00,40.5426
2008-05-06 00:00:00,40.3254
2008-05-07 00:00:00,38.3092
2008-05-08 00:00:00,36.3937
2008-05-09 00:00:00,34.574
2008-05-12 00:00:00,37.4653
2008-05-13 00:00:00,38.1721
2008-05-14 00:00:00,36.2635
2008-05-15 00:00:00,34.4503
2008-05-16 00:00:00,33.1278
2008-05-19 00:00:00,31.4714
2008-05-20 00:00:00,29.8978
2008-05-21 00:00:00,28.4029
2008-05-22 00:00:00,26.9828
2008-05-23 00:00:00,26.2936
2008-05-27 00:00:00,29.419
2008-05-28 00:00:00,29.468
2008-05-29 00:00:00,28.2446
2008-05-30 00:00:00,28.1724
2008-06-02 00:00:00,26.7638
2008-06-03 00:00:00,25.4256
2008-06-04 00:00:00,24.1543
2008-06-05 00:00:00,25.6966
2008-06-06 00:00:00,24.4117
2008-06-09 00:00:00,23.1912
2008-06-10 00:00:00,23.8716
2008-06-11 00:00:00,22.678
2008-06-12 00:00:00,21.5441
2008-06-13 00:00:00,20.4669
2008-06-16 00:00:00,23.1836
2008-06-17 00:00:00,26.1144
2008-06-18 00:00:00,25.0187
2008-06-19 00:00:00,23.7677
2008-06-20 00:00:00,22.5794
2008-06-23 00:00:00,21.4504
2008-06-24 00:00:00,20.3779
2008-06-25 00:00:00,22.409
2008-06-26 00:00:00,21.2885
2008-06-27 00:00:00,20.2241
2008-06-30 00:00:00,20.6429
2008-07-01 00:00:00,22.3307
2008-07-02 00:00:00,23.9442
2008-07-03 00:00:00,22.747
2008-07-07 00:00:00,26.5696
2008-07-08 00:00:00,27.8112
2008-07-09 00:00:00,27.6306
2008-07-10 00:00:00,26.2491
2008-07-11 00:00:00,24.9366
2008-07-14 00:00:00,25.8798
2008-07-15 00:00:00,24.5858
2008-07-16 00:00:00,23.3565
2008-07-17 00:00:00,24.2387
2008-07-18 00:00:00,23.0268
2008-07-21 00:00:00,21.8754
2008-07-22 00:00:00,20.7816
2008-07-23 00:00:00,25.3526
2008-07-24 00:00:00,24.0849
2008-07-25 00:00:00,22.8807
2008-07-28 00:00:00,21.7367
2008-07-29 00:00:00,20.6498
2008-07-30 00:00:00,20.6573
2008-07-31 00:00:00,21.3345
2008-08-01 00:00:00,20.2677
2008-08-04 00:00:00,19.2544
2008-08-05 00:00:00,21.1916
2008-08-06 00:00:00,26.7321
2008-08-07 00:00:00,25.3955
2008-08-08 00:00:00,27.6257
2008-08-11 00:00:00,33.0944
2008-08-12 00:00:00,34.2297
2008-08-13 00:00:00,33.2282
2008-08-14 00:00:00,32.0168
2008-08-15 00:00:00,30.4159
2008-08-18 00:00:00,28.8951
2008-08-19 00:00:00,27.4504
