date,ADX
2003-05-05 00:00:00,18.3744
2003-05-06 00:00:00,19.7403
2003-05-07 00:00:00,21.1763
2003-05-08 00:00:00,22.5405
2003-05-09 00:00:00,23.9705
2003-05-12 00:00:00,25.4593
2003-05-13 00:00:00,26.9584
2003-05-14 00:00:00,28.3825
2003-05-15 00:00:00,29.7393
2003-05-16 00:00:00,30.7638
2003-05-19 00:00:00,31.4381
2003-05-20 00:00:00,31.4976
2003-05-21 00:00:00,31.5542
2003-05-22 00:00:00,31.7991
2003-05-23 00:00:00,32.068
2003-05-27 00:00:00,32.5781
2003-05-28 00:00:00,33.0627
2003-05-29 00:00:00,33.1777
2003-05-30 00:00:00,32.8109
2003-06-02 00:00:00,32.1514
2003-06-03 00:00:00,31.2397
2003-06-04 00:00:00,30.4749
2003-06-05 00:00:00,29.7483
2003-06-06 00:00:00,29.3151
2003-06-09 00:00:00,28.3063
2003-06-10 00:00:00,27.568
2003-06-11 00:00:00,27.0522
2003-06-12 00:00:00,26.8545
2003-06-13 00:00:00,26.2948
2003-06-16 00:00:00,26.0152
2003-06-17 00:00:00,25.9213
2003-06-18 00:00:00,26.4488
2003-06-19 00:00:00,27.0204
2003-06-20 00:00:00,27.5634
2003-06-23 00:00:00,27.889
2003-06-24 00:00:00,28.1597
2003-06-25 00:00:00,28.4033
2003-06-26 00:00:00,28.6206
2003-06-27 00:00:00,28.5157
2003-06-30 00:00:00,28.4161
2003-07-01 00:00:00,28.2042
2003-07-02 00:00:00,28.196
2003-07-03 00:00:00,28.3151
2003-07-07 00:00:00,28.8966
2003-07-08 00:00:00,29.651
2003-07-09 00:00:00,30.3677
2003-07-10 00:00:00,30.2774
2003-07-11 00:00:00,30.2379
2003-07-14 00:00:00,30.4944
2003-07-15 00:00:00,30.142
2003-07-16 00:00:00,29.7429
2003-07-17 00:00:00,30.0352
2003-07-18 00:00:00,30.4485
2003-07-21 00:00:00,30.7103
2003-07-22 00:00:00,31.0582
2003-07-23 00:00:00,31.3333
2003-07-24 00:00:00,31.9205
2003-07-25 00:00:00,32.5177
2003-07-28 00:00:00,33.085
2003-07-29 00:00:00,33.1259
2003-07-30 00:00:00,32.6973
2003-07-31 00:00:00,32.6158
2003-08-01 00:00:00,32.5384
2003-08-04 00:00:00,31.9991
2003-08-05 00:00:00,31.2672
2003-08-06 00:00:00,29.9129
2003-08-07 00:00:00,28.5454
2003-08-08 00:00:00,27.2858
2003-08-11 00:00:00,25.9919
2003-08-12 00:00:00,24.7075
2003-08-13 00:00:00,24.0364
2003-08-14 00:00:00,23.3989
2003-08-15 00:00:00,22.4621
2003-08-18 00:00:00,21.9091
2003-08-19 00:00:00,21.4222
2003-08-20 00:00:00,21.6524
2003-08-21 00:00:00,22.1719
2003-08-22 00:00:00,22.2829
2003-08-25 00:00:00,22.2168
2003-08-26 00:00:00,22.2759
2003-08-27 00:00:00,22.626
2003-08-28 00:00:00,23.4087
2003-08-29 00:00:00,24.4683
2003-09-02 00:00:00,25.4983
2003-09-03 00:00:00,26.6684
2003-09-04 00:00:00,27.7801
2003-09-05 00:00:00,28.3735
2003-09-08 00:00:00,28.9373
2003-09-09 00:00:00,29.0348
2003-09-10 00:00:00,29.1151
2003-09-11 00:00:00,29.3109
2003-09-12 00:00:00,29.7175
2003-09-15 00:00:00,29.8545
2003-09-16 00:00:00,29.9846
2003-09-17 00:00:00,29.6577
2003-09-18 00:00:00,29.7773
2003-09-19 00:00:00,29.9299
2003-09-22 00:00:00,29.4553
2003-09-23 00:00:00,28.9584
2003-09-24 00:00:00,27.66
2003-09-25 00:00:00,26.8065
2003-09-26 00:00:00,26.0696
2003-09-29 00:00:00,25.1378
2003-09-30 00:00:00,24.4159
2003-10-01 00:00:00,23.9192
2003-10-02 00:00:00,23.4473
2003-10-03 00:00:00,22.5007
2003-10-06 00:00:00,21.9447
2003-10-07 00:00:00,22.0727
2003-10-08 00:00:00,22.2639
2003-10-09 00:00:00,22.516
2003-10-10 00:00:00,22.8322
2003-10-13 00:00:00,23.4419
2003-10-14 00:00:00,24.1769
2003-10-15 00:00:00,24.9981
2003-10-16 00:00:00,24.0124
2003-10-17 00:00:00,23.076
2003-10-20 00:00:00,22.1529
2003-10-21 00:00:00,21.314
2003-10-22 00:00:00,20.4658
2003-10-23 00:00:00,19.5925
2003-10-24 00:00:00,18.7295
2003-10-27 00:00:00,17.8789
2003-10-28 00:00:00,17.5212
2003-10-29 00:00:00,17.2647
2003-10-30 00:00:00,16.6483
2003-10-31 00:00:00,15.9936
2003-11-03 00:00:00,15.3715
2003-11-04 00:00:00,14.6256
2003-11-05 00:00:00,13.9697
2003-11-06 00:00:00,13.3292
2003-11-07 00:00:00,12.8922
2003-11-10 00:00:00,12.9548
2003-11-11 00:00:00,13.2657
2003-11-12 00:00:00,12.9232
2003-11-13 00:00:00,12.5978
2003-11-14 00:00:00,12.7465
2003-11-17 00:00:00,13.1006
2003-11-18 00:00:00,13.7899
2003-11-19 00:00:00,14.4948
2003-11-20 00:00:00,14.7521
2003-11-21 00:00:00,15.149
2003-11-24 00:00:00,14.9167
2003-11-25 00:00:00,14.6959
2003-11-26 00:00:00,14.7325
2003-11-28 00:00:00,14.7672
2003-12-01 00:00:00,14.1349
2003-12-02 00:00:00,13.4948
2003-12-03 00:00:00,13.2228
2003-12-04 00:00:00,13.0996
2003-12-05 00:00:00,13.0114
2003-12-08 00:00:00,13.1568
2003-12-09 00:00:00,13.132
2003-12-10 00:00:00,13.419
2003-12-11 00:00:00,13.0352
2003-12-12 00:00:00,12.6706
2003-12-15 00:00:00,12.7744
2003-12-16 00:00:00,12.9134
2003-12-17 00:00:00,13.1946
2003-12-18 00:00:00,13.4121
2003-12-19 00:00:00,13.8127
2003-12-22 00:00:00,14.4347
2003-12-23 00:00:00,14.9601
2003-12-24 00:00:00,14.8071
2003-12-26 00:00:00,14.3705
2003-12-29 00:00:00,13.7379
2003-12-30 00:00:00,13.2475
2003-12-31 00:00:00,12.8062
2004-01-02 00:00:00,12.569
2004-01-05 00:00:00,12.8239
2004-01-06 00:00:00,13.0872
2004-01-07 00:00:00,13.6187
2004-01-08 00:00:00,14.6462
2004-01-09 00:00:00,15.8205
2004-01-12 00:00:00,16.9362
2004-01-13 00:00:00,18.3763
2004-01-14 00:00:00,19.6524
2004-01-15 00:00:00,19.6434
2004-01-16 00:00:00,19.6348
2004-01-20 00:00:00,19.3259
2004-01-21 00:00:00,19.1381
2004-01-22 00:00:00,18.7492
2004-01-23 00:00:00,18.3797
2004-01-26 00:00:00,18.2466
2004-01-27 00:00:00,18.2456
2004-01-28 00:00:00,17.8889
2004-01-29 00:00:00,17.3575
2004-01-30 00:00:00,16.9059
2004-02-02 00:00:00,16.1766
2004-02-03 00:00:00,15.4145
2004-02-04 00:00:00,14.8532
2004-02-05 00:00:00,14.5649
2004-02-06 00:00:00,14.291
2004-02-09 00:00:00,14.0308
2004-02-10 00:00:00,13.9881
2004-02-11 00:00:00,14.4695
2004-02-12 00:00:00,15.0025
2004-02-13 00:00:00,14.7694
2004-02-17 00:00:00,14.548
2004-02-18 00:00:00,14.2911
2004-02-19 00:00:00,13.6642
2004-02-20 00:00:00,13.2281
2004-02-23 00:00:00,13.0603
2004-02-24 00:00:00,12.6505
2004-02-25 00:00:00,12.1213
2004-02-26 00:00:00,11.651
2004-02-27 00:00:00,11.8312
2004-03-01 00:00:00,12.1857
2004-03-02 00:00:00,12.4274
2004-03-03 00:00:00,12.494
2004-03-04 00:00:00,13.2075
2004-03-05 00:00:00,14.8344
2004-03-08 00:00:00,16.38
2004-03-09 00:00:00,17.9913
2004-03-10 00:00:00,19.7867
2004-03-11 00:00:00,21.4923
2004-03-12 00:00:00,23.1126
2004-03-15 00:00:00,23.8268
2004-03-16 00:00:00,23.8362
2004-03-17 00:00:00,23.8452
2004-03-18 00:00:00,23.7109
2004-03-19 00:00:00,23.9812
2004-03-22 00:00:00,24.0196
2004-03-23 00:00:00,24.0332
2004-03-24 00:00:00,24.0461
2004-03-25 00:00:00,24.5727
2004-03-26 00:00:00,25.2449
2004-03-29 00:00:00,26.1063
2004-03-30 00:00:00,26.9247
2004-03-31 00:00:00,27.3673
2004-04-01 00:00:00,27.515
2004-04-02 00:00:00,27.9271
2004-04-05 00:00:00,28.4852
2004-04-06 00:00:00,29.0068
2004-04-07 00:00:00,29.0689
2004-04-08 00:00:00,29.2576
2004-04-12 00:00:00,29.4802
2004-04-13 00:00:00,29.1499
2004-04-14 00:00:00,28.4367
2004-04-15 00:00:00,28.8009
2004-04-16 00:00:00,29.1469
2004-04-19 00:00:00,29.0174
2004-04-20 00:00:00,28.7183
2004-04-21 00:00:00,28.3098
2004-04-22 00:00:00,27.7512
2004-04-23 00:00:00,27.1806
2004-04-26 00:00:00,26.604
2004-04-27 00:00:00,25.84
2004-04-28 00:00:00,24.8774
2004-04-29 00:00:00,23.7284
2004-04-30 00:00:00,22.7494
2004-05-03 00:00:00,21.8194
2004-05-04 00:00:00,21.0854
2004-05-05 00:00:00,20.2454
2004-05-06 00:00:00,19.4874
2004-05-07 00:00:00,18.8217
2004-05-10 00:00:00,17.9828
2004-05-11 00:00:00,17.3542
2004-05-12 00:00:00,16.6494
2004-05-13 00:00:00,16.2148
2004-05-14 00:00:00,15.4937
2004-05-17 00:00:00,14.7482
2004-05-18 00:00:00,14.1939
2004-05-19 00:00:00,13.566
2004-05-20 00:00:00,12.9694
2004-05-21 00:00:00,12.3863
2004-05-24 00:00:00,12.3077
2004-05-25 00:00:00,12.5952
2004-05-26 00:00:00,13.0176
2004-05-27 00:00:00,13.268
2004-05-28 00:00:00,13.4886
2004-06-01 00:00:00,13.5319
2004-06-02 00:00:00,14.1378
2004-06-03 00:00:00,14.7134
2004-06-04 00:00:00,15.4003
2004-06-07 00:00:00,16.4114
2004-06-08 00:00:00,17.5726
2004-06-09 00:00:00,18.7877
2004-06-10 00:00:00,20.0473
2004-06-14 00:00:00,20.5736
2004-06-15 00:00:00,21.2837
2004-06-16 00:00:00,22.7144
2004-06-17 00:00:00,24.0737
2004-06-18 00:00:00,25.4447
2004-06-21 00:00:00,26.4752
2004-06-22 00:00:00,27.4542
2004-06-23 00:00:00,28.6182
2004-06-24 00:00:00,29.7239
2004-06-25 00:00:00,30.7744
2004-06-28 00:00:00,31.0379
2004-06-29 00:00:00,30.6481
2004-06-30 00:00:00,30.2778
2004-07-01 00:00:00,29.926
2004-07-02 00:00:00,28.6813
2004-07-06 00:00:00,27.3622
2004-07-07 00:00:00,26.456
2004-07-08 00:00:00,25.6844
2004-07-09 00:00:00,24.9514
2004-07-12 00:00:00,24.7784
2004-07-13 00:00:00,24.614
2004-07-14 00:00:00,24.2027
2004-07-15 00:00:00,23.9438
2004-07-16 00:00:00,23.6978
2004-07-19 00:00:00,23.2222
2004-07-20 00:00:00,22.7126
2004-07-21 00:00:00,22.4332
2004-07-22 00:00:00,22.0127
2004-07-23 00:00:00,21.3017
2004-07-26 00:00:00,20.6263
2004-07-27 00:00:00,20.5354
2004-07-28 00:00:00,20.2225
2004-07-29 00:00:00,20.0906
2004-07-30 00:00:00,20.0376
2004-08-02 00:00:00,19.5
2004-08-03 00:00:00,18.9892
2004-08-04 00:00:00,18.6856
2004-08-05 00:00:00,18.4782
2004-08-06 00:00:00,17.6541
2004-08-09 00:00:00,16.8712
2004-08-10 00:00:00,16.4435
2004-08-11 00:00:00,15.9899
2004-08-12 00:00:00,15.5591
2004-08-13 00:00:00,15.3539
2004-08-16 00:00:00,15.3597
2004-08-17 00:00:00,15.1892
2004-08-18 00:00:00,15.3521
2004-08-19 00:00:00,15.425
2004-08-20 00:00:00,15.4942
2004-08-23 00:00:00,15.6929
2004-08-24 00:00:00,16.1857
2004-08-25 00:00:00,17.112
2004-08-26 00:00:00,18.5786
2004-08-27 00:00:00,19.9718
2004-08-30 00:00:00,21.2668
2004-08-31 00:00:00,22.5596
2004-09-01 00:00:00,24.0497
2004-09-02 00:00:00,25.4654
2004-09-03 00:00:00,26.8375
2004-09-07 00:00:00,28.209
2004-09-08 00:00:00,29.6054
2004-09-09 00:00:00,30.5933
2004-09-10 00:00:00,31.5318
2004-09-13 00:00:00,32.2998
2004-09-14 00:00:00,32.5671
2004-09-15 00:00:00,32.821
2004-09-16 00:00:00,33.5054
2004-09-17 00:00:00,34.336
2004-09-20 00:00:00,35.2854
2004-09-21 00:00:00,36.4002
2004-09-22 00:00:00,36.943
2004-09-23 00:00:00,37.4586
2004-09-24 00:00:00,38.0879
2004-09-27 00:00:00,38.4276
2004-09-28 00:00:00,38.8438
2004-09-29 00:00:00,39.4031
2004-09-30 00:00:00,40.0457
2004-10-01 00:00:00,40.6562
2004-10-04 00:00:00,41.2361
2004-10-05 00:00:00,41.9266
2004-10-06 00:00:00,42.8533
2004-10-07 00:00:00,43.7719
2004-10-08 00:00:00,44.0863
2004-10-11 00:00:00,43.8597
2004-10-12 00:00:00,43.229
2004-10-13 00:00:00,43.0374
2004-10-14 00:00:00,44.0303
2004-10-15 00:00:00,44.9737
2004-10-18 00:00:00,46.1167
2004-10-19 00:00:00,47.2633
2004-10-20 00:00:00,47.9983
2004-10-21 00:00:00,48.7616
2004-10-22 00:00:00,49.3024
2004-10-25 00:00:00,49.8398
2004-10-26 00:00:00,50.3805
2004-10-27 00:00:00,51.2135
2004-10-28 00:00:00,52.1634
2004-10-29 00:00:00,53.1528
2004-11-01 00:00:00,54.0979
2004-11-02 00:00:00,55.0673
2004-11-03 00:00:00,56.1442
2004-11-04 00:00:00,57.1672
2004-11-05 00:00:00,56.9898
2004-11-08 00:00:00,56.8811
2004-11-09 00:00:00,56.56
2004-11-10 00:00:00,56.377
2004-11-11 00:00:00,56.209
2004-11-12 00:00:00,56.0883
2004-11-15 00:00:00,55.724
2004-11-16 00:00:00,55.3779
2004-11-17 00:00:00,54.9125
2004-11-18 00:00:00,54.4704
2004-11-19 00:00:00,54.3268
2004-11-22 00:00:00,55.0227
2004-11-23 00:00:00,55.6837
2004-11-24 00:00:00,56.5162
2004-11-26 00:00:00,57.3442
2004-11-29 00:00:00,58.3479
2004-11-30 00:00:00,59.1614
2004-12-01 00:00:00,59.6307
2004-12-02 00:00:00,59.4846
2004-12-03 00:00:00,58.4223
2004-12-06 00:00:00,57.5682
2004-12-07 00:00:00,56.8168
2004-12-08 00:00:00,55.9467
2004-12-09 00:00:00,55.1201
2004-12-10 00:00:00,54.5556
2004-12-13 00:00:00,53.986
2004-12-14 00:00:00,53.4449
2004-12-15 00:00:00,52.8011
2004-12-16 00:00:00,52.4794
2004-12-17 00:00:00,51.7733
2004-12-20 00:00:00,50.1624
2004-12-21 00:00:00,48.5888
2004-12-22 00:00:00,47.2049
2004-12-23 00:00:00,45.8902
2004-12-27 00:00:00,44.8158
2004-12-28 00:00:00,43.5395
2004-12-29 00:00:00,42.475
2004-12-30 00:00:00,41.4739
2004-12-31 00:00:00,40.459
2005-01-03 00:00:00,39.0324
2005-01-04 00:00:00,37.7644
2005-01-05 00:00:00,36.5598
2005-01-06 00:00:00,35.1762
2005-01-07 00:00:00,34.8871
2005-01-10 00:00:00,34.7924
2005-01-11 00:00:00,33.6524
2005-01-12 00:00:00,32.3678
2005-01-13 00:00:00,32.4249
2005-01-14 00:00:00,32.3578
2005-01-18 00:00:00,32.294
2005-01-19 00:00:00,32.3285
2005-01-20 00:00:00,32.2908
2005-01-21 00:00:00,32.2994
2005-01-24 00:00:00,32.3325
2005-01-25 00:00:00,32.5107
2005-01-26 00:00:00,32.6799
2005-01-27 00:00:00,32.8654
2005-01-28 00:00:00,33.195
2005-01-31 00:00:00,33.9854
2005-02-01 00:00:00,34.7363
2005-02-02 00:00:00,35.6722
2005-02-03 00:00:00,36.4446
2005-02-04 00:00:00,37.1783
2005-02-07 00:00:00,37.9225
2005-02-08 00:00:00,38.8437
2005-02-09 00:00:00,39.4766
2005-02-10 00:00:00,39.595
2005-02-11 00:00:00,40.0087
2005-02-14 00:00:00,40.7081
2005-02-15 00:00:00,41.7155
2005-02-16 00:00:00,42.7496
2005-02-17 00:00:00,43.7781
2005-02-18 00:00:00,44.3991
2005-02-22 00:00:00,44.7126
2005-02-23 00:00:00,45.0247
2005-02-24 00:00:00,45.404
2005-02-25 00:00:00,45.8216
2005-02-28 00:00:00,45.8589
2005-03-01 00:00:00,45.8943
2005-03-02 00:00:00,45.9315
2005-03-03 00:00:00,46.0917
2005-03-04 00:00:00,46.244
2005-03-07 00:00:00,46.3563
2005-03-08 00:00:00,46.5687
2005-03-09 00:00:00,46.8292
2005-03-10 00:00:00,47.0767
2005-03-11 00:00:00,47.2602
2005-03-14 00:00:00,47.4494
2005-03-15 00:00:00,47.5696
2005-03-16 00:00:00,47.4814
2005-03-17 00:00:00,47.298
2005-03-18 00:00:00,47.0237
2005-03-21 00:00:00,46.666
2005-03-22 00:00:00,46.3408
2005-03-23 00:00:00,46.087
2005-03-24 00:00:00,45.846
2005-03-28 00:00:00,45.6197
2005-03-29 00:00:00,45.4946
2005-03-30 00:00:00,45.3758
2005-03-31 00:00:00,45.2857
2005-04-01 00:00:00,45.3015
2005-04-04 00:00:00,45.3571
2005-04-05 00:00:00,45.1574
2005-04-06 00:00:00,44.8136
2005-04-07 00:00:00,44.2352
2005-04-08 00:00:00,43.5006
2005-04-11 00:00:00,43.0273
2005-04-12 00:00:00,42.5777
2005-04-13 00:00:00,42.3668
2005-04-14 00:00:00,42.5713
2005-04-15 00:00:00,42.9191
2005-04-18 00:00:00,43.3684
2005-04-19 00:00:00,43.4738
2005-04-20 00:00:00,43.6189
2005-04-21 00:00:00,43.7568
2005-04-22 00:00:00,43.9973
2005-04-25 00:00:00,44.2194
2005-04-26 00:00:00,44.2695
2005-04-27 00:00:00,44.3928
2005-04-28 00:00:00,44.5437
2005-04-29 00:00:00,44.6897
2005-05-02 00:00:00,44.6705
2005-05-03 00:00:00,44.6176
2005-05-04 00:00:00,44.3863
2005-05-05 00:00:00,44.1384
2005-05-06 00:00:00,43.8777
2005-05-09 00:00:00,43.5776
2005-05-10 00:00:00,43.3766
2005-05-11 00:00:00,43.7276
2005-05-12 00:00:00,44.0611
2005-05-13 00:00:00,44.3779
2005-05-16 00:00:00,44.4514
2005-05-17 00:00:00,44.5213
2005-05-18 00:00:00,43.6554
2005-05-19 00:00:00,42.7843
2005-05-20 00:00:00,41.9567
2005-05-23 00:00:00,40.3067
2005-05-24 00:00:00,38.7081
2005-05-25 00:00:00,37.1893
2005-05-26 00:00:00,35.393
2005-05-27 00:00:00,33.6865
2005-05-31 00:00:00,32.2156
2005-06-01 00:00:00,30.8106
2005-06-02 00:00:00,29.5715
2005-06-03 00:00:00,28.9999
2005-06-06 00:00:00,28.5196
2005-06-07 00:00:00,28.38
2005-06-08 00:00:00,28.2474
2005-06-09 00:00:00,27.7987
2005-06-10 00:00:00,27.7451
2005-06-13 00:00:00,27.6942
2005-06-14 00:00:00,27.6659
2005-06-15 00:00:00,27.0884
2005-06-16 00:00:00,26.2017
2005-06-17 00:00:00,25.1684
2005-06-20 00:00:00,24.326
2005-06-21 00:00:00,23.4818
2005-06-22 00:00:00,22.4985
2005-06-23 00:00:00,21.6642
2005-06-24 00:00:00,20.6835
2005-06-27 00:00:00,20.1171
2005-06-28 00:00:00,19.5791
2005-06-29 00:00:00,19.43
2005-06-30 00:00:00,19.2883
2005-07-01 00:00:00,19.1607
2005-07-05 00:00:00,18.4872
2005-07-06 00:00:00,17.8429
2005-07-07 00:00:00,17.3927
2005-07-08 00:00:00,16.7211
2005-07-11 00:00:00,15.9142
2005-07-12 00:00:00,15.1477
2005-07-13 00:00:00,14.4096
2005-07-14 00:00:00,15.0158
2005-07-15 00:00:00,15.5918
2005-07-18 00:00:00,16.2934
2005-07-19 00:00:00,17.2636
2005-07-20 00:00:00,18.3261
2005-07-21 00:00:00,19.394
2005-07-22 00:00:00,20.4085
2005-07-25 00:00:00,21.4448
2005-07-26 00:00:00,22.201
2005-07-27 00:00:00,22.5118
2005-07-28 00:00:00,22.8071
2005-07-29 00:00:00,22.5055
2005-08-01 00:00:00,22.1241
2005-08-02 00:00:00,21.9251
2005-08-03 00:00:00,21.736
2005-08-04 00:00:00,21.2827
2005-08-05 00:00:00,21.0061
2005-08-08 00:00:00,20.7434
2005-08-09 00:00:00,20.7676
2005-08-10 00:00:00,20.9905
2005-08-11 00:00:00,21.1624
2005-08-12 00:00:00,22.0439
2005-08-15 00:00:00,23.3935
2005-08-16 00:00:00,24.5292
2005-08-17 00:00:00,25.6081
2005-08-18 00:00:00,26.2442
2005-08-19 00:00:00,26.8484
2005-08-22 00:00:00,27.1024
2005-08-23 00:00:00,27.3436
2005-08-24 00:00:00,27.8894
2005-08-25 00:00:00,28.4079
2005-08-26 00:00:00,28.5998
2005-08-29 00:00:00,28.7155
2005-08-30 00:00:00,29.0827
2005-08-31 00:00:00,29.5089
2005-09-01 00:00:00,29.7848
2005-09-02 00:00:00,30.0469
2005-09-06 00:00:00,30.9245
2005-09-07 00:00:00,31.8852
2005-09-08 00:00:00,32.9624
2005-09-09 00:00:00,34.2325
2005-09-12 00:00:00,35.4908
2005-09-13 00:00:00,36.4977
2005-09-14 00:00:00,36.8635
2005-09-15 00:00:00,37.1238
2005-09-16 00:00:00,37.6337
2005-09-19 00:00:00,38.473
2005-09-20 00:00:00,39.4346
2005-09-21 00:00:00,39.7143
2005-09-22 00:00:00,39.6804
2005-09-23 00:00:00,39.8816
2005-09-26 00:00:00,40.2886
2005-09-27 00:00:00,40.6751
2005-09-28 00:00:00,39.6707
2005-09-29 00:00:00,38.7164
2005-09-30 00:00:00,38.0926
2005-10-03 00:00:00,37.7183
2005-10-04 00:00:00,37.5489
2005-10-05 00:00:00,36.9954
2005-10-06 00:00:00,35.7423
2005-10-07 00:00:00,34.4389
2005-10-10 00:00:00,33.104
2005-10-11 00:00:00,31.8359
2005-10-12 00:00:00,30.6899
2005-10-13 00:00:00,29.7452
2005-10-14 00:00:00,28.9423
2005-10-17 00:00:00,28.1444
2005-10-18 00:00:00,27.2307
2005-10-19 00:00:00,26.622
2005-10-20 00:00:00,26.4031
2005-10-21 00:00:00,26.3001
2005-10-24 00:00:00,26.1044
2005-10-25 00:00:00,25.9328
2005-10-26 00:00:00,25.9386
2005-10-27 00:00:00,25.7426
2005-10-28 00:00:00,25.0949
2005-10-31 00:00:00,24.8743
2005-11-01 00:00:00,24.7034
2005-11-02 00:00:00,24.9593
2005-11-03 00:00:00,25.6329
2005-11-04 00:00:00,26.1036
2005-11-07 00:00:00,26.6288
2005-11-08 00:00:00,26.7345
2005-11-09 00:00:00,26.9993
2005-11-10 00:00:00,26.8894
2005-11-11 00:00:00,26.9742
2005-11-14 00:00:00,26.8978
2005-11-15 00:00:00,27.0552
2005-11-16 00:00:00,27.5706
2005-11-17 00:00:00,28.1969
2005-11-18 00:00:00,28.7919
2005-11-21 00:00:00,29.0986
2005-11-22 00:00:00,29.6691
2005-11-23 00:00:00,30.4061
2005-11-25 00:00:00,31.3316
2005-11-28 00:00:00,32.4081
2005-11-29 00:00:00,32.7907
2005-11-30 00:00:00,33.1541
2005-12-01 00:00:00,33.9025
2005-12-02 00:00:00,34.7361
2005-12-05 00:00:00,35.5281
2005-12-06 00:00:00,36.5439
2005-12-07 00:00:00,37.4225
2005-12-08 00:00:00,38.0588
2005-12-09 00:00:00,38.7167
2005-12-12 00:00:00,39.4372
2005-12-13 00:00:00,39.979
2005-12-14 00:00:00,39.1343
2005-12-15 00:00:00,38.3319
2005-12-16 00:00:00,37.48
2005-12-19 00:00:00,36.7321
2005-12-20 00:00:00,36.0216
2005-12-21 00:00:00,35.6028
2005-12-22 00:00:00,35.3766
2005-12-23 00:00:00,35.052
2005-12-27 00:00:00,34.9259
2005-12-28 00:00:00,34.5699
2005-12-29 00:00:00,33.5823
2005-12-30 00:00:00,32.315
2006-01-03 00:00:00,31.6375
2006-01-04 00:00:00,31.2384
2006-01-05 00:00:00,30.6292
2006-01-06 00:00:00,30.3982
2006-01-09 00:00:00,30.2693
2006-01-10 00:00:00,30.8498
2006-01-11 00:00:00,31.7292
2006-01-12 00:00:00,32.7228
2006-01-13 00:00:00,33.6667
2006-01-17 00:00:00,34.3354
2006-01-18 00:00:00,34.3788
2006-01-19 00:00:00,33.6397
2006-01-20 00:00:00,32.3271
2006-01-23 00:00:00,31.0801
2006-01-24 00:00:00,29.8479
2006-01-25 00:00:00,28.5271
2006-01-26 00:00:00,27.5072
2006-01-27 00:00:00,26.6816
2006-01-30 00:00:00,25.3865
2006-01-31 00:00:00,24.1561
2006-02-01 00:00:00,23.0105
2006-02-02 00:00:00,22.2842
2006-02-03 00:00:00,21.768
2006-02-06 00:00:00,21.9173
2006-02-07 00:00:00,22.0672
2006-02-08 00:00:00,22.3027
2006-02-09 00:00:00,22.7219
2006-02-10 00:00:00,23.3233
2006-02-13 00:00:00,23.8948
2006-02-14 00:00:00,24.0934
2006-02-15 00:00:00,23.9172
2006-02-16 00:00:00,23.4358
2006-02-17 00:00:00,22.9785
2006-02-21 00:00:00,22.7033
2006-02-22 00:00:00,22.2345
2006-02-23 00:00:00,21.4844
2006-02-24 00:00:00,20.8167
2006-02-27 00:00:00,20.2919
2006-02-28 00:00:00,20.2603
2006-03-01 00:00:00,20.244
2006-03-02 00:00:00,20.0963
2006-03-03 00:00:00,20.1639
2006-03-06 00:00:00,20.6496
2006-03-07 00:00:00,21.111
2006-03-08 00:00:00,21.4611
2006-03-09 00:00:00,22.0395
2006-03-10 00:00:00,22.7891
2006-03-13 00:00:00,22.9773
2006-03-14 00:00:00,22.8733
2006-03-15 00:00:00,22.5838
2006-03-16 00:00:00,22.5296
2006-03-17 00:00:00,22.5121
2006-03-20 00:00:00,22.5398
2006-03-21 00:00:00,22.9896
2006-03-22 00:00:00,23.4361
2006-03-23 00:00:00,24.1159
2006-03-24 00:00:00,24.8464
2006-03-27 00:00:00,25.3945
2006-03-28 00:00:00,26.0907
2006-03-29 00:00:00,26.0109
2006-03-30 00:00:00,25.7146
2006-03-31 00:00:00,25.3456
2006-04-03 00:00:00,24.8491
2006-04-04 00:00:00,24.6884
2006-04-05 00:00:00,23.5793
2006-04-06 00:00:00,23.3471
2006-04-07 00:00:00,23.1265
2006-04-10 00:00:00,22.9123
2006-04-11 00:00:00,22.3937
2006-04-12 00:00:00,21.7312
2006-04-13 00:00:00,20.9935
2006-04-17 00:00:00,19.9795
2006-04-18 00:00:00,19.0162
2006-04-19 00:00:00,18.2146
2006-04-20 00:00:00,18.0379
2006-04-21 00:00:00,17.8702
2006-04-24 00:00:00,17.4733
2006-04-25 00:00:00,17.0963
2006-04-26 00:00:00,17.0715
2006-04-27 00:00:00,17.3311
2006-04-28 00:00:00,17.8154
2006-05-01 00:00:00,18.3143
2006-05-02 00:00:00,18.8607
2006-05-03 00:00:00,19.3798
2006-05-04 00:00:00,20.0335
2006-05-05 00:00:00,20.6544
2006-05-08 00:00:00,21.5029
2006-05-09 00:00:00,21.9367
2006-05-10 00:00:00,22.0255
2006-05-11 00:00:00,21.5136
2006-05-12 00:00:00,20.8437
2006-05-15 00:00:00,20.2072
2006-05-16 00:00:00,19.3921
2006-05-17 00:00:00,18.7738
2006-05-18 00:00:00,18.3984
2006-05-19 00:00:00,18.1081
2006-05-22 00:00:00,17.8436
2006-05-23 00:00:00,17.2431
2006-05-24 00:00:00,17.0142
2006-05-25 00:00:00,16.5675
2006-05-26 00:00:00,16.1797
2006-05-30 00:00:00,16.2536
2006-05-31 00:00:00,16.8115
2006-06-01 00:00:00,17.1912
2006-06-02 00:00:00,17.3038
2006-06-05 00:00:00,17.59
2006-06-06 00:00:00,18.0613
2006-06-07 00:00:00,18.6111
2006-06-08 00:00:00,19.3441
