date,ADOSC
2002-11-04 00:00:00,2262281.5362
2002-11-05 00:00:00,2913384.6007
2002-11-06 00:00:00,3747769.659
2002-11-07 00:00:00,2400961.3717
2002-11-08 00:00:00,1568201.0653
2002-11-11 00:00:00,306089.5208
2002-11-12 00:00:00,-304978.8426
2002-11-13 00:00:00,-810576.5119
2002-11-14 00:00:00,-419710.017
2002-11-15 00:00:00,-412225.6538
2002-11-18 00:00:00,-949253.3817
2002-11-19 00:00:00,-1438988.6189
2002-11-20 00:00:00,-1218601.0385
2002-11-21 00:00:00,739800.1016
2002-11-22 00:00:00,873749.8936
2002-11-25 00:00:00,1086278.0952
2002-11-26 00:00:00,316064.8558
2002-11-27 00:00:00,488926.7145
2002-11-29 00:00:00,-16300.013
2002-12-02 00:00:00,-1780388.4271
2002-12-03 00:00:00,-2987564.2849
2002-12-04 00:00:00,-2539197.9057
2002-12-05 00:00:00,-3004995.3211
2002-12-06 00:00:00,-2527030.7814
2002-12-09 00:00:00,-2676651.5805
2002-12-10 00:00:00,-1569086.587
2002-12-11 00:00:00,466997.8729
2002-12-12 00:00:00,974644.7392
2002-12-13 00:00:00,681764.39
2002-12-16 00:00:00,470793.8481
2002-12-17 00:00:00,1081665.7208
2002-12-18 00:00:00,709965.1588
2002-12-19 00:00:00,-999582.0146
2002-12-20 00:00:00,-1747099.4514
2002-12-23 00:00:00,-1378665.4082
2002-12-24 00:00:00,-1168351.1503
2002-12-26 00:00:00,-1241671.1134
2002-12-27 00:00:00,-1490627.7293
2002-12-30 00:00:00,-1030711.2727
2002-12-31 00:00:00,224727.1938
2003-01-02 00:00:00,1314691.1757
2003-01-03 00:00:00,2331024.8368
2003-01-06 00:00:00,493464.8948
2003-01-07 00:00:00,540993.1356
2003-01-08 00:00:00,269625.6831
2003-01-09 00:00:00,-40617.8823
2003-01-10 00:00:00,228083.552
2003-01-13 00:00:00,317271.9977
2003-01-14 00:00:00,35358.2463
2003-01-15 00:00:00,-562431.3934
2003-01-16 00:00:00,803539.0047
2003-01-17 00:00:00,-100087.2571
2003-01-21 00:00:00,-1760247.9396
2003-01-22 00:00:00,-2942965.6788
2003-01-23 00:00:00,-3064366.6323
2003-01-24 00:00:00,-3345927.8098
2003-01-27 00:00:00,-2869137.849
2003-01-28 00:00:00,-1461936.8855
2003-01-29 00:00:00,486387.0162
2003-01-30 00:00:00,-895710.0675
2003-01-31 00:00:00,-914378.6864
2003-02-03 00:00:00,-677698.4682
2003-02-04 00:00:00,753783.407
2003-02-05 00:00:00,11691.1371
2003-02-06 00:00:00,-155401.455
2003-02-07 00:00:00,-1279415.6165
2003-02-10 00:00:00,-1492000.3823
2003-02-11 00:00:00,-1726382.8046
2003-02-12 00:00:00,-2019693.2926
2003-02-13 00:00:00,-1363764.102
2003-02-14 00:00:00,37307.5982
2003-02-18 00:00:00,2088926.835
2003-02-19 00:00:00,2360567.5649
2003-02-20 00:00:00,1594235.7212
2003-02-21 00:00:00,1768549.1586
2003-02-24 00:00:00,2220306.6908
2003-02-25 00:00:00,3012609.4886
2003-02-26 00:00:00,1920734.3497
2003-02-27 00:00:00,1675277.7611
2003-02-28 00:00:00,1976822.542
2003-03-03 00:00:00,1142319.9597
2003-03-04 00:00:00,444722.3714
2003-03-05 00:00:00,-86742.3122
2003-03-06 00:00:00,44155.0729
2003-03-07 00:00:00,207885.3602
2003-03-10 00:00:00,-219338.7565
2003-03-11 00:00:00,-745464.7551
2003-03-12 00:00:00,-931248.292
2003-03-13 00:00:00,499300.7119
2003-03-14 00:00:00,827542.5616
2003-03-17 00:00:00,2401413.3884
2003-03-18 00:00:00,3262529.0247
2003-03-19 00:00:00,3228995.409
2003-03-20 00:00:00,3468512.8437
2003-03-21 00:00:00,3405076.6597
2003-03-24 00:00:00,2235591.6558
2003-03-25 00:00:00,1346794.0037
2003-03-26 00:00:00,704864.7401
2003-03-27 00:00:00,304976.7874
2003-03-28 00:00:00,609012.917
2003-03-31 00:00:00,-185043.6068
2003-04-01 00:00:00,-712297.9932
2003-04-02 00:00:00,-304369.3757
2003-04-03 00:00:00,-417328.6344
2003-04-04 00:00:00,-1136736.6371
2003-04-07 00:00:00,-2114818.3984
2003-04-08 00:00:00,-2615411.6725
2003-04-09 00:00:00,-3242422.4432
2003-04-10 00:00:00,-2723748.4933
2003-04-11 00:00:00,-7347211.5448
2003-04-14 00:00:00,-9599478.4709
2003-04-15 00:00:00,-10339016.8979
2003-04-16 00:00:00,-10548458.0515
2003-04-17 00:00:00,-7891423.2975
2003-04-21 00:00:00,-5633719.0832
2003-04-22 00:00:00,-3199067.94
2003-04-23 00:00:00,-1179100.2819
2003-04-24 00:00:00,572056.185
2003-04-25 00:00:00,869793.2683
2003-04-28 00:00:00,3165347.2154
2003-04-29 00:00:00,5522497.4375
2003-04-30 00:00:00,7234309.6704
2003-05-01 00:00:00,8924812.7467
2003-05-02 00:00:00,8586047.5737
2003-05-05 00:00:00,9949347.4876
2003-05-06 00:00:00,14366094.8399
2003-05-07 00:00:00,14601858.1639
2003-05-08 00:00:00,16568906.4729
2003-05-09 00:00:00,17924638.9339
2003-05-12 00:00:00,17826301.5056
2003-05-13 00:00:00,17210811.1908
2003-05-14 00:00:00,14556914.9116
2003-05-15 00:00:00,12744455.0304
2003-05-16 00:00:00,11707104.3186
2003-05-19 00:00:00,8028512.1479
2003-05-20 00:00:00,5033626.7465
2003-05-21 00:00:00,3103271.1962
2003-05-22 00:00:00,2553818.9959
2003-05-23 00:00:00,2613673.7326
2003-05-27 00:00:00,3982416.465
2003-05-28 00:00:00,3243984.3849
2003-05-29 00:00:00,2014859.0443
2003-05-30 00:00:00,1964550.2332
2003-06-02 00:00:00,226444.4684
2003-06-03 00:00:00,-725989.6248
2003-06-04 00:00:00,-409547.1027
2003-06-05 00:00:00,355177.2356
2003-06-06 00:00:00,-705314.2737
2003-06-09 00:00:00,-1399251.7421
2003-06-10 00:00:00,-961161.5245
2003-06-11 00:00:00,363967.1827
2003-06-12 00:00:00,1573869.0136
2003-06-13 00:00:00,1607713.9321
2003-06-16 00:00:00,2830667.4049
2003-06-17 00:00:00,2856152.7603
2003-06-18 00:00:00,3602568.3451
2003-06-19 00:00:00,3322345.7802
2003-06-20 00:00:00,2667344.6868
2003-06-23 00:00:00,1562393.9488
2003-06-24 00:00:00,-1585120.4681
2003-06-25 00:00:00,-2538529.1165
2003-06-26 00:00:00,-1867917.1043
2003-06-27 00:00:00,-2250102.5301
2003-06-30 00:00:00,-1550424.1972
2003-07-01 00:00:00,-371157.6591
2003-07-02 00:00:00,728680.5444
2003-07-03 00:00:00,741574.9753
2003-07-07 00:00:00,1345543.1538
2003-07-08 00:00:00,2640176.6179
2003-07-09 00:00:00,1737372.7633
2003-07-10 00:00:00,954517.2031
2003-07-11 00:00:00,827686.7363
2003-07-14 00:00:00,-248745.9624
2003-07-15 00:00:00,-1318781.9284
2003-07-16 00:00:00,-808785.0882
2003-07-17 00:00:00,3221107.6073
2003-07-18 00:00:00,4877277.8435
2003-07-21 00:00:00,5362220.2121
2003-07-22 00:00:00,5416257.0511
2003-07-23 00:00:00,5206040.0261
2003-07-24 00:00:00,3646649.3089
2003-07-25 00:00:00,3845238.8336
2003-07-28 00:00:00,2999149.6578
2003-07-29 00:00:00,2060372.2988
2003-07-30 00:00:00,799939.3097
2003-07-31 00:00:00,738622.2406
2003-08-01 00:00:00,39231.4177
2003-08-04 00:00:00,435437.83
2003-08-05 00:00:00,-248820.8181
2003-08-06 00:00:00,-1359589.5258
2003-08-07 00:00:00,-1172820.8923
2003-08-08 00:00:00,-1653888.9432
2003-08-11 00:00:00,-1923108.6964
2003-08-12 00:00:00,-1473700.4786
2003-08-13 00:00:00,-221342.0494
2003-08-14 00:00:00,-615718.5197
2003-08-15 00:00:00,-1261799.6715
2003-08-18 00:00:00,-538324.0724
2003-08-19 00:00:00,127299.851
2003-08-20 00:00:00,1226019.6272
2003-08-21 00:00:00,2911271.9102
2003-08-22 00:00:00,2422812.1413
2003-08-25 00:00:00,2599192.6472
2003-08-26 00:00:00,3320255.7953
2003-08-27 00:00:00,4595794.7382
2003-08-28 00:00:00,6393430.5042
2003-08-29 00:00:00,7146805.999
2003-09-02 00:00:00,7905899.0651
2003-09-03 00:00:00,7006758.8135
2003-09-04 00:00:00,5150615.4094
2003-09-05 00:00:00,2890530.7732
2003-09-08 00:00:00,2356472.0449
2003-09-09 00:00:00,1830602.2139
2003-09-10 00:00:00,529049.0818
2003-09-11 00:00:00,353206.2173
2003-09-12 00:00:00,1173258.5986
2003-09-15 00:00:00,410620.1546
2003-09-16 00:00:00,-479058.5158
2003-09-17 00:00:00,-783807.1977
2003-09-18 00:00:00,295775.8141
2003-09-19 00:00:00,106555.8138
2003-09-22 00:00:00,-438548.8215
2003-09-23 00:00:00,53034.1282
2003-09-24 00:00:00,-799883.4276
2003-09-25 00:00:00,-3290623.9342
2003-09-26 00:00:00,-4303806.3001
2003-09-29 00:00:00,-3756643.4332
2003-09-30 00:00:00,-3648705.1417
2003-10-01 00:00:00,-2845321.1775
2003-10-02 00:00:00,-2124218.9941
2003-10-03 00:00:00,-524423.517
2003-10-06 00:00:00,1539689.1342
2003-10-07 00:00:00,4018200.3278
2003-10-08 00:00:00,4215805.3823
2003-10-09 00:00:00,4901311.5062
2003-10-10 00:00:00,5142561.1059
2003-10-13 00:00:00,6087346.9878
2003-10-14 00:00:00,6408063.2252
2003-10-15 00:00:00,6343671.7522
2003-10-16 00:00:00,6709801.9344
2003-10-17 00:00:00,5439562.3905
2003-10-20 00:00:00,5614896.2234
2003-10-21 00:00:00,5500102.855
2003-10-22 00:00:00,4317471.3923
2003-10-23 00:00:00,3843470.2128
2003-10-24 00:00:00,3541931.3825
2003-10-27 00:00:00,2682341.5081
2003-10-28 00:00:00,3412643.5026
2003-10-29 00:00:00,3780539.2274
2003-10-30 00:00:00,2683373.3733
2003-10-31 00:00:00,1229487.6894
2003-11-03 00:00:00,1250931.2035
2003-11-04 00:00:00,1506949.1984
2003-11-05 00:00:00,2751689.0019
2003-11-06 00:00:00,4996115.1941
2003-11-07 00:00:00,4417228.5555
2003-11-10 00:00:00,2644933.4457
2003-11-11 00:00:00,729003.6179
2003-11-12 00:00:00,511279.2098
2003-11-13 00:00:00,1055754.3534
2003-11-14 00:00:00,200217.4733
2003-11-17 00:00:00,-353249.2025
2003-11-18 00:00:00,-1881677.6534
2003-11-19 00:00:00,-2688298.5057
2003-11-20 00:00:00,-3371198.0812
2003-11-21 00:00:00,-3099396.463
2003-11-24 00:00:00,-1171946.1225
2003-11-25 00:00:00,-1486539.1745
2003-11-26 00:00:00,-1416718.0851
2003-11-28 00:00:00,-1078550.045
2003-12-01 00:00:00,535351.5905
2003-12-02 00:00:00,599396.2708
2003-12-03 00:00:00,-342885.9383
2003-12-04 00:00:00,212726.8797
2003-12-05 00:00:00,-32670.3203
2003-12-08 00:00:00,636742.8489
2003-12-09 00:00:00,175177.2287
2003-12-10 00:00:00,421076.5101
2003-12-11 00:00:00,1284523.4038
2003-12-12 00:00:00,1097207.9087
2003-12-15 00:00:00,-977649.7894
2003-12-16 00:00:00,-2888486.6699
2003-12-17 00:00:00,-4140918.4772
2003-12-18 00:00:00,-4276829.8095
2003-12-19 00:00:00,-6005267.1901
2003-12-22 00:00:00,-4291809.8967
2003-12-23 00:00:00,-2850119.1951
2003-12-24 00:00:00,-1379041.8536
2003-12-26 00:00:00,-331440.3006
2003-12-29 00:00:00,1365291.8772
2003-12-30 00:00:00,1635993.052
2003-12-31 00:00:00,1682967.8006
2004-01-02 00:00:00,1015717.8937
2004-01-05 00:00:00,1876748.0999
2004-01-06 00:00:00,2262178.6834
2004-01-07 00:00:00,3770308.5873
2004-01-08 00:00:00,4867869.2825
2004-01-09 00:00:00,3206840.9347
2004-01-12 00:00:00,3343860.162
2004-01-13 00:00:00,1285004.7662
2004-01-14 00:00:00,709160.0697
2004-01-15 00:00:00,-876499.0297
2004-01-16 00:00:00,-2480012.407
2004-01-20 00:00:00,-1572336.7516
2004-01-21 00:00:00,-1487355.4909
2004-01-22 00:00:00,-2482176.2942
2004-01-23 00:00:00,-2320388.916
2004-01-26 00:00:00,-746605.6931
2004-01-27 00:00:00,320207.591
2004-01-28 00:00:00,-482364.9374
2004-01-29 00:00:00,-33803.0863
2004-01-30 00:00:00,-244963.9676
2004-02-02 00:00:00,-868370.2314
2004-02-03 00:00:00,-736253.682
2004-02-04 00:00:00,-1550094.4791
2004-02-05 00:00:00,-1523406.2162
2004-02-06 00:00:00,-1082552.0111
2004-02-09 00:00:00,-881042.2292
2004-02-10 00:00:00,134908.1249
2004-02-11 00:00:00,2180512.5754
2004-02-12 00:00:00,2470660.2226
2004-02-13 00:00:00,1050053.0516
2004-02-17 00:00:00,-299033.7259
2004-02-18 00:00:00,-761844.4814
2004-02-19 00:00:00,-2538512.576
2004-02-20 00:00:00,-2613946.5623
2004-02-23 00:00:00,-2348953.1306
2004-02-24 00:00:00,-2066786.8598
2004-02-25 00:00:00,-603215.489
2004-02-26 00:00:00,347018.7047
2004-02-27 00:00:00,2870137.8321
2004-03-01 00:00:00,3088831.224
2004-03-02 00:00:00,1792607.5003
2004-03-03 00:00:00,1207772.7681
2004-03-04 00:00:00,4266365.2336
2004-03-05 00:00:00,8813621.4544
2004-03-08 00:00:00,8102109.6292
2004-03-09 00:00:00,9970684.7517
2004-03-10 00:00:00,11163666.1122
2004-03-11 00:00:00,7678951.4241
2004-03-12 00:00:00,6076612.0519
2004-03-15 00:00:00,3085853.0647
2004-03-16 00:00:00,566758.7592
2004-03-17 00:00:00,341846.6562
2004-03-18 00:00:00,-984519.4998
2004-03-19 00:00:00,-2697840.2454
2004-03-22 00:00:00,-2377118.8879
2004-03-23 00:00:00,-3827086.6387
2004-03-24 00:00:00,-4173715.0014
2004-03-25 00:00:00,-970074.7059
2004-03-26 00:00:00,-578626.4804
2004-03-29 00:00:00,1223287.0249
2004-03-30 00:00:00,3691832.105
2004-03-31 00:00:00,2533780.1965
2004-04-01 00:00:00,2747953.4189
2004-04-02 00:00:00,2229290.3355
2004-04-05 00:00:00,3770139.7962
2004-04-06 00:00:00,4220621.0588
2004-04-07 00:00:00,4021216.0245
2004-04-08 00:00:00,3334527.3946
2004-04-12 00:00:00,3802677.9163
2004-04-13 00:00:00,1544023.3191
2004-04-14 00:00:00,1393.3616
2004-04-15 00:00:00,5431506.0375
2004-04-16 00:00:00,8713661.011
2004-04-19 00:00:00,9792139.8113
2004-04-20 00:00:00,8134552.9741
2004-04-21 00:00:00,6642881.9067
2004-04-22 00:00:00,5922795.9823
2004-04-23 00:00:00,5750904.2589
2004-04-26 00:00:00,4382244.8381
2004-04-27 00:00:00,2886331.6049
2004-04-28 00:00:00,1129802.3548
2004-04-29 00:00:00,1745916.1106
2004-04-30 00:00:00,234468.9747
2004-05-03 00:00:00,-204526.1472
2004-05-04 00:00:00,-17057.8352
2004-05-05 00:00:00,1071561.1567
2004-05-06 00:00:00,2317985.1845
2004-05-07 00:00:00,796478.7139
2004-05-10 00:00:00,144677.451
2004-05-11 00:00:00,1379325.7621
2004-05-12 00:00:00,3052034.5061
2004-05-13 00:00:00,3076629.5139
2004-05-14 00:00:00,3396277.5576
2004-05-17 00:00:00,2876874.7066
2004-05-18 00:00:00,2474540.1254
2004-05-19 00:00:00,148541.8594
2004-05-20 00:00:00,-921725.8164
2004-05-21 00:00:00,-645095.0622
2004-05-24 00:00:00,-1032467.7399
2004-05-25 00:00:00,422938.9398
2004-05-26 00:00:00,1543114.3562
2004-05-27 00:00:00,1723571.5257
2004-05-28 00:00:00,1728785.4128
2004-06-01 00:00:00,2117493.1904
2004-06-02 00:00:00,3233978.0131
2004-06-03 00:00:00,2419072.8939
2004-06-04 00:00:00,1252899.9224
2004-06-07 00:00:00,1854514.0557
2004-06-08 00:00:00,3596687.8592
2004-06-09 00:00:00,3116118.5791
2004-06-10 00:00:00,3225443.5069
2004-06-14 00:00:00,3047434.3412
2004-06-15 00:00:00,2640156.2919
2004-06-16 00:00:00,5253070.1413
2004-06-17 00:00:00,6797807.1775
2004-06-18 00:00:00,6766965.0878
2004-06-21 00:00:00,4596822.9799
2004-06-22 00:00:00,4878622.8694
2004-06-23 00:00:00,6156962.5247
2004-06-24 00:00:00,5482531.144
2004-06-25 00:00:00,6545874.5661
2004-06-28 00:00:00,4262413.4665
2004-06-29 00:00:00,4214987.5922
2004-06-30 00:00:00,4244169.2968
2004-07-01 00:00:00,4607216.7979
2004-07-02 00:00:00,8797533.1357
2004-07-06 00:00:00,8688573.6105
2004-07-07 00:00:00,6548815.1839
2004-07-08 00:00:00,4442348.3077
2004-07-09 00:00:00,1990039.2849
2004-07-12 00:00:00,-1001108.0267
2004-07-13 00:00:00,-2691269.7552
2004-07-14 00:00:00,-1400649.5312
2004-07-15 00:00:00,47601.6423
2004-07-16 00:00:00,-1584175.7542
2004-07-19 00:00:00,-1783128.9388
2004-07-20 00:00:00,137056.4801
2004-07-21 00:00:00,-101894.4336
2004-07-22 00:00:00,1424672.7666
2004-07-23 00:00:00,903805.9904
2004-07-26 00:00:00,1577354.7225
2004-07-27 00:00:00,2814583.6282
2004-07-28 00:00:00,4321668.1415
2004-07-29 00:00:00,5149012.9237
2004-07-30 00:00:00,4577519.7051
2004-08-02 00:00:00,3598013.4662
2004-08-03 00:00:00,2258446.0534
2004-08-04 00:00:00,1984683.8581
2004-08-05 00:00:00,673507.7608
2004-08-06 00:00:00,-2401545.8936
2004-08-09 00:00:00,-2563287.6767
2004-08-10 00:00:00,-468948.6708
2004-08-11 00:00:00,1756914.1873
2004-08-12 00:00:00,1628405.837
2004-08-13 00:00:00,1427797.345
2004-08-16 00:00:00,-617715.9887
2004-08-17 00:00:00,-786582.1111
2004-08-18 00:00:00,952587.2741
2004-08-19 00:00:00,398921.3613
2004-08-20 00:00:00,568129.9096
2004-08-23 00:00:00,1211987.3361
2004-08-24 00:00:00,3490975.6164
2004-08-25 00:00:00,6574135.2026
2004-08-26 00:00:00,10353934.4709
2004-08-27 00:00:00,10784541.2053
2004-08-30 00:00:00,9262711.9847
2004-08-31 00:00:00,7865645.4963
2004-09-01 00:00:00,9086062.9484
2004-09-02 00:00:00,10361248.7809
2004-09-03 00:00:00,9079782.956
2004-09-07 00:00:00,7908827.5582
2004-09-08 00:00:00,7697708.7742
2004-09-09 00:00:00,6448977.5649
2004-09-10 00:00:00,5472882.9528
2004-09-13 00:00:00,4127437.2521
2004-09-14 00:00:00,4424020.9549
2004-09-15 00:00:00,4383349.7402
2004-09-16 00:00:00,5428075.176
2004-09-17 00:00:00,6818137.8383
2004-09-20 00:00:00,7481803.2763
2004-09-21 00:00:00,6590135.4545
2004-09-22 00:00:00,3721467.1655
2004-09-23 00:00:00,2645355.8504
2004-09-24 00:00:00,556833.0426
2004-09-27 00:00:00,142819.1272
2004-09-28 00:00:00,772718.5139
2004-09-29 00:00:00,1976255.2163
2004-09-30 00:00:00,1641067.4286
2004-10-01 00:00:00,-509289.5921
2004-10-04 00:00:00,-3997668.8332
2004-10-05 00:00:00,-3843839.0154
2004-10-06 00:00:00,-1367434.3697
2004-10-07 00:00:00,-2124261.8122
2004-10-08 00:00:00,-3316162.2385
2004-10-11 00:00:00,-3673467.4314
2004-10-12 00:00:00,-2501650.718
2004-10-13 00:00:00,4683583.0117
2004-10-14 00:00:00,15356998.4115
2004-10-15 00:00:00,23278303.5753
2004-10-18 00:00:00,31225082.6355
2004-10-19 00:00:00,28044550.2108
2004-10-20 00:00:00,26691074.9652
2004-10-21 00:00:00,25795904.3101
2004-10-22 00:00:00,23633555.923
2004-10-25 00:00:00,21150943.441
2004-10-26 00:00:00,21089266.3721
2004-10-27 00:00:00,24156626.7322
2004-10-28 00:00:00,28017672.4907
2004-10-29 00:00:00,26392484.6201
2004-11-01 00:00:00,22206763.8566
2004-11-02 00:00:00,19759426.0724
2004-11-03 00:00:00,18640131.7442
2004-11-04 00:00:00,11926827.4036
2004-11-05 00:00:00,13647725.9622
2004-11-08 00:00:00,12075412.7779
2004-11-09 00:00:00,10727202.9205
2004-11-10 00:00:00,9591030.4406
2004-11-11 00:00:00,10067110.7496
2004-11-12 00:00:00,10589859.1502
2004-11-15 00:00:00,11138231.5276
2004-11-16 00:00:00,10792467.677
2004-11-17 00:00:00,9908741.9079
2004-11-18 00:00:00,10985351.2239
2004-11-19 00:00:00,8496595.4745
2004-11-22 00:00:00,8619768.9809
2004-11-23 00:00:00,4335437.3262
2004-11-24 00:00:00,5111358.7168
2004-11-26 00:00:00,2762831.7198
2004-11-29 00:00:00,1100326.2937
2004-11-30 00:00:00,-5523673.771
2004-12-01 00:00:00,-4049139.8182
2004-12-02 00:00:00,-5933145.32
2004-12-03 00:00:00,-9174987.213
2004-12-06 00:00:00,-4559388.7823
2004-12-07 00:00:00,-7311359.7051
2004-12-08 00:00:00,-7640353.612
2004-12-09 00:00:00,-4350001.0447
2004-12-10 00:00:00,-4077761.2631
2004-12-13 00:00:00,-4769757.1816
2004-12-14 00:00:00,-5498136.1487
2004-12-15 00:00:00,-4164569.7126
2004-12-16 00:00:00,-4820160.9679
2004-12-17 00:00:00,-8727402.2303
2004-12-20 00:00:00,-13164029.7138
2004-12-21 00:00:00,-8180396.027
2004-12-22 00:00:00,-6268677.5883
2004-12-23 00:00:00,-4551276.3484
2004-12-27 00:00:00,-5829645.8127
2004-12-28 00:00:00,-2567957.999
2004-12-29 00:00:00,-402358.0985
2004-12-30 00:00:00,1367995.6273
2004-12-31 00:00:00,1592543.355
2005-01-03 00:00:00,-230453.8285
2005-01-04 00:00:00,-2351215.5646
2005-01-05 00:00:00,-3971578.0417
2005-01-06 00:00:00,-2091376.1951
2005-01-07 00:00:00,9552879.1399
2005-01-10 00:00:00,11153699.9016
2005-01-11 00:00:00,-1556241.5144
2005-01-12 00:00:00,601378.1139
2005-01-13 00:00:00,-16015218.9223
2005-01-14 00:00:00,-23385102.7665
2005-01-18 00:00:00,-18939407.5592
2005-01-19 00:00:00,-19021517.6578
2005-01-20 00:00:00,-16806037.002
2005-01-21 00:00:00,-16378368.0289
2005-01-24 00:00:00,-17863582.9631
2005-01-25 00:00:00,-15919714.8318
2005-01-26 00:00:00,-12221763.122
2005-01-27 00:00:00,-7930907.7956
2005-01-28 00:00:00,-899952.6353
2005-01-31 00:00:00,6014482.7573
2005-02-01 00:00:00,10596098.8036
2005-02-02 00:00:00,15840917.7618
2005-02-03 00:00:00,14289725.7209
2005-02-04 00:00:00,15146415.275
2005-02-07 00:00:00,15778994.0848
2005-02-08 00:00:00,17785867.2806
2005-02-09 00:00:00,12447868.4858
2005-02-10 00:00:00,10981396.0631
2005-02-11 00:00:00,13545428.1732
2005-02-14 00:00:00,19743465.7221
2005-02-15 00:00:00,27906056.9265
2005-02-16 00:00:00,37564742.3158
2005-02-17 00:00:00,31284415.7015
2005-02-18 00:00:00,23859596.8646
2005-02-22 00:00:00,11725312.171
2005-02-23 00:00:00,12178787.1068
2005-02-24 00:00:00,15736434.2969
2005-02-25 00:00:00,15398336.742
2005-02-28 00:00:00,15805468.3004
2005-03-01 00:00:00,13023070.9345
2005-03-02 00:00:00,6021590.008
2005-03-03 00:00:00,-7698882.0874
2005-03-04 00:00:00,-6978770.4194
2005-03-07 00:00:00,-6618725.406
2005-03-08 00:00:00,-12631324.1875
2005-03-09 00:00:00,-18192021.8977
2005-03-10 00:00:00,-16529208.547
2005-03-11 00:00:00,-12980882.458
2005-03-14 00:00:00,-8561659.5646
2005-03-15 00:00:00,-2533651.6279
2005-03-16 00:00:00,-3620765.8801
2005-03-17 00:00:00,-1983886.3509
2005-03-18 00:00:00,-1361209.6024
2005-03-21 00:00:00,2174956.0828
2005-03-22 00:00:00,-1373622.8546
2005-03-23 00:00:00,-4307351.6861
2005-03-24 00:00:00,-9123945.1457
2005-03-28 00:00:00,-12628139.0153
2005-03-29 00:00:00,-16185409.0371
2005-03-30 00:00:00,-11681077.7699
2005-03-31 00:00:00,-14761619.8834
2005-04-01 00:00:00,-19070372.2606
2005-04-04 00:00:00,-15030102.4939
2005-04-05 00:00:00,-9537494.4773
2005-04-06 00:00:00,-8566167.7329
2005-04-07 00:00:00,-3088351.3011
2005-04-08 00:00:00,-4705959.1461
2005-04-11 00:00:00,-14197166.5356
2005-04-12 00:00:00,-15655543.7872
2005-04-13 00:00:00,-22624073.6822
2005-04-14 00:00:00,-46334801.854
2005-04-15 00:00:00,-70064196.9897
2005-04-18 00:00:00,-67238434.8782
2005-04-19 00:00:00,-53158700.8552
2005-04-20 00:00:00,-52652585.1594
2005-04-21 00:00:00,-39696333.8578
2005-04-22 00:00:00,-34873959.7928
2005-04-25 00:00:00,-21994020.5612
2005-04-26 00:00:00,-23008154.2451
2005-04-27 00:00:00,-21085164.6443
2005-04-28 00:00:00,-21352242.7738
2005-04-29 00:00:00,-14457468.5972
2005-05-02 00:00:00,-8725796.1575
2005-05-03 00:00:00,-8370399.0747
2005-05-04 00:00:00,-2834142.501
2005-05-05 00:00:00,-2402556.9707
2005-05-06 00:00:00,463987.7435
2005-05-09 00:00:00,93173.5136
2005-05-10 00:00:00,-4091142.054
2005-05-11 00:00:00,16685643.2556
2005-05-12 00:00:00,14445791.5468
2005-05-13 00:00:00,13868381.82
2005-05-16 00:00:00,16299503.1454
2005-05-17 00:00:00,21044591.623
2005-05-18 00:00:00,18623252.5099
2005-05-19 00:00:00,23719496.4723
2005-05-20 00:00:00,26555347.7815
2005-05-23 00:00:00,35530596.1796
2005-05-24 00:00:00,38641680.5306
2005-05-25 00:00:00,38472980.9492
2005-05-26 00:00:00,39762021.6374
2005-05-27 00:00:00,38147857.9939
2005-05-31 00:00:00,30846235.3134
2005-06-01 00:00:00,24940405.451
2005-06-02 00:00:00,21201452.335
2005-06-03 00:00:00,19489607.6662
2005-06-06 00:00:00,13999383.1731
2005-06-07 00:00:00,3202734.4841
2005-06-08 00:00:00,-1370205.1466
2005-06-09 00:00:00,-975761.2279
2005-06-10 00:00:00,-6060633.2463
2005-06-13 00:00:00,-11538872.1716
2005-06-14 00:00:00,-11742780.3981
2005-06-15 00:00:00,-6533597.9092
2005-06-16 00:00:00,1427098.7775
2005-06-17 00:00:00,6939276.8546
2005-06-20 00:00:00,6724117.7176
2005-06-21 00:00:00,6804542.7562
2005-06-22 00:00:00,9997828.1637
2005-06-23 00:00:00,5987946.6651
2005-06-24 00:00:00,-345400.0084
2005-06-27 00:00:00,-5690602.2
2005-06-28 00:00:00,-8686840.7753
2005-06-29 00:00:00,-12040501.101
2005-06-30 00:00:00,-11478844.6636
2005-07-01 00:00:00,-11291778.2104
2005-07-05 00:00:00,-6090291.4907
2005-07-06 00:00:00,-6118067.2047
2005-07-07 00:00:00,-2393717.4479
2005-07-08 00:00:00,2406573.3485
2005-07-11 00:00:00,2983559.0492
2005-07-12 00:00:00,4474259.5196
2005-07-13 00:00:00,8568449.7557
2005-07-14 00:00:00,-437830.3144
2005-07-15 00:00:00,3450556.0245
2005-07-18 00:00:00,255501.8808
2005-07-19 00:00:00,6268477.8766
2005-07-20 00:00:00,11787426.9453
2005-07-21 00:00:00,11522886.4354
2005-07-22 00:00:00,13788793.8236
2005-07-25 00:00:00,11088167.0769
2005-07-26 00:00:00,8120736.5826
2005-07-27 00:00:00,9024456.2366
2005-07-28 00:00:00,9797672.8008
2005-07-29 00:00:00,5186049.8456
2005-08-01 00:00:00,4042163.9234
2005-08-02 00:00:00,4230188.6925
2005-08-03 00:00:00,5879533.1866
2005-08-04 00:00:00,6580093.6343
2005-08-05 00:00:00,7499489.43
2005-08-08 00:00:00,5440023.8983
2005-08-09 00:00:00,7812440.3718
2005-08-10 00:00:00,4502797.9021
