date,NATR
2004-01-16 00:00:00,3.533
2004-01-20 00:00:00,3.4759
2004-01-21 00:00:00,3.439
2004-01-22 00:00:00,3.4776
2004-01-23 00:00:00,3.3722
2004-01-26 00:00:00,3.2778
2004-01-27 00:00:00,3.2038
2004-01-28 00:00:00,3.3333
2004-01-29 00:00:00,3.2788
2004-01-30 00:00:00,3.2311
2004-02-02 00:00:00,3.2661
2004-02-03 00:00:00,3.201
2004-02-04 00:00:00,3.2351
2004-02-05 00:00:00,3.2367
2004-02-06 00:00:00,3.1435
2004-02-09 00:00:00,3.0714
2004-02-10 00:00:00,3.026
2004-02-11 00:00:00,2.9627
2004-02-12 00:00:00,2.905
2004-02-13 00:00:00,3.1234
2004-02-17 00:00:00,3.0526
2004-02-18 00:00:00,2.9713
2004-02-19 00:00:00,3.1957
2004-02-20 00:00:00,3.1123
2004-02-23 00:00:00,3.1132
2004-02-24 00:00:00,3.1005
2004-02-25 00:00:00,3.0386
2004-02-26 00:00:00,2.9403
2004-02-27 00:00:00,2.9142
2004-03-01 00:00:00,2.8465
2004-03-02 00:00:00,2.7973
2004-03-03 00:00:00,2.7685
2004-03-04 00:00:00,2.7608
2004-03-05 00:00:00,2.9521
2004-03-08 00:00:00,3.0747
2004-03-09 00:00:00,3.0755
2004-03-10 00:00:00,3.0772
2004-03-11 00:00:00,3.1554
2004-03-12 00:00:00,3.0673
2004-03-15 00:00:00,3.282
2004-03-16 00:00:00,3.4302
2004-03-17 00:00:00,3.3272
2004-03-18 00:00:00,3.3418
2004-03-19 00:00:00,3.422
2004-03-22 00:00:00,3.4288
2004-03-23 00:00:00,3.485
2004-03-24 00:00:00,3.3776
2004-03-25 00:00:00,3.3075
2004-03-26 00:00:00,3.213
2004-03-29 00:00:00,3.1274
2004-03-30 00:00:00,3.0792
2004-03-31 00:00:00,3.2109
2004-04-01 00:00:00,3.1623
2004-04-02 00:00:00,3.1107
2004-04-05 00:00:00,3.0338
2004-04-06 00:00:00,3.0928
2004-04-07 00:00:00,3.1607
2004-04-08 00:00:00,3.1239
2004-04-12 00:00:00,3.0225
2004-04-13 00:00:00,3.2126
2004-04-14 00:00:00,3.2278
2004-04-15 00:00:00,3.2897
2004-04-16 00:00:00,3.2769
2004-04-19 00:00:00,3.4423
2004-04-20 00:00:00,3.4965
2004-04-21 00:00:00,3.457
2004-04-22 00:00:00,3.4708
2004-04-23 00:00:00,3.4782
2004-04-26 00:00:00,3.5028
2004-04-27 00:00:00,3.4903
2004-04-28 00:00:00,3.5039
2004-04-29 00:00:00,3.4794
2004-04-30 00:00:00,3.7175
2004-05-03 00:00:00,3.6055
2004-05-04 00:00:00,3.6169
2004-05-05 00:00:00,3.5185
2004-05-06 00:00:00,3.5112
2004-05-07 00:00:00,3.5157
2004-05-10 00:00:00,3.5283
2004-05-11 00:00:00,3.4133
2004-05-12 00:00:00,3.4251
2004-05-13 00:00:00,3.4178
2004-05-14 00:00:00,3.4233
2004-05-17 00:00:00,3.4348
2004-05-18 00:00:00,3.3325
2004-05-19 00:00:00,3.4404
2004-05-20 00:00:00,3.3383
2004-05-21 00:00:00,3.2149
2004-05-24 00:00:00,3.173
2004-05-25 00:00:00,3.1155
2004-05-26 00:00:00,3.0861
2004-05-27 00:00:00,3.1057
2004-05-28 00:00:00,3.0457
2004-06-01 00:00:00,2.9985
2004-06-02 00:00:00,3.0008
2004-06-03 00:00:00,3.0262
2004-06-04 00:00:00,2.9846
2004-06-07 00:00:00,2.9387
2004-06-08 00:00:00,2.8458
2004-06-09 00:00:00,2.8345
2004-06-10 00:00:00,2.7707
2004-06-14 00:00:00,2.8922
2004-06-15 00:00:00,2.8628
2004-06-16 00:00:00,2.9754
2004-06-17 00:00:00,2.9608
2004-06-18 00:00:00,2.953
2004-06-21 00:00:00,3.0691
2004-06-22 00:00:00,2.9776
2004-06-23 00:00:00,2.9095
2004-06-24 00:00:00,2.9158
2004-06-25 00:00:00,2.8311
2004-06-28 00:00:00,3.0945
2004-06-29 00:00:00,3.1819
2004-06-30 00:00:00,3.185
2004-07-01 00:00:00,3.1473
2004-07-02 00:00:00,3.5208
2004-07-06 00:00:00,3.459
2004-07-07 00:00:00,3.5489
2004-07-08 00:00:00,3.5206
2004-07-09 00:00:00,3.435
2004-07-12 00:00:00,3.5534
2004-07-13 00:00:00,3.4657
2004-07-14 00:00:00,3.4603
2004-07-15 00:00:00,3.5678
2004-07-16 00:00:00,3.592
2004-07-19 00:00:00,3.5246
2004-07-20 00:00:00,3.4253
2004-07-21 00:00:00,3.5304
2004-07-22 00:00:00,3.4533
2004-07-23 00:00:00,3.5922
2004-07-26 00:00:00,3.4714
2004-07-27 00:00:00,3.4086
2004-07-28 00:00:00,3.451
2004-07-29 00:00:00,3.347
2004-07-30 00:00:00,3.3637
2004-08-02 00:00:00,3.464
2004-08-03 00:00:00,3.4124
2004-08-04 00:00:00,3.3402
2004-08-05 00:00:00,3.3809
2004-08-06 00:00:00,3.6692
2004-08-09 00:00:00,3.5365
2004-08-10 00:00:00,3.4263
2004-08-11 00:00:00,3.5117
2004-08-12 00:00:00,3.5266
2004-08-13 00:00:00,3.4468
2004-08-16 00:00:00,3.4563
2004-08-17 00:00:00,3.4002
2004-08-18 00:00:00,3.3559
2004-08-19 00:00:00,3.5392
2004-08-20 00:00:00,3.4336
2004-08-23 00:00:00,3.3403
2004-08-24 00:00:00,3.2231
2004-08-25 00:00:00,3.1748
2004-08-26 00:00:00,3.228
2004-08-27 00:00:00,3.2049
2004-08-30 00:00:00,3.1765
2004-08-31 00:00:00,3.1231
2004-09-01 00:00:00,3.1045
2004-09-02 00:00:00,3.1103
2004-09-03 00:00:00,3.12
2004-09-07 00:00:00,3.0543
2004-09-08 00:00:00,2.9769
2004-09-09 00:00:00,3.0294
2004-09-10 00:00:00,2.9716
2004-09-13 00:00:00,2.9506
2004-09-14 00:00:00,2.9251
2004-09-15 00:00:00,2.8997
2004-09-16 00:00:00,2.8987
2004-09-17 00:00:00,2.8338
2004-09-20 00:00:00,2.7986
2004-09-21 00:00:00,2.8232
2004-09-22 00:00:00,2.9413
2004-09-23 00:00:00,2.8458
2004-09-24 00:00:00,2.8161
2004-09-27 00:00:00,2.8114
2004-09-28 00:00:00,2.7454
2004-09-29 00:00:00,2.6994
2004-09-30 00:00:00,2.6656
2004-10-01 00:00:00,2.6164
2004-10-04 00:00:00,2.5437
2004-10-05 00:00:00,2.5422
2004-10-06 00:00:00,2.5106
2004-10-07 00:00:00,2.632
2004-10-08 00:00:00,2.6553
2004-10-11 00:00:00,2.6647
2004-10-12 00:00:00,2.674
2004-10-13 00:00:00,2.6319
2004-10-14 00:00:00,2.8766
2004-10-15 00:00:00,2.8576
2004-10-18 00:00:00,2.9061
2004-10-19 00:00:00,2.8897
2004-10-20 00:00:00,2.8424
2004-10-21 00:00:00,2.7541
2004-10-22 00:00:00,2.7427
2004-10-25 00:00:00,2.6788
2004-10-26 00:00:00,2.6352
2004-10-27 00:00:00,2.6509
2004-10-28 00:00:00,2.6877
2004-10-29 00:00:00,2.6767
2004-11-01 00:00:00,2.6567
2004-11-02 00:00:00,2.6314
2004-11-03 00:00:00,2.6539
2004-11-04 00:00:00,2.6694
2004-11-05 00:00:00,2.7939
2004-11-08 00:00:00,2.817
2004-11-09 00:00:00,2.8007
2004-11-10 00:00:00,2.7618
2004-11-11 00:00:00,2.7061
2004-11-12 00:00:00,2.6381
2004-11-15 00:00:00,2.623
2004-11-16 00:00:00,2.5749
2004-11-17 00:00:00,2.5597
2004-11-18 00:00:00,2.5149
2004-11-19 00:00:00,2.6171
2004-11-22 00:00:00,2.9555
2004-11-23 00:00:00,2.9256
2004-11-24 00:00:00,2.9655
2004-11-26 00:00:00,2.9278
2004-11-29 00:00:00,2.9901
2004-11-30 00:00:00,3.0292
2004-12-01 00:00:00,2.9703
2004-12-02 00:00:00,3.1734
2004-12-03 00:00:00,3.4124
2004-12-06 00:00:00,3.3596
2004-12-07 00:00:00,3.6698
2004-12-08 00:00:00,3.6529
2004-12-09 00:00:00,3.6138
2004-12-10 00:00:00,3.5301
2004-12-13 00:00:00,3.4661
2004-12-14 00:00:00,3.3479
2004-12-15 00:00:00,3.2433
2004-12-16 00:00:00,3.1875
2004-12-17 00:00:00,3.2676
2004-12-20 00:00:00,3.5546
2004-12-21 00:00:00,3.4958
2004-12-22 00:00:00,3.3932
2004-12-23 00:00:00,3.2612
2004-12-27 00:00:00,3.3195
2004-12-28 00:00:00,3.2748
2004-12-29 00:00:00,3.2079
2004-12-30 00:00:00,3.0931
2004-12-31 00:00:00,3.032
2005-01-03 00:00:00,3.1292
2005-01-04 00:00:00,3.138
2005-01-05 00:00:00,3.0568
2005-01-06 00:00:00,3.0241
2005-01-07 00:00:00,3.0447
2005-01-10 00:00:00,3.1091
2005-01-11 00:00:00,3.5429
2005-01-12 00:00:00,3.5181
2005-01-13 00:00:00,3.7762
2005-01-14 00:00:00,3.7472
2005-01-18 00:00:00,3.6426
2005-01-19 00:00:00,3.621
2005-01-20 00:00:00,3.5393
2005-01-21 00:00:00,3.4744
2005-01-24 00:00:00,3.3793
2005-01-25 00:00:00,3.2972
2005-01-26 00:00:00,3.2295
2005-01-27 00:00:00,3.1459
2005-01-28 00:00:00,3.0385
2005-01-31 00:00:00,3.0312
2005-02-01 00:00:00,2.933
2005-02-02 00:00:00,2.8623
2005-02-03 00:00:00,2.9306
2005-02-04 00:00:00,2.8365
2005-02-07 00:00:00,2.8084
2005-02-08 00:00:00,2.7634
2005-02-09 00:00:00,2.9443
2005-02-10 00:00:00,2.9778
2005-02-11 00:00:00,2.939
2005-02-14 00:00:00,2.8907
2005-02-15 00:00:00,2.8804
2005-02-16 00:00:00,2.8423
2005-02-17 00:00:00,2.9668
2005-02-18 00:00:00,2.9437
2005-02-22 00:00:00,3.0228
2005-02-23 00:00:00,2.955
2005-02-24 00:00:00,2.874
2005-02-25 00:00:00,2.8251
2005-02-28 00:00:00,10.343
2005-03-01 00:00:00,10.0121
2005-03-02 00:00:00,9.685
2005-03-03 00:00:00,10.0956
2005-03-04 00:00:00,9.5048
2005-03-07 00:00:00,9.1475
2005-03-08 00:00:00,9.493
2005-03-09 00:00:00,9.5048
2005-03-10 00:00:00,9.0664
2005-03-11 00:00:00,8.6171
2005-03-14 00:00:00,8.3335
2005-03-15 00:00:00,7.9018
2005-03-16 00:00:00,7.6524
2005-03-17 00:00:00,7.2868
2005-03-18 00:00:00,6.9466
2005-03-21 00:00:00,6.6145
2005-03-22 00:00:00,6.5609
2005-03-23 00:00:00,6.436
2005-03-24 00:00:00,6.1802
2005-03-28 00:00:00,5.9247
2005-03-29 00:00:00,5.8929
2005-03-30 00:00:00,5.5835
2005-03-31 00:00:00,5.5934
2005-04-01 00:00:00,5.612
2005-04-04 00:00:00,5.4454
2005-04-05 00:00:00,5.2116
2005-04-06 00:00:00,5.0082
2005-04-07 00:00:00,4.7956
2005-04-08 00:00:00,4.6411
2005-04-11 00:00:00,4.8796
2005-04-12 00:00:00,4.704
2005-04-13 00:00:00,4.962
2005-04-14 00:00:00,5.7557
2005-04-15 00:00:00,6.0434
2005-04-18 00:00:00,6.0206
2005-04-19 00:00:00,5.7382
2005-04-20 00:00:00,6.0177
2005-04-21 00:00:00,5.6921
2005-04-22 00:00:00,5.9728
2005-04-25 00:00:00,5.6526
2005-04-26 00:00:00,5.6792
2005-04-27 00:00:00,5.5495
2005-04-28 00:00:00,5.4876
2005-04-29 00:00:00,5.2781
2005-05-02 00:00:00,5.0497
2005-05-03 00:00:00,4.9244
2005-05-04 00:00:00,4.7079
2005-05-05 00:00:00,4.6388
2005-05-06 00:00:00,4.4279
2005-05-09 00:00:00,4.3319
2005-05-10 00:00:00,4.3038
2005-05-11 00:00:00,4.6463
2005-05-12 00:00:00,4.8413
2005-05-13 00:00:00,4.6814
2005-05-16 00:00:00,4.5157
2005-05-17 00:00:00,4.4558
2005-05-18 00:00:00,4.5348
2005-05-19 00:00:00,4.3649
2005-05-20 00:00:00,4.2079
2005-05-23 00:00:00,4.0708
2005-05-24 00:00:00,3.994
2005-05-25 00:00:00,3.8659
2005-05-26 00:00:00,3.8487
2005-05-27 00:00:00,3.7687
2005-05-31 00:00:00,3.7982
2005-06-01 00:00:00,3.684
2005-06-02 00:00:00,3.6125
2005-06-03 00:00:00,3.8902
2005-06-06 00:00:00,3.868
2005-06-07 00:00:00,4.0145
2005-06-08 00:00:00,3.8707
2005-06-09 00:00:00,3.7547
2005-06-10 00:00:00,4.0477
2005-06-13 00:00:00,3.9471
2005-06-14 00:00:00,3.7949
2005-06-15 00:00:00,3.6705
2005-06-16 00:00:00,3.5748
2005-06-17 00:00:00,3.4594
2005-06-20 00:00:00,3.462
2005-06-21 00:00:00,3.3741
2005-06-22 00:00:00,3.244
2005-06-23 00:00:00,3.213
2005-06-24 00:00:00,3.3344
2005-06-27 00:00:00,3.4154
2005-06-28 00:00:00,3.292
2005-06-29 00:00:00,3.3719
2005-06-30 00:00:00,3.2804
2005-07-01 00:00:00,3.236
2005-07-05 00:00:00,3.1717
2005-07-06 00:00:00,3.189
2005-07-07 00:00:00,3.1378
2005-07-08 00:00:00,3.0385
2005-07-11 00:00:00,3.0121
2005-07-12 00:00:00,2.9151
2005-07-13 00:00:00,2.8396
2005-07-14 00:00:00,2.9878
2005-07-15 00:00:00,2.9173
2005-07-18 00:00:00,2.8635
2005-07-19 00:00:00,2.8633
2005-07-20 00:00:00,2.8245
2005-07-21 00:00:00,2.836
2005-07-22 00:00:00,2.7314
2005-07-25 00:00:00,2.6688
2005-07-26 00:00:00,2.6318
2005-07-27 00:00:00,2.6389
2005-07-28 00:00:00,2.5977
2005-07-29 00:00:00,2.7829
2005-08-01 00:00:00,2.7546
2005-08-02 00:00:00,2.6932
2005-08-03 00:00:00,2.6192
2005-08-04 00:00:00,2.6269
2005-08-05 00:00:00,2.6351
2005-08-08 00:00:00,2.5983
2005-08-09 00:00:00,2.544
2005-08-10 00:00:00,2.5658
2005-08-11 00:00:00,2.502
2005-08-12 00:00:00,2.5788
2005-08-15 00:00:00,2.6026
2005-08-16 00:00:00,2.7078
2005-08-17 00:00:00,2.6495
2005-08-18 00:00:00,2.7144
2005-08-19 00:00:00,2.7066
2005-08-22 00:00:00,2.7315
2005-08-23 00:00:00,2.6875
2005-08-24 00:00:00,2.7186
2005-08-25 00:00:00,2.6446
2005-08-26 00:00:00,2.6371
2005-08-29 00:00:00,2.5838
2005-08-30 00:00:00,2.5182
2005-08-31 00:00:00,2.457
2005-09-01 00:00:00,2.4826
2005-09-02 00:00:00,2.4341
2005-09-06 00:00:00,2.4627
2005-09-07 00:00:00,2.4973
2005-09-08 00:00:00,2.4647
2005-09-09 00:00:00,2.4246
2005-09-12 00:00:00,2.4015
2005-09-13 00:00:00,2.4137
2005-09-14 00:00:00,2.5231
2005-09-15 00:00:00,2.4697
2005-09-16 00:00:00,2.4156
2005-09-19 00:00:00,2.4073
2005-09-20 00:00:00,2.3733
2005-09-21 00:00:00,2.4289
2005-09-22 00:00:00,2.4276
2005-09-23 00:00:00,2.4059
2005-09-26 00:00:00,2.3847
2005-09-27 00:00:00,2.3582
2005-09-28 00:00:00,2.6228
2005-09-29 00:00:00,2.6017
2005-09-30 00:00:00,2.5782
2005-10-03 00:00:00,2.4973
2005-10-04 00:00:00,2.562
2005-10-05 00:00:00,2.6311
2005-10-06 00:00:00,2.8052
2005-10-07 00:00:00,2.8202
2005-10-10 00:00:00,2.8905
2005-10-11 00:00:00,2.8264
2005-10-12 00:00:00,3.1903
2005-10-13 00:00:00,3.2149
2005-10-14 00:00:00,3.1839
2005-10-17 00:00:00,3.2014
2005-10-18 00:00:00,3.2806
2005-10-19 00:00:00,3.3029
2005-10-20 00:00:00,3.2622
2005-10-21 00:00:00,3.2714
2005-10-24 00:00:00,3.1956
2005-10-25 00:00:00,3.1766
2005-10-26 00:00:00,3.1123
2005-10-27 00:00:00,3.1893
2005-10-28 00:00:00,3.2896
2005-10-31 00:00:00,3.2606
2005-11-01 00:00:00,3.2128
2005-11-02 00:00:00,3.1359
2005-11-03 00:00:00,3.0792
2005-11-04 00:00:00,3.1411
2005-11-07 00:00:00,3.1566
2005-11-08 00:00:00,3.1221
2005-11-09 00:00:00,3.0646
2005-11-10 00:00:00,3.0395
2005-11-11 00:00:00,2.9462
2005-11-14 00:00:00,2.89
2005-11-15 00:00:00,2.8398
2005-11-16 00:00:00,2.8009
2005-11-17 00:00:00,2.8049
2005-11-18 00:00:00,2.7451
2005-11-21 00:00:00,2.7049
2005-11-22 00:00:00,2.6778
2005-11-23 00:00:00,2.6303
2005-11-25 00:00:00,2.5937
2005-11-28 00:00:00,2.5962
2005-11-29 00:00:00,2.7395
2005-11-30 00:00:00,2.7113
2005-12-01 00:00:00,2.7128
2005-12-02 00:00:00,2.6811
2005-12-05 00:00:00,2.6551
2005-12-06 00:00:00,2.6496
2005-12-07 00:00:00,2.6112
2005-12-08 00:00:00,2.5822
2005-12-09 00:00:00,2.5282
2005-12-12 00:00:00,2.4513
2005-12-13 00:00:00,2.4099
2005-12-14 00:00:00,2.7109
2005-12-15 00:00:00,2.6739
2005-12-16 00:00:00,2.6656
2005-12-19 00:00:00,2.632
2005-12-20 00:00:00,2.5625
2005-12-21 00:00:00,2.4903
2005-12-22 00:00:00,2.4161
2005-12-23 00:00:00,2.3817
2005-12-27 00:00:00,2.359
2005-12-28 00:00:00,2.3591
2005-12-29 00:00:00,2.4756
2005-12-30 00:00:00,2.4827
2006-01-03 00:00:00,2.4597
2006-01-04 00:00:00,2.4285
2006-01-05 00:00:00,2.4074
2006-01-06 00:00:00,2.3815
2006-01-09 00:00:00,2.3659
2006-01-10 00:00:00,2.4886
2006-01-11 00:00:00,2.5133
2006-01-12 00:00:00,2.5415
2006-01-13 00:00:00,2.4782
2006-01-17 00:00:00,2.5269
2006-01-18 00:00:00,2.6385
2006-01-19 00:00:00,2.8534
2006-01-20 00:00:00,3.0923
2006-01-23 00:00:00,3.1071
2006-01-24 00:00:00,3.255
2006-01-25 00:00:00,3.4553
2006-01-26 00:00:00,3.6094
2006-01-27 00:00:00,3.6167
2006-01-30 00:00:00,3.6818
2006-01-31 00:00:00,3.6456
2006-02-01 00:00:00,3.5881
2006-02-02 00:00:00,3.7994
2006-02-03 00:00:00,3.7439
2006-02-06 00:00:00,4.2257
2006-02-07 00:00:00,4.2037
2006-02-08 00:00:00,4.1471
2006-02-09 00:00:00,4.5357
2006-02-10 00:00:00,4.5122
2006-02-13 00:00:00,4.6651
2006-02-14 00:00:00,4.4901
2006-02-15 00:00:00,4.3759
2006-02-16 00:00:00,4.2044
2006-02-17 00:00:00,4.1011
2006-02-21 00:00:00,4.1178
2006-02-22 00:00:00,4.0463
2006-02-23 00:00:00,3.938
2006-02-24 00:00:00,3.8745
2006-02-27 00:00:00,3.8087
2006-02-28 00:00:00,4.0643
2006-03-01 00:00:00,3.9333
2006-03-02 00:00:00,3.8041
2006-03-03 00:00:00,3.8905
2006-03-06 00:00:00,4.0347
2006-03-07 00:00:00,3.9222
2006-03-08 00:00:00,3.9039
2006-03-09 00:00:00,4.0171
2006-03-10 00:00:00,4.0223
2006-03-13 00:00:00,3.9116
2006-03-14 00:00:00,3.7606
2006-03-15 00:00:00,3.8217
2006-03-16 00:00:00,3.9411
2006-03-17 00:00:00,3.8344
2006-03-20 00:00:00,3.805
2006-03-21 00:00:00,3.9809
2006-03-22 00:00:00,3.951
2006-03-23 00:00:00,4.038
2006-03-24 00:00:00,4.0081
2006-03-27 00:00:00,4.0029
2006-03-28 00:00:00,4.0155
2006-03-29 00:00:00,3.9822
2006-03-30 00:00:00,3.8988
2006-03-31 00:00:00,3.8149
2006-04-03 00:00:00,3.7487
2006-04-04 00:00:00,3.7782
2006-04-05 00:00:00,3.7161
2006-04-06 00:00:00,3.6703
2006-04-07 00:00:00,3.7576
2006-04-10 00:00:00,3.8086
2006-04-11 00:00:00,3.8183
2006-04-12 00:00:00,3.8374
2006-04-13 00:00:00,3.7814
2006-04-17 00:00:00,3.8763
2006-04-18 00:00:00,3.7313
2006-04-19 00:00:00,3.692
2006-04-20 00:00:00,3.7263
2006-04-21 00:00:00,3.733
2006-04-24 00:00:00,3.7331
2006-04-25 00:00:00,3.6017
2006-04-26 00:00:00,3.477
2006-04-27 00:00:00,3.4265
2006-04-28 00:00:00,3.3567
2006-05-01 00:00:00,3.396
2006-05-02 00:00:00,3.3014
2006-05-03 00:00:00,3.2819
2006-05-04 00:00:00,3.2891
2006-05-05 00:00:00,3.1695
2006-05-08 00:00:00,3.1557
2006-05-09 00:00:00,3.1707
2006-05-10 00:00:00,3.1524
2006-05-11 00:00:00,3.3438
2006-05-12 00:00:00,3.3329
2006-05-15 00:00:00,3.255
2006-05-16 00:00:00,3.4952
2006-05-17 00:00:00,3.4311
2006-05-18 00:00:00,3.6154
2006-05-19 00:00:00,3.5234
2006-05-22 00:00:00,3.5442
2006-05-23 00:00:00,3.5527
2006-05-24 00:00:00,3.5299
2006-05-25 00:00:00,3.392
2006-05-26 00:00:00,3.3737
2006-05-30 00:00:00,3.5172
2006-05-31 00:00:00,3.6818
2006-06-01 00:00:00,3.5846
2006-06-02 00:00:00,3.6136
2006-06-05 00:00:00,3.6687
2006-06-06 00:00:00,3.6454
2006-06-07 00:00:00,3.7067
2006-06-08 00:00:00,3.7052
2006-06-09 00:00:00,3.7974
2006-06-12 00:00:00,4.01
2006-06-13 00:00:00,3.9026
2006-06-14 00:00:00,3.9352
2006-06-15 00:00:00,3.8788
2006-06-16 00:00:00,3.963
2006-06-19 00:00:00,3.8917
2006-06-20 00:00:00,3.7798
2006-06-21 00:00:00,3.6884
2006-06-22 00:00:00,3.5615
2006-06-23 00:00:00,3.5489
2006-06-26 00:00:00,3.4327
2006-06-27 00:00:00,3.5081
2006-06-28 00:00:00,3.5968
2006-06-29 00:00:00,3.5064
2006-06-30 00:00:00,3.6456
2006-07-03 00:00:00,3.5012
2006-07-05 00:00:00,3.5034
2006-07-06 00:00:00,3.5622
2006-07-07 00:00:00,3.5764
2006-07-10 00:00:00,3.6032
2006-07-11 00:00:00,3.5142
2006-07-12 00:00:00,3.766
2006-07-13 00:00:00,3.8857
2006-07-14 00:00:00,4.0759
2006-07-17 00:00:00,3.9793
2006-07-18 00:00:00,3.9315
2006-07-19 00:00:00,3.9035
2006-07-20 00:00:00,3.9351
2006-07-21 00:00:00,3.8491
2006-07-24 00:00:00,3.7509
2006-07-25 00:00:00,3.6399
2006-07-26 00:00:00,3.5845
2006-07-27 00:00:00,3.6009
2006-07-28 00:00:00,3.4804
2006-07-31 00:00:00,3.4147
2006-08-01 00:00:00,3.432
2006-08-02 00:00:00,3.3236
2006-08-03 00:00:00,3.2499
2006-08-04 00:00:00,3.4847
2006-08-07 00:00:00,3.6089
2006-08-08 00:00:00,3.7654
2006-08-09 00:00:00,3.8171
2006-08-10 00:00:00,3.7637
2006-08-11 00:00:00,3.7209
2006-08-14 00:00:00,3.6455
2006-08-15 00:00:00,3.525
2006-08-16 00:00:00,3.4014
2006-08-17 00:00:00,3.3594
2006-08-18 00:00:00,3.2604
2006-08-21 00:00:00,3.2924
2006-08-22 00:00:00,3.2133
2006-08-23 00:00:00,3.1937
2006-08-24 00:00:00,3.1532
2006-08-25 00:00:00,3.0812
2006-08-28 00:00:00,3.159
2006-08-29 00:00:00,3.1846
2006-08-30 00:00:00,3.1037
2006-08-31 00:00:00,3.0307
2006-09-01 00:00:00,2.9175
2006-09-05 00:00:00,2.8697
2006-09-06 00:00:00,2.9247
2006-09-07 00:00:00,2.9097
2006-09-08 00:00:00,2.8894
2006-09-11 00:00:00,2.905
2006-09-12 00:00:00,2.8925
2006-09-13 00:00:00,2.8258
2006-09-14 00:00:00,2.7672
2006-09-15 00:00:00,2.7453
2006-09-18 00:00:00,2.7211
2006-09-19 00:00:00,2.6949
2006-09-20 00:00:00,2.6364
2006-09-21 00:00:00,2.6617
2006-09-22 00:00:00,2.7275
2006-09-25 00:00:00,2.6859
2006-09-26 00:00:00,2.6212
2006-09-27 00:00:00,2.6464
2006-09-28 00:00:00,2.5938
2006-09-29 00:00:00,2.5196
2006-10-02 00:00:00,2.6404
2006-10-03 00:00:00,2.654
2006-10-04 00:00:00,2.6302
2006-10-05 00:00:00,2.6527
2006-10-06 00:00:00,2.6236
2006-10-09 00:00:00,2.5826
2006-10-10 00:00:00,2.5857
2006-10-11 00:00:00,2.5701
2006-10-12 00:00:00,2.5192
2006-10-13 00:00:00,2.5436
2006-10-16 00:00:00,2.4766
2006-10-17 00:00:00,2.4794
2006-10-18 00:00:00,2.6618
2006-10-19 00:00:00,2.729
2006-10-20 00:00:00,2.644
2006-10-23 00:00:00,2.5972
2006-10-24 00:00:00,2.5711
2006-10-25 00:00:00,2.4843
2006-10-26 00:00:00,2.4349
2006-10-27 00:00:00,2.5161
2006-10-30 00:00:00,2.477
2006-10-31 00:00:00,2.4234
2006-11-01 00:00:00,2.5489
2006-11-02 00:00:00,2.4788
2006-11-03 00:00:00,2.4868
2006-11-06 00:00:00,2.4314
2006-11-07 00:00:00,2.367
2006-11-08 00:00:00,2.3655
2006-11-09 00:00:00,2.3774
2006-11-10 00:00:00,2.3307
2006-11-13 00:00:00,2.2892
2006-11-14 00:00:00,2.2228
2006-11-15 00:00:00,2.2486
2006-11-16 00:00:00,2.2286
2006-11-17 00:00:00,2.166
2006-11-20 00:00:00,2.147
2006-11-21 00:00:00,2.1109
2006-11-22 00:00:00,2.1279
2006-11-24 00:00:00,2.1877
2006-11-27 00:00:00,2.3312
2006-11-28 00:00:00,2.2922
2006-11-29 00:00:00,2.3358
2006-11-30 00:00:00,2.3108
2006-12-01 00:00:00,2.3255
2006-12-04 00:00:00,2.2991
2006-12-05 00:00:00,2.2605
2006-12-06 00:00:00,2.2777
2006-12-07 00:00:00,2.44
2006-12-08 00:00:00,2.4213
2006-12-11 00:00:00,2.358
2006-12-12 00:00:00,2.5001
2006-12-13 00:00:00,2.462
2006-12-14 00:00:00,2.4503
2006-12-15 00:00:00,2.4576
2006-12-18 00:00:00,2.5956
2006-12-19 00:00:00,2.6191
2006-12-20 00:00:00,2.6475
2006-12-21 00:00:00,2.7694
2006-12-22 00:00:00,2.8017
2006-12-26 00:00:00,2.7872
2006-12-27 00:00:00,2.9683
2006-12-28 00:00:00,2.9582
2006-12-29 00:00:00,2.9457
2007-01-03 00:00:00,3.1124
2007-01-04 00:00:00,3.0181
2007-01-05 00:00:00,2.9936
2007-01-08 00:00:00,2.9165
2007-01-09 00:00:00,2.9811
2007-01-10 00:00:00,2.9723
2007-01-11 00:00:00,2.9582
2007-01-12 00:00:00,2.9811
2007-01-16 00:00:00,2.8952
2007-01-17 00:00:00,2.9591
2007-01-18 00:00:00,3.3279
2007-01-19 00:00:00,3.2683
2007-01-22 00:00:00,3.3683
2007-01-23 00:00:00,3.3573
2007-01-24 00:00:00,3.2362
2007-01-25 00:00:00,3.2337
2007-01-26 00:00:00,3.2426
2007-01-29 00:00:00,3.1343
2007-01-30 00:00:00,3.0637
2007-01-31 00:00:00,3.0006
2007-02-01 00:00:00,2.9741
2007-02-02 00:00:00,2.9166
2007-02-05 00:00:00,2.8743
2007-02-06 00:00:00,2.8194
2007-02-07 00:00:00,2.7805
2007-02-08 00:00:00,2.7044
2007-02-09 00:00:00,2.8385
2007-02-12 00:00:00,2.7579
2007-02-13 00:00:00,2.6841
2007-02-14 00:00:00,2.5946
2007-02-15 00:00:00,2.5168
2007-02-16 00:00:00,2.4459
2007-02-20 00:00:00,2.4111
2007-02-21 00:00:00,2.407
2007-02-22 00:00:00,2.4061
2007-02-23 00:00:00,2.3807
2007-02-26 00:00:00,2.4072
