date,MIDPOINT
2006-11-01 00:00:00,77.71
2006-11-02 00:00:00,77.71
2006-11-03 00:00:00,77.71
2006-11-06 00:00:00,77.71
2006-11-07 00:00:00,77.71
2006-11-08 00:00:00,78.37
2006-11-09 00:00:00,78.815
2006-11-10 00:00:00,78.815
2006-11-13 00:00:00,79.32
2006-11-14 00:00:00,79.765
2006-11-15 00:00:00,81.645
2006-11-16 00:00:00,81.95
2006-11-17 00:00:00,82.07
2006-11-20 00:00:00,82.38
2006-11-21 00:00:00,83.445
2006-11-22 00:00:00,84.3
2006-11-24 00:00:00,84.96
2006-11-27 00:00:00,84.96
2006-11-28 00:00:00,85.05
2006-11-29 00:00:00,85.05
2006-11-30 00:00:00,85.05
2006-12-01 00:00:00,85.05
2006-12-04 00:00:00,85.76
2006-12-05 00:00:00,86.16
2006-12-06 00:00:00,87.13
2006-12-07 00:00:00,87.465
2006-12-08 00:00:00,87.465
2006-12-11 00:00:00,87.93
2006-12-12 00:00:00,87.93
2006-12-13 00:00:00,87.93
2006-12-14 00:00:00,88.71
2006-12-15 00:00:00,88.83
2006-12-18 00:00:00,88.64
2006-12-19 00:00:00,88.64
2006-12-20 00:00:00,88.285
2006-12-21 00:00:00,87.355
2006-12-22 00:00:00,87.005
2006-12-26 00:00:00,86.66
2006-12-27 00:00:00,86.655
2006-12-28 00:00:00,86.265
2006-12-29 00:00:00,86.095
2007-01-03 00:00:00,86.07
2007-01-04 00:00:00,86.07
2007-01-05 00:00:00,85.35
2007-01-08 00:00:00,84.96
2007-01-09 00:00:00,86.72
2007-01-10 00:00:00,88.935
2007-01-11 00:00:00,88.935
2007-01-12 00:00:00,88.935
2007-01-16 00:00:00,88.985
2007-01-17 00:00:00,88.985
2007-01-18 00:00:00,88.985
2007-01-19 00:00:00,88.985
2007-01-22 00:00:00,88.985
2007-01-23 00:00:00,88.985
2007-01-24 00:00:00,88.985
2007-01-25 00:00:00,88.985
2007-01-26 00:00:00,88.985
2007-01-29 00:00:00,88.985
2007-01-30 00:00:00,90.45
2007-01-31 00:00:00,90.45
2007-02-01 00:00:00,90.92
2007-02-02 00:00:00,90.92
2007-02-05 00:00:00,90.52
2007-02-06 00:00:00,90.52
2007-02-07 00:00:00,90.52
2007-02-08 00:00:00,90.52
2007-02-09 00:00:00,90.185
2007-02-12 00:00:00,90.185
2007-02-13 00:00:00,89.11
2007-02-14 00:00:00,86.17
2007-02-15 00:00:00,85.885
2007-02-16 00:00:00,85.03
2007-02-20 00:00:00,84.985
2007-02-21 00:00:00,86.235
2007-02-22 00:00:00,86.39
2007-02-23 00:00:00,86.39
2007-02-26 00:00:00,86.39
2007-02-27 00:00:00,86.39
2007-02-28 00:00:00,86.39
2007-03-01 00:00:00,86.39
2007-03-02 00:00:00,86.39
2007-03-05 00:00:00,86.39
2007-03-06 00:00:00,86.39
2007-03-07 00:00:00,86.39
2007-03-08 00:00:00,86.39
2007-03-09 00:00:00,86.39
2007-03-12 00:00:00,86.9
2007-03-13 00:00:00,86.9
2007-03-14 00:00:00,86.965
2007-03-15 00:00:00,86.965
2007-03-16 00:00:00,86.965
2007-03-19 00:00:00,87.53
2007-03-20 00:00:00,87.705
2007-03-21 00:00:00,88.9
2007-03-22 00:00:00,88.945
2007-03-23 00:00:00,88.945
2007-03-26 00:00:00,89.89
2007-03-27 00:00:00,90.23
2007-03-28 00:00:00,90.63
2007-03-29 00:00:00,90.63
2007-03-30 00:00:00,91.0849
2007-04-02 00:00:00,91.785
2007-04-03 00:00:00,91.785
2007-04-04 00:00:00,91.91
2007-04-05 00:00:00,91.91
2007-04-09 00:00:00,92.125
2007-04-10 00:00:00,92.125
2007-04-11 00:00:00,92.71
2007-04-12 00:00:00,92.71
2007-04-13 00:00:00,92.72
2007-04-16 00:00:00,93.045
2007-04-17 00:00:00,93.045
2007-04-18 00:00:00,93.045
2007-04-19 00:00:00,93.045
2007-04-20 00:00:00,93.045
2007-04-23 00:00:00,93.045
2007-04-24 00:00:00,92.85
2007-04-25 00:00:00,92.794
2007-04-26 00:00:00,94.54
2007-04-27 00:00:00,95.08
2007-04-30 00:00:00,95.08
2007-05-01 00:00:00,95.08
2007-05-02 00:00:00,95.315
2007-05-03 00:00:00,95.32
2007-05-04 00:00:00,95.525
2007-05-07 00:00:00,97.08
2007-05-08 00:00:00,97.65
2007-05-09 00:00:00,98.56
2007-05-10 00:00:00,98.79
2007-05-11 00:00:00,99.505
2007-05-14 00:00:00,99.815
2007-05-15 00:00:00,99.815
2007-05-16 00:00:00,99.815
2007-05-17 00:00:00,100.205
2007-05-18 00:00:00,101.63
2007-05-21 00:00:00,102.61
2007-05-22 00:00:00,104.444
2007-05-23 00:00:00,106.19
2007-05-24 00:00:00,106.505
2007-05-25 00:00:00,106.545
2007-05-29 00:00:00,106.91
2007-05-30 00:00:00,109.58
2007-05-31 00:00:00,110.7955
2007-06-01 00:00:00,111.0005
2007-06-04 00:00:00,112.625
2007-06-05 00:00:00,113.865
2007-06-06 00:00:00,115.26
2007-06-07 00:00:00,115.7045
2007-06-08 00:00:00,115.915
2007-06-11 00:00:00,115.915
2007-06-12 00:00:00,115.915
2007-06-13 00:00:00,115.915
2007-06-14 00:00:00,116.965
2007-06-15 00:00:00,117.255
2007-06-18 00:00:00,117.89
2007-06-19 00:00:00,117.89
2007-06-20 00:00:00,117.89
2007-06-21 00:00:00,117.89
2007-06-22 00:00:00,119.355
2007-06-25 00:00:00,119.72
2007-06-26 00:00:00,121.295
2007-06-27 00:00:00,121.295
2007-06-28 00:00:00,121.295
2007-06-29 00:00:00,121.295
2007-07-02 00:00:00,121.295
2007-07-03 00:00:00,122.335
2007-07-05 00:00:00,125.125
2007-07-06 00:00:00,125.125
2007-07-09 00:00:00,125.125
2007-07-10 00:00:00,125.125
2007-07-11 00:00:00,125.125
2007-07-12 00:00:00,126.4099
2007-07-13 00:00:00,128.69
2007-07-16 00:00:00,128.875
2007-07-17 00:00:00,129.2799
2007-07-18 00:00:00,129.2799
2007-07-19 00:00:00,129.825
2007-07-20 00:00:00,131.7
2007-07-23 00:00:00,131.7
2007-07-24 00:00:00,131.7
2007-07-25 00:00:00,132.155
2007-07-26 00:00:00,133.28
2007-07-27 00:00:00,133.63
2007-07-30 00:00:00,133.63
2007-07-31 00:00:00,136.585
2007-08-01 00:00:00,138.1651
2007-08-02 00:00:00,138.1651
2007-08-03 00:00:00,138.1651
2007-08-06 00:00:00,138.88
2007-08-07 00:00:00,138.88
2007-08-08 00:00:00,138.88
2007-08-09 00:00:00,136.195
2007-08-10 00:00:00,135.5
2007-08-13 00:00:00,135.5
2007-08-14 00:00:00,135.015
2007-08-15 00:00:00,132.95
2007-08-16 00:00:00,131.525
2007-08-17 00:00:00,131.525
2007-08-20 00:00:00,131.525
2007-08-21 00:00:00,131.525
2007-08-22 00:00:00,131.525
2007-08-23 00:00:00,130.45
2007-08-24 00:00:00,129.24
2007-08-27 00:00:00,126.77
2007-08-28 00:00:00,126.77
2007-08-29 00:00:00,126.77
2007-08-30 00:00:00,126.65
2007-08-31 00:00:00,127.765
2007-09-04 00:00:00,130.605
2007-09-05 00:00:00,130.605
2007-09-06 00:00:00,130.605
2007-09-07 00:00:00,130.605
2007-09-10 00:00:00,130.605
2007-09-11 00:00:00,130.605
2007-09-12 00:00:00,130.605
2007-09-13 00:00:00,130.605
2007-09-14 00:00:00,133.11
2007-09-17 00:00:00,133.19
2007-09-18 00:00:00,135.49
2007-09-19 00:00:00,135.49
2007-09-20 00:00:00,135.49
2007-09-21 00:00:00,135.49
2007-09-24 00:00:00,137.55
2007-09-25 00:00:00,140.0
2007-09-26 00:00:00,142.475
2007-09-27 00:00:00,143.135
2007-09-28 00:00:00,143.135
2007-10-01 00:00:00,144.0545
2007-10-02 00:00:00,145.11
2007-10-03 00:00:00,145.11
2007-10-04 00:00:00,145.11
2007-10-05 00:00:00,148.47
2007-10-08 00:00:00,151.7
2007-10-09 00:00:00,152.38
2007-10-10 00:00:00,152.555
2007-10-11 00:00:00,153.16
2007-10-12 00:00:00,153.16
2007-10-15 00:00:00,154.11
2007-10-16 00:00:00,154.945
2007-10-17 00:00:00,156.53
2007-10-18 00:00:00,158.825
2007-10-19 00:00:00,160.89
2007-10-22 00:00:00,163.565
2007-10-23 00:00:00,169.465
2007-10-24 00:00:00,169.815
2007-10-25 00:00:00,169.815
2007-10-26 00:00:00,171.2
2007-10-29 00:00:00,171.2
2007-10-30 00:00:00,171.62
2007-10-31 00:00:00,173.095
2007-11-01 00:00:00,175.7
2007-11-02 00:00:00,176.09
2007-11-05 00:00:00,176.09
2007-11-06 00:00:00,177.01
2007-11-07 00:00:00,177.01
2007-11-08 00:00:00,179.385
2007-11-09 00:00:00,178.58
2007-11-12 00:00:00,172.775
2007-11-13 00:00:00,172.775
2007-11-14 00:00:00,172.775
2007-11-15 00:00:00,172.775
2007-11-16 00:00:00,172.775
2007-11-19 00:00:00,172.775
2007-11-20 00:00:00,172.775
2007-11-21 00:00:00,172.775
2007-11-23 00:00:00,172.775
2007-11-26 00:00:00,172.775
2007-11-27 00:00:00,172.775
2007-11-28 00:00:00,172.775
2007-11-29 00:00:00,172.775
2007-11-30 00:00:00,172.775
2007-12-03 00:00:00,172.775
2007-12-04 00:00:00,172.775
2007-12-05 00:00:00,170.0299
2007-12-06 00:00:00,171.8564
2007-12-07 00:00:00,174.03
2007-12-10 00:00:00,174.03
2007-12-11 00:00:00,179.125
2007-12-12 00:00:00,179.125
2007-12-13 00:00:00,179.125
2007-12-14 00:00:00,179.125
2007-12-17 00:00:00,179.125
2007-12-18 00:00:00,181.38
2007-12-19 00:00:00,181.38
2007-12-20 00:00:00,182.92
2007-12-21 00:00:00,183.421
2007-12-24 00:00:00,186.805
2007-12-26 00:00:00,188.905
2007-12-27 00:00:00,188.905
2007-12-28 00:00:00,189.345
2007-12-31 00:00:00,189.345
2008-01-02 00:00:00,189.82
2008-01-03 00:00:00,191.405
2008-01-04 00:00:00,189.94
2008-01-07 00:00:00,188.735
2008-01-08 00:00:00,185.54
2008-01-09 00:00:00,185.54
2008-01-10 00:00:00,185.54
2008-01-11 00:00:00,185.54
2008-01-14 00:00:00,185.54
2008-01-15 00:00:00,184.435
2008-01-16 00:00:00,179.735
2008-01-17 00:00:00,179.735
2008-01-18 00:00:00,179.735
2008-01-22 00:00:00,177.735
2008-01-23 00:00:00,169.451
2008-01-24 00:00:00,167.715
2008-01-25 00:00:00,164.92
2008-01-28 00:00:00,164.92
2008-01-29 00:00:00,164.045
2008-01-30 00:00:00,162.47
2008-01-31 00:00:00,162.47
2008-02-01 00:00:00,155.03
2008-02-04 00:00:00,154.705
2008-02-05 00:00:00,154.38
2008-02-06 00:00:00,150.7
2008-02-07 00:00:00,150.01
2008-02-08 00:00:00,150.01
2008-02-11 00:00:00,150.01
2008-02-12 00:00:00,145.14
2008-02-13 00:00:00,141.3
2008-02-14 00:00:00,141.3
2008-02-15 00:00:00,141.3
2008-02-19 00:00:00,138.44
2008-02-20 00:00:00,130.156
2008-02-21 00:00:00,128.42
2008-02-22 00:00:00,127.41
2008-02-25 00:00:00,127.41
2008-02-26 00:00:00,127.255
2008-02-27 00:00:00,127.255
2008-02-28 00:00:00,127.255
2008-02-29 00:00:00,126.45
2008-03-03 00:00:00,125.4
2008-03-04 00:00:00,124.53
2008-03-05 00:00:00,124.53
2008-03-06 00:00:00,124.53
2008-03-07 00:00:00,124.53
2008-03-10 00:00:00,124.53
2008-03-11 00:00:00,124.53
2008-03-12 00:00:00,124.53
2008-03-13 00:00:00,124.53
2008-03-14 00:00:00,124.53
2008-03-17 00:00:00,124.53
2008-03-18 00:00:00,125.985
2008-03-19 00:00:00,125.985
2008-03-20 00:00:00,126.21
2008-03-24 00:00:00,129.34
2008-03-25 00:00:00,130.065
2008-03-26 00:00:00,132.375
2008-03-27 00:00:00,132.375
2008-03-28 00:00:00,132.375
2008-03-31 00:00:00,132.375
2008-04-01 00:00:00,134.6101
2008-04-02 00:00:00,134.6101
2008-04-03 00:00:00,135.65
2008-04-04 00:00:00,136.385
2008-04-07 00:00:00,137.79
2008-04-08 00:00:00,140.96
2008-04-09 00:00:00,140.96
2008-04-10 00:00:00,141.25
2008-04-11 00:00:00,141.25
2008-04-14 00:00:00,141.31
2008-04-15 00:00:00,142.78
2008-04-16 00:00:00,142.78
2008-04-17 00:00:00,144.58
2008-04-18 00:00:00,150.285
2008-04-21 00:00:00,154.205
2008-04-22 00:00:00,154.205
2008-04-23 00:00:00,154.205
2008-04-24 00:00:00,155.975
2008-04-25 00:00:00,156.615
2008-04-28 00:00:00,159.69
2008-04-29 00:00:00,161.095
2008-04-30 00:00:00,161.095
2008-05-01 00:00:00,163.57
2008-05-02 00:00:00,164.04
2008-05-05 00:00:00,165.935
2008-05-06 00:00:00,166.9
2008-05-07 00:00:00,166.9
2008-05-08 00:00:00,166.9
2008-05-09 00:00:00,167.22
2008-05-12 00:00:00,168.27
2008-05-13 00:00:00,171.83
2008-05-14 00:00:00,172.225
2008-05-15 00:00:00,175.08
2008-05-16 00:00:00,175.08
2008-05-19 00:00:00,175.08
2008-05-20 00:00:00,176.425
2008-05-21 00:00:00,179.45
2008-05-22 00:00:00,179.845
2008-05-23 00:00:00,181.1
2008-05-27 00:00:00,181.955
2008-05-28 00:00:00,181.955
2008-05-29 00:00:00,183.505
2008-05-30 00:00:00,183.505
2008-06-02 00:00:00,183.505
2008-06-03 00:00:00,183.505
2008-06-04 00:00:00,183.505
2008-06-05 00:00:00,183.505
2008-06-06 00:00:00,183.505
2008-06-09 00:00:00,183.505
2008-06-10 00:00:00,183.505
2008-06-11 00:00:00,183.39
2008-06-12 00:00:00,181.495
2008-06-13 00:00:00,180.9
2008-06-16 00:00:00,180.9
2008-06-17 00:00:00,180.9
2008-06-18 00:00:00,180.9
2008-06-19 00:00:00,180.9
2008-06-20 00:00:00,180.9
2008-06-23 00:00:00,180.9
2008-06-24 00:00:00,180.9
2008-06-25 00:00:00,180.9
2008-06-26 00:00:00,178.845
2008-06-27 00:00:00,178.845
2008-06-30 00:00:00,178.435
2008-07-01 00:00:00,178.435
2008-07-02 00:00:00,178.435
2008-07-03 00:00:00,176.54
2008-07-07 00:00:00,176.54
2008-07-08 00:00:00,176.54
2008-07-09 00:00:00,174.435
2008-07-10 00:00:00,174.435
2008-07-11 00:00:00,174.435
2008-07-14 00:00:00,174.435
2008-07-15 00:00:00,174.435
2008-07-16 00:00:00,174.17
2008-07-17 00:00:00,174.17
2008-07-18 00:00:00,172.35
2008-07-21 00:00:00,172.35
2008-07-22 00:00:00,170.785
2008-07-23 00:00:00,170.785
2008-07-24 00:00:00,169.29
2008-07-25 00:00:00,169.29
2008-07-28 00:00:00,166.975
2008-07-29 00:00:00,166.975
2008-07-30 00:00:00,166.975
2008-07-31 00:00:00,166.975
2008-08-01 00:00:00,166.975
2008-08-04 00:00:00,166.39
2008-08-05 00:00:00,164.93
2008-08-06 00:00:00,164.93
2008-08-07 00:00:00,163.555
2008-08-08 00:00:00,163.555
2008-08-11 00:00:00,163.395
2008-08-12 00:00:00,164.98
2008-08-13 00:00:00,166.265
2008-08-14 00:00:00,166.275
2008-08-15 00:00:00,166.275
2008-08-18 00:00:00,166.275
2008-08-19 00:00:00,166.275
2008-08-20 00:00:00,166.275
2008-08-21 00:00:00,166.275
2008-08-22 00:00:00,166.275
2008-08-25 00:00:00,166.275
2008-08-26 00:00:00,166.275
2008-08-27 00:00:00,166.275
2008-08-28 00:00:00,166.275
2008-08-29 00:00:00,166.275
2008-09-02 00:00:00,169.98
2008-09-03 00:00:00,171.445
2008-09-04 00:00:00,170.27
2008-09-05 00:00:00,169.75
2008-09-08 00:00:00,168.62
2008-09-09 00:00:00,165.5
2008-09-10 00:00:00,165.465
2008-09-11 00:00:00,165.465
2008-09-12 00:00:00,162.865
2008-09-15 00:00:00,158.575
2008-09-16 00:00:00,158.335
2008-09-17 00:00:00,152.31
2008-09-18 00:00:00,152.31
2008-09-19 00:00:00,152.31
2008-09-22 00:00:00,151.25
2008-09-23 00:00:00,150.755
2008-09-24 00:00:00,150.755
2008-09-25 00:00:00,150.29
2008-09-26 00:00:00,148.185
2008-09-29 00:00:00,136.11
2008-09-30 00:00:00,136.11
2008-10-01 00:00:00,133.24
2008-10-02 00:00:00,130.14
2008-10-03 00:00:00,127.495
2008-10-06 00:00:00,124.86
2008-10-07 00:00:00,120.905
2008-10-08 00:00:00,120.905
2008-10-09 00:00:00,118.84
2008-10-10 00:00:00,114.825
2008-10-13 00:00:00,114.825
2008-10-14 00:00:00,114.825
2008-10-15 00:00:00,114.825
2008-10-16 00:00:00,114.825
2008-10-17 00:00:00,110.335
2008-10-20 00:00:00,110.335
2008-10-21 00:00:00,110.335
2008-10-22 00:00:00,110.335
2008-10-23 00:00:00,108.49
2008-10-24 00:00:00,101.2
2008-10-27 00:00:00,101.2
2008-10-28 00:00:00,99.5
2008-10-29 00:00:00,99.5
2008-10-30 00:00:00,99.89
2008-10-31 00:00:00,99.89
2008-11-03 00:00:00,99.89
2008-11-04 00:00:00,99.89
2008-11-05 00:00:00,99.89
2008-11-06 00:00:00,101.265
2008-11-07 00:00:00,101.265
2008-11-10 00:00:00,101.265
2008-11-11 00:00:00,101.265
2008-11-12 00:00:00,100.58
2008-11-13 00:00:00,100.58
2008-11-14 00:00:00,100.58
2008-11-17 00:00:00,99.59
2008-11-18 00:00:00,99.59
2008-11-19 00:00:00,98.665
2008-11-20 00:00:00,95.765
2008-11-21 00:00:00,95.765
2008-11-24 00:00:00,95.765
2008-11-25 00:00:00,95.765
2008-11-26 00:00:00,95.765
2008-11-28 00:00:00,95.74
2008-12-01 00:00:00,95.74
2008-12-02 00:00:00,95.74
2008-12-03 00:00:00,91.895
2008-12-04 00:00:00,89.795
2008-12-05 00:00:00,89.365
2008-12-08 00:00:00,90.105
2008-12-09 00:00:00,90.275
2008-12-10 00:00:00,90.275
2008-12-11 00:00:00,90.275
2008-12-12 00:00:00,90.275
2008-12-15 00:00:00,90.275
2008-12-16 00:00:00,90.275
2008-12-17 00:00:00,90.275
2008-12-18 00:00:00,90.275
2008-12-19 00:00:00,91.32
2008-12-22 00:00:00,92.9
2008-12-23 00:00:00,92.9
2008-12-24 00:00:00,92.55
2008-12-26 00:00:00,92.55
2008-12-29 00:00:00,92.55
2008-12-30 00:00:00,92.55
2008-12-31 00:00:00,92.55
2009-01-02 00:00:00,92.55
2009-01-05 00:00:00,92.55
2009-01-06 00:00:00,92.55
2009-01-07 00:00:00,92.55
2009-01-08 00:00:00,91.655
2009-01-09 00:00:00,91.655
2009-01-12 00:00:00,91.655
2009-01-13 00:00:00,90.235
2009-01-14 00:00:00,90.235
2009-01-15 00:00:00,88.98
2009-01-16 00:00:00,88.455
2009-01-20 00:00:00,86.39
2009-01-21 00:00:00,86.39
2009-01-22 00:00:00,86.39
2009-01-23 00:00:00,86.39
2009-01-26 00:00:00,86.39
2009-01-27 00:00:00,86.39
2009-01-28 00:00:00,86.39
2009-01-29 00:00:00,86.39
2009-01-30 00:00:00,86.39
2009-02-02 00:00:00,86.39
2009-02-03 00:00:00,86.2
2009-02-04 00:00:00,86.2
2009-02-05 00:00:00,87.33
2009-02-06 00:00:00,88.96
2009-02-09 00:00:00,90.355
2009-02-10 00:00:00,90.355
2009-02-11 00:00:00,90.355
2009-02-12 00:00:00,90.355
2009-02-13 00:00:00,90.355
2009-02-17 00:00:00,90.355
2009-02-18 00:00:00,92.67
2009-02-19 00:00:00,95.435
2009-02-20 00:00:00,95.435
2009-02-23 00:00:00,94.73
2009-02-24 00:00:00,94.73
2009-02-25 00:00:00,94.73
2009-02-26 00:00:00,94.73
2009-02-27 00:00:00,94.73
2009-03-02 00:00:00,94.73
2009-03-03 00:00:00,94.73
2009-03-04 00:00:00,94.73
2009-03-05 00:00:00,94.73
2009-03-06 00:00:00,93.905
2009-03-09 00:00:00,92.81
2009-03-10 00:00:00,91.19
2009-03-11 00:00:00,91.19
2009-03-12 00:00:00,91.19
2009-03-13 00:00:00,91.135
2009-03-16 00:00:00,89.73
2009-03-17 00:00:00,91.385
2009-03-18 00:00:00,92.315
2009-03-19 00:00:00,92.365
2009-03-20 00:00:00,92.365
2009-03-23 00:00:00,95.385
2009-03-24 00:00:00,95.385
2009-03-25 00:00:00,95.385
2009-03-26 00:00:00,96.49
2009-03-27 00:00:00,96.49
2009-03-30 00:00:00,96.49
2009-03-31 00:00:00,96.49
2009-04-01 00:00:00,96.49
2009-04-02 00:00:00,97.91
2009-04-03 00:00:00,99.55
2009-04-06 00:00:00,103.5387
2009-04-07 00:00:00,105.565
2009-04-08 00:00:00,106.935
2009-04-09 00:00:00,107.495
2009-04-13 00:00:00,107.82
2009-04-14 00:00:00,109.94
2009-04-15 00:00:00,110.87
2009-04-16 00:00:00,111.52
2009-04-17 00:00:00,112.505
2009-04-20 00:00:00,113.955
2009-04-21 00:00:00,113.955
2009-04-22 00:00:00,113.955
2009-04-23 00:00:00,114.945
2009-04-24 00:00:00,114.945
2009-04-27 00:00:00,114.945
2009-04-28 00:00:00,115.26
2009-04-29 00:00:00,117.045
2009-04-30 00:00:00,119.27
2009-05-01 00:00:00,121.12
2009-05-04 00:00:00,123.535
2009-05-05 00:00:00,123.855
2009-05-06 00:00:00,124.515
2009-05-07 00:00:00,125.175
2009-05-08 00:00:00,125.175
2009-05-11 00:00:00,125.175
2009-05-12 00:00:00,125.175
2009-05-13 00:00:00,126.1
2009-05-14 00:00:00,126.1
2009-05-15 00:00:00,126.1
2009-05-18 00:00:00,126.1
2009-05-19 00:00:00,126.1
2009-05-20 00:00:00,126.1
2009-05-21 00:00:00,126.1
2009-05-22 00:00:00,126.1
2009-05-26 00:00:00,126.1
2009-05-27 00:00:00,126.27
2009-05-28 00:00:00,127.28
2009-05-29 00:00:00,127.65
2009-06-01 00:00:00,129.42
2009-06-02 00:00:00,129.49
2009-06-03 00:00:00,130.22
2009-06-04 00:00:00,131.615
2009-06-05 00:00:00,132.08
2009-06-08 00:00:00,132.08
2009-06-09 00:00:00,132.08
2009-06-10 00:00:00,132.08
2009-06-11 00:00:00,133.545
2009-06-12 00:00:00,133.545
2009-06-15 00:00:00,133.585
2009-06-16 00:00:00,133.585
2009-06-17 00:00:00,133.585
2009-06-18 00:00:00,133.585
2009-06-19 00:00:00,133.585
2009-06-22 00:00:00,137.725
2009-06-23 00:00:00,138.86
2009-06-24 00:00:00,139.34
2009-06-25 00:00:00,139.34
2009-06-26 00:00:00,139.34
2009-06-29 00:00:00,139.34
2009-06-30 00:00:00,139.34
2009-07-01 00:00:00,139.34
2009-07-02 00:00:00,139.34
2009-07-06 00:00:00,138.93
2009-07-07 00:00:00,138.42
2009-07-08 00:00:00,138.42
2009-07-09 00:00:00,138.42
2009-07-10 00:00:00,138.42
2009-07-13 00:00:00,138.42
2009-07-14 00:00:00,138.42
2009-07-15 00:00:00,140.445
2009-07-16 00:00:00,140.765
2009-07-17 00:00:00,142.88
2009-07-20 00:00:00,143.4595
2009-07-21 00:00:00,143.4595
2009-07-22 00:00:00,146.07
2009-07-23 00:00:00,146.61
2009-07-24 00:00:00,147.693
2009-07-27 00:00:00,147.75
2009-07-28 00:00:00,147.75
2009-07-29 00:00:00,147.75
2009-07-30 00:00:00,149.095
2009-07-31 00:00:00,149.395
2009-08-03 00:00:00,150.915
2009-08-04 00:00:00,151.395
2009-08-05 00:00:00,151.395
2009-08-06 00:00:00,152.475
2009-08-07 00:00:00,154.35
2009-08-10 00:00:00,154.35
2009-08-11 00:00:00,156.655
2009-08-12 00:00:00,156.975
2009-08-13 00:00:00,159.965
2009-08-14 00:00:00,159.965
2009-08-17 00:00:00,159.965
2009-08-18 00:00:00,162.58
2009-08-19 00:00:00,163.12
2009-08-20 00:00:00,164.005
2009-08-21 00:00:00,164.405
2009-08-24 00:00:00,164.405
2009-08-25 00:00:00,164.495
2009-08-26 00:00:00,164.495
2009-08-27 00:00:00,164.52
2009-08-28 00:00:00,164.82
2009-08-31 00:00:00,164.82
2009-09-01 00:00:00,164.82
2009-09-02 00:00:00,164.82
2009-09-03 00:00:00,164.82
2009-09-04 00:00:00,164.95
2009-09-08 00:00:00,166.26
2009-09-09 00:00:00,166.26
2009-09-10 00:00:00,166.26
2009-09-11 00:00:00,166.26
2009-09-14 00:00:00,166.655
2009-09-15 00:00:00,169.58
2009-09-16 00:00:00,173.235
2009-09-17 00:00:00,174.865
2009-09-18 00:00:00,175.1
2009-09-21 00:00:00,175.1
2009-09-22 00:00:00,175.1
2009-09-23 00:00:00,175.34
2009-09-24 00:00:00,175.34
2009-09-25 00:00:00,175.34
2009-09-28 00:00:00,175.666
2009-09-29 00:00:00,175.666
2009-09-30 00:00:00,175.666
2009-10-01 00:00:00,176.351
2009-10-02 00:00:00,178.231
2009-10-05 00:00:00,178.6459
2009-10-06 00:00:00,180.575
2009-10-07 00:00:00,181.205
2009-10-08 00:00:00,181.205
2009-10-09 00:00:00,182.095
2009-10-12 00:00:00,182.985
2009-10-13 00:00:00,185.8349
2009-10-14 00:00:00,186.075
2009-10-15 00:00:00,186.075
2009-10-16 00:00:00,186.075
2009-10-19 00:00:00,186.075
2009-10-20 00:00:00,189.81
2009-10-21 00:00:00,192.8899
2009-10-22 00:00:00,193.0299
2009-10-23 00:00:00,193.0299
2009-10-26 00:00:00,193.0299
2009-10-27 00:00:00,193.0299
2009-10-28 00:00:00,193.0299
2009-10-29 00:00:00,195.05
2009-10-30 00:00:00,195.612
2009-11-02 00:00:00,196.625
2009-11-03 00:00:00,196.625
2009-11-04 00:00:00,196.625
2009-11-05 00:00:00,196.625
2009-11-06 00:00:00,196.625
2009-11-09 00:00:00,196.625
2009-11-10 00:00:00,196.625
2009-11-11 00:00:00,196.625
2009-11-12 00:00:00,196.625
2009-11-13 00:00:00,196.85
2009-11-16 00:00:00,197.565
2009-11-17 00:00:00,197.75
2009-11-18 00:00:00,197.75
2009-11-19 00:00:00,197.75
2009-11-20 00:00:00,197.75
2009-11-23 00:00:00,197.75
2009-11-24 00:00:00,197.75
2009-11-25 00:00:00,197.75
2009-11-27 00:00:00,197.75
2009-11-30 00:00:00,197.875
2009-12-01 00:00:00,197.875
2009-12-02 00:00:00,198.905
2009-12-03 00:00:00,200.5151
2009-12-04 00:00:00,200.16
2009-12-07 00:00:00,197.975
2009-12-08 00:00:00,197.975
2009-12-09 00:00:00,197.975
2009-12-10 00:00:00,197.975
2009-12-11 00:00:00,197.975
2009-12-14 00:00:00,197.975
2009-12-15 00:00:00,197.975
2009-12-16 00:00:00,197.455
2009-12-17 00:00:00,197.415
2009-12-18 00:00:00,197.415
2009-12-21 00:00:00,197.415
2009-12-22 00:00:00,196.695
2009-12-23 00:00:00,196.57
2009-12-24 00:00:00,198.995
2009-12-28 00:00:00,200.28
2009-12-29 00:00:00,200.28
2009-12-30 00:00:00,200.295
2009-12-31 00:00:00,200.295
2010-01-04 00:00:00,201.48
2010-01-05 00:00:00,201.665
2010-01-06 00:00:00,202.125
2010-01-07 00:00:00,203.12
2010-01-08 00:00:00,203.12
2010-01-11 00:00:00,203.12
2010-01-12 00:00:00,203.12
2010-01-13 00:00:00,203.12
2010-01-14 00:00:00,203.12
2010-01-15 00:00:00,203.12
2010-01-19 00:00:00,205.235
2010-01-20 00:00:00,206.635
2010-01-21 00:00:00,207.7
2010-01-22 00:00:00,206.395
2010-01-25 00:00:00,206.395
2010-01-26 00:00:00,206.395
2010-01-27 00:00:00,206.395
2010-01-28 00:00:00,206.395
2010-01-29 00:00:00,203.5515
2010-02-01 00:00:00,203.5515
2010-02-02 00:00:00,203.5515
2010-02-03 00:00:00,203.5515
2010-02-04 00:00:00,203.545
2010-02-05 00:00:00,203.545
