date,ROCR
2003-04-09 00:00:00,0.9979
2003-04-10 00:00:00,0.9762
2003-04-11 00:00:00,0.8931
2003-04-14 00:00:00,0.9047
2003-04-15 00:00:00,0.8927
2003-04-16 00:00:00,0.8856
2003-04-17 00:00:00,0.8799
2003-04-21 00:00:00,0.876
2003-04-22 00:00:00,0.9402
2003-04-23 00:00:00,0.9333
2003-04-24 00:00:00,0.9327
2003-04-25 00:00:00,0.9213
2003-04-28 00:00:00,0.9513
2003-04-29 00:00:00,0.9943
2003-04-30 00:00:00,1.0042
2003-05-01 00:00:00,0.9836
2003-05-02 00:00:00,0.9993
2003-05-05 00:00:00,1.1166
2003-05-06 00:00:00,1.2077
2003-05-07 00:00:00,1.2215
2003-05-08 00:00:00,1.2685
2003-05-09 00:00:00,1.2735
2003-05-12 00:00:00,1.4061
2003-05-13 00:00:00,1.3748
2003-05-14 00:00:00,1.3854
2003-05-15 00:00:00,1.4147
2003-05-16 00:00:00,1.4329
2003-05-19 00:00:00,1.3775
2003-05-20 00:00:00,1.3168
2003-05-21 00:00:00,1.3144
2003-05-22 00:00:00,1.3571
2003-05-23 00:00:00,1.3723
2003-05-27 00:00:00,1.3622
2003-05-28 00:00:00,1.3001
2003-05-29 00:00:00,1.2729
2003-05-30 00:00:00,1.25
2003-06-02 00:00:00,1.2076
2003-06-03 00:00:00,1.0758
2003-06-04 00:00:00,1.0057
2003-06-05 00:00:00,0.9994
2003-06-06 00:00:00,0.9528
2003-06-09 00:00:00,0.9175
2003-06-10 00:00:00,0.9256
2003-06-11 00:00:00,0.9347
2003-06-12 00:00:00,0.958
2003-06-13 00:00:00,0.9301
2003-06-16 00:00:00,0.9718
2003-06-17 00:00:00,1.005
2003-06-18 00:00:00,1.0748
2003-06-19 00:00:00,1.0723
2003-06-20 00:00:00,1.0526
2003-06-23 00:00:00,1.0404
2003-06-24 00:00:00,0.9947
2003-06-25 00:00:00,1.0443
2003-06-26 00:00:00,1.0657
2003-06-27 00:00:00,1.0435
2003-06-30 00:00:00,1.0923
2003-07-01 00:00:00,1.1028
2003-07-02 00:00:00,1.0949
2003-07-03 00:00:00,1.0845
2003-07-07 00:00:00,1.1586
2003-07-08 00:00:00,1.215
2003-07-09 00:00:00,1.1577
2003-07-10 00:00:00,1.1221
2003-07-11 00:00:00,1.1171
2003-07-14 00:00:00,1.1424
2003-07-15 00:00:00,1.0733
2003-07-16 00:00:00,1.0924
2003-07-17 00:00:00,1.0931
2003-07-18 00:00:00,1.0898
2003-07-21 00:00:00,1.0734
2003-07-22 00:00:00,1.0913
2003-07-23 00:00:00,1.107
2003-07-24 00:00:00,1.0744
2003-07-25 00:00:00,1.1166
2003-07-28 00:00:00,1.1207
2003-07-29 00:00:00,1.0871
2003-07-30 00:00:00,1.0623
2003-07-31 00:00:00,1.0939
2003-08-01 00:00:00,1.0836
2003-08-04 00:00:00,1.0674
2003-08-05 00:00:00,0.999
2003-08-06 00:00:00,0.9869
2003-08-07 00:00:00,1.0179
2003-08-08 00:00:00,0.9894
2003-08-11 00:00:00,0.9879
2003-08-12 00:00:00,1.0046
2003-08-13 00:00:00,1.0156
2003-08-14 00:00:00,0.9555
2003-08-15 00:00:00,0.9449
2003-08-18 00:00:00,0.9869
2003-08-19 00:00:00,0.9769
2003-08-20 00:00:00,1.0106
2003-08-21 00:00:00,1.057
2003-08-22 00:00:00,0.9694
2003-08-25 00:00:00,0.9938
2003-08-26 00:00:00,1.0159
2003-08-27 00:00:00,1.0592
2003-08-28 00:00:00,1.0527
2003-08-29 00:00:00,1.0907
2003-09-02 00:00:00,1.0773
2003-09-03 00:00:00,1.1261
2003-09-04 00:00:00,1.163
2003-09-05 00:00:00,1.129
2003-09-08 00:00:00,1.1578
2003-09-09 00:00:00,1.1378
2003-09-10 00:00:00,1.1259
2003-09-11 00:00:00,1.1179
2003-09-12 00:00:00,1.1567
2003-09-15 00:00:00,1.1268
2003-09-16 00:00:00,1.0993
2003-09-17 00:00:00,1.0886
2003-09-18 00:00:00,1.089
2003-09-19 00:00:00,1.0415
2003-09-22 00:00:00,1.0575
2003-09-23 00:00:00,1.0753
2003-09-24 00:00:00,1.0128
2003-09-25 00:00:00,0.9511
2003-09-26 00:00:00,0.9324
2003-09-29 00:00:00,0.9421
2003-09-30 00:00:00,0.9068
2003-10-01 00:00:00,0.9059
2003-10-02 00:00:00,0.901
2003-10-03 00:00:00,0.964
2003-10-06 00:00:00,0.9802
2003-10-07 00:00:00,1.038
2003-10-08 00:00:00,1.0397
2003-10-09 00:00:00,1.0395
2003-10-10 00:00:00,1.0251
2003-10-13 00:00:00,1.0964
2003-10-14 00:00:00,1.0979
2003-10-15 00:00:00,1.1221
2003-10-16 00:00:00,1.0162
2003-10-17 00:00:00,1.0075
2003-10-20 00:00:00,1.0516
2003-10-21 00:00:00,1.0334
2003-10-22 00:00:00,1.0675
2003-10-23 00:00:00,1.1253
2003-10-24 00:00:00,1.0923
2003-10-27 00:00:00,1.061
2003-10-28 00:00:00,1.1448
2003-10-29 00:00:00,1.1395
2003-10-30 00:00:00,1.1225
2003-10-31 00:00:00,1.0553
2003-11-03 00:00:00,1.0386
2003-11-04 00:00:00,0.9866
2003-11-05 00:00:00,0.9987
2003-11-06 00:00:00,0.9859
2003-11-07 00:00:00,0.9502
2003-11-10 00:00:00,0.8994
2003-11-11 00:00:00,0.8774
2003-11-12 00:00:00,0.8997
2003-11-13 00:00:00,0.9643
2003-11-14 00:00:00,0.9433
2003-11-17 00:00:00,0.91
2003-11-18 00:00:00,0.8805
2003-11-19 00:00:00,0.8972
2003-11-20 00:00:00,0.8863
2003-11-21 00:00:00,0.8973
2003-11-24 00:00:00,0.9358
2003-11-25 00:00:00,0.8718
2003-11-26 00:00:00,0.8746
2003-11-28 00:00:00,0.9056
2003-12-01 00:00:00,0.9484
2003-12-02 00:00:00,0.9305
2003-12-03 00:00:00,0.9179
2003-12-04 00:00:00,0.9184
2003-12-05 00:00:00,0.9018
2003-12-08 00:00:00,0.9356
2003-12-09 00:00:00,0.9338
2003-12-10 00:00:00,0.9461
2003-12-11 00:00:00,0.9498
2003-12-12 00:00:00,0.9318
2003-12-15 00:00:00,0.9399
2003-12-16 00:00:00,0.9522
2003-12-17 00:00:00,0.974
2003-12-18 00:00:00,0.9814
2003-12-19 00:00:00,0.9669
2003-12-22 00:00:00,0.9788
2003-12-23 00:00:00,0.9366
2003-12-24 00:00:00,0.9869
2003-12-26 00:00:00,1.0029
2003-12-29 00:00:00,1.0115
2003-12-30 00:00:00,0.9802
2003-12-31 00:00:00,0.9921
2004-01-02 00:00:00,1.0119
2004-01-05 00:00:00,1.0482
2004-01-06 00:00:00,1.0595
2004-01-07 00:00:00,1.0732
2004-01-08 00:00:00,1.1423
2004-01-09 00:00:00,1.1286
2004-01-12 00:00:00,1.1188
2004-01-13 00:00:00,1.1546
2004-01-14 00:00:00,1.1998
2004-01-15 00:00:00,1.1357
2004-01-16 00:00:00,1.1429
2004-01-20 00:00:00,1.1342
2004-01-21 00:00:00,1.1477
2004-01-22 00:00:00,1.1174
2004-01-23 00:00:00,1.1388
2004-01-26 00:00:00,1.1274
2004-01-27 00:00:00,1.1102
2004-01-28 00:00:00,1.0648
2004-01-29 00:00:00,1.0658
2004-01-30 00:00:00,1.0557
2004-02-02 00:00:00,1.0489
2004-02-03 00:00:00,1.0041
2004-02-04 00:00:00,0.9864
2004-02-05 00:00:00,0.9925
2004-02-06 00:00:00,0.9722
2004-02-09 00:00:00,0.9855
2004-02-10 00:00:00,0.9684
2004-02-11 00:00:00,0.9867
2004-02-12 00:00:00,0.9806
2004-02-13 00:00:00,1.0066
2004-02-17 00:00:00,1.0194
2004-02-18 00:00:00,1.0233
2004-02-19 00:00:00,0.9938
2004-02-20 00:00:00,1.0099
2004-02-23 00:00:00,0.9836
2004-02-24 00:00:00,0.9718
2004-02-25 00:00:00,0.9887
2004-02-26 00:00:00,1.0231
2004-02-27 00:00:00,1.0547
2004-03-01 00:00:00,1.0647
2004-03-02 00:00:00,1.0668
2004-03-03 00:00:00,1.0746
2004-03-04 00:00:00,1.1547
2004-03-05 00:00:00,1.1927
2004-03-08 00:00:00,1.1449
2004-03-09 00:00:00,1.1956
2004-03-10 00:00:00,1.2045
2004-03-11 00:00:00,1.1408
2004-03-12 00:00:00,1.1614
2004-03-15 00:00:00,1.15
2004-03-16 00:00:00,1.1149
2004-03-17 00:00:00,1.126
2004-03-18 00:00:00,1.1424
2004-03-19 00:00:00,1.1545
2004-03-22 00:00:00,1.1654
2004-03-23 00:00:00,1.131
2004-03-24 00:00:00,1.1179
2004-03-25 00:00:00,1.1662
2004-03-26 00:00:00,1.1304
2004-03-29 00:00:00,1.1619
2004-03-30 00:00:00,1.1726
2004-03-31 00:00:00,1.1304
2004-04-01 00:00:00,1.0775
2004-04-02 00:00:00,1.0284
2004-04-05 00:00:00,1.0892
2004-04-06 00:00:00,1.0269
2004-04-07 00:00:00,0.9866
2004-04-08 00:00:00,1.014
2004-04-12 00:00:00,1.0174
2004-04-13 00:00:00,1.0181
2004-04-14 00:00:00,1.0318
2004-04-15 00:00:00,1.1187
2004-04-16 00:00:00,1.1367
2004-04-19 00:00:00,1.0963
2004-04-20 00:00:00,1.0723
2004-04-21 00:00:00,1.0965
2004-04-22 00:00:00,1.0894
2004-04-23 00:00:00,1.0309
2004-04-26 00:00:00,1.0033
2004-04-27 00:00:00,0.9652
2004-04-28 00:00:00,0.9473
2004-04-29 00:00:00,0.99
2004-04-30 00:00:00,0.9509
2004-05-03 00:00:00,0.948
2004-05-04 00:00:00,0.923
2004-05-05 00:00:00,0.9576
2004-05-06 00:00:00,0.9733
2004-05-07 00:00:00,0.9688
2004-05-10 00:00:00,0.9372
2004-05-11 00:00:00,1.0078
2004-05-12 00:00:00,1.0248
2004-05-13 00:00:00,0.928
2004-05-14 00:00:00,0.9273
2004-05-17 00:00:00,0.9397
2004-05-18 00:00:00,0.9758
2004-05-19 00:00:00,0.9546
2004-05-20 00:00:00,0.9615
2004-05-21 00:00:00,0.9787
2004-05-24 00:00:00,1.0077
2004-05-25 00:00:00,1.0546
2004-05-26 00:00:00,1.0779
2004-05-27 00:00:00,1.0523
2004-05-28 00:00:00,1.0884
2004-06-01 00:00:00,1.0763
2004-06-02 00:00:00,1.1064
2004-06-03 00:00:00,1.0657
2004-06-04 00:00:00,1.0828
2004-06-07 00:00:00,1.1177
2004-06-08 00:00:00,1.1549
2004-06-09 00:00:00,1.1127
2004-06-10 00:00:00,1.126
2004-06-14 00:00:00,1.1078
2004-06-15 00:00:00,1.1341
2004-06-16 00:00:00,1.229
2004-06-17 00:00:00,1.2125
2004-06-18 00:00:00,1.2433
2004-06-21 00:00:00,1.2104
2004-06-22 00:00:00,1.2173
2004-06-23 00:00:00,1.2326
2004-06-24 00:00:00,1.1679
2004-06-25 00:00:00,1.182
2004-06-28 00:00:00,1.1534
2004-06-29 00:00:00,1.1582
2004-06-30 00:00:00,1.1597
2004-07-01 00:00:00,1.1169
2004-07-02 00:00:00,1.0944
2004-07-06 00:00:00,1.0754
2004-07-07 00:00:00,1.0195
2004-07-08 00:00:00,0.9931
2004-07-09 00:00:00,0.9944
2004-07-12 00:00:00,0.948
2004-07-13 00:00:00,0.9701
2004-07-14 00:00:00,0.9638
2004-07-15 00:00:00,1.0058
2004-07-16 00:00:00,0.9814
2004-07-19 00:00:00,0.9714
2004-07-20 00:00:00,0.996
2004-07-21 00:00:00,0.9582
2004-07-22 00:00:00,0.9401
2004-07-23 00:00:00,0.9253
2004-07-26 00:00:00,0.9276
2004-07-27 00:00:00,0.9982
2004-07-28 00:00:00,0.9929
2004-07-29 00:00:00,1.0031
2004-07-30 00:00:00,1.0012
2004-08-02 00:00:00,1.0161
2004-08-03 00:00:00,1.011
2004-08-04 00:00:00,1.0461
2004-08-05 00:00:00,1.0415
2004-08-06 00:00:00,0.9917
2004-08-09 00:00:00,1.0398
2004-08-10 00:00:00,1.0787
2004-08-11 00:00:00,1.0483
2004-08-12 00:00:00,0.9223
2004-08-13 00:00:00,0.9578
2004-08-16 00:00:00,0.9628
2004-08-17 00:00:00,0.9587
2004-08-18 00:00:00,1.0038
2004-08-19 00:00:00,0.9694
2004-08-20 00:00:00,1.0033
2004-08-23 00:00:00,0.9942
2004-08-24 00:00:00,0.9852
2004-08-25 00:00:00,1.0242
2004-08-26 00:00:00,1.0619
2004-08-27 00:00:00,1.0622
2004-08-30 00:00:00,1.0804
2004-08-31 00:00:00,1.1023
2004-09-01 00:00:00,1.128
2004-09-02 00:00:00,1.136
2004-09-03 00:00:00,1.183
2004-09-07 00:00:00,1.1802
2004-09-08 00:00:00,1.1532
2004-09-09 00:00:00,1.1512
2004-09-10 00:00:00,1.1811
2004-09-13 00:00:00,1.154
2004-09-14 00:00:00,1.153
2004-09-15 00:00:00,1.1403
2004-09-16 00:00:00,1.1452
2004-09-17 00:00:00,1.2094
2004-09-20 00:00:00,1.2244
2004-09-21 00:00:00,1.223
2004-09-22 00:00:00,1.1556
2004-09-23 00:00:00,1.1277
2004-09-24 00:00:00,1.0759
2004-09-27 00:00:00,1.0926
2004-09-28 00:00:00,1.1149
2004-09-29 00:00:00,1.1215
2004-09-30 00:00:00,1.0806
2004-10-01 00:00:00,1.0844
2004-10-04 00:00:00,1.1011
2004-10-05 00:00:00,1.101
2004-10-06 00:00:00,1.118
2004-10-07 00:00:00,1.1098
2004-10-08 00:00:00,1.0889
2004-10-11 00:00:00,1.0843
2004-10-12 00:00:00,1.0789
2004-10-13 00:00:00,1.1293
2004-10-14 00:00:00,1.2374
2004-10-15 00:00:00,1.2251
2004-10-18 00:00:00,1.2662
2004-10-19 00:00:00,1.2476
2004-10-20 00:00:00,1.2858
2004-10-21 00:00:00,1.2863
2004-10-22 00:00:00,1.2714
2004-10-25 00:00:00,1.267
2004-10-26 00:00:00,1.261
2004-10-27 00:00:00,1.3004
2004-10-28 00:00:00,1.3468
2004-10-29 00:00:00,1.3551
2004-11-01 00:00:00,1.3522
2004-11-02 00:00:00,1.3589
2004-11-03 00:00:00,1.361
2004-11-04 00:00:00,1.3743
2004-11-05 00:00:00,1.4009
2004-11-08 00:00:00,1.4092
2004-11-09 00:00:00,1.4116
2004-11-10 00:00:00,1.3774
2004-11-11 00:00:00,1.2294
2004-11-12 00:00:00,1.2198
2004-11-15 00:00:00,1.1569
2004-11-16 00:00:00,1.1585
2004-11-17 00:00:00,1.1565
2004-11-18 00:00:00,1.1554
2004-11-19 00:00:00,1.1637
2004-11-22 00:00:00,1.2902
2004-11-23 00:00:00,1.2773
2004-11-24 00:00:00,1.2734
2004-11-26 00:00:00,1.2368
2004-11-29 00:00:00,1.3061
2004-11-30 00:00:00,1.2784
2004-12-01 00:00:00,1.2671
2004-12-02 00:00:00,1.179
2004-12-03 00:00:00,1.1511
2004-12-06 00:00:00,1.2021
2004-12-07 00:00:00,1.1565
2004-12-08 00:00:00,1.1708
2004-12-09 00:00:00,1.1688
2004-12-10 00:00:00,1.1781
2004-12-13 00:00:00,1.1695
2004-12-14 00:00:00,1.1819
2004-12-15 00:00:00,1.1879
2004-12-16 00:00:00,1.213
2004-12-17 00:00:00,1.1733
2004-12-20 00:00:00,1.1368
2004-12-21 00:00:00,1.0381
2004-12-22 00:00:00,1.0405
2004-12-23 00:00:00,0.9994
2004-12-27 00:00:00,0.9785
2004-12-28 00:00:00,0.9378
2004-12-29 00:00:00,0.9611
2004-12-30 00:00:00,0.9559
2004-12-31 00:00:00,0.9876
2005-01-03 00:00:00,1.0097
2005-01-04 00:00:00,0.972
2005-01-05 00:00:00,1.0256
2005-01-06 00:00:00,1.0201
2005-01-07 00:00:00,1.0822
2005-01-10 00:00:00,1.0585
2005-01-11 00:00:00,0.9946
2005-01-12 00:00:00,1.0026
2005-01-13 00:00:00,1.0696
2005-01-14 00:00:00,1.0541
2005-01-18 00:00:00,1.0871
2005-01-19 00:00:00,1.1142
2005-01-20 00:00:00,1.1063
2005-01-21 00:00:00,1.1057
2005-01-24 00:00:00,1.1055
2005-01-25 00:00:00,1.1408
2005-01-26 00:00:00,1.1257
2005-01-27 00:00:00,1.1273
2005-01-28 00:00:00,1.1417
2005-01-31 00:00:00,1.1941
2005-02-01 00:00:00,1.225
2005-02-02 00:00:00,1.2454
2005-02-03 00:00:00,1.2064
2005-02-04 00:00:00,1.2214
2005-02-07 00:00:00,1.1399
2005-02-08 00:00:00,1.1731
2005-02-09 00:00:00,1.2196
2005-02-10 00:00:00,1.1971
2005-02-11 00:00:00,1.1635
2005-02-14 00:00:00,1.2056
2005-02-15 00:00:00,1.2514
2005-02-16 00:00:00,1.2898
2005-02-17 00:00:00,1.2462
2005-02-18 00:00:00,1.2315
2005-02-22 00:00:00,1.2053
2005-02-23 00:00:00,1.2246
2005-02-24 00:00:00,1.2309
2005-02-25 00:00:00,1.2251
2005-02-28 00:00:00,0.6064
2005-03-01 00:00:00,0.5787
2005-03-02 00:00:00,0.5691
2005-03-03 00:00:00,0.5248
2005-03-04 00:00:00,0.5502
2005-03-07 00:00:00,0.5422
2005-03-08 00:00:00,0.5134
2005-03-09 00:00:00,0.4864
2005-03-10 00:00:00,0.5058
2005-03-11 00:00:00,0.5139
2005-03-14 00:00:00,0.4965
2005-03-15 00:00:00,0.484
2005-03-16 00:00:00,0.4658
2005-03-17 00:00:00,0.4688
2005-03-18 00:00:00,0.4892
2005-03-21 00:00:00,0.5034
2005-03-22 00:00:00,0.5022
2005-03-23 00:00:00,0.4823
2005-03-24 00:00:00,0.4779
2005-03-28 00:00:00,0.4779
2005-03-29 00:00:00,0.9307
2005-03-30 00:00:00,0.9618
2005-03-31 00:00:00,0.9444
2005-04-01 00:00:00,0.9785
2005-04-04 00:00:00,0.9598
2005-04-05 00:00:00,0.9799
2005-04-06 00:00:00,1.0444
2005-04-07 00:00:00,1.107
2005-04-08 00:00:00,1.0982
2005-04-11 00:00:00,1.041
2005-04-12 00:00:00,1.058
2005-04-13 00:00:00,1.002
2005-04-14 00:00:00,0.9048
2005-04-15 00:00:00,0.8367
2005-04-18 00:00:00,0.8291
2005-04-19 00:00:00,0.8487
2005-04-20 00:00:00,0.8291
2005-04-21 00:00:00,0.8729
2005-04-22 00:00:00,0.8353
2005-04-25 00:00:00,0.8695
2005-04-26 00:00:00,0.8668
2005-04-27 00:00:00,0.84
2005-04-28 00:00:00,0.8529
2005-04-29 00:00:00,0.8819
2005-05-02 00:00:00,0.8866
2005-05-03 00:00:00,0.8644
2005-05-04 00:00:00,0.8776
2005-05-05 00:00:00,0.8421
2005-05-06 00:00:00,0.8514
2005-05-09 00:00:00,0.8819
2005-05-10 00:00:00,0.8537
2005-05-11 00:00:00,0.8677
2005-05-12 00:00:00,0.916
2005-05-13 00:00:00,0.9836
2005-05-16 00:00:00,0.998
2005-05-17 00:00:00,0.9534
2005-05-18 00:00:00,1.0093
2005-05-19 00:00:00,1.011
2005-05-20 00:00:00,1.0577
2005-05-23 00:00:00,1.0752
2005-05-24 00:00:00,1.097
2005-05-25 00:00:00,1.1065
2005-05-26 00:00:00,1.1463
2005-05-27 00:00:00,1.1248
2005-05-31 00:00:00,1.0914
2005-06-01 00:00:00,1.113
2005-06-02 00:00:00,1.0778
2005-06-03 00:00:00,1.0425
2005-06-06 00:00:00,1.0183
2005-06-07 00:00:00,0.9884
2005-06-08 00:00:00,1.0137
2005-06-09 00:00:00,1.0573
2005-06-10 00:00:00,1.0492
2005-06-13 00:00:00,1.0325
2005-06-14 00:00:00,1.0127
2005-06-15 00:00:00,1.0501
2005-06-16 00:00:00,1.0597
2005-06-17 00:00:00,1.0202
2005-06-20 00:00:00,1.0016
2005-06-21 00:00:00,0.9522
2005-06-22 00:00:00,0.971
2005-06-23 00:00:00,0.9776
2005-06-24 00:00:00,0.9269
2005-06-27 00:00:00,0.9147
2005-06-28 00:00:00,0.9384
2005-06-29 00:00:00,0.9025
2005-06-30 00:00:00,0.9193
2005-07-01 00:00:00,0.9545
2005-07-05 00:00:00,1.0016
2005-07-06 00:00:00,1.0233
2005-07-07 00:00:00,1.0192
2005-07-08 00:00:00,1.0159
2005-07-11 00:00:00,1.0639
2005-07-12 00:00:00,1.0652
2005-07-13 00:00:00,1.0653
2005-07-14 00:00:00,1.0975
2005-07-15 00:00:00,1.094
2005-07-18 00:00:00,1.083
2005-07-19 00:00:00,1.1484
2005-07-20 00:00:00,1.1524
2005-07-21 00:00:00,1.123
2005-07-22 00:00:00,1.1314
2005-07-25 00:00:00,1.1602
2005-07-26 00:00:00,1.176
2005-07-27 00:00:00,1.179
2005-07-28 00:00:00,1.2043
2005-07-29 00:00:00,1.1587
2005-08-01 00:00:00,1.1712
2005-08-02 00:00:00,1.1372
2005-08-03 00:00:00,1.1559
2005-08-04 00:00:00,1.135
2005-08-05 00:00:00,1.1239
2005-08-08 00:00:00,1.1194
2005-08-09 00:00:00,1.1459
2005-08-10 00:00:00,1.1312
2005-08-11 00:00:00,1.0798
2005-08-12 00:00:00,1.1095
2005-08-15 00:00:00,1.1492
2005-08-16 00:00:00,1.0708
2005-08-17 00:00:00,1.0807
2005-08-18 00:00:00,1.0695
2005-08-19 00:00:00,1.0416
2005-08-22 00:00:00,1.047
2005-08-23 00:00:00,1.0484
2005-08-24 00:00:00,1.0405
2005-08-25 00:00:00,1.0516
2005-08-26 00:00:00,1.0725
2005-08-29 00:00:00,1.0723
2005-08-30 00:00:00,1.0783
2005-08-31 00:00:00,1.0849
2005-09-01 00:00:00,1.0831
2005-09-02 00:00:00,1.0751
2005-09-06 00:00:00,1.1442
2005-09-07 00:00:00,1.1109
2005-09-08 00:00:00,1.1475
2005-09-09 00:00:00,1.1661
2005-09-12 00:00:00,1.115
2005-09-13 00:00:00,1.0659
2005-09-14 00:00:00,1.0726
2005-09-15 00:00:00,1.0577
2005-09-16 00:00:00,1.106
2005-09-19 00:00:00,1.1486
2005-09-20 00:00:00,1.1596
2005-09-21 00:00:00,1.1393
2005-09-22 00:00:00,1.1339
2005-09-23 00:00:00,1.155
2005-09-26 00:00:00,1.1771
2005-09-27 00:00:00,1.1658
2005-09-28 00:00:00,1.0968
2005-09-29 00:00:00,1.1162
2005-09-30 00:00:00,1.1589
2005-10-03 00:00:00,1.1778
2005-10-04 00:00:00,1.1014
2005-10-05 00:00:00,1.0842
2005-10-06 00:00:00,1.0386
2005-10-07 00:00:00,0.9998
2005-10-10 00:00:00,0.98
2005-10-11 00:00:00,1.0152
2005-10-12 00:00:00,0.9927
2005-10-13 00:00:00,1.0776
2005-10-14 00:00:00,1.0545
2005-10-17 00:00:00,1.0152
2005-10-18 00:00:00,0.9816
2005-10-19 00:00:00,1.0543
2005-10-20 00:00:00,1.0817
2005-10-21 00:00:00,1.0462
2005-10-24 00:00:00,1.0548
2005-10-25 00:00:00,1.0498
2005-10-26 00:00:00,1.1165
2005-10-27 00:00:00,1.0587
2005-10-28 00:00:00,1.016
2005-10-31 00:00:00,1.0579
2005-11-01 00:00:00,1.0698
2005-11-02 00:00:00,1.1358
2005-11-03 00:00:00,1.1963
2005-11-04 00:00:00,1.192
2005-11-07 00:00:00,1.1958
2005-11-08 00:00:00,1.1611
2005-11-09 00:00:00,1.2205
2005-11-10 00:00:00,1.1384
2005-11-11 00:00:00,1.1396
2005-11-14 00:00:00,1.1499
2005-11-15 00:00:00,1.1929
2005-11-16 00:00:00,1.1822
2005-11-17 00:00:00,1.1493
2005-11-18 00:00:00,1.1599
2005-11-21 00:00:00,1.1439
2005-11-22 00:00:00,1.1857
2005-11-23 00:00:00,1.1767
2005-11-25 00:00:00,1.2514
2005-11-28 00:00:00,1.2789
2005-11-29 00:00:00,1.1825
2005-11-30 00:00:00,1.1795
2005-12-01 00:00:00,1.1943
2005-12-02 00:00:00,1.1743
2005-12-05 00:00:00,1.1745
2005-12-06 00:00:00,1.2295
2005-12-07 00:00:00,1.2346
2005-12-08 00:00:00,1.2324
2005-12-09 00:00:00,1.2149
2005-12-12 00:00:00,1.2173
2005-12-13 00:00:00,1.2202
2005-12-14 00:00:00,1.1562
2005-12-15 00:00:00,1.1113
2005-12-16 00:00:00,1.1021
2005-12-19 00:00:00,1.1056
2005-12-20 00:00:00,1.1101
2005-12-21 00:00:00,1.1049
2005-12-22 00:00:00,1.103
2005-12-23 00:00:00,1.0578
2005-12-27 00:00:00,1.0656
2005-12-28 00:00:00,1.0803
2005-12-29 00:00:00,1.0535
2005-12-30 00:00:00,1.004
2006-01-03 00:00:00,1.0292
2006-01-04 00:00:00,1.0439
2006-01-05 00:00:00,1.0045
2006-01-06 00:00:00,1.0318
2006-01-09 00:00:00,1.0266
2006-01-10 00:00:00,1.0878
2006-01-11 00:00:00,1.12
2006-01-12 00:00:00,1.1242
2006-01-13 00:00:00,1.1886
2006-01-17 00:00:00,1.1736
2006-01-18 00:00:00,1.16
2006-01-19 00:00:00,1.1072
2006-01-20 00:00:00,1.0552
2006-01-23 00:00:00,1.0567
2006-01-24 00:00:00,1.0273
2006-01-25 00:00:00,1.0116
2006-01-26 00:00:00,0.9744
2006-01-27 00:00:00,0.9791
2006-01-30 00:00:00,1.0497
2006-01-31 00:00:00,1.0504
2006-02-01 00:00:00,1.009
2006-02-02 00:00:00,0.9617
2006-02-03 00:00:00,0.9659
2006-02-06 00:00:00,0.882
2006-02-07 00:00:00,0.8889
2006-02-08 00:00:00,0.851
2006-02-09 00:00:00,0.7741
2006-02-10 00:00:00,0.7985
2006-02-13 00:00:00,0.756
2006-02-14 00:00:00,0.7985
2006-02-15 00:00:00,0.8391
2006-02-16 00:00:00,0.8929
2006-02-17 00:00:00,0.9238
2006-02-21 00:00:00,0.8894
2006-02-22 00:00:00,0.9379
2006-02-23 00:00:00,0.967
2006-02-24 00:00:00,0.988
2006-02-27 00:00:00,0.9856
2006-02-28 00:00:00,0.9132
2006-03-01 00:00:00,0.9151
2006-03-02 00:00:00,0.923
2006-03-03 00:00:00,0.9393
2006-03-06 00:00:00,0.9114
2006-03-07 00:00:00,0.9853
2006-03-08 00:00:00,0.9713
2006-03-09 00:00:00,0.9291
2006-03-10 00:00:00,0.9729
2006-03-13 00:00:00,0.9758
2006-03-14 00:00:00,1.0403
2006-03-15 00:00:00,0.9791
2006-03-16 00:00:00,0.9291
2006-03-17 00:00:00,0.9163
2006-03-20 00:00:00,0.9104
2006-03-21 00:00:00,0.8948
2006-03-22 00:00:00,0.8647
2006-03-23 00:00:00,0.8385
2006-03-24 00:00:00,0.8391
2006-03-27 00:00:00,0.8383
2006-03-28 00:00:00,0.8572
2006-03-29 00:00:00,0.902
2006-03-30 00:00:00,0.9015
2006-03-31 00:00:00,0.9262
2006-04-03 00:00:00,0.9568
2006-04-04 00:00:00,0.9225
2006-04-05 00:00:00,1.0236
2006-04-06 00:00:00,1.1143
2006-04-07 00:00:00,1.1044
2006-04-10 00:00:00,1.0455
2006-04-11 00:00:00,1.01
2006-04-12 00:00:00,1.0072
2006-04-13 00:00:00,1.0336
2006-04-17 00:00:00,1.0023
2006-04-18 00:00:00,1.0348
2006-04-19 00:00:00,1.0621
2006-04-20 00:00:00,1.0966
2006-04-21 00:00:00,1.1144
2006-04-24 00:00:00,1.0966
2006-04-25 00:00:00,1.1119
2006-04-26 00:00:00,1.1608
2006-04-27 00:00:00,1.1128
2006-04-28 00:00:00,1.1218
2006-05-01 00:00:00,1.1097
2006-05-02 00:00:00,1.1432
2006-05-03 00:00:00,1.163
2006-05-04 00:00:00,1.0583
2006-05-05 00:00:00,1.0091
2006-05-08 00:00:00,1.0301
2006-05-09 00:00:00,1.0344
2006-05-10 00:00:00,1.0384
2006-05-11 00:00:00,1.0216
2006-05-12 00:00:00,1.0185
2006-05-15 00:00:00,1.046
2006-05-16 00:00:00,0.9813
