date,WILLR
2003-02-10 00:00:00,-47.6821
2003-02-11 00:00:00,-47.6821
2003-02-12 00:00:00,-45.0331
2003-02-13 00:00:00,-35.0993
2003-02-14 00:00:00,-26.4901
2003-02-18 00:00:00,-1.7241
2003-02-19 00:00:00,-25.8621
2003-02-20 00:00:00,-30.4598
2003-02-21 00:00:00,-17.2414
2003-02-24 00:00:00,-33.9394
2003-02-25 00:00:00,-18.6667
2003-02-26 00:00:00,-53.3333
2003-02-27 00:00:00,-29.3333
2003-02-28 00:00:00,-19.3333
2003-03-03 00:00:00,-43.3333
2003-03-04 00:00:00,-49.3333
2003-03-05 00:00:00,-45.3333
2003-03-06 00:00:00,-49.3333
2003-03-07 00:00:00,-51.3333
2003-03-10 00:00:00,-62.0
2003-03-11 00:00:00,-71.3333
2003-03-12 00:00:00,-72.0
2003-03-13 00:00:00,-38.6667
2003-03-14 00:00:00,-34.6667
2003-03-17 00:00:00,-19.3333
2003-03-18 00:00:00,-11.7647
2003-03-19 00:00:00,-15.4412
2003-03-20 00:00:00,-18.3824
2003-03-21 00:00:00,-11.7647
2003-03-24 00:00:00,-71.8182
2003-03-25 00:00:00,-55.4545
2003-03-26 00:00:00,-68.1818
2003-03-27 00:00:00,-60.9091
2003-03-28 00:00:00,-53.6364
2003-03-31 00:00:00,-90.991
2003-04-01 00:00:00,-89.1892
2003-04-02 00:00:00,-49.5495
2003-04-03 00:00:00,-62.1622
2003-04-04 00:00:00,-66.6667
2003-04-07 00:00:00,-59.4595
2003-04-08 00:00:00,-63.0631
2003-04-09 00:00:00,-86.4865
2003-04-10 00:00:00,-70.2703
2003-04-11 00:00:00,-87.8378
2003-04-14 00:00:00,-70.7207
2003-04-15 00:00:00,-79.2793
2003-04-16 00:00:00,-85.6502
2003-04-17 00:00:00,-83.5391
2003-04-21 00:00:00,-81.1659
2003-04-22 00:00:00,-64.574
2003-04-23 00:00:00,-61.435
2003-04-24 00:00:00,-67.713
2003-04-25 00:00:00,-71.7489
2003-04-28 00:00:00,-48.8789
2003-04-29 00:00:00,-39.9103
2003-04-30 00:00:00,-32.7354
2003-05-01 00:00:00,-26.4574
2003-05-02 00:00:00,-22.4215
2003-05-05 00:00:00,-18.9904
2003-05-06 00:00:00,-7.722
2003-05-07 00:00:00,-10.6884
2003-05-08 00:00:00,-4.3478
2003-05-09 00:00:00,-1.7606
2003-05-12 00:00:00,-2.99
2003-05-13 00:00:00,-4.8
2003-05-14 00:00:00,-6.72
2003-05-15 00:00:00,-3.84
2003-05-16 00:00:00,-3.3223
2003-05-19 00:00:00,-15.0
2003-05-20 00:00:00,-20.1667
2003-05-21 00:00:00,-19.1667
2003-05-22 00:00:00,-13.1716
2003-05-23 00:00:00,-12.2083
2003-05-27 00:00:00,-2.214
2003-05-28 00:00:00,-13.9806
2003-05-29 00:00:00,-18.0
2003-05-30 00:00:00,-22.5322
2003-06-02 00:00:00,-36.4706
2003-06-03 00:00:00,-58.4371
2003-06-04 00:00:00,-70.7071
2003-06-05 00:00:00,-68.6869
2003-06-06 00:00:00,-93.4343
2003-06-09 00:00:00,-93.2489
2003-06-10 00:00:00,-76.7932
2003-06-11 00:00:00,-65.4008
2003-06-12 00:00:00,-51.8987
2003-06-13 00:00:00,-66.6667
2003-06-16 00:00:00,-27.7533
2003-06-17 00:00:00,-31.2775
2003-06-18 00:00:00,-12.6316
2003-06-19 00:00:00,-15.7718
2003-06-20 00:00:00,-13.7584
2003-06-23 00:00:00,-20.5882
2003-06-24 00:00:00,-29.7386
2003-06-25 00:00:00,-19.6078
2003-06-26 00:00:00,-13.0719
2003-06-27 00:00:00,-31.3725
2003-06-30 00:00:00,-20.5882
2003-07-01 00:00:00,-19.6078
2003-07-02 00:00:00,-13.7255
2003-07-03 00:00:00,-18.3007
2003-07-07 00:00:00,-8.7324
2003-07-08 00:00:00,-2.6667
2003-07-09 00:00:00,-16.5491
2003-07-10 00:00:00,-27.2997
2003-07-11 00:00:00,-19.2878
2003-07-14 00:00:00,-19.6721
2003-07-15 00:00:00,-35.4582
2003-07-16 00:00:00,-28.754
2003-07-17 00:00:00,-2.0243
2003-07-18 00:00:00,-11.8889
2003-07-21 00:00:00,-21.1111
2003-07-22 00:00:00,-14.0741
2003-07-23 00:00:00,-14.4444
2003-07-24 00:00:00,-32.7815
2003-07-25 00:00:00,-0.9709
2003-07-28 00:00:00,-18.9542
2003-07-29 00:00:00,-27.7778
2003-07-30 00:00:00,-49.8069
2003-07-31 00:00:00,-18.9189
2003-08-01 00:00:00,-34.4262
2003-08-04 00:00:00,-16.3636
2003-08-05 00:00:00,-54.0909
2003-08-06 00:00:00,-88.1818
2003-08-07 00:00:00,-74.8858
2003-08-08 00:00:00,-88.1279
2003-08-11 00:00:00,-87.2146
2003-08-12 00:00:00,-85.3881
2003-08-13 00:00:00,-64.6512
2003-08-14 00:00:00,-74.4186
2003-08-15 00:00:00,-86.5116
2003-08-18 00:00:00,-57.2093
2003-08-19 00:00:00,-58.1395
2003-08-20 00:00:00,-26.0465
2003-08-21 00:00:00,-1.1806
2003-08-22 00:00:00,-43.4109
2003-08-25 00:00:00,-44.186
2003-08-26 00:00:00,-36.8217
2003-08-27 00:00:00,-20.155
2003-08-28 00:00:00,-1.0714
2003-08-29 00:00:00,-6.9971
2003-09-02 00:00:00,-1.4368
2003-09-03 00:00:00,-9.4872
2003-09-04 00:00:00,-12.5641
2003-09-05 00:00:00,-21.2435
2003-09-08 00:00:00,-15.0259
2003-09-09 00:00:00,-24.6114
2003-09-10 00:00:00,-30.4813
2003-09-11 00:00:00,-20.765
2003-09-12 00:00:00,-6.0109
2003-09-15 00:00:00,-30.8333
2003-09-16 00:00:00,-28.9157
2003-09-17 00:00:00,-37.7358
2003-09-18 00:00:00,-14.8148
2003-09-19 00:00:00,-24.9158
2003-09-22 00:00:00,-41.7508
2003-09-23 00:00:00,-29.9663
2003-09-24 00:00:00,-75.188
2003-09-25 00:00:00,-94.1368
2003-09-26 00:00:00,-82.9391
2003-09-29 00:00:00,-63.7023
2003-09-30 00:00:00,-81.9931
2003-10-01 00:00:00,-79.3292
2003-10-02 00:00:00,-85.9713
2003-10-03 00:00:00,-48.4788
2003-10-06 00:00:00,-28.4186
2003-10-07 00:00:00,-5.8264
2003-10-08 00:00:00,-14.1551
2003-10-09 00:00:00,-6.2482
2003-10-10 00:00:00,-3.5509
2003-10-13 00:00:00,-1.4081
2003-10-14 00:00:00,-4.1385
2003-10-15 00:00:00,-3.9284
2003-10-16 00:00:00,-36.2197
2003-10-17 00:00:00,-46.5035
2003-10-20 00:00:00,-36.8367
2003-10-21 00:00:00,-37.6594
2003-10-22 00:00:00,-46.2978
2003-10-23 00:00:00,-41.5673
2003-10-24 00:00:00,-50.0104
2003-10-27 00:00:00,-50.0104
2003-10-28 00:00:00,-26.7787
2003-10-29 00:00:00,-27.9222
2003-10-30 00:00:00,-46.5021
2003-10-31 00:00:00,-61.8187
2003-11-03 00:00:00,-60.0129
2003-11-04 00:00:00,-75.5484
2003-11-05 00:00:00,-71.2334
2003-11-06 00:00:00,-67.9971
2003-11-07 00:00:00,-90.2913
2003-11-10 00:00:00,-98.1079
2003-11-11 00:00:00,-98.3008
2003-11-12 00:00:00,-66.2698
2003-11-13 00:00:00,-62.6984
2003-11-14 00:00:00,-93.3824
2003-11-17 00:00:00,-94.0984
2003-11-18 00:00:00,-98.3562
2003-11-19 00:00:00,-95.7246
2003-11-20 00:00:00,-92.9487
2003-11-21 00:00:00,-89.6386
2003-11-24 00:00:00,-68.6747
2003-11-25 00:00:00,-80.0
2003-11-26 00:00:00,-79.0361
2003-11-28 00:00:00,-69.7143
2003-12-01 00:00:00,-46.087
2003-12-02 00:00:00,-50.1475
2003-12-03 00:00:00,-65.1917
2003-12-04 00:00:00,-61.6519
2003-12-05 00:00:00,-70.5015
2003-12-08 00:00:00,-58.1882
2003-12-09 00:00:00,-79.0941
2003-12-10 00:00:00,-81.5331
2003-12-11 00:00:00,-50.7246
2003-12-12 00:00:00,-62.3188
2003-12-15 00:00:00,-84.3902
2003-12-16 00:00:00,-86.8293
2003-12-17 00:00:00,-95.7346
2003-12-18 00:00:00,-88.1517
2003-12-19 00:00:00,-96.4912
2003-12-22 00:00:00,-77.3585
2003-12-23 00:00:00,-78.8679
2003-12-24 00:00:00,-56.2264
2003-12-26 00:00:00,-42.2642
2003-12-29 00:00:00,-28.3019
2003-12-30 00:00:00,-23.3962
2003-12-31 00:00:00,-18.1467
2004-01-02 00:00:00,-18.8
2004-01-05 00:00:00,-7.0064
2004-01-06 00:00:00,-10.4101
2004-01-07 00:00:00,-6.7039
2004-01-08 00:00:00,-8.2589
2004-01-09 00:00:00,-23.1557
2004-01-12 00:00:00,-8.1967
2004-01-13 00:00:00,-12.8801
2004-01-14 00:00:00,-11.449
2004-01-15 00:00:00,-35.5993
2004-01-16 00:00:00,-37.9249
2004-01-20 00:00:00,-37.746
2004-01-21 00:00:00,-39.8927
2004-01-22 00:00:00,-50.7634
2004-01-23 00:00:00,-43.9306
2004-01-26 00:00:00,-40.6667
2004-01-27 00:00:00,-44.4724
2004-01-28 00:00:00,-62.8726
2004-01-29 00:00:00,-59.0164
2004-01-30 00:00:00,-62.2951
2004-02-02 00:00:00,-73.6842
2004-02-03 00:00:00,-82.4281
2004-02-04 00:00:00,-97.1338
2004-02-05 00:00:00,-77.0701
2004-02-06 00:00:00,-67.8344
2004-02-09 00:00:00,-69.2038
2004-02-10 00:00:00,-59.2357
2004-02-11 00:00:00,-26.0563
2004-02-12 00:00:00,-11.3537
2004-02-13 00:00:00,-45.8333
2004-02-17 00:00:00,-39.1667
2004-02-18 00:00:00,-35.0
2004-02-19 00:00:00,-67.9167
2004-02-20 00:00:00,-70.8333
2004-02-23 00:00:00,-79.5833
2004-02-24 00:00:00,-72.5
2004-02-25 00:00:00,-53.75
2004-02-26 00:00:00,-44.1667
2004-02-27 00:00:00,-7.5
2004-03-01 00:00:00,-10.7692
2004-03-02 00:00:00,-18.8462
2004-03-03 00:00:00,-14.6154
2004-03-04 00:00:00,-1.7595
2004-03-05 00:00:00,-13.3926
2004-03-08 00:00:00,-26.6067
2004-03-09 00:00:00,-6.9642
2004-03-10 00:00:00,-7.3599
2004-03-11 00:00:00,-15.8397
2004-03-12 00:00:00,-9.2799
2004-03-15 00:00:00,-27.0396
2004-03-16 00:00:00,-37.1194
2004-03-17 00:00:00,-31.1995
2004-03-18 00:00:00,-39.5194
2004-03-19 00:00:00,-36.4794
2004-03-22 00:00:00,-37.1336
2004-03-23 00:00:00,-48.0607
2004-03-24 00:00:00,-49.4382
2004-03-25 00:00:00,-24.4701
2004-03-26 00:00:00,-24.2291
2004-03-29 00:00:00,-5.0661
2004-03-30 00:00:00,-4.8458
2004-03-31 00:00:00,-26.0047
2004-04-01 00:00:00,-31.7901
2004-04-02 00:00:00,-21.9178
2004-04-05 00:00:00,-1.5873
2004-04-06 00:00:00,-17.1429
2004-04-07 00:00:00,-33.6508
2004-04-08 00:00:00,-26.6667
2004-04-12 00:00:00,-10.4762
2004-04-13 00:00:00,-45.7143
2004-04-14 00:00:00,-54.9206
2004-04-15 00:00:00,-6.422
2004-04-16 00:00:00,-9.1743
2004-04-19 00:00:00,-28.211
2004-04-20 00:00:00,-42.4312
2004-04-21 00:00:00,-42.9234
2004-04-22 00:00:00,-48.7805
2004-04-23 00:00:00,-57.4924
2004-04-26 00:00:00,-74.9235
2004-04-27 00:00:00,-80.7339
2004-04-28 00:00:00,-95.7187
2004-04-29 00:00:00,-78.0556
2004-04-30 00:00:00,-92.9095
2004-05-03 00:00:00,-85.8191
2004-05-04 00:00:00,-84.1076
2004-05-05 00:00:00,-71.6381
2004-05-06 00:00:00,-73.3496
2004-05-07 00:00:00,-71.1491
2004-05-10 00:00:00,-80.6846
2004-05-11 00:00:00,-59.6577
2004-05-12 00:00:00,-55.7457
2004-05-13 00:00:00,-55.4974
2004-05-14 00:00:00,-51.8405
2004-05-17 00:00:00,-60.6164
2004-05-18 00:00:00,-41.6357
2004-05-19 00:00:00,-63.5688
2004-05-20 00:00:00,-51.3944
2004-05-21 00:00:00,-27.3543
2004-05-24 00:00:00,-23.2365
2004-05-25 00:00:00,-3.3113
2004-05-26 00:00:00,-8.2067
2004-05-27 00:00:00,-18.541
2004-05-28 00:00:00,-21.9512
2004-06-01 00:00:00,-21.9512
2004-06-02 00:00:00,-7.6453
2004-06-03 00:00:00,-23.5474
2004-06-04 00:00:00,-14.1994
2004-06-07 00:00:00,-4.2079
2004-06-08 00:00:00,-2.1429
2004-06-09 00:00:00,-11.4094
2004-06-10 00:00:00,-4.9892
2004-06-14 00:00:00,-18.4382
2004-06-15 00:00:00,-9.4142
2004-06-16 00:00:00,-8.4058
2004-06-17 00:00:00,-7.3913
2004-06-18 00:00:00,-7.1912
2004-06-21 00:00:00,-17.2821
2004-06-22 00:00:00,-7.8247
2004-06-23 00:00:00,-1.9878
2004-06-24 00:00:00,-10.4502
2004-06-25 00:00:00,-2.09
2004-06-28 00:00:00,-25.8359
2004-06-29 00:00:00,-25.6839
2004-06-30 00:00:00,-25.8216
2004-07-01 00:00:00,-32.0339
2004-07-02 00:00:00,-54.7535
2004-07-06 00:00:00,-60.223
2004-07-07 00:00:00,-81.0235
2004-07-08 00:00:00,-86.3539
2004-07-09 00:00:00,-88.6994
2004-07-12 00:00:00,-96.0076
2004-07-13 00:00:00,-94.4867
2004-07-14 00:00:00,-84.5872
2004-07-15 00:00:00,-23.1193
2004-07-16 00:00:00,-36.5138
2004-07-19 00:00:00,-40.7339
2004-07-20 00:00:00,-36.5138
2004-07-21 00:00:00,-47.156
2004-07-22 00:00:00,-46.055
2004-07-23 00:00:00,-64.0367
2004-07-26 00:00:00,-53.7615
2004-07-27 00:00:00,-24.5399
2004-07-28 00:00:00,-27.8119
2004-07-29 00:00:00,-20.2454
2004-07-30 00:00:00,-26.3804
2004-08-02 00:00:00,-41.9223
2004-08-03 00:00:00,-47.8528
2004-08-04 00:00:00,-37.6278
2004-08-05 00:00:00,-45.8078
2004-08-06 00:00:00,-78.7321
2004-08-09 00:00:00,-68.0982
2004-08-10 00:00:00,-43.1493
2004-08-11 00:00:00,-66.6667
2004-08-12 00:00:00,-79.697
2004-08-13 00:00:00,-65.4545
2004-08-16 00:00:00,-67.2727
2004-08-17 00:00:00,-64.5455
2004-08-18 00:00:00,-38.1818
2004-08-19 00:00:00,-69.3939
2004-08-20 00:00:00,-66.6667
2004-08-23 00:00:00,-58.1818
2004-08-24 00:00:00,-31.8182
2004-08-25 00:00:00,-2.8986
2004-08-26 00:00:00,-9.4891
2004-08-27 00:00:00,-15.146
2004-08-30 00:00:00,-19.3431
2004-08-31 00:00:00,-12.5912
2004-09-01 00:00:00,-2.0668
2004-09-02 00:00:00,-5.2464
2004-09-03 00:00:00,-12.2977
2004-09-07 00:00:00,-7.2513
2004-09-08 00:00:00,-3.4865
2004-09-09 00:00:00,-13.8315
2004-09-10 00:00:00,-11.254
2004-09-13 00:00:00,-15.7556
2004-09-14 00:00:00,-17.3633
2004-09-15 00:00:00,-22.0612
2004-09-16 00:00:00,-6.4062
2004-09-17 00:00:00,-3.4833
2004-09-20 00:00:00,-3.6585
2004-09-21 00:00:00,-11.1979
2004-09-22 00:00:00,-27.3109
2004-09-23 00:00:00,-26.1011
2004-09-24 00:00:00,-32.1792
2004-09-27 00:00:00,-27.2912
2004-09-28 00:00:00,-17.0431
2004-09-29 00:00:00,-4.0598
2004-09-30 00:00:00,-11.5813
2004-10-01 00:00:00,-13.363
2004-10-04 00:00:00,-10.6904
2004-10-05 00:00:00,-6.135
2004-10-06 00:00:00,-2.0067
2004-10-07 00:00:00,-21.3008
2004-10-08 00:00:00,-30.4065
2004-10-11 00:00:00,-38.0488
2004-10-12 00:00:00,-43.0669
2004-10-13 00:00:00,-20.1709
2004-10-14 00:00:00,-8.2353
2004-10-15 00:00:00,-2.7964
2004-10-18 00:00:00,-0.0
2004-10-19 00:00:00,-8.0589
2004-10-20 00:00:00,-7.6389
2004-10-21 00:00:00,-3.559
2004-10-22 00:00:00,-8.1597
2004-10-25 00:00:00,-7.3394
2004-10-26 00:00:00,-3.5514
2004-10-27 00:00:00,-2.4672
2004-10-28 00:00:00,-0.2059
2004-10-29 00:00:00,-5.1447
2004-11-01 00:00:00,-5.189
2004-11-02 00:00:00,-3.5301
2004-11-03 00:00:00,-4.3337
2004-11-04 00:00:00,-8.9924
2004-11-05 00:00:00,-7.5298
2004-11-08 00:00:00,-9.3716
2004-11-09 00:00:00,-11.8595
2004-11-10 00:00:00,-10.0295
2004-11-11 00:00:00,-6.7953
2004-11-12 00:00:00,-5.3462
2004-11-15 00:00:00,-9.1966
2004-11-16 00:00:00,-12.4207
2004-11-17 00:00:00,-13.2385
2004-11-18 00:00:00,-7.8775
2004-11-19 00:00:00,-17.505
2004-11-22 00:00:00,-15.5608
2004-11-23 00:00:00,-17.2457
2004-11-24 00:00:00,-7.3248
2004-11-26 00:00:00,-8.6676
2004-11-29 00:00:00,-6.4461
2004-11-30 00:00:00,-14.3754
2004-12-01 00:00:00,-10.154
2004-12-02 00:00:00,-24.8716
2004-12-03 00:00:00,-39.3041
2004-12-06 00:00:00,-23.4095
2004-12-07 00:00:00,-41.26
2004-12-08 00:00:00,-40.166
2004-12-09 00:00:00,-36.3518
2004-12-10 00:00:00,-28.7948
2004-12-13 00:00:00,-30.3583
2004-12-14 00:00:00,-27.8827
2004-12-15 00:00:00,-28.0782
2004-12-16 00:00:00,-19.4634
2004-12-17 00:00:00,-30.3915
2004-12-20 00:00:00,-58.6975
2004-12-21 00:00:00,-69.0141
2004-12-22 00:00:00,-72.5686
2004-12-23 00:00:00,-69.7616
2004-12-27 00:00:00,-80.4266
2004-12-28 00:00:00,-64.1168
2004-12-29 00:00:00,-55.2756
2004-12-30 00:00:00,-45.7627
2004-12-31 00:00:00,-52.5424
2005-01-03 00:00:00,-71.3559
2005-01-04 00:00:00,-60.339
2005-01-05 00:00:00,-50.8475
2005-01-06 00:00:00,-50.0
2005-01-07 00:00:00,-4.7323
2005-01-10 00:00:00,-19.1209
2005-01-11 00:00:00,-67.4725
2005-01-12 00:00:00,-57.5824
2005-01-13 00:00:00,-36.0374
2005-01-14 00:00:00,-32.9173
2005-01-18 00:00:00,-29.4072
2005-01-19 00:00:00,-35.4134
2005-01-20 00:00:00,-32.0129
2005-01-21 00:00:00,-31.7704
2005-01-24 00:00:00,-29.5877
2005-01-25 00:00:00,-19.1593
2005-01-26 00:00:00,-18.3587
2005-01-27 00:00:00,-15.0592
2005-01-28 00:00:00,-3.7225
2005-01-31 00:00:00,-6.4748
2005-02-01 00:00:00,-2.4129
2005-02-02 00:00:00,-1.6857
2005-02-03 00:00:00,-12.643
2005-02-04 00:00:00,-6.4419
2005-02-07 00:00:00,-5.8399
2005-02-08 00:00:00,-2.6549
2005-02-09 00:00:00,-17.389
2005-02-10 00:00:00,-28.3594
2005-02-11 00:00:00,-6.0938
2005-02-14 00:00:00,-1.027
2005-02-15 00:00:00,-3.4166
2005-02-16 00:00:00,-0.3377
2005-02-17 00:00:00,-14.7031
2005-02-18 00:00:00,-20.0197
2005-02-22 00:00:00,-28.0341
2005-02-23 00:00:00,-13.4791
2005-02-24 00:00:00,-10.0879
2005-02-25 00:00:00,-10.2495
2005-02-28 00:00:00,-98.0818
2005-03-01 00:00:00,-98.8491
2005-03-02 00:00:00,-99.6569
2005-03-03 00:00:00,-98.8522
2005-03-04 00:00:00,-96.7982
2005-03-07 00:00:00,-96.919
2005-03-08 00:00:00,-99.1532
2005-03-09 00:00:00,-99.001
2005-03-10 00:00:00,-98.0788
2005-03-11 00:00:00,-97.2334
2005-03-14 00:00:00,-97.1374
2005-03-15 00:00:00,-95.9078
2005-03-16 00:00:00,-95.4851
2005-03-17 00:00:00,-93.4294
2005-03-18 00:00:00,-91.9146
2005-03-21 00:00:00,-90.4659
2005-03-22 00:00:00,-92.1691
2005-03-23 00:00:00,-92.7173
2005-03-24 00:00:00,-92.8152
2005-03-28 00:00:00,-41.3629
2005-03-29 00:00:00,-53.5032
2005-03-30 00:00:00,-34.4884
2005-03-31 00:00:00,-49.1039
2005-04-01 00:00:00,-59.9222
2005-04-04 00:00:00,-56.0311
2005-04-05 00:00:00,-40.4669
2005-04-06 00:00:00,-31.9066
2005-04-07 00:00:00,-8.4189
2005-04-08 00:00:00,-14.4016
2005-04-11 00:00:00,-51.3185
2005-04-12 00:00:00,-41.7249
2005-04-13 00:00:00,-79.4872
2005-04-14 00:00:00,-94.4809
2005-04-15 00:00:00,-99.2366
2005-04-18 00:00:00,-84.4976
2005-04-19 00:00:00,-70.4306
2005-04-20 00:00:00,-85.5502
2005-04-21 00:00:00,-69.9522
2005-04-22 00:00:00,-85.6459
2005-04-25 00:00:00,-71.4833
2005-04-26 00:00:00,-79.0431
2005-04-27 00:00:00,-81.3397
2005-04-28 00:00:00,-85.2632
2005-04-29 00:00:00,-80.2871
2005-05-02 00:00:00,-76.7464
2005-05-03 00:00:00,-78.8517
2005-05-04 00:00:00,-69.8565
2005-05-05 00:00:00,-74.3541
2005-05-06 00:00:00,-68.3902
2005-05-09 00:00:00,-67.6823
2005-05-10 00:00:00,-73.0812
2005-05-11 00:00:00,-63.6099
2005-05-12 00:00:00,-77.9698
2005-05-13 00:00:00,-64.1469
2005-05-16 00:00:00,-47.3002
2005-05-17 00:00:00,-51.4039
2005-05-18 00:00:00,-38.6517
2005-05-19 00:00:00,-2.8446
2005-05-20 00:00:00,-2.8446
2005-05-23 00:00:00,-2.0619
2005-05-24 00:00:00,-4.2151
2005-05-25 00:00:00,-3.0523
2005-05-26 00:00:00,-2.5543
2005-05-27 00:00:00,-4.8531
2005-05-31 00:00:00,-15.0792
2005-06-01 00:00:00,-8.1737
2005-06-02 00:00:00,-11.4943
2005-06-03 00:00:00,-34.4828
2005-06-06 00:00:00,-38.5696
2005-06-07 00:00:00,-56.1941
2005-06-08 00:00:00,-51.341
2005-06-09 00:00:00,-47.4063
2005-06-10 00:00:00,-74.6725
2005-06-13 00:00:00,-78.6271
2005-06-14 00:00:00,-77.1875
2005-06-15 00:00:00,-64.0336
2005-06-16 00:00:00,-54.6125
2005-06-17 00:00:00,-48.524
2005-06-20 00:00:00,-61.4391
2005-06-21 00:00:00,-56.8266
2005-06-22 00:00:00,-44.0959
2005-06-23 00:00:00,-37.8229
2005-06-24 00:00:00,-57.4953
2005-06-27 00:00:00,-69.8473
2005-06-28 00:00:00,-65.8397
2005-06-29 00:00:00,-82.2917
2005-06-30 00:00:00,-69.7183
2005-07-01 00:00:00,-76.9953
2005-07-05 00:00:00,-42.2535
2005-07-06 00:00:00,-56.1033
2005-07-07 00:00:00,-50.4695
2005-07-08 00:00:00,-35.9155
2005-07-11 00:00:00,-41.6873
2005-07-12 00:00:00,-38.2134
2005-07-13 00:00:00,-39.071
2005-07-14 00:00:00,-21.3922
2005-07-15 00:00:00,-7.8098
2005-07-18 00:00:00,-10.2007
2005-07-19 00:00:00,-0.5626
2005-07-20 00:00:00,-2.2135
2005-07-21 00:00:00,-9.4697
2005-07-22 00:00:00,-0.5051
2005-07-25 00:00:00,-5.7598
2005-07-26 00:00:00,-7.9657
2005-07-27 00:00:00,-3.5539
2005-07-28 00:00:00,-6.0075
2005-07-29 00:00:00,-21.3844
2005-08-01 00:00:00,-20.6853
2005-08-02 00:00:00,-15.6992
2005-08-03 00:00:00,-15.3034
2005-08-04 00:00:00,-24.1679
2005-08-05 00:00:00,-21.0606
2005-08-08 00:00:00,-26.6975
2005-08-09 00:00:00,-8.642
2005-08-10 00:00:00,-24.2788
2005-08-11 00:00:00,-9.9237
2005-08-12 00:00:00,-2.3301
2005-08-15 00:00:00,-8.9532
2005-08-16 00:00:00,-32.9635
2005-08-17 00:00:00,-18.7005
2005-08-18 00:00:00,-32.1712
2005-08-19 00:00:00,-39.6197
2005-08-22 00:00:00,-38.9857
2005-08-23 00:00:00,-41.046
2005-08-24 00:00:00,-40.5705
2005-08-25 00:00:00,-35.9746
2005-08-26 00:00:00,-41.046
2005-08-29 00:00:00,-39.4612
2005-08-30 00:00:00,-27.8922
2005-08-31 00:00:00,-22.8209
2005-09-01 00:00:00,-32.8051
2005-09-02 00:00:00,-36.8881
2005-09-06 00:00:00,-1.34
2005-09-07 00:00:00,-11.7073
2005-09-08 00:00:00,-4.9491
2005-09-09 00:00:00,-0.5006
2005-09-12 00:00:00,-3.6107
2005-09-13 00:00:00,-12.7159
2005-09-14 00:00:00,-31.7111
2005-09-15 00:00:00,-27.6295
2005-09-16 00:00:00,-6.5934
2005-09-19 00:00:00,-3.2765
2005-09-20 00:00:00,-7.2515
2005-09-21 00:00:00,-19.883
2005-09-22 00:00:00,-22.3392
2005-09-23 00:00:00,-7.1345
2005-09-26 00:00:00,-7.7419
2005-09-27 00:00:00,-12.963
2005-09-28 00:00:00,-41.0862
2005-09-29 00:00:00,-26.2102
2005-09-30 00:00:00,-11.2559
2005-10-03 00:00:00,-1.4981
2005-10-04 00:00:00,-21.5343
2005-10-05 00:00:00,-41.3833
2005-10-06 00:00:00,-60.6312
2005-10-07 00:00:00,-67.2757
2005-10-10 00:00:00,-82.7243
2005-10-11 00:00:00,-62.4585
2005-10-12 00:00:00,-81.5508
2005-10-13 00:00:00,-21.5241
2005-10-14 00:00:00,-18.0481
2005-10-17 00:00:00,-25.5348
2005-10-18 00:00:00,-41.9786
2005-10-19 00:00:00,-5.4813
2005-10-20 00:00:00,-4.1715
2005-10-21 00:00:00,-14.4896
2005-10-24 00:00:00,-2.0856
2005-10-25 00:00:00,-9.6597
2005-10-26 00:00:00,-5.4696
2005-10-27 00:00:00,-22.1878
2005-10-28 00:00:00,-31.8885
2005-10-31 00:00:00,-3.8576
2005-11-01 00:00:00,-6.2317
2005-11-02 00:00:00,-0.4122
2005-11-03 00:00:00,-3.2533
2005-11-04 00:00:00,-8.0969
2005-11-07 00:00:00,-14.4637
2005-11-08 00:00:00,-16.7474
2005-11-09 00:00:00,-16.9349
2005-11-10 00:00:00,-10.261
2005-11-11 00:00:00,-7.0207
2005-11-14 00:00:00,-7.8308
2005-11-15 00:00:00,-6.7397
2005-11-16 00:00:00,-1.0101
2005-11-17 00:00:00,-11.614
2005-11-18 00:00:00,-11.2724
2005-11-21 00:00:00,-7.8565
2005-11-22 00:00:00,-1.9063
2005-11-23 00:00:00,-6.2998
2005-11-25 00:00:00,-1.3012
2005-11-28 00:00:00,-8.6397
2005-11-29 00:00:00,-20.9155
2005-11-30 00:00:00,-24.1277
2005-12-01 00:00:00,-1.0212
2005-12-02 00:00:00,-0.8012
2005-12-05 00:00:00,-6.7007
2005-12-06 00:00:00,-4.9305
2005-12-07 00:00:00,-5.5626
2005-12-08 00:00:00,-4.7408
2005-12-09 00:00:00,-3.5884
2005-12-12 00:00:00,-3.0471
2005-12-13 00:00:00,-3.4286
2005-12-14 00:00:00,-27.8901
2005-12-15 00:00:00,-27.9387
2005-12-16 00:00:00,-37.0528
2005-12-19 00:00:00,-34.753
2005-12-20 00:00:00,-30.6216
2005-12-21 00:00:00,-22.3489
2005-12-22 00:00:00,-17.7559
2005-12-23 00:00:00,-26.0173
2005-12-27 00:00:00,-15.1665
2005-12-28 00:00:00,-23.8035
2005-12-29 00:00:00,-60.3008
2005-12-30 00:00:00,-68.7861
2006-01-03 00:00:00,-13.6802
2006-01-04 00:00:00,-17.6883
2006-01-05 00:00:00,-28.021
2006-01-06 00:00:00,-6.2208
2006-01-09 00:00:00,-16.5945
2006-01-10 00:00:00,-8.864
2006-01-11 00:00:00,-6.1941
2006-01-12 00:00:00,-13.075
2006-01-13 00:00:00,-5.0442
2006-01-17 00:00:00,-10.5224
