date,TRIMA
2003-04-07 00:00:00,14.6133
2003-04-08 00:00:00,14.5859
2003-04-09 00:00:00,14.5536
2003-04-10 00:00:00,14.5185
2003-04-11 00:00:00,14.4731
2003-04-14 00:00:00,14.4245
2003-04-15 00:00:00,14.3767
2003-04-16 00:00:00,14.3243
2003-04-17 00:00:00,14.2628
2003-04-21 00:00:00,14.1939
2003-04-22 00:00:00,14.1215
2003-04-23 00:00:00,14.04
2003-04-24 00:00:00,13.9526
2003-04-25 00:00:00,13.858
2003-04-28 00:00:00,13.7705
2003-04-29 00:00:00,13.6997
2003-04-30 00:00:00,13.6416
2003-05-01 00:00:00,13.6007
2003-05-02 00:00:00,13.5843
2003-05-05 00:00:00,13.6068
2003-05-06 00:00:00,13.6772
2003-05-07 00:00:00,13.7935
2003-05-08 00:00:00,13.9591
2003-05-09 00:00:00,14.1765
2003-05-12 00:00:00,14.446
2003-05-13 00:00:00,14.7514
2003-05-14 00:00:00,15.0917
2003-05-15 00:00:00,15.4643
2003-05-16 00:00:00,15.8662
2003-05-19 00:00:00,16.2743
2003-05-20 00:00:00,16.6582
2003-05-21 00:00:00,17.0076
2003-05-22 00:00:00,17.3223
2003-05-23 00:00:00,17.5956
2003-05-27 00:00:00,17.8269
2003-05-28 00:00:00,18.0119
2003-05-29 00:00:00,18.1509
2003-05-30 00:00:00,18.2435
2003-06-02 00:00:00,18.284
2003-06-03 00:00:00,18.2778
2003-06-04 00:00:00,18.2516
2003-06-05 00:00:00,18.2209
2003-06-06 00:00:00,18.1785
2003-06-09 00:00:00,18.1199
2003-06-10 00:00:00,18.0457
2003-06-11 00:00:00,17.9611
2003-06-12 00:00:00,17.877
2003-06-13 00:00:00,17.7922
2003-06-16 00:00:00,17.7219
2003-06-17 00:00:00,17.6719
2003-06-18 00:00:00,17.6429
2003-06-19 00:00:00,17.6293
2003-06-20 00:00:00,17.6362
2003-06-23 00:00:00,17.6736
2003-06-24 00:00:00,17.7395
2003-06-25 00:00:00,17.8358
2003-06-26 00:00:00,17.9535
2003-06-27 00:00:00,18.086
2003-06-30 00:00:00,18.2305
2003-07-01 00:00:00,18.3758
2003-07-02 00:00:00,18.5145
2003-07-03 00:00:00,18.6392
2003-07-07 00:00:00,18.7564
2003-07-08 00:00:00,18.8671
2003-07-09 00:00:00,18.9673
2003-07-10 00:00:00,19.0574
2003-07-11 00:00:00,19.1376
2003-07-14 00:00:00,19.2147
2003-07-15 00:00:00,19.2849
2003-07-16 00:00:00,19.355
2003-07-17 00:00:00,19.4317
2003-07-18 00:00:00,19.5228
2003-07-21 00:00:00,19.6207
2003-07-22 00:00:00,19.7162
2003-07-23 00:00:00,19.8076
2003-07-24 00:00:00,19.8974
2003-07-25 00:00:00,19.9981
2003-07-28 00:00:00,20.1037
2003-07-29 00:00:00,20.2087
2003-07-30 00:00:00,20.3124
2003-07-31 00:00:00,20.4106
2003-08-01 00:00:00,20.4929
2003-08-04 00:00:00,20.5649
2003-08-05 00:00:00,20.6264
2003-08-06 00:00:00,20.6737
2003-08-07 00:00:00,20.7075
2003-08-08 00:00:00,20.7156
2003-08-11 00:00:00,20.6962
2003-08-12 00:00:00,20.6577
2003-08-13 00:00:00,20.6082
2003-08-14 00:00:00,20.5448
2003-08-15 00:00:00,20.4705
2003-08-18 00:00:00,20.3895
2003-08-19 00:00:00,20.3025
2003-08-20 00:00:00,20.2319
2003-08-21 00:00:00,20.1877
2003-08-22 00:00:00,20.1601
2003-08-25 00:00:00,20.1606
2003-08-26 00:00:00,20.1855
2003-08-27 00:00:00,20.2315
2003-08-28 00:00:00,20.2986
2003-08-29 00:00:00,20.4022
2003-09-02 00:00:00,20.5378
2003-09-03 00:00:00,20.7053
2003-09-04 00:00:00,20.8898
2003-09-05 00:00:00,21.0693
2003-09-08 00:00:00,21.2497
2003-09-09 00:00:00,21.4326
2003-09-10 00:00:00,21.6149
2003-09-11 00:00:00,21.7947
2003-09-12 00:00:00,21.971
2003-09-15 00:00:00,22.1235
2003-09-16 00:00:00,22.2451
2003-09-17 00:00:00,22.3364
2003-09-18 00:00:00,22.4042
2003-09-19 00:00:00,22.4562
2003-09-22 00:00:00,22.4947
2003-09-23 00:00:00,22.5169
2003-09-24 00:00:00,22.5175
2003-09-25 00:00:00,22.4885
2003-09-26 00:00:00,22.4278
2003-09-29 00:00:00,22.3505
2003-09-30 00:00:00,22.262
2003-10-01 00:00:00,22.1658
2003-10-02 00:00:00,22.0562
2003-10-03 00:00:00,21.938
2003-10-06 00:00:00,21.821
2003-10-07 00:00:00,21.7172
2003-10-08 00:00:00,21.6286
2003-10-09 00:00:00,21.5754
2003-10-10 00:00:00,21.5686
2003-10-13 00:00:00,21.6115
2003-10-14 00:00:00,21.6975
2003-10-15 00:00:00,21.8351
2003-10-16 00:00:00,22.0091
2003-10-17 00:00:00,22.2137
2003-10-20 00:00:00,22.4349
2003-10-21 00:00:00,22.6538
2003-10-22 00:00:00,22.8628
2003-10-23 00:00:00,23.0518
2003-10-24 00:00:00,23.2035
2003-10-27 00:00:00,23.3122
2003-10-28 00:00:00,23.3855
2003-10-29 00:00:00,23.4138
2003-10-30 00:00:00,23.404
2003-10-31 00:00:00,23.3711
2003-11-03 00:00:00,23.3279
2003-11-04 00:00:00,23.2738
2003-11-05 00:00:00,23.2225
2003-11-06 00:00:00,23.1752
2003-11-07 00:00:00,23.1311
2003-11-10 00:00:00,23.0905
2003-11-11 00:00:00,23.0459
2003-11-12 00:00:00,22.9965
2003-11-13 00:00:00,22.9514
2003-11-14 00:00:00,22.8946
2003-11-17 00:00:00,22.8183
2003-11-18 00:00:00,22.7198
2003-11-19 00:00:00,22.6001
2003-11-20 00:00:00,22.453
2003-11-21 00:00:00,22.2845
2003-11-24 00:00:00,22.11
2003-11-25 00:00:00,21.9342
2003-11-26 00:00:00,21.7635
2003-11-28 00:00:00,21.5914
2003-12-01 00:00:00,21.4278
2003-12-02 00:00:00,21.2808
2003-12-03 00:00:00,21.1579
2003-12-04 00:00:00,21.0643
2003-12-05 00:00:00,20.9987
2003-12-08 00:00:00,20.9651
2003-12-09 00:00:00,20.9454
2003-12-10 00:00:00,20.9297
2003-12-11 00:00:00,20.9263
2003-12-12 00:00:00,20.9373
2003-12-15 00:00:00,20.9481
2003-12-16 00:00:00,20.9437
2003-12-17 00:00:00,20.9251
2003-12-18 00:00:00,20.8908
2003-12-19 00:00:00,20.8394
2003-12-22 00:00:00,20.7727
2003-12-23 00:00:00,20.6933
2003-12-24 00:00:00,20.6205
2003-12-26 00:00:00,20.5465
2003-12-29 00:00:00,20.4704
2003-12-30 00:00:00,20.4045
2003-12-31 00:00:00,20.3641
2004-01-02 00:00:00,20.3493
2004-01-05 00:00:00,20.3643
2004-01-06 00:00:00,20.4111
2004-01-07 00:00:00,20.4933
2004-01-08 00:00:00,20.6186
2004-01-09 00:00:00,20.7734
2004-01-12 00:00:00,20.9546
2004-01-13 00:00:00,21.1668
2004-01-14 00:00:00,21.4032
2004-01-15 00:00:00,21.6429
2004-01-16 00:00:00,21.8844
2004-01-20 00:00:00,22.1182
2004-01-21 00:00:00,22.3374
2004-01-22 00:00:00,22.5311
2004-01-23 00:00:00,22.6926
2004-01-26 00:00:00,22.822
2004-01-27 00:00:00,22.9218
2004-01-28 00:00:00,22.9803
2004-01-29 00:00:00,22.9979
2004-01-30 00:00:00,22.9864
2004-02-02 00:00:00,22.9577
2004-02-03 00:00:00,22.9117
2004-02-04 00:00:00,22.8532
2004-02-05 00:00:00,22.7921
2004-02-06 00:00:00,22.7361
2004-02-09 00:00:00,22.6842
2004-02-10 00:00:00,22.6315
2004-02-11 00:00:00,22.5964
2004-02-12 00:00:00,22.5853
2004-02-13 00:00:00,22.5921
2004-02-17 00:00:00,22.6092
2004-02-18 00:00:00,22.639
2004-02-19 00:00:00,22.6792
2004-02-20 00:00:00,22.7268
2004-02-23 00:00:00,22.7674
2004-02-24 00:00:00,22.8038
2004-02-25 00:00:00,22.8418
2004-02-26 00:00:00,22.8738
2004-02-27 00:00:00,22.8958
2004-03-01 00:00:00,22.9176
2004-03-02 00:00:00,22.9412
2004-03-03 00:00:00,22.9633
2004-03-04 00:00:00,23.0006
2004-03-05 00:00:00,23.0713
2004-03-08 00:00:00,23.1768
2004-03-09 00:00:00,23.3301
2004-03-10 00:00:00,23.5305
2004-03-11 00:00:00,23.7697
2004-03-12 00:00:00,24.049
2004-03-15 00:00:00,24.3486
2004-03-16 00:00:00,24.6573
2004-03-17 00:00:00,24.9806
2004-03-18 00:00:00,25.3026
2004-03-19 00:00:00,25.5922
2004-03-22 00:00:00,25.841
2004-03-23 00:00:00,26.0387
2004-03-24 00:00:00,26.1735
2004-03-25 00:00:00,26.2615
2004-03-26 00:00:00,26.3075
2004-03-29 00:00:00,26.3335
2004-03-30 00:00:00,26.3566
2004-03-31 00:00:00,26.3692
2004-04-01 00:00:00,26.3742
2004-04-02 00:00:00,26.3895
2004-04-05 00:00:00,26.4351
2004-04-06 00:00:00,26.5051
2004-04-07 00:00:00,26.608
2004-04-08 00:00:00,26.7367
2004-04-12 00:00:00,26.8771
2004-04-13 00:00:00,27.0133
2004-04-14 00:00:00,27.1245
2004-04-15 00:00:00,27.2373
2004-04-16 00:00:00,27.3611
2004-04-19 00:00:00,27.4795
2004-04-20 00:00:00,27.5777
2004-04-21 00:00:00,27.6526
2004-04-22 00:00:00,27.7087
2004-04-23 00:00:00,27.7499
2004-04-26 00:00:00,27.7768
2004-04-27 00:00:00,27.7947
2004-04-28 00:00:00,27.8198
2004-04-29 00:00:00,27.8335
2004-04-30 00:00:00,27.7958
2004-05-03 00:00:00,27.7185
2004-05-04 00:00:00,27.6191
2004-05-05 00:00:00,27.5152
2004-05-06 00:00:00,27.4013
2004-05-07 00:00:00,27.2737
2004-05-10 00:00:00,27.1369
2004-05-11 00:00:00,27.0102
2004-05-12 00:00:00,26.8911
2004-05-13 00:00:00,26.7775
2004-05-14 00:00:00,26.6986
2004-05-17 00:00:00,26.6558
2004-05-18 00:00:00,26.6421
2004-05-19 00:00:00,26.6412
2004-05-20 00:00:00,26.6513
2004-05-21 00:00:00,26.6763
2004-05-24 00:00:00,26.7203
2004-05-25 00:00:00,26.7835
2004-05-26 00:00:00,26.856
2004-05-27 00:00:00,26.9296
2004-05-28 00:00:00,27.0085
2004-06-01 00:00:00,27.0887
2004-06-02 00:00:00,27.1806
2004-06-03 00:00:00,27.2817
2004-06-04 00:00:00,27.4033
2004-06-07 00:00:00,27.5482
2004-06-08 00:00:00,27.7165
2004-06-09 00:00:00,27.8914
2004-06-10 00:00:00,28.075
2004-06-14 00:00:00,28.2654
2004-06-15 00:00:00,28.4707
2004-06-16 00:00:00,28.7095
2004-06-17 00:00:00,28.9708
2004-06-18 00:00:00,29.2562
2004-06-21 00:00:00,29.5563
2004-06-22 00:00:00,29.8665
2004-06-23 00:00:00,30.1827
2004-06-24 00:00:00,30.4986
2004-06-25 00:00:00,30.8252
2004-06-28 00:00:00,31.153
2004-06-29 00:00:00,31.4795
2004-06-30 00:00:00,31.7804
2004-07-01 00:00:00,32.034
2004-07-02 00:00:00,32.2356
2004-07-06 00:00:00,32.3837
2004-07-07 00:00:00,32.4758
2004-07-08 00:00:00,32.5065
2004-07-09 00:00:00,32.4782
2004-07-12 00:00:00,32.3813
2004-07-13 00:00:00,32.2277
2004-07-14 00:00:00,32.0261
2004-07-15 00:00:00,31.8115
2004-07-16 00:00:00,31.5979
2004-07-19 00:00:00,31.397
2004-07-20 00:00:00,31.2241
2004-07-21 00:00:00,31.0749
2004-07-22 00:00:00,30.9635
2004-07-23 00:00:00,30.8905
2004-07-26 00:00:00,30.8654
2004-07-27 00:00:00,30.9109
2004-07-28 00:00:00,31.0106
2004-07-29 00:00:00,31.1343
2004-07-30 00:00:00,31.2556
2004-08-02 00:00:00,31.3744
2004-08-03 00:00:00,31.4767
2004-08-04 00:00:00,31.5693
2004-08-05 00:00:00,31.648
2004-08-06 00:00:00,31.7044
2004-08-09 00:00:00,31.7459
2004-08-10 00:00:00,31.7599
2004-08-11 00:00:00,31.7333
2004-08-12 00:00:00,31.6615
2004-08-13 00:00:00,31.5788
2004-08-16 00:00:00,31.4875
2004-08-17 00:00:00,31.396
2004-08-18 00:00:00,31.3123
2004-08-19 00:00:00,31.2208
2004-08-20 00:00:00,31.1413
2004-08-23 00:00:00,31.0772
2004-08-24 00:00:00,31.0257
2004-08-25 00:00:00,31.0011
2004-08-26 00:00:00,31.0269
2004-08-27 00:00:00,31.1053
2004-08-30 00:00:00,31.2276
2004-08-31 00:00:00,31.3902
2004-09-01 00:00:00,31.594
2004-09-02 00:00:00,31.8433
2004-09-03 00:00:00,32.139
2004-09-07 00:00:00,32.468
2004-09-08 00:00:00,32.8299
2004-09-09 00:00:00,33.212
2004-09-10 00:00:00,33.5865
2004-09-13 00:00:00,33.9334
2004-09-14 00:00:00,34.2607
2004-09-15 00:00:00,34.5642
2004-09-16 00:00:00,34.8392
2004-09-17 00:00:00,35.0902
2004-09-20 00:00:00,35.3187
2004-09-21 00:00:00,35.5275
2004-09-22 00:00:00,35.6988
2004-09-23 00:00:00,35.8445
2004-09-24 00:00:00,35.9789
2004-09-27 00:00:00,36.12
2004-09-28 00:00:00,36.273
2004-09-29 00:00:00,36.4452
2004-09-30 00:00:00,36.6327
2004-10-01 00:00:00,36.8297
2004-10-04 00:00:00,37.0231
2004-10-05 00:00:00,37.2063
2004-10-06 00:00:00,37.4028
2004-10-07 00:00:00,37.6155
2004-10-08 00:00:00,37.8301
2004-10-11 00:00:00,38.0414
2004-10-12 00:00:00,38.2373
2004-10-13 00:00:00,38.4197
2004-10-14 00:00:00,38.6272
2004-10-15 00:00:00,38.8749
2004-10-18 00:00:00,39.1902
2004-10-19 00:00:00,39.5688
2004-10-20 00:00:00,39.9972
2004-10-21 00:00:00,40.4674
2004-10-22 00:00:00,40.9921
2004-10-25 00:00:00,41.5822
2004-10-26 00:00:00,42.2506
2004-10-27 00:00:00,43.0127
2004-10-28 00:00:00,43.8306
2004-10-29 00:00:00,44.6546
2004-11-01 00:00:00,45.4593
2004-11-02 00:00:00,46.2377
2004-11-03 00:00:00,47.0143
2004-11-04 00:00:00,47.7879
2004-11-05 00:00:00,48.5524
2004-11-08 00:00:00,49.303
2004-11-09 00:00:00,50.0275
2004-11-10 00:00:00,50.7044
2004-11-11 00:00:00,51.3136
2004-11-12 00:00:00,51.8855
2004-11-15 00:00:00,52.4201
2004-11-16 00:00:00,52.925
2004-11-17 00:00:00,53.3708
2004-11-18 00:00:00,53.754
2004-11-19 00:00:00,54.082
2004-11-22 00:00:00,54.407
2004-11-23 00:00:00,54.7355
2004-11-24 00:00:00,55.0932
2004-11-26 00:00:00,55.4946
2004-11-29 00:00:00,55.9854
2004-11-30 00:00:00,56.5554
2004-12-01 00:00:00,57.2168
2004-12-02 00:00:00,57.959
2004-12-03 00:00:00,58.7711
2004-12-06 00:00:00,59.6711
2004-12-07 00:00:00,60.5811
2004-12-08 00:00:00,61.446
2004-12-09 00:00:00,62.2446
2004-12-10 00:00:00,62.9642
2004-12-13 00:00:00,63.5676
2004-12-14 00:00:00,64.0374
2004-12-15 00:00:00,64.3768
2004-12-16 00:00:00,64.612
2004-12-17 00:00:00,64.7744
2004-12-20 00:00:00,64.8427
2004-12-21 00:00:00,64.8219
2004-12-22 00:00:00,64.7913
2004-12-23 00:00:00,64.7426
2004-12-27 00:00:00,64.6764
2004-12-28 00:00:00,64.5981
2004-12-29 00:00:00,64.5441
2004-12-30 00:00:00,64.502
2004-12-31 00:00:00,64.4629
2005-01-03 00:00:00,64.3958
2005-01-04 00:00:00,64.3187
2005-01-05 00:00:00,64.2768
2005-01-06 00:00:00,64.235
2005-01-07 00:00:00,64.2365
2005-01-10 00:00:00,64.2905
2005-01-11 00:00:00,64.3661
2005-01-12 00:00:00,64.4576
2005-01-13 00:00:00,64.6022
2005-01-14 00:00:00,64.8038
2005-01-18 00:00:00,65.0923
2005-01-19 00:00:00,65.4502
2005-01-20 00:00:00,65.8512
2005-01-21 00:00:00,66.2988
2005-01-24 00:00:00,66.7529
2005-01-25 00:00:00,67.1875
2005-01-26 00:00:00,67.6392
2005-01-27 00:00:00,68.1527
2005-01-28 00:00:00,68.695
2005-01-31 00:00:00,69.2527
2005-02-01 00:00:00,69.8203
2005-02-02 00:00:00,70.4095
2005-02-03 00:00:00,71.0116
2005-02-04 00:00:00,71.6355
2005-02-07 00:00:00,72.2796
2005-02-08 00:00:00,72.9905
2005-02-09 00:00:00,73.7324
2005-02-10 00:00:00,74.4563
2005-02-11 00:00:00,75.1806
2005-02-14 00:00:00,75.9373
2005-02-15 00:00:00,76.7319
2005-02-16 00:00:00,77.5595
2005-02-17 00:00:00,78.3893
2005-02-18 00:00:00,79.2247
2005-02-22 00:00:00,80.042
2005-02-23 00:00:00,80.8515
2005-02-24 00:00:00,81.6733
2005-02-25 00:00:00,82.5326
2005-02-28 00:00:00,83.0095
2005-03-01 00:00:00,83.0559
2005-03-02 00:00:00,82.6294
2005-03-03 00:00:00,81.6645
2005-03-04 00:00:00,80.195
2005-03-07 00:00:00,78.2341
2005-03-08 00:00:00,75.7939
2005-03-09 00:00:00,72.8515
2005-03-10 00:00:00,69.3962
2005-03-11 00:00:00,65.4053
2005-03-14 00:00:00,61.2764
2005-03-15 00:00:00,57.4459
2005-03-16 00:00:00,53.9535
2005-03-17 00:00:00,50.8678
2005-03-18 00:00:00,48.223
2005-03-21 00:00:00,45.9959
2005-03-22 00:00:00,44.1902
2005-03-23 00:00:00,42.8206
2005-03-24 00:00:00,41.9196
2005-03-28 00:00:00,41.4855
2005-03-29 00:00:00,41.5073
2005-03-30 00:00:00,41.5871
2005-03-31 00:00:00,41.7035
2005-04-01 00:00:00,41.8344
2005-04-04 00:00:00,41.944
2005-04-05 00:00:00,42.0358
2005-04-06 00:00:00,42.1145
2005-04-07 00:00:00,42.1814
2005-04-08 00:00:00,42.2305
2005-04-11 00:00:00,42.2497
2005-04-12 00:00:00,42.2567
2005-04-13 00:00:00,42.2347
2005-04-14 00:00:00,42.1559
2005-04-15 00:00:00,42.0223
2005-04-18 00:00:00,41.8513
2005-04-19 00:00:00,41.6536
2005-04-20 00:00:00,41.4105
2005-04-21 00:00:00,41.1135
2005-04-22 00:00:00,40.7324
2005-04-25 00:00:00,40.2951
2005-04-26 00:00:00,39.8045
2005-04-27 00:00:00,39.2595
2005-04-28 00:00:00,38.7147
2005-04-29 00:00:00,38.2165
2005-05-02 00:00:00,37.7761
2005-05-03 00:00:00,37.3774
2005-05-04 00:00:00,37.0372
2005-05-05 00:00:00,36.7548
2005-05-06 00:00:00,36.5466
2005-05-09 00:00:00,36.4133
2005-05-10 00:00:00,36.3269
2005-05-11 00:00:00,36.2963
2005-05-12 00:00:00,36.2991
2005-05-13 00:00:00,36.3058
2005-05-16 00:00:00,36.2981
2005-05-17 00:00:00,36.2753
2005-05-18 00:00:00,36.2485
2005-05-19 00:00:00,36.2148
2005-05-20 00:00:00,36.1881
2005-05-23 00:00:00,36.1709
2005-05-24 00:00:00,36.1836
2005-05-25 00:00:00,36.2322
2005-05-26 00:00:00,36.3439
2005-05-27 00:00:00,36.5211
2005-05-31 00:00:00,36.7483
2005-06-01 00:00:00,37.0284
2005-06-02 00:00:00,37.3543
2005-06-03 00:00:00,37.6985
2005-06-06 00:00:00,38.0381
2005-06-07 00:00:00,38.3457
2005-06-08 00:00:00,38.6026
2005-06-09 00:00:00,38.8103
2005-06-10 00:00:00,38.9353
2005-06-13 00:00:00,38.9578
2005-06-14 00:00:00,38.8936
2005-06-15 00:00:00,38.7622
2005-06-16 00:00:00,38.5672
2005-06-17 00:00:00,38.3347
2005-06-20 00:00:00,38.0931
2005-06-21 00:00:00,37.8601
2005-06-22 00:00:00,37.6712
2005-06-23 00:00:00,37.5188
2005-06-24 00:00:00,37.4035
2005-06-27 00:00:00,37.344
2005-06-28 00:00:00,37.3387
2005-06-29 00:00:00,37.3607
2005-06-30 00:00:00,37.4009
2005-07-01 00:00:00,37.4434
2005-07-05 00:00:00,37.4885
2005-07-06 00:00:00,37.5323
2005-07-07 00:00:00,37.5556
2005-07-08 00:00:00,37.5584
2005-07-11 00:00:00,37.5529
2005-07-12 00:00:00,37.5401
2005-07-13 00:00:00,37.5258
2005-07-14 00:00:00,37.5395
2005-07-15 00:00:00,37.6031
2005-07-18 00:00:00,37.7227
2005-07-19 00:00:00,37.9062
2005-07-20 00:00:00,38.143
2005-07-21 00:00:00,38.4355
2005-07-22 00:00:00,38.7887
2005-07-25 00:00:00,39.1996
2005-07-26 00:00:00,39.6565
2005-07-27 00:00:00,40.1542
2005-07-28 00:00:00,40.6702
2005-07-29 00:00:00,41.1564
2005-08-01 00:00:00,41.6109
2005-08-02 00:00:00,42.0201
2005-08-03 00:00:00,42.3782
2005-08-04 00:00:00,42.6743
2005-08-05 00:00:00,42.9097
2005-08-08 00:00:00,43.0824
2005-08-09 00:00:00,43.2048
2005-08-10 00:00:00,43.2727
2005-08-11 00:00:00,43.2912
2005-08-12 00:00:00,43.3133
2005-08-15 00:00:00,43.3702
2005-08-16 00:00:00,43.4435
2005-08-17 00:00:00,43.5525
2005-08-18 00:00:00,43.6978
2005-08-19 00:00:00,43.8743
2005-08-22 00:00:00,44.0892
2005-08-23 00:00:00,44.3321
2005-08-24 00:00:00,44.595
2005-08-25 00:00:00,44.8822
2005-08-26 00:00:00,45.1643
2005-08-29 00:00:00,45.3983
2005-08-30 00:00:00,45.5904
2005-08-31 00:00:00,45.7523
2005-09-01 00:00:00,45.8781
2005-09-02 00:00:00,45.9748
2005-09-06 00:00:00,46.0724
2005-09-07 00:00:00,46.1674
2005-09-08 00:00:00,46.2814
2005-09-09 00:00:00,46.4214
2005-09-12 00:00:00,46.5941
2005-09-13 00:00:00,46.8154
2005-09-14 00:00:00,47.081
2005-09-15 00:00:00,47.3708
2005-09-16 00:00:00,47.708
2005-09-19 00:00:00,48.1039
2005-09-20 00:00:00,48.5362
2005-09-21 00:00:00,48.973
2005-09-22 00:00:00,49.4024
2005-09-23 00:00:00,49.8125
2005-09-26 00:00:00,50.197
2005-09-27 00:00:00,50.5539
2005-09-28 00:00:00,50.8789
2005-09-29 00:00:00,51.1987
2005-09-30 00:00:00,51.5133
2005-10-03 00:00:00,51.7992
2005-10-04 00:00:00,52.0318
2005-10-05 00:00:00,52.2306
2005-10-06 00:00:00,52.3965
2005-10-07 00:00:00,52.5257
2005-10-10 00:00:00,52.6063
2005-10-11 00:00:00,52.6478
2005-10-12 00:00:00,52.6489
2005-10-13 00:00:00,52.6494
2005-10-14 00:00:00,52.6309
2005-10-17 00:00:00,52.5816
2005-10-18 00:00:00,52.5018
2005-10-19 00:00:00,52.4366
2005-10-20 00:00:00,52.4057
2005-10-21 00:00:00,52.4163
2005-10-24 00:00:00,52.5025
2005-10-25 00:00:00,52.6612
2005-10-26 00:00:00,52.9075
2005-10-27 00:00:00,53.1855
2005-10-28 00:00:00,53.4552
2005-10-31 00:00:00,53.759
2005-11-01 00:00:00,54.12
2005-11-02 00:00:00,54.5405
2005-11-03 00:00:00,54.9934
2005-11-04 00:00:00,55.4557
2005-11-07 00:00:00,55.9097
2005-11-08 00:00:00,56.3399
2005-11-09 00:00:00,56.7571
2005-11-10 00:00:00,57.156
2005-11-11 00:00:00,57.604
2005-11-14 00:00:00,58.0828
2005-11-15 00:00:00,58.5674
2005-11-16 00:00:00,59.0493
2005-11-17 00:00:00,59.5099
2005-11-18 00:00:00,59.9496
2005-11-21 00:00:00,60.3824
2005-11-22 00:00:00,60.8442
2005-11-23 00:00:00,61.335
2005-11-25 00:00:00,61.872
2005-11-28 00:00:00,62.4304
2005-11-29 00:00:00,62.9849
2005-11-30 00:00:00,63.5547
2005-12-01 00:00:00,64.1415
2005-12-02 00:00:00,64.7566
2005-12-05 00:00:00,65.4135
2005-12-06 00:00:00,66.1219
2005-12-07 00:00:00,66.8549
2005-12-08 00:00:00,67.5911
2005-12-09 00:00:00,68.309
2005-12-12 00:00:00,69.0005
2005-12-13 00:00:00,69.6807
2005-12-14 00:00:00,70.3385
2005-12-15 00:00:00,70.9512
2005-12-16 00:00:00,71.4897
2005-12-19 00:00:00,71.9504
2005-12-20 00:00:00,72.3275
2005-12-21 00:00:00,72.6179
2005-12-22 00:00:00,72.8401
2005-12-23 00:00:00,72.9901
2005-12-27 00:00:00,73.0886
2005-12-28 00:00:00,73.1265
2005-12-29 00:00:00,73.0968
2005-12-30 00:00:00,73.0263
2006-01-03 00:00:00,72.9837
2006-01-04 00:00:00,72.9875
2006-01-05 00:00:00,73.0159
2006-01-06 00:00:00,73.0875
2006-01-09 00:00:00,73.1815
2006-01-10 00:00:00,73.3445
2006-01-11 00:00:00,73.6042
2006-01-12 00:00:00,73.9676
2006-01-13 00:00:00,74.4723
2006-01-17 00:00:00,75.0987
2006-01-18 00:00:00,75.798
2006-01-19 00:00:00,76.5013
2006-01-20 00:00:00,77.1874
2006-01-23 00:00:00,77.8654
2006-01-24 00:00:00,78.5178
2006-01-25 00:00:00,79.0912
2006-01-26 00:00:00,79.4911
2006-01-27 00:00:00,79.6917
2006-01-30 00:00:00,79.6986
2006-01-31 00:00:00,79.4932
2006-02-01 00:00:00,79.1071
2006-02-02 00:00:00,78.5875
2006-02-03 00:00:00,77.9924
2006-02-06 00:00:00,77.2875
2006-02-07 00:00:00,76.4935
2006-02-08 00:00:00,75.6505
2006-02-09 00:00:00,74.801
2006-02-10 00:00:00,74.0137
2006-02-13 00:00:00,73.2444
2006-02-14 00:00:00,72.4998
2006-02-15 00:00:00,71.7825
2006-02-16 00:00:00,71.1156
2006-02-17 00:00:00,70.4975
2006-02-21 00:00:00,69.9343
2006-02-22 00:00:00,69.4991
2006-02-23 00:00:00,69.1673
2006-02-24 00:00:00,68.9437
2006-02-27 00:00:00,68.8207
2006-02-28 00:00:00,68.775
2006-03-01 00:00:00,68.836
2006-03-02 00:00:00,68.9721
2006-03-03 00:00:00,69.1386
2006-03-06 00:00:00,69.2753
2006-03-07 00:00:00,69.401
2006-03-08 00:00:00,69.459
2006-03-09 00:00:00,69.4122
2006-03-10 00:00:00,69.2634
2006-03-13 00:00:00,69.0072
2006-03-14 00:00:00,68.7069
2006-03-15 00:00:00,68.3461
2006-03-16 00:00:00,67.9239
2006-03-17 00:00:00,67.4704
2006-03-20 00:00:00,67.0292
2006-03-21 00:00:00,66.5908
2006-03-22 00:00:00,66.1414
2006-03-23 00:00:00,65.7091
2006-03-24 00:00:00,65.3185
2006-03-27 00:00:00,64.9471
2006-03-28 00:00:00,64.5456
2006-03-29 00:00:00,64.1194
2006-03-30 00:00:00,63.705
2006-03-31 00:00:00,63.3212
2006-04-03 00:00:00,62.953
2006-04-04 00:00:00,62.5925
2006-04-05 00:00:00,62.3234
2006-04-06 00:00:00,62.1912
2006-04-07 00:00:00,62.1826
2006-04-10 00:00:00,62.2867
2006-04-11 00:00:00,62.5313
2006-04-12 00:00:00,62.8939
2006-04-13 00:00:00,63.3258
2006-04-17 00:00:00,63.7909
2006-04-18 00:00:00,64.3061
2006-04-19 00:00:00,64.8742
2006-04-20 00:00:00,65.4519
2006-04-21 00:00:00,65.9411
2006-04-24 00:00:00,66.2928
2006-04-25 00:00:00,66.5324
2006-04-26 00:00:00,66.6903
2006-04-27 00:00:00,66.7878
2006-04-28 00:00:00,66.8812
2006-05-01 00:00:00,66.9843
2006-05-02 00:00:00,67.1175
2006-05-03 00:00:00,67.2681
2006-05-04 00:00:00,67.4098
2006-05-05 00:00:00,67.5918
2006-05-08 00:00:00,67.8678
2006-05-09 00:00:00,68.2247
2006-05-10 00:00:00,68.6266
2006-05-11 00:00:00,69.0161
