date,RSI
2003-04-09 00:00:00,44.7398
2003-04-10 00:00:00,47.5084
2003-04-11 00:00:00,35.3802
2003-04-14 00:00:00,40.5673
2003-04-15 00:00:00,38.9229
2003-04-16 00:00:00,37.6545
2003-04-17 00:00:00,36.6488
2003-04-21 00:00:00,36.9442
2003-04-22 00:00:00,42.1945
2003-04-23 00:00:00,43.1374
2003-04-24 00:00:00,41.7052
2003-04-25 00:00:00,40.7889
2003-04-28 00:00:00,47.65
2003-04-29 00:00:00,50.0397
2003-04-30 00:00:00,51.8891
2003-05-01 00:00:00,53.4754
2003-05-02 00:00:00,54.4908
2003-05-05 00:00:00,67.9202
2003-05-06 00:00:00,74.6818
2003-05-07 00:00:00,75.2656
2003-05-08 00:00:00,76.5913
2003-05-09 00:00:00,77.6711
2003-05-12 00:00:00,78.5728
2003-05-13 00:00:00,78.9514
2003-05-14 00:00:00,77.3815
2003-05-15 00:00:00,78.07
2003-05-16 00:00:00,78.3399
2003-05-19 00:00:00,69.3549
2003-05-20 00:00:00,65.835
2003-05-21 00:00:00,66.1846
2003-05-22 00:00:00,68.3975
2003-05-23 00:00:00,68.8379
2003-05-27 00:00:00,71.7393
2003-05-28 00:00:00,64.9219
2003-05-29 00:00:00,63.0304
2003-05-30 00:00:00,61.4597
2003-06-02 00:00:00,56.5178
2003-06-03 00:00:00,55.2093
2003-06-04 00:00:00,57.3617
2003-06-05 00:00:00,57.6571
2003-06-06 00:00:00,52.9284
2003-06-09 00:00:00,49.7715
2003-06-10 00:00:00,52.9702
2003-06-11 00:00:00,55.056
2003-06-12 00:00:00,57.4124
2003-06-13 00:00:00,54.1441
2003-06-16 00:00:00,59.9696
2003-06-17 00:00:00,59.2242
2003-06-18 00:00:00,64.6074
2003-06-19 00:00:00,64.7128
2003-06-20 00:00:00,65.0418
2003-06-23 00:00:00,63.586
2003-06-24 00:00:00,60.7245
2003-06-25 00:00:00,62.6817
2003-06-26 00:00:00,63.9032
2003-06-27 00:00:00,58.2805
2003-06-30 00:00:00,60.4396
2003-07-01 00:00:00,60.6346
2003-07-02 00:00:00,61.8229
2003-07-03 00:00:00,60.3319
2003-07-07 00:00:00,65.0251
2003-07-08 00:00:00,67.8893
2003-07-09 00:00:00,62.6892
2003-07-10 00:00:00,59.7604
2003-07-11 00:00:00,61.4132
2003-07-14 00:00:00,61.7197
2003-07-15 00:00:00,58.8651
2003-07-16 00:00:00,60.5855
2003-07-17 00:00:00,66.4387
2003-07-18 00:00:00,66.0279
2003-07-21 00:00:00,63.5169
2003-07-22 00:00:00,64.5982
2003-07-23 00:00:00,64.4923
2003-07-24 00:00:00,61.5197
2003-07-25 00:00:00,67.3475
2003-07-28 00:00:00,62.0641
2003-07-29 00:00:00,59.6462
2003-07-30 00:00:00,55.9097
2003-07-31 00:00:00,60.6299
2003-08-01 00:00:00,57.7811
2003-08-04 00:00:00,60.4629
2003-08-05 00:00:00,54.1967
2003-08-06 00:00:00,49.3336
2003-08-07 00:00:00,51.1782
2003-08-08 00:00:00,49.35
2003-08-11 00:00:00,49.481
2003-08-12 00:00:00,49.7546
2003-08-13 00:00:00,52.9718
2003-08-14 00:00:00,51.4545
2003-08-15 00:00:00,49.6029
2003-08-18 00:00:00,53.8397
2003-08-19 00:00:00,53.6889
2003-08-20 00:00:00,57.9654
2003-08-21 00:00:00,61.5906
2003-08-22 00:00:00,55.5672
2003-08-25 00:00:00,55.4246
2003-08-26 00:00:00,56.5402
2003-08-27 00:00:00,58.9856
2003-08-28 00:00:00,62.6394
2003-08-29 00:00:00,64.6029
2003-09-02 00:00:00,65.6876
2003-09-03 00:00:00,66.1427
2003-09-04 00:00:00,65.0529
2003-09-05 00:00:00,62.0915
2003-09-08 00:00:00,63.3681
2003-09-09 00:00:00,60.0845
2003-09-10 00:00:00,58.4474
2003-09-11 00:00:00,60.7016
2003-09-12 00:00:00,63.6513
2003-09-15 00:00:00,56.3177
2003-09-16 00:00:00,57.1927
2003-09-17 00:00:00,55.3262
2003-09-18 00:00:00,59.7092
2003-09-19 00:00:00,57.3704
2003-09-22 00:00:00,53.6815
2003-09-23 00:00:00,55.7767
2003-09-24 00:00:00,48.4588
2003-09-25 00:00:00,43.6278
2003-09-26 00:00:00,45.3046
2003-09-29 00:00:00,49.0475
2003-09-30 00:00:00,45.9035
2003-10-01 00:00:00,46.3405
2003-10-02 00:00:00,45.1344
2003-10-03 00:00:00,51.8502
2003-10-06 00:00:00,54.9592
2003-10-07 00:00:00,59.252
2003-10-08 00:00:00,58.2466
2003-10-09 00:00:00,59.9885
2003-10-10 00:00:00,60.9985
2003-10-13 00:00:00,63.8007
2003-10-14 00:00:00,64.5998
2003-10-15 00:00:00,65.6767
2003-10-16 00:00:00,55.3679
2003-10-17 00:00:00,52.6001
2003-10-20 00:00:00,54.8341
2003-10-21 00:00:00,54.6036
2003-10-22 00:00:00,52.1788
2003-10-23 00:00:00,53.3724
2003-10-24 00:00:00,51.0961
2003-10-27 00:00:00,51.0961
2003-10-28 00:00:00,56.9399
2003-10-29 00:00:00,56.7487
2003-10-30 00:00:00,53.0018
2003-10-31 00:00:00,51.8017
2003-11-03 00:00:00,53.2502
2003-11-04 00:00:00,51.7394
2003-11-05 00:00:00,52.4494
2003-11-06 00:00:00,52.9954
2003-11-07 00:00:00,48.922
2003-11-10 00:00:00,45.3695
2003-11-11 00:00:00,43.38
2003-11-12 00:00:00,48.5877
2003-11-13 00:00:00,49.1486
2003-11-14 00:00:00,43.7853
2003-11-17 00:00:00,42.122
2003-11-18 00:00:00,38.7421
2003-11-19 00:00:00,38.8132
2003-11-20 00:00:00,38.5994
2003-11-21 00:00:00,38.1317
2003-11-24 00:00:00,44.6028
2003-11-25 00:00:00,42.0988
2003-11-26 00:00:00,42.3885
2003-11-28 00:00:00,43.7948
2003-12-01 00:00:00,49.2819
2003-12-02 00:00:00,48.2287
2003-12-03 00:00:00,45.1797
2003-12-04 00:00:00,46.0249
2003-12-05 00:00:00,44.2304
2003-12-08 00:00:00,45.7157
2003-12-09 00:00:00,42.1692
2003-12-10 00:00:00,41.7712
2003-12-11 00:00:00,47.907
2003-12-12 00:00:00,45.9424
2003-12-15 00:00:00,41.875
2003-12-16 00:00:00,41.6058
2003-12-17 00:00:00,40.2966
2003-12-18 00:00:00,41.5864
2003-12-19 00:00:00,39.6694
2003-12-22 00:00:00,40.9339
2003-12-23 00:00:00,40.6945
2003-12-24 00:00:00,45.7083
2003-12-26 00:00:00,48.5327
2003-12-29 00:00:00,51.2048
2003-12-30 00:00:00,52.1241
2003-12-31 00:00:00,52.7725
2004-01-02 00:00:00,52.0307
2004-01-05 00:00:00,58.1535
2004-01-06 00:00:00,57.4595
2004-01-07 00:00:00,60.5561
2004-01-08 00:00:00,64.7192
2004-01-09 00:00:00,61.5235
2004-01-12 00:00:00,65.1921
2004-01-13 00:00:00,66.9635
2004-01-14 00:00:00,67.3226
2004-01-15 00:00:00,56.428
2004-01-16 00:00:00,55.5173
2004-01-20 00:00:00,55.5753
2004-01-21 00:00:00,54.674
2004-01-22 00:00:00,51.5223
2004-01-23 00:00:00,53.9896
2004-01-26 00:00:00,56.7344
2004-01-27 00:00:00,57.0937
2004-01-28 00:00:00,52.8586
2004-01-29 00:00:00,53.9056
2004-01-30 00:00:00,52.9767
2004-02-02 00:00:00,51.1221
2004-02-03 00:00:00,50.6554
2004-02-04 00:00:00,47.1094
2004-02-05 00:00:00,51.8639
2004-02-06 00:00:00,53.873
2004-02-09 00:00:00,53.5243
2004-02-10 00:00:00,55.7203
2004-02-11 00:00:00,60.8248
2004-02-12 00:00:00,60.2012
2004-02-13 00:00:00,54.1111
2004-02-17 00:00:00,55.1577
2004-02-18 00:00:00,55.8206
2004-02-19 00:00:00,49.7097
2004-02-20 00:00:00,49.2073
2004-02-23 00:00:00,47.6852
2004-02-24 00:00:00,49.0287
2004-02-25 00:00:00,52.4324
2004-02-26 00:00:00,54.0821
2004-02-27 00:00:00,59.7098
2004-03-01 00:00:00,60.2919
2004-03-02 00:00:00,58.4259
2004-03-03 00:00:00,59.1234
2004-03-04 00:00:00,65.9105
2004-03-05 00:00:00,72.1196
2004-03-08 00:00:00,66.1772
2004-03-09 00:00:00,70.0398
2004-03-10 00:00:00,71.8257
2004-03-11 00:00:00,67.9308
2004-03-12 00:00:00,69.287
2004-03-15 00:00:00,61.8349
2004-03-16 00:00:00,58.1015
2004-03-17 00:00:00,59.6091
2004-03-18 00:00:00,56.5963
2004-03-19 00:00:00,57.424
2004-03-22 00:00:00,57.424
2004-03-23 00:00:00,54.0011
2004-03-24 00:00:00,55.0404
2004-03-25 00:00:00,61.0793
2004-03-26 00:00:00,61.7503
2004-03-29 00:00:00,65.0011
2004-03-30 00:00:00,65.037
2004-03-31 00:00:00,59.3862
2004-04-01 00:00:00,59.6795
2004-04-02 00:00:00,61.318
2004-04-05 00:00:00,64.51
2004-04-06 00:00:00,61.3268
2004-04-07 00:00:00,58.1231
2004-04-08 00:00:00,59.0752
2004-04-12 00:00:00,61.2264
2004-04-13 00:00:00,54.6456
2004-04-14 00:00:00,53.0768
2004-04-15 00:00:00,63.2609
2004-04-16 00:00:00,62.6156
2004-04-19 00:00:00,58.2864
2004-04-20 00:00:00,55.2811
2004-04-21 00:00:00,55.2811
2004-04-22 00:00:00,55.4862
2004-04-23 00:00:00,55.0609
2004-04-26 00:00:00,52.0677
2004-04-27 00:00:00,51.0932
2004-04-28 00:00:00,48.6226
2004-04-29 00:00:00,50.2754
2004-04-30 00:00:00,45.5077
2004-05-03 00:00:00,47.0559
2004-05-04 00:00:00,47.4353
2004-05-05 00:00:00,50.174
2004-05-06 00:00:00,49.7991
2004-05-07 00:00:00,50.3016
2004-05-10 00:00:00,48.1051
2004-05-11 00:00:00,52.881
2004-05-12 00:00:00,53.7152
2004-05-13 00:00:00,53.0357
2004-05-14 00:00:00,52.214
2004-05-17 00:00:00,49.6006
2004-05-18 00:00:00,52.1231
2004-05-19 00:00:00,48.5314
2004-05-20 00:00:00,50.0065
2004-05-21 00:00:00,52.3998
2004-05-24 00:00:00,53.7403
2004-05-25 00:00:00,59.3464
2004-05-26 00:00:00,59.8254
2004-05-27 00:00:00,57.4048
2004-05-28 00:00:00,56.6246
2004-06-01 00:00:00,56.6246
2004-06-02 00:00:00,61.1937
2004-06-03 00:00:00,57.3488
2004-06-04 00:00:00,59.3152
2004-06-07 00:00:00,64.0449
2004-06-08 00:00:00,66.2126
2004-06-09 00:00:00,65.0656
2004-06-10 00:00:00,67.2176
2004-06-14 00:00:00,62.56
2004-06-15 00:00:00,64.9128
2004-06-16 00:00:00,71.6559
2004-06-17 00:00:00,71.8504
2004-06-18 00:00:00,72.1378
2004-06-21 00:00:00,67.9046
2004-06-22 00:00:00,70.0423
2004-06-23 00:00:00,72.0869
2004-06-24 00:00:00,68.4347
2004-06-25 00:00:00,70.0328
2004-06-28 00:00:00,62.3061
2004-06-29 00:00:00,62.3422
2004-06-30 00:00:00,62.4936
2004-07-01 00:00:00,60.9458
2004-07-02 00:00:00,53.8138
2004-07-06 00:00:00,53.1166
2004-07-07 00:00:00,50.1693
2004-07-08 00:00:00,48.8944
2004-07-09 00:00:00,48.3256
2004-07-12 00:00:00,43.9694
2004-07-13 00:00:00,44.4432
2004-07-14 00:00:00,46.5831
2004-07-15 00:00:00,61.2159
2004-07-16 00:00:00,57.5968
2004-07-19 00:00:00,56.4892
2004-07-20 00:00:00,57.3525
2004-07-21 00:00:00,54.483
2004-07-22 00:00:00,54.7297
2004-07-23 00:00:00,50.0655
2004-07-26 00:00:00,52.5004
2004-07-27 00:00:00,57.1009
2004-07-28 00:00:00,56.3157
2004-07-29 00:00:00,57.7305
2004-07-30 00:00:00,56.1777
2004-08-02 00:00:00,52.4178
2004-08-03 00:00:00,51.0456
2004-08-04 00:00:00,53.266
2004-08-05 00:00:00,51.3063
2004-08-06 00:00:00,44.3876
2004-08-09 00:00:00,46.8255
2004-08-10 00:00:00,52.0199
2004-08-11 00:00:00,49.876
2004-08-12 00:00:00,47.3008
2004-08-13 00:00:00,49.3234
2004-08-16 00:00:00,49.0704
2004-08-17 00:00:00,49.4796
2004-08-18 00:00:00,53.2986
2004-08-19 00:00:00,48.7099
2004-08-20 00:00:00,49.1129
2004-08-23 00:00:00,50.3893
2004-08-24 00:00:00,54.1508
2004-08-25 00:00:00,58.3533
2004-08-26 00:00:00,63.5069
2004-08-27 00:00:00,61.953
2004-08-30 00:00:00,60.7914
2004-08-31 00:00:00,61.998
2004-09-01 00:00:00,66.0679
2004-09-02 00:00:00,64.9982
2004-09-03 00:00:00,62.7007
2004-09-07 00:00:00,64.3362
2004-09-08 00:00:00,66.0792
2004-09-09 00:00:00,62.535
2004-09-10 00:00:00,63.0801
2004-09-13 00:00:00,61.5279
2004-09-14 00:00:00,60.9639
2004-09-15 00:00:00,59.3045
2004-09-16 00:00:00,63.4566
2004-09-17 00:00:00,65.9674
2004-09-20 00:00:00,67.6552
2004-09-21 00:00:00,68.5202
2004-09-22 00:00:00,62.1625
2004-09-23 00:00:00,63.3131
2004-09-24 00:00:00,63.38
2004-09-27 00:00:00,64.2055
2004-09-28 00:00:00,65.9237
2004-09-29 00:00:00,67.9556
2004-09-30 00:00:00,68.1741
2004-10-01 00:00:00,67.6195
2004-10-04 00:00:00,68.0301
2004-10-05 00:00:00,69.968
2004-10-06 00:00:00,73.6495
2004-10-07 00:00:00,66.7335
2004-10-08 00:00:00,63.2984
2004-10-11 00:00:00,60.545
2004-10-12 00:00:00,58.8258
2004-10-13 00:00:00,64.0547
2004-10-14 00:00:00,75.6939
2004-10-15 00:00:00,76.4906
2004-10-18 00:00:00,79.5445
2004-10-19 00:00:00,77.9806
2004-10-20 00:00:00,78.0494
2004-10-21 00:00:00,78.708
2004-10-22 00:00:00,76.0014
2004-10-25 00:00:00,76.2287
2004-10-26 00:00:00,76.919
2004-10-27 00:00:00,80.2656
2004-10-28 00:00:00,82.4396
2004-10-29 00:00:00,82.663
2004-11-01 00:00:00,82.7181
2004-11-02 00:00:00,83.8525
2004-11-03 00:00:00,85.5711
2004-11-04 00:00:00,81.2463
2004-11-05 00:00:00,81.5544
2004-11-08 00:00:00,79.8163
2004-11-09 00:00:00,78.1155
2004-11-10 00:00:00,79.1095
2004-11-11 00:00:00,79.8658
2004-11-12 00:00:00,80.141
2004-11-15 00:00:00,78.6695
2004-11-16 00:00:00,76.9254
2004-11-17 00:00:00,76.7199
2004-11-18 00:00:00,77.6015
2004-11-19 00:00:00,76.237
2004-11-22 00:00:00,84.3657
2004-11-23 00:00:00,83.9743
2004-11-24 00:00:00,86.2994
2004-11-26 00:00:00,86.6657
2004-11-29 00:00:00,89.0607
2004-11-30 00:00:00,83.4247
2004-12-01 00:00:00,83.9923
2004-12-02 00:00:00,74.6139
2004-12-03 00:00:00,66.9029
2004-12-06 00:00:00,70.7956
2004-12-07 00:00:00,63.47
2004-12-08 00:00:00,63.9991
2004-12-09 00:00:00,64.9715
2004-12-10 00:00:00,66.5264
2004-12-13 00:00:00,65.8894
2004-12-14 00:00:00,66.4252
2004-12-15 00:00:00,66.3386
2004-12-16 00:00:00,68.2772
2004-12-17 00:00:00,63.6396
2004-12-20 00:00:00,57.7985
2004-12-21 00:00:00,59.4717
2004-12-22 00:00:00,59.576
2004-12-23 00:00:00,60.0453
2004-12-27 00:00:00,57.7387
2004-12-28 00:00:00,59.6945
2004-12-29 00:00:00,60.1888
2004-12-30 00:00:00,60.888
2004-12-31 00:00:00,59.6625
2005-01-03 00:00:00,56.3496
2005-01-04 00:00:00,57.7942
2005-01-05 00:00:00,59.024
2005-01-06 00:00:00,59.1359
2005-01-07 00:00:00,67.8295
2005-01-10 00:00:00,66.905
2005-01-11 00:00:00,54.945
2005-01-12 00:00:00,56.6148
2005-01-13 00:00:00,63.4845
2005-01-14 00:00:00,64.037
2005-01-18 00:00:00,64.67
2005-01-19 00:00:00,62.6828
2005-01-20 00:00:00,63.5704
2005-01-21 00:00:00,63.6175
2005-01-24 00:00:00,64.0579
2005-01-25 00:00:00,66.1203
2005-01-26 00:00:00,66.4346
2005-01-27 00:00:00,67.0619
2005-01-28 00:00:00,69.1472
2005-01-31 00:00:00,73.0595
2005-02-01 00:00:00,73.8137
2005-02-02 00:00:00,76.1556
2005-02-03 00:00:00,70.4108
2005-02-04 00:00:00,71.6833
2005-02-07 00:00:00,71.8072
2005-02-08 00:00:00,74.1417
2005-02-09 00:00:00,67.644
2005-02-10 00:00:00,66.5638
2005-02-11 00:00:00,70.3074
2005-02-14 00:00:00,73.9865
2005-02-15 00:00:00,77.264
2005-02-16 00:00:00,78.5579
2005-02-17 00:00:00,72.6846
2005-02-18 00:00:00,70.2998
2005-02-22 00:00:00,66.7935
2005-02-23 00:00:00,69.8547
2005-02-24 00:00:00,70.5355
2005-02-25 00:00:00,70.5954
2005-02-28 00:00:00,27.4232
2005-03-01 00:00:00,27.28
2005-03-02 00:00:00,27.1229
2005-03-03 00:00:00,26.1485
2005-03-04 00:00:00,27.3507
2005-03-07 00:00:00,27.3232
2005-03-08 00:00:00,26.2921
2005-03-09 00:00:00,25.7484
2005-03-10 00:00:00,26.4001
2005-03-11 00:00:00,27.0181
2005-03-14 00:00:00,27.0913
2005-03-15 00:00:00,28.0639
2005-03-16 00:00:00,28.4094
2005-03-17 00:00:00,30.1278
2005-03-18 00:00:00,31.2799
2005-03-21 00:00:00,32.5009
2005-03-22 00:00:00,31.8016
2005-03-23 00:00:00,31.5715
2005-03-24 00:00:00,31.5286
2005-03-28 00:00:00,31.5873
2005-03-29 00:00:00,30.8632
2005-03-30 00:00:00,33.0382
2005-03-31 00:00:00,31.9013
2005-04-01 00:00:00,31.1232
2005-04-04 00:00:00,31.5737
2005-04-05 00:00:00,33.4076
2005-04-06 00:00:00,34.4252
2005-04-07 00:00:00,37.2467
2005-04-08 00:00:00,37.6599
2005-04-11 00:00:00,35.1935
2005-04-12 00:00:00,36.9605
2005-04-13 00:00:00,34.7755
2005-04-14 00:00:00,30.3664
2005-04-15 00:00:00,28.4479
2005-04-18 00:00:00,29.1143
2005-04-19 00:00:00,32.7061
2005-04-20 00:00:00,30.9327
2005-04-21 00:00:00,34.7733
2005-04-22 00:00:00,32.8393
2005-04-25 00:00:00,36.2095
2005-04-26 00:00:00,35.2165
2005-04-27 00:00:00,34.9104
2005-04-28 00:00:00,34.3731
2005-04-29 00:00:00,35.6944
2005-05-02 00:00:00,36.6498
2005-05-03 00:00:00,36.3121
2005-05-04 00:00:00,38.8461
2005-05-05 00:00:00,38.0493
2005-05-06 00:00:00,39.603
2005-05-09 00:00:00,39.1053
2005-05-10 00:00:00,38.0791
2005-05-11 00:00:00,36.5905
2005-05-12 00:00:00,34.0317
2005-05-13 00:00:00,36.0668
2005-05-16 00:00:00,38.5007
2005-05-17 00:00:00,38.1285
2005-05-18 00:00:00,39.6792
2005-05-19 00:00:00,44.8615
2005-05-20 00:00:00,44.8615
2005-05-23 00:00:00,50.902
2005-05-24 00:00:00,50.7431
2005-05-25 00:00:00,50.9579
2005-05-26 00:00:00,53.5186
2005-05-27 00:00:00,52.9727
2005-05-31 00:00:00,50.558
2005-06-01 00:00:00,52.1097
2005-06-02 00:00:00,51.2948
2005-06-03 00:00:00,46.0473
2005-06-06 00:00:00,45.1823
2005-06-07 00:00:00,41.6322
2005-06-08 00:00:00,42.9319
2005-06-09 00:00:00,45.3909
2005-06-10 00:00:00,40.7341
2005-06-13 00:00:00,41.0455
2005-06-14 00:00:00,41.4056
2005-06-15 00:00:00,45.3744
2005-06-16 00:00:00,48.1549
2005-06-17 00:00:00,49.2114
2005-06-20 00:00:00,47.0697
2005-06-21 00:00:00,47.9217
2005-06-22 00:00:00,50.2485
2005-06-23 00:00:00,51.3753
2005-06-24 00:00:00,47.6034
2005-06-27 00:00:00,45.5474
2005-06-28 00:00:00,46.3238
2005-06-29 00:00:00,43.4074
2005-06-30 00:00:00,45.1101
2005-07-01 00:00:00,44.1256
2005-07-05 00:00:00,49.6484
2005-07-06 00:00:00,47.6711
2005-07-07 00:00:00,48.5485
2005-07-08 00:00:00,50.7922
2005-07-11 00:00:00,50.2343
2005-07-12 00:00:00,50.7656
2005-07-13 00:00:00,51.1965
2005-07-14 00:00:00,59.3644
2005-07-15 00:00:00,61.6183
2005-07-18 00:00:00,61.3497
2005-07-19 00:00:00,65.7971
2005-07-20 00:00:00,66.8368
2005-07-21 00:00:00,65.2241
2005-07-22 00:00:00,66.9756
2005-07-25 00:00:00,66.0387
2005-07-26 00:00:00,65.1301
2005-07-27 00:00:00,66.1117
2005-07-28 00:00:00,65.0937
2005-07-29 00:00:00,59.2783
2005-08-01 00:00:00,59.6086
2005-08-02 00:00:00,61.0711
2005-08-03 00:00:00,61.172
2005-08-04 00:00:00,58.4605
2005-08-05 00:00:00,59.498
2005-08-08 00:00:00,57.6573
2005-08-09 00:00:00,61.9242
2005-08-10 00:00:00,59.5487
2005-08-11 00:00:00,61.7265
2005-08-12 00:00:00,67.8898
2005-08-15 00:00:00,71.5218
2005-08-16 00:00:00,64.5643
2005-08-17 00:00:00,66.7098
2005-08-18 00:00:00,62.9225
2005-08-19 00:00:00,60.9098
2005-08-22 00:00:00,61.0214
2005-08-23 00:00:00,60.4307
2005-08-24 00:00:00,60.5236
2005-08-25 00:00:00,61.444
2005-08-26 00:00:00,59.8238
2005-08-29 00:00:00,60.1693
2005-08-30 00:00:00,62.6381
2005-08-31 00:00:00,63.6769
2005-09-01 00:00:00,60.2077
2005-09-02 00:00:00,59.9892
2005-09-06 00:00:00,67.8969
2005-09-07 00:00:00,67.2462
2005-09-08 00:00:00,70.0187
2005-09-09 00:00:00,73.3247
2005-09-12 00:00:00,73.5055
2005-09-13 00:00:00,70.2729
2005-09-14 00:00:00,64.0838
2005-09-15 00:00:00,64.7853
2005-09-16 00:00:00,68.1591
2005-09-19 00:00:00,71.253
2005-09-20 00:00:00,72.3411
2005-09-21 00:00:00,67.0921
2005-09-22 00:00:00,66.1103
2005-09-23 00:00:00,69.0606
2005-09-26 00:00:00,70.3962
2005-09-27 00:00:00,68.4522
2005-09-28 00:00:00,58.431
2005-09-29 00:00:00,61.5911
2005-09-30 00:00:00,64.4578
2005-10-03 00:00:00,66.1936
2005-10-04 00:00:00,63.4806
2005-10-05 00:00:00,59.8511
2005-10-06 00:00:00,56.0916
2005-10-07 00:00:00,54.751
2005-10-10 00:00:00,51.7253
2005-10-11 00:00:00,55.148
2005-10-12 00:00:00,48.2423
2005-10-13 00:00:00,58.6903
2005-10-14 00:00:00,59.1925
2005-10-17 00:00:00,57.605
2005-10-18 00:00:00,54.2417
2005-10-19 00:00:00,59.7342
2005-10-20 00:00:00,61.8529
2005-10-21 00:00:00,60.5123
2005-10-24 00:00:00,62.5251
2005-10-25 00:00:00,60.5416
2005-10-26 00:00:00,62.241
2005-10-27 00:00:00,57.6854
2005-10-28 00:00:00,55.2169
2005-10-31 00:00:00,61.0416
2005-11-01 00:00:00,60.8014
2005-11-02 00:00:00,64.7724
2005-11-03 00:00:00,67.4629
2005-11-04 00:00:00,65.5224
2005-11-07 00:00:00,63.0143
2005-11-08 00:00:00,62.1166
2005-11-09 00:00:00,62.4747
2005-11-10 00:00:00,64.2854
2005-11-11 00:00:00,64.8855
2005-11-14 00:00:00,64.5999
2005-11-15 00:00:00,66.0507
2005-11-16 00:00:00,70.1879
2005-11-17 00:00:00,68.7673
2005-11-18 00:00:00,68.829
2005-11-21 00:00:00,69.4648
2005-11-22 00:00:00,71.8241
2005-11-23 00:00:00,72.665
2005-11-25 00:00:00,75.566
2005-11-28 00:00:00,75.9515
2005-11-29 00:00:00,70.2627
2005-11-30 00:00:00,69.2822
2005-12-01 00:00:00,74.3655
2005-12-02 00:00:00,75.527
2005-12-05 00:00:00,72.7963
2005-12-06 00:00:00,75.3763
2005-12-07 00:00:00,75.0403
2005-12-08 00:00:00,75.1916
2005-12-09 00:00:00,75.493
2005-12-12 00:00:00,76.197
2005-12-13 00:00:00,76.2836
2005-12-14 00:00:00,65.618
2005-12-15 00:00:00,65.9053
2005-12-16 00:00:00,62.4489
2005-12-19 00:00:00,62.9648
2005-12-20 00:00:00,64.3584
2005-12-21 00:00:00,66.858
2005-12-22 00:00:00,67.7487
2005-12-23 00:00:00,65.3661
2005-12-27 00:00:00,66.972
2005-12-28 00:00:00,64.607
2005-12-29 00:00:00,57.7158
2005-12-30 00:00:00,58.6787
2006-01-03 00:00:00,64.2491
2006-01-04 00:00:00,64.6351
2006-01-05 00:00:00,62.7232
2006-01-06 00:00:00,66.1528
2006-01-09 00:00:00,65.329
2006-01-10 00:00:00,72.3121
2006-01-11 00:00:00,75.5837
2006-01-12 00:00:00,75.9682
2006-01-13 00:00:00,77.2223
2006-01-17 00:00:00,74.452
2006-01-18 00:00:00,67.975
2006-01-19 00:00:00,59.4956
2006-01-20 00:00:00,53.5052
2006-01-23 00:00:00,56.0074
2006-01-24 00:00:00,52.9167
2006-01-25 00:00:00,49.6605
2006-01-26 00:00:00,46.5932
2006-01-27 00:00:00,46.1122
2006-01-30 00:00:00,51.3461
2006-01-31 00:00:00,52.1855
2006-02-01 00:00:00,52.0188
2006-02-02 00:00:00,46.278
2006-02-03 00:00:00,45.8719
2006-02-06 00:00:00,39.3411
2006-02-07 00:00:00,39.935
2006-02-08 00:00:00,42.3322
2006-02-09 00:00:00,37.3295
2006-02-10 00:00:00,41.7591
2006-02-13 00:00:00,38.5955
2006-02-14 00:00:00,43.6666
2006-02-15 00:00:00,46.1774
2006-02-16 00:00:00,48.2581
2006-02-17 00:00:00,47.8542
2006-02-21 00:00:00,46.0991
2006-02-22 00:00:00,49.6945
2006-02-23 00:00:00,50.3635
2006-02-24 00:00:00,49.8924
2006-02-27 00:00:00,49.1088
2006-02-28 00:00:00,45.1395
2006-03-01 00:00:00,46.2552
2006-03-02 00:00:00,47.2003
2006-03-03 00:00:00,44.1704
2006-03-06 00:00:00,40.8954
2006-03-07 00:00:00,42.5566
2006-03-08 00:00:00,41.593
2006-03-09 00:00:00,39.1116
2006-03-10 00:00:00,38.0885
2006-03-13 00:00:00,43.3384
2006-03-14 00:00:00,46.4845
2006-03-15 00:00:00,44.7463
2006-03-16 00:00:00,41.845
2006-03-17 00:00:00,42.5597
2006-03-20 00:00:00,41.5313
2006-03-21 00:00:00,38.3568
2006-03-22 00:00:00,38.1596
2006-03-23 00:00:00,36.0554
2006-03-24 00:00:00,35.7803
2006-03-27 00:00:00,35.1452
2006-03-28 00:00:00,34.0154
2006-03-29 00:00:00,42.7774
2006-03-30 00:00:00,43.6906
2006-03-31 00:00:00,43.6382
2006-04-03 00:00:00,43.5102
2006-04-04 00:00:00,40.8424
2006-04-05 00:00:00,53.1757
2006-04-06 00:00:00,59.1562
2006-04-07 00:00:00,56.4267
2006-04-10 00:00:00,54.3863
2006-04-11 00:00:00,53.1579
2006-04-12 00:00:00,50.8807
2006-04-13 00:00:00,50.4523
2006-04-17 00:00:00,47.5532
2006-04-18 00:00:00,50.1173
2006-04-19 00:00:00,49.0952
2006-04-20 00:00:00,52.6279
2006-04-21 00:00:00,51.5067
2006-04-24 00:00:00,49.0993
2006-04-25 00:00:00,49.9018
2006-04-26 00:00:00,53.5369
2006-04-27 00:00:00,55.6089
2006-04-28 00:00:00,57.3145
2006-05-01 00:00:00,55.59
2006-05-02 00:00:00,58.917
2006-05-03 00:00:00,57.8333
2006-05-04 00:00:00,57.81
2006-05-05 00:00:00,59.1284
2006-05-08 00:00:00,59.1284
2006-05-09 00:00:00,56.899
2006-05-10 00:00:00,55.7919
2006-05-11 00:00:00,49.9614
2006-05-12 00:00:00,48.972
2006-05-15 00:00:00,49.1838
2006-05-16 00:00:00,43.2781
