date,WMA
2003-04-09 00:00:00,14.473
2003-04-10 00:00:00,14.4527
2003-04-11 00:00:00,14.3226
2003-04-14 00:00:00,14.2363
2003-04-15 00:00:00,14.1387
2003-04-16 00:00:00,14.0344
2003-04-17 00:00:00,13.9269
2003-04-21 00:00:00,13.8298
2003-04-22 00:00:00,13.7768
2003-04-23 00:00:00,13.7346
2003-04-24 00:00:00,13.6836
2003-04-25 00:00:00,13.6287
2003-04-28 00:00:00,13.6278
2003-04-29 00:00:00,13.6493
2003-04-30 00:00:00,13.6865
2003-05-01 00:00:00,13.7367
2003-05-02 00:00:00,13.7966
2003-05-05 00:00:00,14.0127
2003-05-06 00:00:00,14.3551
2003-05-07 00:00:00,14.6975
2003-05-08 00:00:00,15.058
2003-05-09 00:00:00,15.4289
2003-05-12 00:00:00,15.8059
2003-05-13 00:00:00,16.1678
2003-05-14 00:00:00,16.494
2003-05-15 00:00:00,16.8128
2003-05-16 00:00:00,17.1121
2003-05-19 00:00:00,17.3178
2003-05-20 00:00:00,17.4702
2003-05-21 00:00:00,17.608
2003-05-22 00:00:00,17.7627
2003-05-23 00:00:00,17.902
2003-05-27 00:00:00,18.0711
2003-05-28 00:00:00,18.1591
2003-05-29 00:00:00,18.2099
2003-05-30 00:00:00,18.2279
2003-06-02 00:00:00,18.1811
2003-06-03 00:00:00,18.1068
2003-06-04 00:00:00,18.0543
2003-06-05 00:00:00,18.0051
2003-06-06 00:00:00,17.9093
2003-06-09 00:00:00,17.7832
2003-06-10 00:00:00,17.7015
2003-06-11 00:00:00,17.6521
2003-06-12 00:00:00,17.639
2003-06-13 00:00:00,17.5962
2003-06-16 00:00:00,17.6406
2003-06-17 00:00:00,17.68
2003-06-18 00:00:00,17.8074
2003-06-19 00:00:00,17.9305
2003-06-20 00:00:00,18.0531
2003-06-23 00:00:00,18.1578
2003-06-24 00:00:00,18.2323
2003-06-25 00:00:00,18.3369
2003-06-26 00:00:00,18.4566
2003-06-27 00:00:00,18.5173
2003-06-30 00:00:00,18.6057
2003-07-01 00:00:00,18.6893
2003-07-02 00:00:00,18.7816
2003-07-03 00:00:00,18.8526
2003-07-07 00:00:00,18.987
2003-07-08 00:00:00,19.1589
2003-07-09 00:00:00,19.265
2003-07-10 00:00:00,19.3288
2003-07-11 00:00:00,19.408
2003-07-14 00:00:00,19.4822
2003-07-15 00:00:00,19.5169
2003-07-16 00:00:00,19.57
2003-07-17 00:00:00,19.7132
2003-07-18 00:00:00,19.844
2003-07-21 00:00:00,19.9429
2003-07-22 00:00:00,20.0532
2003-07-23 00:00:00,20.1543
2003-07-24 00:00:00,20.2191
2003-07-25 00:00:00,20.3752
2003-07-28 00:00:00,20.4683
2003-07-29 00:00:00,20.5248
2003-07-30 00:00:00,20.5316
2003-07-31 00:00:00,20.6089
2003-08-01 00:00:00,20.6442
2003-08-04 00:00:00,20.7177
2003-08-05 00:00:00,20.7057
2003-08-06 00:00:00,20.6223
2003-08-07 00:00:00,20.5688
2003-08-08 00:00:00,20.486
2003-08-11 00:00:00,20.4061
2003-08-12 00:00:00,20.3312
2003-08-13 00:00:00,20.3015
2003-08-14 00:00:00,20.2504
2003-08-15 00:00:00,20.1789
2003-08-18 00:00:00,20.1729
2003-08-19 00:00:00,20.1663
2003-08-20 00:00:00,20.2277
2003-08-21 00:00:00,20.3518
2003-08-22 00:00:00,20.3942
2003-08-25 00:00:00,20.4378
2003-08-26 00:00:00,20.5001
2003-08-27 00:00:00,20.6019
2003-08-28 00:00:00,20.7655
2003-08-29 00:00:00,20.9638
2003-09-02 00:00:00,21.176
2003-09-03 00:00:00,21.39
2003-09-04 00:00:00,21.5803
2003-09-05 00:00:00,21.7239
2003-09-08 00:00:00,21.8781
2003-09-09 00:00:00,21.9824
2003-09-10 00:00:00,22.0556
2003-09-11 00:00:00,22.1532
2003-09-12 00:00:00,22.291
2003-09-15 00:00:00,22.329
2003-09-16 00:00:00,22.3694
2003-09-17 00:00:00,22.3774
2003-09-18 00:00:00,22.4491
2003-09-19 00:00:00,22.4834
2003-09-22 00:00:00,22.4658
2003-09-23 00:00:00,22.4758
2003-09-24 00:00:00,22.3726
2003-09-25 00:00:00,22.1834
2003-09-26 00:00:00,22.0239
2003-09-29 00:00:00,21.9297
2003-09-30 00:00:00,21.7864
2003-10-01 00:00:00,21.66
2003-10-02 00:00:00,21.5229
2003-10-03 00:00:00,21.5032
2003-10-06 00:00:00,21.5446
2003-10-07 00:00:00,21.6766
2003-10-08 00:00:00,21.7894
2003-10-09 00:00:00,21.9351
2003-10-10 00:00:00,22.0985
2003-10-13 00:00:00,22.3229
2003-10-14 00:00:00,22.5562
2003-10-15 00:00:00,22.8048
2003-10-16 00:00:00,22.891
2003-10-17 00:00:00,22.9278
2003-10-20 00:00:00,23.0085
2003-10-21 00:00:00,23.08
2003-10-22 00:00:00,23.108
2003-10-23 00:00:00,23.151
2003-10-24 00:00:00,23.1447
2003-10-27 00:00:00,23.1292
2003-10-28 00:00:00,23.2143
2003-10-29 00:00:00,23.2822
2003-10-30 00:00:00,23.2791
2003-10-31 00:00:00,23.245
2003-11-03 00:00:00,23.23
2003-11-04 00:00:00,23.188
2003-11-05 00:00:00,23.1589
2003-11-06 00:00:00,23.1385
2003-11-07 00:00:00,23.0607
2003-11-10 00:00:00,22.9313
2003-11-11 00:00:00,22.7793
2003-11-12 00:00:00,22.7169
2003-11-13 00:00:00,22.6749
2003-11-14 00:00:00,22.5454
2003-11-17 00:00:00,22.3906
2003-11-18 00:00:00,22.1772
2003-11-19 00:00:00,21.978
2003-11-20 00:00:00,21.7856
2003-11-21 00:00:00,21.5966
2003-11-24 00:00:00,21.5016
2003-11-25 00:00:00,21.3686
2003-11-26 00:00:00,21.254
2003-11-28 00:00:00,21.1716
2003-12-01 00:00:00,21.1758
2003-12-02 00:00:00,21.1694
2003-12-03 00:00:00,21.122
2003-12-04 00:00:00,21.0951
2003-12-05 00:00:00,21.0486
2003-12-08 00:00:00,21.0319
2003-12-09 00:00:00,20.9649
2003-12-10 00:00:00,20.8983
2003-12-11 00:00:00,20.9161
2003-12-12 00:00:00,20.9089
2003-12-15 00:00:00,20.8403
2003-12-16 00:00:00,20.7732
2003-12-17 00:00:00,20.688
2003-12-18 00:00:00,20.6205
2003-12-19 00:00:00,20.5225
2003-12-22 00:00:00,20.442
2003-12-23 00:00:00,20.3597
2003-12-24 00:00:00,20.3409
2003-12-26 00:00:00,20.3587
2003-12-29 00:00:00,20.4114
2003-12-30 00:00:00,20.4753
2003-12-31 00:00:00,20.5499
2004-01-02 00:00:00,20.6167
2004-01-05 00:00:00,20.7671
2004-01-06 00:00:00,20.905
2004-01-07 00:00:00,21.0846
2004-01-08 00:00:00,21.3302
2004-01-09 00:00:00,21.5277
2004-01-12 00:00:00,21.7822
2004-01-13 00:00:00,22.0619
2004-01-14 00:00:00,22.3338
2004-01-15 00:00:00,22.458
2004-01-16 00:00:00,22.5567
2004-01-20 00:00:00,22.6429
2004-01-21 00:00:00,22.7049
2004-01-22 00:00:00,22.712
2004-01-23 00:00:00,22.7442
2004-01-26 00:00:00,22.8062
2004-01-27 00:00:00,22.8616
2004-01-28 00:00:00,22.8536
2004-01-29 00:00:00,22.8544
2004-01-30 00:00:00,22.837
2004-02-02 00:00:00,22.7912
2004-02-03 00:00:00,22.7347
2004-02-04 00:00:00,22.633
2004-02-05 00:00:00,22.5927
2004-02-06 00:00:00,22.5808
2004-02-09 00:00:00,22.568
2004-02-10 00:00:00,22.5865
2004-02-11 00:00:00,22.6867
2004-02-12 00:00:00,22.7818
2004-02-13 00:00:00,22.8095
2004-02-17 00:00:00,22.8518
2004-02-18 00:00:00,22.9016
2004-02-19 00:00:00,22.8735
2004-02-20 00:00:00,22.8395
2004-02-23 00:00:00,22.7844
2004-02-24 00:00:00,22.7473
2004-02-25 00:00:00,22.7561
2004-02-26 00:00:00,22.7881
2004-02-27 00:00:00,22.9014
2004-03-01 00:00:00,23.0183
2004-03-02 00:00:00,23.1083
2004-03-03 00:00:00,23.2016
2004-03-04 00:00:00,23.4051
2004-03-05 00:00:00,23.7431
2004-03-08 00:00:00,23.99
2004-03-09 00:00:00,24.326
2004-03-10 00:00:00,24.6962
2004-03-11 00:00:00,24.9935
2004-03-12 00:00:00,25.3139
2004-03-15 00:00:00,25.5103
2004-03-16 00:00:00,25.6303
2004-03-17 00:00:00,25.7729
2004-03-18 00:00:00,25.852
2004-03-19 00:00:00,25.9339
2004-03-22 00:00:00,25.9994
2004-03-23 00:00:00,25.9931
2004-03-24 00:00:00,25.9929
2004-03-25 00:00:00,26.1103
2004-03-26 00:00:00,26.2257
2004-03-29 00:00:00,26.409
2004-03-30 00:00:00,26.5749
2004-03-31 00:00:00,26.6373
2004-04-01 00:00:00,26.6915
2004-04-02 00:00:00,26.7736
2004-04-05 00:00:00,26.9302
2004-04-06 00:00:00,27.029
2004-04-07 00:00:00,27.0749
2004-04-08 00:00:00,27.1435
2004-04-12 00:00:00,27.2588
2004-04-13 00:00:00,27.2661
2004-04-14 00:00:00,27.2436
2004-04-15 00:00:00,27.4704
2004-04-16 00:00:00,27.671
2004-04-19 00:00:00,27.7759
2004-04-20 00:00:00,27.8099
2004-04-21 00:00:00,27.8349
2004-04-22 00:00:00,27.8531
2004-04-23 00:00:00,27.8528
2004-04-26 00:00:00,27.7943
2004-04-27 00:00:00,27.7172
2004-04-28 00:00:00,27.5981
2004-04-29 00:00:00,27.5165
2004-04-30 00:00:00,27.3419
2004-05-03 00:00:00,27.2012
2004-05-04 00:00:00,27.074
2004-05-05 00:00:00,27.0058
2004-05-06 00:00:00,26.9365
2004-05-07 00:00:00,26.8793
2004-05-10 00:00:00,26.789
2004-05-11 00:00:00,26.789
2004-05-12 00:00:00,26.8032
2004-05-13 00:00:00,26.8039
2004-05-14 00:00:00,26.8021
2004-05-17 00:00:00,26.7705
2004-05-18 00:00:00,26.787
2004-05-19 00:00:00,26.7506
2004-05-20 00:00:00,26.743
2004-05-21 00:00:00,26.7785
2004-05-24 00:00:00,26.8388
2004-05-25 00:00:00,27.0
2004-05-26 00:00:00,27.1637
2004-05-27 00:00:00,27.2852
2004-05-28 00:00:00,27.3896
2004-06-01 00:00:00,27.4831
2004-06-02 00:00:00,27.6491
2004-06-03 00:00:00,27.7523
2004-06-04 00:00:00,27.8833
2004-06-07 00:00:00,28.102
2004-06-08 00:00:00,28.3571
2004-06-09 00:00:00,28.5786
2004-06-10 00:00:00,28.837
2004-06-14 00:00:00,29.0199
2004-06-15 00:00:00,29.2431
2004-06-16 00:00:00,29.6443
2004-06-17 00:00:00,30.0231
2004-06-18 00:00:00,30.384
2004-06-21 00:00:00,30.6591
2004-06-22 00:00:00,30.9712
2004-06-23 00:00:00,31.3219
2004-06-24 00:00:00,31.5928
2004-06-25 00:00:00,31.8905
2004-06-28 00:00:00,32.0483
2004-06-29 00:00:00,32.1864
2004-06-30 00:00:00,32.3072
2004-07-01 00:00:00,32.3839
2004-07-02 00:00:00,32.3282
2004-07-06 00:00:00,32.2474
2004-07-07 00:00:00,32.1029
2004-07-08 00:00:00,31.9319
2004-07-09 00:00:00,31.7513
2004-07-12 00:00:00,31.4869
2004-07-13 00:00:00,31.2376
2004-07-14 00:00:00,31.027
2004-07-15 00:00:00,31.1406
2004-07-16 00:00:00,31.1839
2004-07-19 00:00:00,31.2081
2004-07-20 00:00:00,31.2587
2004-07-21 00:00:00,31.2547
2004-07-22 00:00:00,31.263
2004-07-23 00:00:00,31.1876
2004-07-26 00:00:00,31.1773
2004-07-27 00:00:00,31.29
2004-07-28 00:00:00,31.3879
2004-07-29 00:00:00,31.522
2004-07-30 00:00:00,31.6271
2004-08-02 00:00:00,31.6596
2004-08-03 00:00:00,31.6621
2004-08-04 00:00:00,31.7107
2004-08-05 00:00:00,31.7144
2004-08-06 00:00:00,31.5589
2004-08-09 00:00:00,31.4541
2004-08-10 00:00:00,31.46
2004-08-11 00:00:00,31.4063
2004-08-12 00:00:00,31.2849
2004-08-13 00:00:00,31.2204
2004-08-16 00:00:00,31.1567
2004-08-17 00:00:00,31.1072
2004-08-18 00:00:00,31.1469
2004-08-19 00:00:00,31.088
2004-08-20 00:00:00,31.0422
2004-08-23 00:00:00,31.0226
2004-08-24 00:00:00,31.0868
2004-08-25 00:00:00,31.258
2004-08-26 00:00:00,31.5788
2004-08-27 00:00:00,31.8604
2004-08-30 00:00:00,32.1106
2004-08-31 00:00:00,32.384
2004-09-01 00:00:00,32.7725
2004-09-02 00:00:00,33.1227
2004-09-03 00:00:00,33.4115
2004-09-07 00:00:00,33.7249
2004-09-08 00:00:00,34.0685
2004-09-09 00:00:00,34.3271
2004-09-10 00:00:00,34.5797
2004-09-13 00:00:00,34.7793
2004-09-14 00:00:00,34.9469
2004-09-15 00:00:00,35.0643
2004-09-16 00:00:00,35.2707
2004-09-17 00:00:00,35.5304
2004-09-20 00:00:00,35.8137
2004-09-21 00:00:00,36.0927
2004-09-22 00:00:00,36.2349
2004-09-23 00:00:00,36.3868
2004-09-24 00:00:00,36.5204
2004-09-27 00:00:00,36.6644
2004-09-28 00:00:00,36.8419
2004-09-29 00:00:00,37.0616
2004-09-30 00:00:00,37.268
2004-10-01 00:00:00,37.453
2004-10-04 00:00:00,37.6352
2004-10-05 00:00:00,37.8556
2004-10-06 00:00:00,38.1798
2004-10-07 00:00:00,38.3864
2004-10-08 00:00:00,38.521
2004-10-11 00:00:00,38.5957
2004-10-12 00:00:00,38.6275
2004-10-13 00:00:00,38.785
2004-10-14 00:00:00,39.419
2004-10-15 00:00:00,40.0614
2004-10-18 00:00:00,40.8782
2004-10-19 00:00:00,41.6159
2004-10-20 00:00:00,42.3134
2004-10-21 00:00:00,43.0055
2004-10-22 00:00:00,43.5963
2004-10-25 00:00:00,44.1523
2004-10-26 00:00:00,44.7005
2004-10-27 00:00:00,45.4234
2004-10-28 00:00:00,46.2709
2004-10-29 00:00:00,47.0744
2004-11-01 00:00:00,47.8173
2004-11-02 00:00:00,48.5952
2004-11-03 00:00:00,49.4781
2004-11-04 00:00:00,50.2093
2004-11-05 00:00:00,50.8956
2004-11-08 00:00:00,51.475
2004-11-09 00:00:00,51.9477
2004-11-10 00:00:00,52.412
2004-11-11 00:00:00,52.8573
2004-11-12 00:00:00,53.2725
2004-11-15 00:00:00,53.6153
2004-11-16 00:00:00,53.8934
2004-11-17 00:00:00,54.1324
2004-11-18 00:00:00,54.3826
2004-11-19 00:00:00,54.5765
2004-11-22 00:00:00,55.3219
2004-11-23 00:00:00,55.994
2004-11-24 00:00:00,56.8676
2004-11-26 00:00:00,57.7233
2004-11-29 00:00:00,58.8906
2004-11-30 00:00:00,59.8491
2004-12-01 00:00:00,60.8086
2004-12-02 00:00:00,61.4544
2004-12-03 00:00:00,61.812
2004-12-06 00:00:00,62.4257
2004-12-07 00:00:00,62.7115
2004-12-08 00:00:00,62.9939
2004-12-09 00:00:00,63.3
2004-12-10 00:00:00,63.6725
2004-12-13 00:00:00,63.9753
2004-12-14 00:00:00,64.2695
2004-12-15 00:00:00,64.5129
2004-12-16 00:00:00,64.8344
2004-12-17 00:00:00,64.9473
2004-12-20 00:00:00,64.7983
2004-12-21 00:00:00,64.7057
2004-12-22 00:00:00,64.6076
2004-12-23 00:00:00,64.5226
2004-12-27 00:00:00,64.3567
2004-12-28 00:00:00,64.2947
2004-12-29 00:00:00,64.2776
2004-12-30 00:00:00,64.3073
2004-12-31 00:00:00,64.3131
2005-01-03 00:00:00,64.2171
2005-01-04 00:00:00,64.1801
2005-01-05 00:00:00,64.2052
2005-01-06 00:00:00,64.2273
2005-01-07 00:00:00,64.691
2005-01-10 00:00:00,65.1021
2005-01-11 00:00:00,65.076
2005-01-12 00:00:00,65.1372
2005-01-13 00:00:00,65.611
2005-01-14 00:00:00,66.1013
2005-01-18 00:00:00,66.6172
2005-01-19 00:00:00,67.0329
2005-01-20 00:00:00,67.4697
2005-01-21 00:00:00,67.8771
2005-01-24 00:00:00,68.2782
2005-01-25 00:00:00,68.77
2005-01-26 00:00:00,69.2384
2005-01-27 00:00:00,69.7056
2005-01-28 00:00:00,70.2614
2005-01-31 00:00:00,71.0515
2005-02-01 00:00:00,71.8421
2005-02-02 00:00:00,72.765
2005-02-03 00:00:00,73.4397
2005-02-04 00:00:00,74.1492
2005-02-07 00:00:00,74.8001
2005-02-08 00:00:00,75.5916
2005-02-09 00:00:00,76.1205
2005-02-10 00:00:00,76.5457
2005-02-11 00:00:00,77.1809
2005-02-14 00:00:00,78.0875
2005-02-15 00:00:00,79.2853
2005-02-16 00:00:00,80.5624
2005-02-17 00:00:00,81.5221
2005-02-18 00:00:00,82.304
2005-02-22 00:00:00,82.8634
2005-02-23 00:00:00,83.6336
2005-02-24 00:00:00,84.3934
2005-02-25 00:00:00,85.0795
2005-02-28 00:00:00,81.4849
2005-03-01 00:00:00,77.9946
2005-03-02 00:00:00,74.6226
2005-03-03 00:00:00,71.1876
2005-03-04 00:00:00,68.03
2005-03-07 00:00:00,65.0333
2005-03-08 00:00:00,61.9971
2005-03-09 00:00:00,59.0314
2005-03-10 00:00:00,56.3092
2005-03-11 00:00:00,53.8143
2005-03-14 00:00:00,51.5054
2005-03-15 00:00:00,49.4523
2005-03-16 00:00:00,47.628
2005-03-17 00:00:00,46.1306
2005-03-18 00:00:00,44.9288
2005-03-21 00:00:00,44.011
2005-03-22 00:00:00,43.2157
2005-03-23 00:00:00,42.5959
2005-03-24 00:00:00,42.1888
2005-03-28 00:00:00,42.0057
2005-03-29 00:00:00,41.9696
2005-03-30 00:00:00,42.0482
2005-03-31 00:00:00,42.0274
2005-04-01 00:00:00,41.9439
2005-04-04 00:00:00,41.8838
2005-04-05 00:00:00,41.908
2005-04-06 00:00:00,41.9782
2005-04-07 00:00:00,42.157
2005-04-08 00:00:00,42.333
2005-04-11 00:00:00,42.3169
2005-04-12 00:00:00,42.3635
2005-04-13 00:00:00,42.2446
2005-04-14 00:00:00,41.7654
2005-04-15 00:00:00,41.1229
2005-04-18 00:00:00,40.539
2005-04-19 00:00:00,40.13
2005-04-20 00:00:00,39.6021
2005-04-21 00:00:00,39.2642
2005-04-22 00:00:00,38.796
2005-04-25 00:00:00,38.502
2005-04-26 00:00:00,38.1591
2005-04-27 00:00:00,37.82
2005-04-28 00:00:00,37.4743
2005-04-29 00:00:00,37.2074
2005-05-02 00:00:00,36.9988
2005-05-03 00:00:00,36.7913
2005-05-04 00:00:00,36.7005
2005-05-05 00:00:00,36.5895
2005-05-06 00:00:00,36.5647
2005-05-09 00:00:00,36.545
2005-05-10 00:00:00,36.4966
2005-05-11 00:00:00,36.4008
2005-05-12 00:00:00,36.1898
2005-05-13 00:00:00,36.0547
2005-05-16 00:00:00,35.9967
2005-05-17 00:00:00,35.9209
2005-05-18 00:00:00,35.899
2005-05-19 00:00:00,36.0384
2005-05-20 00:00:00,36.1759
2005-05-23 00:00:00,36.5141
2005-05-24 00:00:00,36.8333
2005-05-25 00:00:00,37.1435
2005-05-26 00:00:00,37.5268
2005-05-27 00:00:00,37.8682
2005-05-31 00:00:00,38.112
2005-06-01 00:00:00,38.3914
2005-06-02 00:00:00,38.6265
2005-06-03 00:00:00,38.6765
2005-06-06 00:00:00,38.6885
2005-06-07 00:00:00,38.5659
2005-06-08 00:00:00,38.4815
2005-06-09 00:00:00,38.4643
2005-06-10 00:00:00,38.2621
2005-06-13 00:00:00,38.0605
2005-06-14 00:00:00,37.863
2005-06-15 00:00:00,37.771
2005-06-16 00:00:00,37.7515
2005-06-17 00:00:00,37.7533
2005-06-20 00:00:00,37.6848
2005-06-21 00:00:00,37.6398
2005-06-22 00:00:00,37.6696
2005-06-23 00:00:00,37.7372
2005-06-24 00:00:00,37.7014
2005-06-27 00:00:00,37.617
2005-06-28 00:00:00,37.569
2005-06-29 00:00:00,37.4432
2005-06-30 00:00:00,37.378
2005-07-01 00:00:00,37.2987
2005-07-05 00:00:00,37.3686
2005-07-06 00:00:00,37.382
2005-07-07 00:00:00,37.4143
2005-07-08 00:00:00,37.5022
2005-07-11 00:00:00,37.573
2005-07-12 00:00:00,37.6461
2005-07-13 00:00:00,37.7187
2005-07-14 00:00:00,38.0086
2005-07-15 00:00:00,38.3574
2005-07-18 00:00:00,38.6836
2005-07-19 00:00:00,39.1565
2005-07-20 00:00:00,39.6447
2005-07-21 00:00:00,40.0731
2005-07-22 00:00:00,40.5465
2005-07-25 00:00:00,40.9775
2005-07-26 00:00:00,41.3626
2005-07-27 00:00:00,41.7508
2005-07-28 00:00:00,42.0891
2005-07-29 00:00:00,42.2826
2005-08-01 00:00:00,42.4577
2005-08-02 00:00:00,42.645
2005-08-03 00:00:00,42.8103
2005-08-04 00:00:00,42.8993
2005-08-05 00:00:00,42.9908
2005-08-08 00:00:00,43.0273
2005-08-09 00:00:00,43.1536
2005-08-10 00:00:00,43.2114
2005-08-11 00:00:00,43.3043
2005-08-12 00:00:00,43.5818
2005-08-15 00:00:00,43.988
2005-08-16 00:00:00,44.2286
2005-08-17 00:00:00,44.5403
2005-08-18 00:00:00,44.7543
2005-08-19 00:00:00,44.9092
2005-08-22 00:00:00,45.0592
2005-08-23 00:00:00,45.187
2005-08-24 00:00:00,45.3076
2005-08-25 00:00:00,45.4474
2005-08-26 00:00:00,45.5459
2005-08-29 00:00:00,45.6392
2005-08-30 00:00:00,45.7874
2005-08-31 00:00:00,45.9499
2005-09-01 00:00:00,46.035
2005-09-02 00:00:00,46.0993
2005-09-06 00:00:00,46.394
2005-09-07 00:00:00,46.6479
2005-09-08 00:00:00,46.9835
2005-09-09 00:00:00,47.4343
2005-09-12 00:00:00,47.8589
2005-09-13 00:00:00,48.203
2005-09-14 00:00:00,48.4169
2005-09-15 00:00:00,48.6395
2005-09-16 00:00:00,48.9769
2005-09-19 00:00:00,49.427
2005-09-20 00:00:00,49.8971
2005-09-21 00:00:00,50.2295
2005-09-22 00:00:00,50.5115
2005-09-23 00:00:00,50.8882
2005-09-26 00:00:00,51.2918
2005-09-27 00:00:00,51.6188
2005-09-28 00:00:00,51.6848
2005-09-29 00:00:00,51.8493
2005-09-30 00:00:00,52.1088
2005-10-03 00:00:00,52.4124
2005-10-04 00:00:00,52.6111
2005-10-05 00:00:00,52.6939
2005-10-06 00:00:00,52.6542
2005-10-07 00:00:00,52.5674
2005-10-10 00:00:00,52.392
2005-10-11 00:00:00,52.3377
2005-10-12 00:00:00,52.0569
2005-10-13 00:00:00,52.2054
2005-10-14 00:00:00,52.3603
2005-10-17 00:00:00,52.4485
2005-10-18 00:00:00,52.4158
2005-10-19 00:00:00,52.6478
2005-10-20 00:00:00,52.9805
2005-10-21 00:00:00,53.2474
2005-10-24 00:00:00,53.6101
2005-10-25 00:00:00,53.8931
2005-10-26 00:00:00,54.252
2005-10-27 00:00:00,54.4283
2005-10-28 00:00:00,54.5005
2005-10-31 00:00:00,54.8657
2005-11-01 00:00:00,55.2073
2005-11-02 00:00:00,55.7644
2005-11-03 00:00:00,56.4683
2005-11-04 00:00:00,57.0572
2005-11-07 00:00:00,57.5116
2005-11-08 00:00:00,57.8876
2005-11-09 00:00:00,58.244
2005-11-10 00:00:00,58.6506
2005-11-11 00:00:00,59.0561
2005-11-14 00:00:00,59.4171
2005-11-15 00:00:00,59.819
2005-11-16 00:00:00,60.4272
2005-11-17 00:00:00,60.9469
2005-11-18 00:00:00,61.4304
2005-11-21 00:00:00,61.9096
2005-11-22 00:00:00,62.4985
2005-11-23 00:00:00,63.094
2005-11-25 00:00:00,63.8539
2005-11-28 00:00:00,64.5779
2005-11-29 00:00:00,65.081
2005-11-30 00:00:00,65.5073
2005-12-01 00:00:00,66.2446
2005-12-02 00:00:00,67.0244
2005-12-05 00:00:00,67.6758
2005-12-06 00:00:00,68.4888
2005-12-07 00:00:00,69.2264
2005-12-08 00:00:00,69.9095
2005-12-09 00:00:00,70.5499
2005-12-12 00:00:00,71.1829
2005-12-13 00:00:00,71.7589
2005-12-14 00:00:00,71.9876
2005-12-15 00:00:00,72.1862
2005-12-16 00:00:00,72.2484
2005-12-19 00:00:00,72.305
2005-12-20 00:00:00,72.3986
2005-12-21 00:00:00,72.5906
2005-12-22 00:00:00,72.7988
2005-12-23 00:00:00,72.9103
2005-12-27 00:00:00,73.0865
2005-12-28 00:00:00,73.1782
2005-12-29 00:00:00,73.0418
2005-12-30 00:00:00,72.9301
2006-01-03 00:00:00,73.0894
2006-01-04 00:00:00,73.2595
2006-01-05 00:00:00,73.3585
2006-01-06 00:00:00,73.6387
2006-01-09 00:00:00,73.884
2006-01-10 00:00:00,74.5779
2006-01-11 00:00:00,75.5303
2006-01-12 00:00:00,76.4771
2006-01-13 00:00:00,77.5033
2006-01-17 00:00:00,78.381
2006-01-18 00:00:00,78.9876
2006-01-19 00:00:00,79.211
2006-01-20 00:00:00,79.1173
2006-01-23 00:00:00,79.1553
2006-01-24 00:00:00,79.0182
2006-01-25 00:00:00,78.6962
2006-01-26 00:00:00,78.1921
2006-01-27 00:00:00,77.6685
2006-01-30 00:00:00,77.435
2006-01-31 00:00:00,77.2332
2006-02-01 00:00:00,77.0056
2006-02-02 00:00:00,76.4586
2006-02-03 00:00:00,75.9012
2006-02-06 00:00:00,74.9229
2006-02-07 00:00:00,74.0159
2006-02-08 00:00:00,73.2644
2006-02-09 00:00:00,72.2027
2006-02-10 00:00:00,71.456
2006-02-13 00:00:00,70.5425
2006-02-14 00:00:00,70.0079
2006-02-15 00:00:00,69.7047
2006-02-16 00:00:00,69.5932
2006-02-17 00:00:00,69.4953
2006-02-21 00:00:00,69.3098
2006-02-22 00:00:00,69.3786
2006-02-23 00:00:00,69.5108
2006-02-24 00:00:00,69.627
2006-02-27 00:00:00,69.7026
2006-02-28 00:00:00,69.5451
2006-03-01 00:00:00,69.4766
2006-03-02 00:00:00,69.4873
2006-03-03 00:00:00,69.3456
2006-03-06 00:00:00,69.0115
2006-03-07 00:00:00,68.7867
2006-03-08 00:00:00,68.5047
2006-03-09 00:00:00,68.0672
2006-03-10 00:00:00,67.5825
2006-03-13 00:00:00,67.3432
2006-03-14 00:00:00,67.268
2006-03-15 00:00:00,67.0765
2006-03-16 00:00:00,66.7089
2006-03-17 00:00:00,66.398
2006-03-20 00:00:00,66.0514
2006-03-21 00:00:00,65.5272
2006-03-22 00:00:00,65.0243
2006-03-23 00:00:00,64.4235
2006-03-24 00:00:00,63.8589
2006-03-27 00:00:00,63.3062
2006-03-28 00:00:00,62.732
2006-03-29 00:00:00,62.549
2006-03-30 00:00:00,62.4384
2006-03-31 00:00:00,62.3575
2006-04-03 00:00:00,62.2938
2006-04-04 00:00:00,62.1026
2006-04-05 00:00:00,62.5111
2006-04-06 00:00:00,63.2961
2006-04-07 00:00:00,63.9081
2006-04-10 00:00:00,64.3821
2006-04-11 00:00:00,64.777
2006-04-12 00:00:00,65.0469
2006-04-13 00:00:00,65.2915
2006-04-17 00:00:00,65.368
2006-04-18 00:00:00,65.5779
2006-04-19 00:00:00,65.7229
2006-04-20 00:00:00,66.0381
2006-04-21 00:00:00,66.2689
2006-04-24 00:00:00,66.344
2006-04-25 00:00:00,66.4315
2006-04-26 00:00:00,66.6759
2006-04-27 00:00:00,66.9905
2006-04-28 00:00:00,67.3698
2006-05-01 00:00:00,67.6375
2006-05-02 00:00:00,68.0648
2006-05-03 00:00:00,68.4036
2006-05-04 00:00:00,68.6941
2006-05-05 00:00:00,69.0382
2006-05-08 00:00:00,69.3792
2006-05-09 00:00:00,69.6284
2006-05-10 00:00:00,69.8253
2006-05-11 00:00:00,69.7765
2006-05-12 00:00:00,69.678
2006-05-15 00:00:00,69.5822
2006-05-16 00:00:00,69.2046
2006-05-17 00:00:00,68.8595
2006-05-18 00:00:00,68.3182
