date,DEMA
2003-05-05 00:00:00,14.2351
2003-05-06 00:00:00,14.8344
2003-05-07 00:00:00,15.3763
2003-05-08 00:00:00,15.9041
2003-05-09 00:00:00,16.4095
2003-05-12 00:00:00,16.8876
2003-05-13 00:00:00,17.314
2003-05-14 00:00:00,17.6537
2003-05-15 00:00:00,17.9725
2003-05-16 00:00:00,18.253
2003-05-19 00:00:00,18.3607
2003-05-20 00:00:00,18.3902
2003-05-21 00:00:00,18.4197
2003-05-22 00:00:00,18.5096
2003-05-23 00:00:00,18.5951
2003-05-27 00:00:00,18.7643
2003-05-28 00:00:00,18.7949
2003-05-29 00:00:00,18.7827
2003-05-30 00:00:00,18.7393
2003-06-02 00:00:00,18.6059
2003-06-03 00:00:00,18.4609
2003-06-04 00:00:00,18.3843
2003-06-05 00:00:00,18.3217
2003-06-06 00:00:00,18.1754
2003-06-09 00:00:00,17.9811
2003-06-10 00:00:00,17.8819
2003-06-11 00:00:00,17.8434
2003-06-12 00:00:00,17.8663
2003-06-13 00:00:00,17.8207
2003-06-16 00:00:00,17.9339
2003-06-17 00:00:00,18.0152
2003-06-18 00:00:00,18.252
2003-06-19 00:00:00,18.4573
2003-06-20 00:00:00,18.6425
2003-06-23 00:00:00,18.7737
2003-06-24 00:00:00,18.8329
2003-06-25 00:00:00,18.9372
2003-06-26 00:00:00,19.0602
2003-06-27 00:00:00,19.0613
2003-06-30 00:00:00,19.1192
2003-07-01 00:00:00,19.1714
2003-07-02 00:00:00,19.2461
2003-07-03 00:00:00,19.282
2003-07-07 00:00:00,19.4443
2003-07-08 00:00:00,19.6772
2003-07-09 00:00:00,19.7818
2003-07-10 00:00:00,19.8123
2003-07-11 00:00:00,19.884
2003-07-14 00:00:00,19.9515
2003-07-15 00:00:00,19.9537
2003-07-16 00:00:00,19.9996
2003-07-17 00:00:00,20.2228
2003-07-18 00:00:00,20.4042
2003-07-21 00:00:00,20.5116
2003-07-22 00:00:00,20.635
2003-07-23 00:00:00,20.7356
2003-07-24 00:00:00,20.7677
2003-07-25 00:00:00,20.9785
2003-07-28 00:00:00,21.0563
2003-07-29 00:00:00,21.0705
2003-07-30 00:00:00,20.999
2003-07-31 00:00:00,21.0792
2003-08-01 00:00:00,21.0813
2003-08-04 00:00:00,21.1669
2003-08-05 00:00:00,21.0869
2003-08-06 00:00:00,20.8788
2003-08-07 00:00:00,20.7516
2003-08-08 00:00:00,20.5875
2003-08-11 00:00:00,20.4481
2003-08-12 00:00:00,20.3341
2003-08-13 00:00:00,20.3222
2003-08-14 00:00:00,20.273
2003-08-15 00:00:00,20.1828
2003-08-18 00:00:00,20.219
2003-08-19 00:00:00,20.2461
2003-08-20 00:00:00,20.3941
2003-08-21 00:00:00,20.6424
2003-08-22 00:00:00,20.7099
2003-08-25 00:00:00,20.7631
2003-08-26 00:00:00,20.842
2003-08-27 00:00:00,20.9865
2003-08-28 00:00:00,21.238
2003-08-29 00:00:00,21.5287
2003-09-02 00:00:00,21.8201
2003-09-03 00:00:00,22.086
2003-09-04 00:00:00,22.2898
2003-09-05 00:00:00,22.4017
2003-09-08 00:00:00,22.5377
2003-09-09 00:00:00,22.5837
2003-09-10 00:00:00,22.585
2003-09-11 00:00:00,22.6513
2003-09-12 00:00:00,22.8027
2003-09-15 00:00:00,22.7679
2003-09-16 00:00:00,22.7616
2003-09-17 00:00:00,22.7092
2003-09-18 00:00:00,22.7989
2003-09-19 00:00:00,22.8186
2003-09-22 00:00:00,22.7418
2003-09-23 00:00:00,22.7365
2003-09-24 00:00:00,22.528
2003-09-25 00:00:00,22.1849
2003-09-26 00:00:00,21.9353
2003-09-29 00:00:00,21.8303
2003-09-30 00:00:00,21.6344
2003-10-01 00:00:00,21.4784
2003-10-02 00:00:00,21.3045
2003-10-03 00:00:00,21.3587
2003-10-06 00:00:00,21.515
2003-10-07 00:00:00,21.8186
2003-10-08 00:00:00,22.0508
2003-10-09 00:00:00,22.3208
2003-10-10 00:00:00,22.5938
2003-10-13 00:00:00,22.9486
2003-10-14 00:00:00,23.2881
2003-10-15 00:00:00,23.6264
2003-10-16 00:00:00,23.6294
2003-10-17 00:00:00,23.5377
2003-10-20 00:00:00,23.5407
2003-10-21 00:00:00,23.533
2003-10-22 00:00:00,23.4474
2003-10-23 00:00:00,23.4127
2003-10-24 00:00:00,23.3098
2003-10-27 00:00:00,23.2191
2003-10-28 00:00:00,23.3424
2003-10-29 00:00:00,23.4413
2003-10-30 00:00:00,23.4157
2003-10-31 00:00:00,23.3555
2003-11-03 00:00:00,23.3491
2003-11-04 00:00:00,23.2986
2003-11-05 00:00:00,23.2755
2003-11-06 00:00:00,23.2707
2003-11-07 00:00:00,23.1529
2003-11-10 00:00:00,22.9417
2003-11-11 00:00:00,22.6941
2003-11-12 00:00:00,22.6242
2003-11-13 00:00:00,22.5807
2003-11-14 00:00:00,22.3694
2003-11-17 00:00:00,22.1284
2003-11-18 00:00:00,21.7914
2003-11-19 00:00:00,21.5048
2003-11-20 00:00:00,21.2522
2003-11-21 00:00:00,21.0203
2003-11-24 00:00:00,20.9815
2003-11-25 00:00:00,20.8661
2003-11-26 00:00:00,20.7771
2003-11-28 00:00:00,20.7382
2003-12-01 00:00:00,20.8531
2003-12-02 00:00:00,20.9241
2003-12-03 00:00:00,20.8952
2003-12-04 00:00:00,20.8946
2003-12-05 00:00:00,20.842
2003-12-08 00:00:00,20.8353
2003-12-09 00:00:00,20.7229
2003-12-10 00:00:00,20.6157
2003-12-11 00:00:00,20.6764
2003-12-12 00:00:00,20.6729
2003-12-15 00:00:00,20.5414
2003-12-16 00:00:00,20.4213
2003-12-17 00:00:00,20.2767
2003-12-18 00:00:00,20.1837
2003-12-19 00:00:00,20.0447
2003-12-22 00:00:00,19.9549
2003-12-23 00:00:00,19.8733
2003-12-24 00:00:00,19.9147
2003-12-26 00:00:00,20.0202
2003-12-29 00:00:00,20.1806
2003-12-30 00:00:00,20.3442
2003-12-31 00:00:00,20.503
2004-01-02 00:00:00,20.6245
2004-01-05 00:00:00,20.8914
2004-01-06 00:00:00,21.107
2004-01-07 00:00:00,21.383
2004-01-08 00:00:00,21.7596
2004-01-09 00:00:00,22.0171
2004-01-12 00:00:00,22.3693
2004-01-13 00:00:00,22.7406
2004-01-14 00:00:00,23.0716
2004-01-15 00:00:00,23.1079
2004-01-16 00:00:00,23.1117
2004-01-20 00:00:00,23.1131
2004-01-21 00:00:00,23.0889
2004-01-22 00:00:00,22.9868
2004-01-23 00:00:00,22.9649
2004-01-26 00:00:00,23.0249
2004-01-27 00:00:00,23.0847
2004-01-28 00:00:00,23.0338
2004-01-29 00:00:00,23.0165
2004-01-30 00:00:00,22.9775
2004-02-02 00:00:00,22.8982
2004-02-03 00:00:00,22.8173
2004-02-04 00:00:00,22.6606
2004-02-05 00:00:00,22.6388
2004-02-06 00:00:00,22.6716
2004-02-09 00:00:00,22.6909
2004-02-10 00:00:00,22.7634
2004-02-11 00:00:00,22.9734
2004-02-12 00:00:00,23.1401
2004-02-13 00:00:00,23.1494
2004-02-17 00:00:00,23.1848
2004-02-18 00:00:00,23.2317
2004-02-19 00:00:00,23.127
2004-02-20 00:00:00,23.0226
2004-02-23 00:00:00,22.8934
2004-02-24 00:00:00,22.8121
2004-02-25 00:00:00,22.8231
2004-02-26 00:00:00,22.8737
2004-02-27 00:00:00,23.0763
2004-03-01 00:00:00,23.2679
2004-03-02 00:00:00,23.3935
2004-03-03 00:00:00,23.52
2004-03-04 00:00:00,23.8522
2004-03-05 00:00:00,24.4226
2004-03-08 00:00:00,24.7763
2004-03-09 00:00:00,25.2764
2004-03-10 00:00:00,25.8076
2004-03-11 00:00:00,26.1633
2004-03-12 00:00:00,26.5378
2004-03-15 00:00:00,26.6522
2004-03-16 00:00:00,26.6298
2004-03-17 00:00:00,26.6712
2004-03-18 00:00:00,26.6064
2004-03-19 00:00:00,26.5794
2004-03-22 00:00:00,26.5507
2004-03-23 00:00:00,26.4175
2004-03-24 00:00:00,26.3364
2004-03-25 00:00:00,26.5109
2004-03-26 00:00:00,26.6879
2004-03-29 00:00:00,26.9938
2004-03-30 00:00:00,27.2543
2004-03-31 00:00:00,27.314
2004-04-01 00:00:00,27.373
2004-04-02 00:00:00,27.4897
2004-04-05 00:00:00,27.7341
2004-04-06 00:00:00,27.8506
2004-04-07 00:00:00,27.8514
2004-04-08 00:00:00,27.8871
2004-04-12 00:00:00,28.0055
2004-04-13 00:00:00,27.9015
2004-04-14 00:00:00,27.7549
2004-04-15 00:00:00,28.1073
2004-04-16 00:00:00,28.3848
2004-04-19 00:00:00,28.4687
2004-04-20 00:00:00,28.4238
2004-04-21 00:00:00,28.3807
2004-04-22 00:00:00,28.3486
2004-04-23 00:00:00,28.3027
2004-04-26 00:00:00,28.1562
2004-04-27 00:00:00,27.9925
2004-04-28 00:00:00,27.7601
2004-04-29 00:00:00,27.616
2004-04-30 00:00:00,27.3108
2004-05-03 00:00:00,27.0997
2004-05-04 00:00:00,26.9302
2004-05-05 00:00:00,26.8768
2004-05-06 00:00:00,26.8184
2004-05-07 00:00:00,26.7847
2004-05-10 00:00:00,26.6854
2004-05-11 00:00:00,26.7563
2004-05-12 00:00:00,26.847
2004-05-13 00:00:00,26.9053
2004-05-14 00:00:00,26.9321
2004-05-17 00:00:00,26.8789
2004-05-18 00:00:00,26.9095
2004-05-19 00:00:00,26.8288
2004-05-20 00:00:00,26.803
2004-05-21 00:00:00,26.8537
2004-05-24 00:00:00,26.9392
2004-05-25 00:00:00,27.2069
2004-05-26 00:00:00,27.4551
2004-05-27 00:00:00,27.6062
2004-05-28 00:00:00,27.715
2004-06-01 00:00:00,27.8072
2004-06-02 00:00:00,28.041
2004-06-03 00:00:00,28.1461
2004-06-04 00:00:00,28.3033
2004-06-07 00:00:00,28.6231
2004-06-08 00:00:00,28.9937
2004-06-09 00:00:00,29.2821
2004-06-10 00:00:00,29.6245
2004-06-14 00:00:00,29.8024
2004-06-15 00:00:00,30.0544
2004-06-16 00:00:00,30.6382
2004-06-17 00:00:00,31.148
2004-06-18 00:00:00,31.5984
2004-06-21 00:00:00,31.8739
2004-06-22 00:00:00,32.225
2004-06-23 00:00:00,32.6465
2004-06-24 00:00:00,32.9067
2004-06-25 00:00:00,33.2165
2004-06-28 00:00:00,33.255
2004-06-29 00:00:00,33.2814
2004-06-30 00:00:00,33.3032
2004-07-01 00:00:00,33.2706
2004-07-02 00:00:00,33.0138
2004-07-06 00:00:00,32.7624
2004-07-07 00:00:00,32.4386
2004-07-08 00:00:00,32.1096
2004-07-09 00:00:00,31.8025
2004-07-12 00:00:00,31.3736
2004-07-13 00:00:00,31.0167
2004-07-14 00:00:00,30.7736
2004-07-15 00:00:00,31.1714
2004-07-16 00:00:00,31.3806
2004-07-19 00:00:00,31.5176
2004-07-20 00:00:00,31.6755
2004-07-21 00:00:00,31.7044
2004-07-22 00:00:00,31.7381
2004-07-23 00:00:00,31.5874
2004-07-26 00:00:00,31.5576
2004-07-27 00:00:00,31.7427
2004-07-28 00:00:00,31.8715
2004-07-29 00:00:00,32.0476
2004-07-30 00:00:00,32.1428
2004-08-02 00:00:00,32.0846
2004-08-03 00:00:00,31.9797
2004-08-04 00:00:00,31.9784
2004-08-05 00:00:00,31.903
2004-08-06 00:00:00,31.5445
2004-08-09 00:00:00,31.3295
2004-08-10 00:00:00,31.3654
2004-08-11 00:00:00,31.3037
2004-08-12 00:00:00,31.1344
2004-08-13 00:00:00,31.0741
2004-08-16 00:00:00,31.0118
2004-08-17 00:00:00,30.975
2004-08-18 00:00:00,31.1018
2004-08-19 00:00:00,31.0245
2004-08-20 00:00:00,30.9746
2004-08-23 00:00:00,30.9831
2004-08-24 00:00:00,31.1487
2004-08-25 00:00:00,31.4911
2004-08-26 00:00:00,32.0776
2004-08-27 00:00:00,32.5248
2004-08-30 00:00:00,32.8658
2004-08-31 00:00:00,33.2234
2004-09-01 00:00:00,33.7762
2004-09-02 00:00:00,34.2113
2004-09-03 00:00:00,34.5026
2004-09-07 00:00:00,34.8438
2004-09-08 00:00:00,35.2384
2004-09-09 00:00:00,35.4536
2004-09-10 00:00:00,35.6629
2004-09-13 00:00:00,35.7853
2004-09-14 00:00:00,35.8655
2004-09-15 00:00:00,35.8752
2004-09-16 00:00:00,36.0857
2004-09-17 00:00:00,36.4036
2004-09-20 00:00:00,36.774
2004-09-21 00:00:00,37.1401
2004-09-22 00:00:00,37.2499
2004-09-23 00:00:00,37.4003
2004-09-24 00:00:00,37.5259
2004-09-27 00:00:00,37.6701
2004-09-28 00:00:00,37.8794
2004-09-29 00:00:00,38.1682
2004-09-30 00:00:00,38.422
2004-10-01 00:00:00,38.6183
2004-10-04 00:00:00,38.8011
2004-10-05 00:00:00,39.056
2004-10-06 00:00:00,39.4978
2004-10-07 00:00:00,39.6848
2004-10-08 00:00:00,39.7357
2004-10-11 00:00:00,39.6859
2004-10-12 00:00:00,39.5809
2004-10-13 00:00:00,39.748
2004-10-14 00:00:00,40.8336
2004-10-15 00:00:00,41.8542
2004-10-18 00:00:00,43.1309
2004-10-19 00:00:00,44.158
2004-10-20 00:00:00,45.0375
2004-10-21 00:00:00,45.8647
2004-10-22 00:00:00,46.4646
2004-10-25 00:00:00,46.9896
2004-10-26 00:00:00,47.5006
2004-10-27 00:00:00,48.3459
2004-10-28 00:00:00,49.3984
2004-10-29 00:00:00,50.3234
2004-11-01 00:00:00,51.1085
2004-11-02 00:00:00,51.9538
2004-11-03 00:00:00,52.9882
2004-11-04 00:00:00,53.6999
2004-11-05 00:00:00,54.3383
2004-11-08 00:00:00,54.8027
2004-11-09 00:00:00,55.1192
2004-11-10 00:00:00,55.4955
2004-11-11 00:00:00,55.8966
2004-11-12 00:00:00,56.2558
2004-11-15 00:00:00,56.4958
2004-11-16 00:00:00,56.6256
2004-11-17 00:00:00,56.7101
2004-11-18 00:00:00,56.8517
2004-11-19 00:00:00,56.9145
2004-11-22 00:00:00,58.0712
2004-11-23 00:00:00,59.0333
2004-11-24 00:00:00,60.3454
2004-11-26 00:00:00,61.5438
2004-11-29 00:00:00,63.2578
2004-11-30 00:00:00,64.4557
2004-12-01 00:00:00,65.594
2004-12-02 00:00:00,66.0778
2004-12-03 00:00:00,66.0069
2004-12-06 00:00:00,66.4811
2004-12-07 00:00:00,66.3387
2004-12-08 00:00:00,66.2615
2004-12-09 00:00:00,66.3001
2004-12-10 00:00:00,66.5212
2004-12-13 00:00:00,66.6462
2004-12-14 00:00:00,66.8017
2004-12-15 00:00:00,66.9099
2004-12-16 00:00:00,67.2258
2004-12-17 00:00:00,67.1873
2004-12-20 00:00:00,66.7242
2004-12-21 00:00:00,66.4846
2004-12-22 00:00:00,66.2741
2004-12-23 00:00:00,66.126
2004-12-27 00:00:00,65.8314
2004-12-28 00:00:00,65.7511
2004-12-29 00:00:00,65.7182
2004-12-30 00:00:00,65.745
2004-12-31 00:00:00,65.6859
2005-01-03 00:00:00,65.4244
2005-01-04 00:00:00,65.3089
2005-01-05 00:00:00,65.3035
2005-01-06 00:00:00,65.3009
2005-01-07 00:00:00,66.1446
2005-01-10 00:00:00,66.8108
2005-01-11 00:00:00,66.5774
2005-01-12 00:00:00,66.5313
2005-01-13 00:00:00,67.2712
2005-01-14 00:00:00,67.9724
2005-01-18 00:00:00,68.6482
2005-01-19 00:00:00,69.0798
2005-01-20 00:00:00,69.5457
2005-01-21 00:00:00,69.9408
2005-01-24 00:00:00,70.3181
2005-01-25 00:00:00,70.8651
2005-01-26 00:00:00,71.3598
2005-01-27 00:00:00,71.8436
2005-01-28 00:00:00,72.49
2005-01-31 00:00:00,73.5623
2005-02-01 00:00:00,74.5847
2005-02-02 00:00:00,75.8292
2005-02-03 00:00:00,76.5523
2005-02-04 00:00:00,77.3425
2005-02-07 00:00:00,78.0211
2005-02-08 00:00:00,78.9404
2005-02-09 00:00:00,79.319
2005-02-10 00:00:00,79.5546
2005-02-11 00:00:00,80.2537
2005-02-14 00:00:00,81.4551
2005-02-15 00:00:00,83.153
2005-02-16 00:00:00,84.9026
2005-02-17 00:00:00,85.9614
2005-02-18 00:00:00,86.6635
2005-02-22 00:00:00,86.9638
2005-02-23 00:00:00,87.7278
2005-02-24 00:00:00,88.4847
2005-02-25 00:00:00,89.1192
2005-02-28 00:00:00,81.632
2005-03-01 00:00:00,75.1042
2005-03-02 00:00:00,69.4143
2005-03-03 00:00:00,64.1042
2005-03-04 00:00:00,59.7401
2005-03-07 00:00:00,56.0032
2005-03-08 00:00:00,52.4213
2005-03-09 00:00:00,49.1672
2005-03-10 00:00:00,46.5015
2005-03-11 00:00:00,44.3386
2005-03-14 00:00:00,42.5403
2005-03-15 00:00:00,41.1641
2005-03-16 00:00:00,40.0757
2005-03-17 00:00:00,39.3888
2005-03-18 00:00:00,38.9813
2005-03-21 00:00:00,38.8181
2005-03-22 00:00:00,38.5709
2005-03-23 00:00:00,38.3564
2005-03-24 00:00:00,38.2097
2005-03-28 00:00:00,38.1341
2005-03-29 00:00:00,37.9705
2005-03-30 00:00:00,38.0613
2005-03-31 00:00:00,37.9737
2005-04-01 00:00:00,37.794
2005-04-04 00:00:00,37.7113
2005-04-05 00:00:00,37.8193
2005-04-06 00:00:00,38.0245
2005-04-07 00:00:00,38.4546
2005-04-08 00:00:00,38.8857
2005-04-11 00:00:00,38.9524
2005-04-12 00:00:00,39.1682
2005-04-13 00:00:00,39.0827
2005-04-14 00:00:00,38.3447
2005-04-15 00:00:00,37.3842
2005-04-18 00:00:00,36.6285
2005-04-19 00:00:00,36.2675
2005-04-20 00:00:00,35.6927
2005-04-21 00:00:00,35.5163
2005-04-22 00:00:00,35.0891
2005-04-25 00:00:00,35.0116
2005-04-26 00:00:00,34.8227
2005-04-27 00:00:00,34.6369
2005-04-28 00:00:00,34.4224
2005-04-29 00:00:00,34.3512
2005-05-02 00:00:00,34.3756
2005-05-03 00:00:00,34.3743
2005-05-04 00:00:00,34.5603
2005-05-05 00:00:00,34.6509
2005-05-06 00:00:00,34.845
2005-05-09 00:00:00,34.9767
2005-05-10 00:00:00,35.0028
2005-05-11 00:00:00,34.89
2005-05-12 00:00:00,34.5358
2005-05-13 00:00:00,34.3582
2005-05-16 00:00:00,34.3581
2005-05-17 00:00:00,34.3344
2005-05-18 00:00:00,34.4113
2005-05-19 00:00:00,34.7974
2005-05-20 00:00:00,35.1385
2005-05-23 00:00:00,35.8405
2005-05-24 00:00:00,36.4398
2005-05-25 00:00:00,36.9744
2005-05-26 00:00:00,37.6117
2005-05-27 00:00:00,38.1291
2005-05-31 00:00:00,38.4294
2005-06-01 00:00:00,38.7854
2005-06-02 00:00:00,39.0434
2005-06-03 00:00:00,38.9371
2005-06-06 00:00:00,38.7857
2005-06-07 00:00:00,38.4036
2005-06-08 00:00:00,38.1428
2005-06-09 00:00:00,38.0507
2005-06-10 00:00:00,37.6378
2005-06-13 00:00:00,37.2996
2005-06-14 00:00:00,37.0282
2005-06-15 00:00:00,37.0017
2005-06-16 00:00:00,37.1354
2005-06-17 00:00:00,37.3123
2005-06-20 00:00:00,37.3392
2005-06-21 00:00:00,37.4091
2005-06-22 00:00:00,37.5955
2005-06-23 00:00:00,37.8184
2005-06-24 00:00:00,37.8057
2005-06-27 00:00:00,37.6751
2005-06-28 00:00:00,37.601
2005-06-29 00:00:00,37.3673
2005-06-30 00:00:00,37.2467
2005-07-01 00:00:00,37.0878
2005-07-05 00:00:00,37.2209
2005-07-06 00:00:00,37.2297
2005-07-07 00:00:00,37.2818
2005-07-08 00:00:00,37.4402
2005-07-11 00:00:00,37.5499
2005-07-12 00:00:00,37.6702
2005-07-13 00:00:00,37.7937
2005-07-14 00:00:00,38.3353
2005-07-15 00:00:00,38.9456
2005-07-18 00:00:00,39.458
2005-07-19 00:00:00,40.2042
2005-07-20 00:00:00,40.922
2005-07-21 00:00:00,41.4724
2005-07-22 00:00:00,42.0683
2005-07-25 00:00:00,42.5391
2005-07-26 00:00:00,42.9034
2005-07-27 00:00:00,43.2735
2005-07-28 00:00:00,43.5485
2005-07-29 00:00:00,43.5673
2005-08-01 00:00:00,43.5925
2005-08-02 00:00:00,43.6853
2005-08-03 00:00:00,43.7622
2005-08-04 00:00:00,43.7277
2005-08-05 00:00:00,43.7411
2005-08-08 00:00:00,43.6835
2005-08-09 00:00:00,43.8392
2005-08-10 00:00:00,43.8867
2005-08-11 00:00:00,44.0335
2005-08-12 00:00:00,44.5343
2005-08-15 00:00:00,45.245
2005-08-16 00:00:00,45.5895
2005-08-17 00:00:00,46.0408
2005-08-18 00:00:00,46.2661
2005-08-19 00:00:00,46.3655
2005-08-22 00:00:00,46.4493
2005-08-23 00:00:00,46.4891
2005-08-24 00:00:00,46.5203
2005-08-25 00:00:00,46.5916
2005-08-26 00:00:00,46.5872
2005-08-29 00:00:00,46.594
2005-08-30 00:00:00,46.7251
2005-08-31 00:00:00,46.8891
2005-09-01 00:00:00,46.9091
2005-09-02 00:00:00,46.9123
2005-09-06 00:00:00,47.3767
2005-09-07 00:00:00,47.7479
2005-09-08 00:00:00,48.2599
2005-09-09 00:00:00,48.9703
2005-09-12 00:00:00,49.5893
2005-09-13 00:00:00,50.0073
2005-09-14 00:00:00,50.1373
2005-09-15 00:00:00,50.2862
2005-09-16 00:00:00,50.6473
2005-09-19 00:00:00,51.2074
2005-09-20 00:00:00,51.7787
2005-09-21 00:00:00,52.0633
2005-09-22 00:00:00,52.2585
2005-09-23 00:00:00,52.6509
2005-09-26 00:00:00,53.0932
2005-09-27 00:00:00,53.3895
2005-09-28 00:00:00,53.2044
2005-09-29 00:00:00,53.2621
2005-09-30 00:00:00,53.5314
2005-10-03 00:00:00,53.9031
2005-10-04 00:00:00,54.0871
2005-10-05 00:00:00,54.0588
2005-10-06 00:00:00,53.828
2005-10-07 00:00:00,53.5472
2005-10-10 00:00:00,53.1283
2005-10-11 00:00:00,52.9816
2005-10-12 00:00:00,52.4245
2005-10-13 00:00:00,52.7541
2005-10-14 00:00:00,53.0801
2005-10-17 00:00:00,53.2537
2005-10-18 00:00:00,53.1743
2005-10-19 00:00:00,53.5959
2005-10-20 00:00:00,54.1708
2005-10-21 00:00:00,54.5722
2005-10-24 00:00:00,55.1157
2005-10-25 00:00:00,55.4506
2005-10-26 00:00:00,55.8993
2005-10-27 00:00:00,55.983
2005-10-28 00:00:00,55.8759
2005-10-31 00:00:00,56.3413
2005-11-01 00:00:00,56.7174
2005-11-02 00:00:00,57.4768
2005-11-03 00:00:00,58.4655
2005-11-04 00:00:00,59.1785
2005-11-07 00:00:00,59.6133
2005-11-08 00:00:00,59.9148
2005-11-09 00:00:00,60.1997
2005-11-10 00:00:00,60.6261
2005-11-11 00:00:00,61.0455
2005-11-14 00:00:00,61.377
2005-11-15 00:00:00,61.7996
2005-11-16 00:00:00,62.6343
2005-11-17 00:00:00,63.2605
2005-11-18 00:00:00,63.7918
2005-11-21 00:00:00,64.3063
2005-11-22 00:00:00,65.0163
2005-11-23 00:00:00,65.7182
2005-11-25 00:00:00,66.71
2005-11-28 00:00:00,67.6037
2005-11-29 00:00:00,68.071
2005-11-30 00:00:00,68.403
2005-12-01 00:00:00,69.3551
2005-12-02 00:00:00,70.3418
2005-12-05 00:00:00,71.0233
2005-12-06 00:00:00,71.9929
2005-12-07 00:00:00,72.7872
2005-12-08 00:00:00,73.4714
2005-12-09 00:00:00,74.0826
2005-12-12 00:00:00,74.6902
2005-12-13 00:00:00,75.2023
2005-12-14 00:00:00,75.0807
2005-12-15 00:00:00,74.9842
2005-12-16 00:00:00,74.6856
2005-12-19 00:00:00,74.4577
2005-12-20 00:00:00,74.3757
2005-12-21 00:00:00,74.5402
2005-12-22 00:00:00,74.7597
2005-12-23 00:00:00,74.8112
2005-12-27 00:00:00,74.9997
2005-12-28 00:00:00,75.0273
2005-12-29 00:00:00,74.652
2005-12-30 00:00:00,74.3957
2006-01-03 00:00:00,74.6819
2006-01-04 00:00:00,74.9567
2006-01-05 00:00:00,75.0748
2006-01-06 00:00:00,75.5135
2006-01-09 00:00:00,75.8343
2006-01-10 00:00:00,76.9715
2006-01-11 00:00:00,78.4891
2006-01-12 00:00:00,79.8514
2006-01-13 00:00:00,81.2425
2006-01-17 00:00:00,82.2611
2006-01-18 00:00:00,82.7144
2006-01-19 00:00:00,82.4566
2006-01-20 00:00:00,81.6802
2006-01-23 00:00:00,81.2807
2006-01-24 00:00:00,80.6252
2006-01-25 00:00:00,79.7133
2006-01-26 00:00:00,78.5775
2006-01-27 00:00:00,77.5367
2006-01-30 00:00:00,77.1735
2006-01-31 00:00:00,76.949
2006-02-01 00:00:00,76.7359
2006-02-02 00:00:00,75.9472
2006-02-03 00:00:00,75.2208
2006-02-06 00:00:00,73.7707
2006-02-07 00:00:00,72.5794
2006-02-08 00:00:00,71.7786
2006-02-09 00:00:00,70.3959
2006-02-10 00:00:00,69.6427
2006-02-13 00:00:00,68.5333
2006-02-14 00:00:00,68.123
2006-02-15 00:00:00,68.0684
2006-02-16 00:00:00,68.2791
2006-02-17 00:00:00,68.4216
2006-02-21 00:00:00,68.3357
2006-02-22 00:00:00,68.6784
2006-02-23 00:00:00,69.0609
2006-02-24 00:00:00,69.3459
2006-02-27 00:00:00,69.513
2006-02-28 00:00:00,69.2097
2006-03-01 00:00:00,69.0656
2006-03-02 00:00:00,69.0404
2006-03-03 00:00:00,68.6822
2006-03-06 00:00:00,67.9738
2006-03-07 00:00:00,67.5219
2006-03-08 00:00:00,67.023
2006-03-09 00:00:00,66.2885
2006-03-10 00:00:00,65.5315
2006-03-13 00:00:00,65.3424
2006-03-14 00:00:00,65.4881
2006-03-15 00:00:00,65.4263
2006-03-16 00:00:00,65.0347
2006-03-17 00:00:00,64.771
2006-03-20 00:00:00,64.4326
2006-03-21 00:00:00,63.7562
2006-03-22 00:00:00,63.1594
2006-03-23 00:00:00,62.3834
2006-03-24 00:00:00,61.6917
2006-03-27 00:00:00,61.0282
2006-03-28 00:00:00,60.3261
2006-03-29 00:00:00,60.3935
2006-03-30 00:00:00,60.5424
2006-03-31 00:00:00,60.6788
2006-04-03 00:00:00,60.7963
2006-04-04 00:00:00,60.6408
2006-04-05 00:00:00,61.6141
2006-04-06 00:00:00,63.1926
2006-04-07 00:00:00,64.2947
2006-04-10 00:00:00,65.0435
2006-04-11 00:00:00,65.566
2006-04-12 00:00:00,65.7836
2006-04-13 00:00:00,65.9263
2006-04-17 00:00:00,65.7473
2006-04-18 00:00:00,65.8479
2006-04-19 00:00:00,65.8302
2006-04-20 00:00:00,66.1733
2006-04-21 00:00:00,66.3603
2006-04-24 00:00:00,66.2856
2006-04-25 00:00:00,66.2957
2006-04-26 00:00:00,66.6621
2006-04-27 00:00:00,67.1949
2006-04-28 00:00:00,67.8376
2006-05-01 00:00:00,68.2436
2006-05-02 00:00:00,68.9546
2006-05-03 00:00:00,69.4738
2006-05-04 00:00:00,69.9121
2006-05-05 00:00:00,70.4198
2006-05-08 00:00:00,70.8487
2006-05-09 00:00:00,71.0533
2006-05-10 00:00:00,71.1425
2006-05-11 00:00:00,70.7662
2006-05-12 00:00:00,70.3528
2006-05-15 00:00:00,70.0066
2006-05-16 00:00:00,69.1934
2006-05-17 00:00:00,68.5403
2006-05-18 00:00:00,67.5986
2006-05-19 00:00:00,67.0289
2006-05-22 00:00:00,66.3347
2006-05-23 00:00:00,65.6979
2006-05-24 00:00:00,65.188
2006-05-25 00:00:00,64.9334
2006-05-26 00:00:00,64.5779
2006-05-30 00:00:00,63.855
2006-05-31 00:00:00,62.9763
2006-06-01 00:00:00,62.6633
2006-06-02 00:00:00,62.3101
2006-06-05 00:00:00,61.714
2006-06-06 00:00:00,61.1602
2006-06-07 00:00:00,60.4837
2006-06-08 00:00:00,60.3108
