date,ATR
2013-07-05 00:00:00,10.1119
2013-07-08 00:00:00,10.1238
2013-07-09 00:00:00,10.2736
2013-07-10 00:00:00,10.0875
2013-07-11 00:00:00,9.9591
2013-07-12 00:00:00,9.7801
2013-07-15 00:00:00,9.6241
2013-07-16 00:00:00,9.4699
2013-07-17 00:00:00,9.1964
2013-07-18 00:00:00,8.9646
2013-07-19 00:00:00,8.9979
2013-07-22 00:00:00,8.788
2013-07-23 00:00:00,8.7611
2013-07-24 00:00:00,9.603
2013-07-25 00:00:00,9.4024
2013-07-26 00:00:00,9.2673
2013-07-29 00:00:00,9.2934
2013-07-30 00:00:00,9.2967
2013-07-31 00:00:00,9.2275
2013-08-01 00:00:00,8.9796
2013-08-02 00:00:00,8.8402
2013-08-05 00:00:00,8.8241
2013-08-06 00:00:00,8.8689
2013-08-07 00:00:00,8.687
2013-08-08 00:00:00,8.6041
2013-08-09 00:00:00,8.5419
2013-08-12 00:00:00,8.8248
2013-08-13 00:00:00,9.7486
2013-08-14 00:00:00,9.9952
2013-08-15 00:00:00,10.1612
2013-08-16 00:00:00,9.9046
2013-08-19 00:00:00,9.9799
2013-08-20 00:00:00,9.9684
2013-08-21 00:00:00,9.774
2013-08-22 00:00:00,9.6548
2013-08-23 00:00:00,9.372
2013-08-26 00:00:00,9.3884
2013-08-27 00:00:00,9.7525
2013-08-28 00:00:00,9.7549
2013-08-29 00:00:00,9.5474
2013-08-30 00:00:00,9.3925
2013-09-03 00:00:00,9.5921
2013-09-04 00:00:00,9.7955
2013-09-05 00:00:00,9.6577
2013-09-06 00:00:00,9.6463
2013-09-09 00:00:00,9.649
2013-09-10 00:00:00,10.064
2013-09-11 00:00:00,11.0523
2013-09-12 00:00:00,10.9692
2013-09-13 00:00:00,10.8203
2013-09-16 00:00:00,11.1632
2013-09-17 00:00:00,11.2156
2013-09-18 00:00:00,11.2063
2013-09-19 00:00:00,11.2035
2013-09-20 00:00:00,11.2708
2013-09-23 00:00:00,12.1823
2013-09-24 00:00:00,11.9557
2013-09-25 00:00:00,11.7684
2013-09-26 00:00:00,11.5315
2013-09-27 00:00:00,11.2299
2013-09-30 00:00:00,11.0853
2013-10-01 00:00:00,11.1506
2013-10-02 00:00:00,10.9955
2013-10-03 00:00:00,11.0263
2013-10-04 00:00:00,10.775
2013-10-07 00:00:00,10.7173
2013-10-08 00:00:00,10.6864
2013-10-09 00:00:00,10.6276
2013-10-10 00:00:00,10.3858
2013-10-11 00:00:00,10.3005
2013-10-14 00:00:00,10.197
2013-10-15 00:00:00,10.0111
2013-10-16 00:00:00,9.7031
2013-10-17 00:00:00,9.4729
2013-10-18 00:00:00,9.2373
2013-10-21 00:00:00,9.5459
2013-10-22 00:00:00,10.0896
2013-10-23 00:00:00,9.9186
2013-10-24 00:00:00,9.9237
2013-10-25 00:00:00,9.8335
2013-10-28 00:00:00,9.7313
2013-10-29 00:00:00,10.4803
2013-10-30 00:00:00,10.4983
2013-10-31 00:00:00,10.2844
2013-11-01 00:00:00,10.2182
2013-11-04 00:00:00,10.1078
2013-11-05 00:00:00,9.8967
2013-11-06 00:00:00,9.7643
2013-11-07 00:00:00,9.8166
2013-11-08 00:00:00,9.7576
2013-11-11 00:00:00,9.6328
2013-11-12 00:00:00,9.4971
2013-11-13 00:00:00,9.2868
2013-11-14 00:00:00,9.2547
2013-11-15 00:00:00,9.022
2013-11-18 00:00:00,9.0204
2013-11-19 00:00:00,8.8399
2013-11-20 00:00:00,8.7024
2013-11-21 00:00:00,8.6443
2013-11-22 00:00:00,8.3935
2013-11-25 00:00:00,8.2774
2013-11-26 00:00:00,8.4835
2013-11-27 00:00:00,8.6893
2013-11-29 00:00:00,8.8734
2013-12-02 00:00:00,9.1052
2013-12-03 00:00:00,9.4074
2013-12-04 00:00:00,9.3556
2013-12-05 00:00:00,9.3946
2013-12-06 00:00:00,9.3414
2013-12-09 00:00:00,9.3523
2013-12-10 00:00:00,9.2187
2013-12-11 00:00:00,9.3218
2013-12-12 00:00:00,9.1212
2013-12-13 00:00:00,9.1256
2013-12-16 00:00:00,9.0798
2013-12-17 00:00:00,8.929
2013-12-18 00:00:00,9.2921
2013-12-19 00:00:00,9.1795
2013-12-20 00:00:00,9.078
2013-12-23 00:00:00,9.7091
2013-12-24 00:00:00,9.5162
2013-12-26 00:00:00,9.3465
2013-12-27 00:00:00,9.1247
2013-12-30 00:00:00,9.0569
2013-12-31 00:00:00,8.9681
2014-01-02 00:00:00,8.9696
2014-01-03 00:00:00,9.1846
2014-01-06 00:00:00,9.3854
2014-01-07 00:00:00,9.3179
2014-01-08 00:00:00,9.1955
2014-01-09 00:00:00,9.3112
2014-01-10 00:00:00,9.3302
2014-01-13 00:00:00,9.4947
2014-01-14 00:00:00,9.5699
2014-01-15 00:00:00,9.7819
2014-01-16 00:00:00,9.5768
2014-01-17 00:00:00,9.8155
2014-01-21 00:00:00,9.8072
2014-01-22 00:00:00,9.7909
2014-01-23 00:00:00,9.886
2014-01-24 00:00:00,9.9632
2014-01-27 00:00:00,9.9175
2014-01-28 00:00:00,11.8432
2014-01-29 00:00:00,11.6885
2014-01-30 00:00:00,11.5941
2014-01-31 00:00:00,11.4134
2014-02-03 00:00:00,11.2642
2014-02-04 00:00:00,11.0975
2014-02-05 00:00:00,10.994
2014-02-06 00:00:00,10.7288
2014-02-07 00:00:00,10.7134
2014-02-10 00:00:00,10.8772
2014-02-11 00:00:00,10.7713
2014-02-12 00:00:00,10.5488
2014-02-13 00:00:00,10.5538
2014-02-14 00:00:00,10.2646
2014-02-18 00:00:00,10.1114
2014-02-19 00:00:00,10.2328
2014-02-20 00:00:00,10.1397
2014-02-21 00:00:00,10.1312
2014-02-24 00:00:00,9.9996
2014-02-25 00:00:00,9.9279
2014-02-26 00:00:00,9.9015
2014-02-27 00:00:00,10.0429
2014-02-28 00:00:00,10.0723
2014-03-03 00:00:00,9.9607
2014-03-04 00:00:00,9.7066
2014-03-05 00:00:00,9.5023
2014-03-06 00:00:00,9.3442
2014-03-07 00:00:00,9.1735
2014-03-10 00:00:00,8.9644
2014-03-11 00:00:00,8.9071
2014-03-12 00:00:00,8.7293
2014-03-13 00:00:00,8.8178
2014-03-14 00:00:00,8.7714
2014-03-17 00:00:00,8.5969
2014-03-18 00:00:00,8.5055
2014-03-19 00:00:00,8.4422
2014-03-20 00:00:00,8.2861
2014-03-21 00:00:00,8.2428
2014-03-24 00:00:00,8.2122
2014-03-25 00:00:00,8.1296
2014-03-26 00:00:00,8.2301
2014-03-27 00:00:00,8.1376
2014-03-28 00:00:00,7.9652
2014-03-31 00:00:00,7.8109
2014-04-01 00:00:00,7.6769
2014-04-02 00:00:00,7.454
2014-04-03 00:00:00,7.3268
2014-04-04 00:00:00,7.4315
2014-04-07 00:00:00,7.5564
2014-04-08 00:00:00,7.5496
2014-04-09 00:00:00,7.5956
2014-04-10 00:00:00,7.6693
2014-04-11 00:00:00,7.6029
2014-04-14 00:00:00,7.4702
2014-04-15 00:00:00,7.6142
2014-04-16 00:00:00,7.5812
2014-04-17 00:00:00,7.6397
2014-04-21 00:00:00,7.6667
2014-04-22 00:00:00,7.5496
2014-04-23 00:00:00,7.5346
2014-04-24 00:00:00,9.4203
2014-04-25 00:00:00,9.3508
2014-04-28 00:00:00,10.0738
2014-04-29 00:00:00,9.8936
2014-04-30 00:00:00,9.8804
2014-05-01 00:00:00,9.8084
2014-05-02 00:00:00,9.5425
2014-05-05 00:00:00,9.6154
2014-05-06 00:00:00,9.6346
2014-05-07 00:00:00,9.6309
2014-05-08 00:00:00,9.5498
2014-05-09 00:00:00,9.4553
2014-05-12 00:00:00,9.3884
2014-05-13 00:00:00,9.111
2014-05-14 00:00:00,8.9385
2014-05-15 00:00:00,8.9195
2014-05-16 00:00:00,9.0801
2014-05-19 00:00:00,9.1261
2014-05-20 00:00:00,8.9533
2014-05-21 00:00:00,8.7376
2014-05-22 00:00:00,8.5882
2014-05-23 00:00:00,8.5718
2014-05-27 00:00:00,8.7297
2014-05-28 00:00:00,8.5957
2014-05-29 00:00:00,8.8089
2014-05-30 00:00:00,9.132
2014-06-02 00:00:00,9.2919
2014-06-03 00:00:00,9.3518
2014-06-04 00:00:00,9.4732
2014-06-05 00:00:00,9.3375
2014-06-06 00:00:00,9.2101
2014-06-09 00:00:00,36.4406
2014-06-10 00:00:00,34.6926
2014-06-11 00:00:00,33.0225
2014-06-12 00:00:00,31.4823
2014-06-13 00:00:00,29.9862
2014-06-16 00:00:00,28.5604
2014-06-17 00:00:00,27.1774
2014-06-18 00:00:00,25.8655
2014-06-19 00:00:00,24.6203
2014-06-20 00:00:00,23.4718
2014-06-23 00:00:00,22.3492
2014-06-24 00:00:00,21.3092
2014-06-25 00:00:00,20.2963
2014-06-26 00:00:00,19.344
2014-06-27 00:00:00,18.4383
2014-06-30 00:00:00,17.6036
2014-07-01 00:00:00,16.7804
2014-07-02 00:00:00,15.9899
2014-07-03 00:00:00,15.2354
2014-07-07 00:00:00,14.5716
2014-07-08 00:00:00,13.9871
2014-07-09 00:00:00,13.3472
2014-07-10 00:00:00,12.7813
2014-07-11 00:00:00,12.1937
2014-07-14 00:00:00,11.6675
2014-07-15 00:00:00,11.1751
2014-07-16 00:00:00,10.7343
2014-07-17 00:00:00,10.3331
2014-07-18 00:00:00,9.9024
2014-07-21 00:00:00,9.4713
2014-07-22 00:00:00,9.0453
2014-07-23 00:00:00,8.751
2014-07-24 00:00:00,8.3585
2014-07-25 00:00:00,8.0005
2014-07-28 00:00:00,7.685
2014-07-29 00:00:00,7.3603
2014-07-30 00:00:00,7.0438
2014-07-31 00:00:00,6.8326
2014-08-01 00:00:00,6.5814
2014-08-04 00:00:00,6.3229
2014-08-05 00:00:00,6.0727
2014-08-06 00:00:00,5.8076
2014-08-07 00:00:00,5.6097
2014-08-08 00:00:00,5.4062
2014-08-11 00:00:00,5.2029
2014-08-12 00:00:00,5.0063
2014-08-13 00:00:00,4.8195
2014-08-14 00:00:00,4.617
2014-08-15 00:00:00,4.4526
2014-08-18 00:00:00,4.2995
2014-08-19 00:00:00,4.1605
2014-08-20 00:00:00,4.0095
2014-08-21 00:00:00,3.8505
2014-08-22 00:00:00,3.722
2014-08-25 00:00:00,3.5804
2014-08-26 00:00:00,3.4354
2014-08-27 00:00:00,3.3571
2014-08-28 00:00:00,3.2503
2014-08-29 00:00:00,3.1227
2014-09-02 00:00:00,3.0286
2014-09-03 00:00:00,3.1132
2014-09-04 00:00:00,3.0725
2014-09-05 00:00:00,2.9824
2014-09-08 00:00:00,2.8963
2014-09-09 00:00:00,3.0985
2014-09-10 00:00:00,3.111
2014-09-11 00:00:00,3.0465
2014-09-12 00:00:00,2.9497
2014-09-15 00:00:00,2.8827
2014-09-16 00:00:00,2.8755
2014-09-17 00:00:00,2.7922
2014-09-18 00:00:00,2.692
2014-09-19 00:00:00,2.6309
2014-09-22 00:00:00,2.5774
2014-09-23 00:00:00,2.5685
2014-09-24 00:00:00,2.5226
2014-09-25 00:00:00,2.598
2014-09-26 00:00:00,2.6121
2014-09-29 00:00:00,2.5875
2014-09-30 00:00:00,2.5296
2014-10-01 00:00:00,2.5056
2014-10-02 00:00:00,2.4893
2014-10-03 00:00:00,2.4234
2014-10-06 00:00:00,2.3637
2014-10-07 00:00:00,2.315
2014-10-08 00:00:00,2.3393
2014-10-09 00:00:00,2.3108
2014-10-10 00:00:00,2.2818
2014-10-13 00:00:00,2.2662
2014-10-14 00:00:00,2.2504
2014-10-15 00:00:00,2.3363
2014-10-16 00:00:00,2.335
2014-10-17 00:00:00,2.3553
2014-10-20 00:00:00,2.352
2014-10-21 00:00:00,2.3974
2014-10-22 00:00:00,2.3595
2014-10-23 00:00:00,2.3446
2014-10-24 00:00:00,2.2754
2014-10-27 00:00:00,2.2006
2014-10-28 00:00:00,2.1721
2014-10-29 00:00:00,2.114
2014-10-30 00:00:00,2.0808
2014-10-31 00:00:00,2.0297
2014-11-03 00:00:00,2.0433
2014-11-04 00:00:00,2.0296
2014-11-05 00:00:00,1.9869
2014-11-06 00:00:00,1.9405
2014-11-07 00:00:00,1.882
2014-11-10 00:00:00,1.8209
2014-11-11 00:00:00,1.7973
2014-11-12 00:00:00,1.8105
2014-11-13 00:00:00,1.83
2014-11-14 00:00:00,1.807
2014-11-17 00:00:00,1.9156
2014-11-18 00:00:00,1.9098
2014-11-19 00:00:00,1.9113
2014-11-20 00:00:00,1.9253
2014-11-21 00:00:00,1.906
2014-11-24 00:00:00,1.9257
2014-11-25 00:00:00,1.9444
2014-11-26 00:00:00,1.9222
2014-11-28 00:00:00,1.8936
2014-12-01 00:00:00,2.1979
2014-12-02 00:00:00,2.238
2014-12-03 00:00:00,2.2121
2014-12-04 00:00:00,2.197
2014-12-05 00:00:00,2.1592
2014-12-08 00:00:00,2.2202
2014-12-09 00:00:00,2.3567
2014-12-10 00:00:00,2.4044
2014-12-11 00:00:00,2.4071
2014-12-12 00:00:00,2.4013
2014-12-15 00:00:00,2.5437
2014-12-16 00:00:00,2.6115
2014-12-17 00:00:00,2.6357
2014-12-18 00:00:00,2.6659
2014-12-19 00:00:00,2.6116
2014-12-22 00:00:00,2.5665
2014-12-23 00:00:00,2.4817
2014-12-24 00:00:00,2.3926
2014-12-26 00:00:00,2.3985
2014-12-29 00:00:00,2.3321
2014-12-30 00:00:00,2.306
2014-12-31 00:00:00,2.3367
2015-01-02 00:00:00,2.4243
2015-01-05 00:00:00,2.4991
2015-01-06 00:00:00,2.5142
2015-01-07 00:00:00,2.4855
2015-01-08 00:00:00,2.5812
2015-01-09 00:00:00,2.6041
2015-01-12 00:00:00,2.6654
2015-01-13 00:00:00,2.7266
2015-01-14 00:00:00,2.6898
2015-01-15 00:00:00,2.7253
2015-01-16 00:00:00,2.7081
2015-01-20 00:00:00,2.7215
2015-01-21 00:00:00,2.7249
2015-01-22 00:00:00,2.7347
2015-01-23 00:00:00,2.7089
2015-01-26 00:00:00,2.6516
2015-01-27 00:00:00,2.7225
2015-01-28 00:00:00,3.0354
2015-01-29 00:00:00,3.0776
2015-01-30 00:00:00,3.0813
2015-02-02 00:00:00,3.0817
2015-02-03 00:00:00,3.0016
2015-02-04 00:00:00,2.9616
2015-02-05 00:00:00,2.8625
2015-02-06 00:00:00,2.8094
2015-02-09 00:00:00,2.7394
2015-02-10 00:00:00,2.7239
2015-02-11 00:00:00,2.7327
2015-02-12 00:00:00,2.7261
2015-02-13 00:00:00,2.6713
2015-02-17 00:00:00,2.6357
2015-02-18 00:00:00,2.5704
2015-02-19 00:00:00,2.4769
2015-02-20 00:00:00,2.4256
2015-02-23 00:00:00,2.4795
2015-02-24 00:00:00,2.4771
2015-02-25 00:00:00,2.5542
2015-02-26 00:00:00,2.6395
2015-02-27 00:00:00,2.624
2015-03-02 00:00:00,2.5918
2015-03-03 00:00:00,2.5337
2015-03-04 00:00:00,2.4691
2015-03-05 00:00:00,2.4951
2015-03-06 00:00:00,2.5258
2015-03-09 00:00:00,2.6251
2015-03-10 00:00:00,2.6648
2015-03-11 00:00:00,2.6646
2015-03-12 00:00:00,2.6948
2015-03-13 00:00:00,2.7008
2015-03-16 00:00:00,2.6698
2015-03-17 00:00:00,2.6548
2015-03-18 00:00:00,2.6616
2015-03-19 00:00:00,2.6207
2015-03-20 00:00:00,2.6517
2015-03-23 00:00:00,2.6166
2015-03-24 00:00:00,2.5598
2015-03-25 00:00:00,2.6038
2015-03-26 00:00:00,2.5876
2015-03-27 00:00:00,2.5477
2015-03-30 00:00:00,2.5778
2015-03-31 00:00:00,2.5557
2015-04-01 00:00:00,2.5289
2015-04-02 00:00:00,2.471
2015-04-06 00:00:00,2.5064
2015-04-07 00:00:00,2.4882
2015-04-08 00:00:00,2.4353
2015-04-09 00:00:00,2.4095
2015-04-10 00:00:00,2.3865
2015-04-13 00:00:00,2.3652
2015-04-14 00:00:00,2.316
2015-04-15 00:00:00,2.2562
2015-04-16 00:00:00,2.1928
2015-04-17 00:00:00,2.1687
2015-04-20 00:00:00,2.2288
2015-04-21 00:00:00,2.1938
2015-04-22 00:00:00,2.2116
2015-04-23 00:00:00,2.2151
2015-04-24 00:00:00,2.1743
2015-04-27 00:00:00,2.2081
2015-04-28 00:00:00,2.3462
2015-04-29 00:00:00,2.3934
2015-04-30 00:00:00,2.4767
2015-05-01 00:00:00,2.6019
2015-05-04 00:00:00,2.5873
2015-05-05 00:00:00,2.6039
2015-05-06 00:00:00,2.6432
2015-05-07 00:00:00,2.6141
2015-05-08 00:00:00,2.6014
2015-05-11 00:00:00,2.571
2015-05-12 00:00:00,2.5455
2015-05-13 00:00:00,2.4845
2015-05-14 00:00:00,2.5072
2015-05-15 00:00:00,2.4459
2015-05-18 00:00:00,2.4416
2015-05-19 00:00:00,2.3815
2015-05-20 00:00:00,2.3444
2015-05-21 00:00:00,2.3172
2015-05-22 00:00:00,2.2803
2015-05-26 00:00:00,2.3558
2015-05-27 00:00:00,2.37
2015-05-28 00:00:00,2.2988
2015-05-29 00:00:00,2.2778
2015-06-01 00:00:00,2.231
2015-06-02 00:00:00,2.1862
2015-06-03 00:00:00,2.1288
2015-06-04 00:00:00,2.1059
2015-06-05 00:00:00,2.0671
2015-06-08 00:00:00,2.0828
2015-06-09 00:00:00,2.1016
2015-06-10 00:00:00,2.0925
2015-06-11 00:00:00,2.0732
2015-06-12 00:00:00,2.0435
2015-06-15 00:00:00,2.0178
2015-06-16 00:00:00,1.9909
2015-06-17 00:00:00,1.9484
2015-06-18 00:00:00,1.9055
2015-06-19 00:00:00,1.8842
2015-06-22 00:00:00,1.863
2015-06-23 00:00:00,1.8064
2015-06-24 00:00:00,1.8546
2015-06-25 00:00:00,1.8468
2015-06-26 00:00:00,1.8285
2015-06-29 00:00:00,1.8506
2015-06-30 00:00:00,1.8375
2015-07-01 00:00:00,1.8214
2015-07-02 00:00:00,1.7763
2015-07-06 00:00:00,1.767
2015-07-07 00:00:00,1.7977
2015-07-08 00:00:00,1.8653
2015-07-09 00:00:00,2.014
2015-07-10 00:00:00,2.1023
2015-07-13 00:00:00,2.121
2015-07-14 00:00:00,2.0814
2015-07-15 00:00:00,2.0558
2015-07-16 00:00:00,2.0405
2015-07-17 00:00:00,2.004
2015-07-20 00:00:00,2.0713
2015-07-21 00:00:00,2.0978
2015-07-22 00:00:00,2.4309
2015-07-23 00:00:00,2.4108
2015-07-24 00:00:00,2.3823
2015-07-27 00:00:00,2.3822
2015-07-28 00:00:00,2.3311
2015-07-29 00:00:00,2.276
2015-07-30 00:00:00,2.2262
2015-07-31 00:00:00,2.2015
2015-08-03 00:00:00,2.3439
2015-08-04 00:00:00,2.4862
2015-08-05 00:00:00,2.6289
2015-08-06 00:00:00,2.6167
2015-08-07 00:00:00,2.5734
2015-08-10 00:00:00,2.6682
2015-08-11 00:00:00,2.8543
2015-08-12 00:00:00,3.0011
2015-08-13 00:00:00,2.944
2015-08-14 00:00:00,2.9118
2015-08-17 00:00:00,2.8738
2015-08-18 00:00:00,2.8016
2015-08-19 00:00:00,2.7535
2015-08-20 00:00:00,2.7848
2015-08-21 00:00:00,2.9958
2015-08-24 00:00:00,3.686
2015-08-25 00:00:00,3.9012
2015-08-26 00:00:00,4.0137
2015-08-27 00:00:00,3.9905
2015-08-28 00:00:00,3.8795
2015-08-31 00:00:00,3.812
2015-09-01 00:00:00,3.8914
2015-09-02 00:00:00,3.9278
2015-09-03 00:00:00,3.8684
2015-09-04 00:00:00,3.772
2015-09-08 00:00:00,3.7479
2015-09-09 00:00:00,3.773
2015-09-10 00:00:00,3.7535
2015-09-11 00:00:00,3.6883
2015-09-14 00:00:00,3.6379
2015-09-15 00:00:00,3.5615
2015-09-16 00:00:00,3.4384
2015-09-17 00:00:00,3.4053
2015-09-18 00:00:00,3.3565
2015-09-21 00:00:00,3.2847
2015-09-22 00:00:00,3.2549
2015-09-23 00:00:00,3.1632
2015-09-24 00:00:00,3.1615
2015-09-25 00:00:00,3.1369
2015-09-28 00:00:00,3.0936
2015-09-29 00:00:00,3.2214
2015-09-30 00:00:00,3.2008
2015-10-01 00:00:00,3.1903
2015-10-02 00:00:00,3.204
2015-10-05 00:00:00,3.1588
2015-10-06 00:00:00,3.0996
2015-10-07 00:00:00,3.0626
2015-10-08 00:00:00,3.038
2015-10-09 00:00:00,3.0256
2015-10-12 00:00:00,2.9398
2015-10-13 00:00:00,2.8813
2015-10-14 00:00:00,2.8487
2015-10-15 00:00:00,2.8008
2015-10-16 00:00:00,2.7343
2015-10-19 00:00:00,2.6795
2015-10-20 00:00:00,2.7131
2015-10-21 00:00:00,2.6714
2015-10-22 00:00:00,2.6248
2015-10-23 00:00:00,2.68
2015-10-26 00:00:00,2.754
2015-10-27 00:00:00,2.7438
2015-10-28 00:00:00,2.8441
2015-10-29 00:00:00,2.8229
2015-10-30 00:00:00,2.7703
2015-11-02 00:00:00,2.7247
2015-11-03 00:00:00,2.728
2015-11-04 00:00:00,2.7016
2015-11-05 00:00:00,2.692
2015-11-06 00:00:00,2.6169
2015-11-09 00:00:00,2.5741
2015-11-10 00:00:00,2.6708
2015-11-11 00:00:00,2.6478
2015-11-12 00:00:00,2.5739
2015-11-13 00:00:00,2.6177
2015-11-16 00:00:00,2.6488
2015-11-17 00:00:00,2.6029
2015-11-18 00:00:00,2.6627
2015-11-19 00:00:00,2.6791
2015-11-20 00:00:00,2.6021
2015-11-23 00:00:00,2.5915
2015-11-24 00:00:00,2.5735
2015-11-25 00:00:00,2.5103
2015-11-27 00:00:00,2.4253
2015-11-30 00:00:00,2.387
2015-12-01 00:00:00,2.3652
2015-12-02 00:00:00,2.3484
2015-12-03 00:00:00,2.3595
2015-12-04 00:00:00,2.4485
2015-12-07 00:00:00,2.4286
2015-12-08 00:00:00,2.3942
2015-12-09 00:00:00,2.4319
2015-12-10 00:00:00,2.3818
2015-12-11 00:00:00,2.4287
2015-12-14 00:00:00,2.4768
2015-12-15 00:00:00,2.4754
2015-12-16 00:00:00,2.5112
2015-12-17 00:00:00,2.5491
2015-12-18 00:00:00,2.6071
2015-12-21 00:00:00,2.5668
2015-12-22 00:00:00,2.5019
2015-12-23 00:00:00,2.4593
2015-12-24 00:00:00,2.3888
2015-12-28 00:00:00,2.3619
2015-12-29 00:00:00,2.3743
2015-12-30 00:00:00,2.3336
2015-12-31 00:00:00,2.3419
2016-01-04 00:00:00,2.3932
2016-01-05 00:00:00,2.4455
2016-01-06 00:00:00,2.4652
2016-01-07 00:00:00,2.5555
2016-01-08 00:00:00,2.5607
2016-01-11 00:00:00,2.5377
2016-01-12 00:00:00,2.5188
2016-01-13 00:00:00,2.5874
2016-01-14 00:00:00,2.695
2016-01-15 00:00:00,2.7682
2016-01-19 00:00:00,2.7873
2016-01-20 00:00:00,2.8864
2016-01-21 00:00:00,2.8891
2016-01-22 00:00:00,3.0027
2016-01-25 00:00:00,2.9685
2016-01-26 00:00:00,2.9606
2016-01-27 00:00:00,3.1451
2016-01-28 00:00:00,3.0943
2016-01-29 00:00:00,3.1021
2016-02-01 00:00:00,3.044
2016-02-02 00:00:00,2.9993
2016-02-03 00:00:00,2.9873
2016-02-04 00:00:00,2.945
2016-02-05 00:00:00,2.9592
2016-02-08 00:00:00,2.9443
2016-02-09 00:00:00,2.8975
2016-02-10 00:00:00,2.8652
2016-02-11 00:00:00,2.8284
2016-02-12 00:00:00,2.7615
2016-02-16 00:00:00,2.7664
2016-02-17 00:00:00,2.7311
2016-02-18 00:00:00,2.7345
2016-02-19 00:00:00,2.6458
2016-02-22 00:00:00,2.5625
2016-02-23 00:00:00,2.5508
2016-02-24 00:00:00,2.5763
2016-02-25 00:00:00,2.523
2016-02-26 00:00:00,2.469
2016-02-29 00:00:00,2.4246
2016-03-01 00:00:00,2.5073
2016-03-02 00:00:00,2.4445
2016-03-03 00:00:00,2.3852
2016-03-04 00:00:00,2.385
2016-03-07 00:00:00,2.3682
2016-03-08 00:00:00,2.3233
2016-03-09 00:00:00,2.2727
2016-03-10 00:00:00,2.2635
2016-03-11 00:00:00,2.2059
2016-03-14 00:00:00,2.1521
2016-03-15 00:00:00,2.1775
2016-03-16 00:00:00,2.1551
2016-03-17 00:00:00,2.1228
2016-03-18 00:00:00,2.0822
2016-03-21 00:00:00,2.1036
2016-03-22 00:00:00,2.1024
2016-03-23 00:00:00,2.0558
2016-03-24 00:00:00,2.021
2016-03-28 00:00:00,1.9764
2016-03-29 00:00:00,2.0231
2016-03-30 00:00:00,2.059
2016-03-31 00:00:00,2.007
2016-04-01 00:00:00,1.9967
2016-04-04 00:00:00,2.0068
2016-04-05 00:00:00,1.9915
2016-04-06 00:00:00,1.9809
2016-04-07 00:00:00,2.0238
2016-04-08 00:00:00,2.0026
2016-04-11 00:00:00,2.0
2016-04-12 00:00:00,1.992
2016-04-13 00:00:00,1.9874
2016-04-14 00:00:00,1.941
2016-04-15 00:00:00,1.9725
2016-04-18 00:00:00,2.0193
2016-04-19 00:00:00,2.0069
2016-04-20 00:00:00,2.008
2016-04-21 00:00:00,1.9881
2016-04-22 00:00:00,1.9817
2016-04-25 00:00:00,1.9411
2016-04-26 00:00:00,1.9136
2016-04-27 00:00:00,2.2514
2016-04-28 00:00:00,2.3203
2016-04-29 00:00:00,2.3203
2016-05-02 00:00:00,2.2883
2016-05-03 00:00:00,2.2789
2016-05-04 00:00:00,2.2689
2016-05-05 00:00:00,2.231
2016-05-06 00:00:00,2.1994
2016-05-09 00:00:00,2.1485
2016-05-10 00:00:00,2.1141
2016-05-11 00:00:00,2.0638
2016-05-12 00:00:00,2.1262
2016-05-13 00:00:00,2.1033
2016-05-16 00:00:00,2.1917
2016-05-17 00:00:00,2.1666
2016-05-18 00:00:00,2.1443
2016-05-19 00:00:00,2.0906
2016-05-20 00:00:00,2.0475
2016-05-23 00:00:00,2.0436
2016-05-24 00:00:00,2.0245
2016-05-25 00:00:00,2.0152
2016-05-26 00:00:00,2.019
2016-05-27 00:00:00,1.9793
2016-05-31 00:00:00,1.9593
2016-06-01 00:00:00,1.9379
2016-06-02 00:00:00,1.9325
2016-06-03 00:00:00,1.8768
2016-06-06 00:00:00,2.0
2016-06-07 00:00:00,1.962
2016-06-08 00:00:00,1.9079
2016-06-09 00:00:00,1.889
2016-06-10 00:00:00,1.8531
2016-06-13 00:00:00,1.8614
2016-06-14 00:00:00,1.8546
2016-06-15 00:00:00,1.8308
2016-06-16 00:00:00,1.8233
2016-06-17 00:00:00,1.8446
2016-06-20 00:00:00,1.8294
2016-06-21 00:00:00,1.8216
2016-06-22 00:00:00,1.8076
2016-06-23 00:00:00,1.7692
2016-06-24 00:00:00,1.8532
2016-06-27 00:00:00,1.8556
2016-06-28 00:00:00,1.8438
2016-06-29 00:00:00,1.7996
2016-06-30 00:00:00,1.7831
2016-07-01 00:00:00,1.7507
2016-07-05 00:00:00,1.7347
2016-07-06 00:00:00,1.7124
2016-07-07 00:00:00,1.6753
2016-07-08 00:00:00,1.6391
2016-07-11 00:00:00,1.6056
2016-07-12 00:00:00,1.5613
2016-07-13 00:00:00,1.5248
2016-07-14 00:00:00,1.5545
2016-07-15 00:00:00,1.5168
2016-07-18 00:00:00,1.5174
2016-07-19 00:00:00,1.4746
2016-07-20 00:00:00,1.4371
2016-07-21 00:00:00,1.4587
2016-07-22 00:00:00,1.4418
2016-07-25 00:00:00,1.4657
2016-07-26 00:00:00,1.4699
2016-07-27 00:00:00,1.7804
2016-07-28 00:00:00,1.7729
2016-07-29 00:00:00,1.7278
2016-08-01 00:00:00,1.7384
2016-08-02 00:00:00,1.755
2016-08-03 00:00:00,1.7352
2016-08-04 00:00:00,1.6845
2016-08-05 00:00:00,1.6892
2016-08-08 00:00:00,1.6653
2016-08-09 00:00:00,1.6285
