date,1. open,2. high,3. low,4. close,5. volume
2020-01-31 14:33:00,171.0,171.16,170.9846,171.1123,73160.0
2020-01-31 14:32:00,170.87,171.01,170.8586,171.01,59775.0
2020-01-31 14:31:00,170.8,170.875,170.71,170.87,37330.0
2020-01-31 14:30:00,170.6899,170.855,170.66,170.81,36151.0
2020-01-31 14:29:00,170.84,170.87,170.6714,170.7,64563.0
2020-01-31 14:28:00,170.73,170.84,170.72,170.825,86160.0
2020-01-31 14:27:00,170.58,170.75,170.5525,170.73,54464.0
2020-01-31 14:26:00,170.57,170.64,170.53,170.5846,50886.0
2020-01-31 14:25:00,170.55,170.6155,170.53,170.565,42151.0
2020-01-31 14:24:00,170.78,170.79,170.55,170.553,62433.0
2020-01-31 14:23:00,170.82,170.8617,170.73,170.77,39765.0
2020-01-31 14:22:00,171.0067,171.12,170.68,170.83,151724.0
2020-01-31 14:21:00,171.08,171.1,170.94,171.01,41583.0
2020-01-31 14:20:00,171.02,171.1,171.02,171.09,24963.0
2020-01-31 14:19:00,170.92,171.019,170.86,171.019,27551.0
2020-01-31 14:18:00,170.9262,170.97,170.87,170.914,32231.0
2020-01-31 14:17:00,170.9264,170.97,170.8968,170.925,34908.0
2020-01-31 14:16:00,171.005,171.1,170.87,170.93,84167.0
2020-01-31 14:15:00,171.0,171.05,170.98,171.01,38176.0
2020-01-31 14:14:00,171.0116,171.08,170.97,171.0,63416.0
2020-01-31 14:13:00,171.075,171.11,171.01,171.015,79782.0
2020-01-31 14:12:00,170.9599,171.07,170.94,171.07,71084.0
2020-01-31 14:11:00,170.91,170.99,170.9083,170.955,53948.0
2020-01-31 14:10:00,170.884,170.93,170.87,170.9,40860.0
2020-01-31 14:09:00,170.91,170.95,170.87,170.8801,42014.0
2020-01-31 14:08:00,170.8201,170.915,170.82,170.8901,52361.0
2020-01-31 14:07:00,170.8954,170.9,170.77,170.82,49921.0
2020-01-31 14:06:00,170.93,170.95,170.88,170.895,55526.0
2020-01-31 14:05:00,170.88,170.96,170.83,170.93,85447.0
2020-01-31 14:04:00,170.77,170.9,170.768,170.88,72083.0
2020-01-31 14:03:00,170.77,170.795,170.68,170.76,58591.0
2020-01-31 14:02:00,170.7101,170.83,170.7101,170.7771,85867.0
2020-01-31 14:01:00,170.6,170.73,170.5922,170.72,117073.0
2020-01-31 14:00:00,170.54,170.61,170.51,170.6,100376.0
2020-01-31 13:59:00,170.505,170.53,170.4423,170.5283,119893.0
2020-01-31 13:58:00,170.3422,170.5046,170.34,170.5,46245.0
2020-01-31 13:57:00,170.34,170.349,170.3,170.34,26569.0
2020-01-31 13:56:00,170.2666,170.3625,170.265,170.32,55209.0
2020-01-31 13:55:00,170.35,170.38,170.25,170.2694,45543.0
2020-01-31 13:54:00,170.1746,170.355,170.12,170.35,61903.0
2020-01-31 13:53:00,170.245,170.245,170.13,170.15,53941.0
2020-01-31 13:52:00,170.16,170.2559,170.1551,170.2559,20352.0
2020-01-31 13:51:00,170.275,170.295,170.12,170.16,45904.0
2020-01-31 13:50:00,170.19,170.29,170.12,170.29,50947.0
2020-01-31 13:49:00,170.17,170.27,170.1301,170.1841,49613.0
2020-01-31 13:48:00,170.24,170.2598,170.1,170.15,65224.0
2020-01-31 13:47:00,170.23,170.326,170.2083,170.24,36455.0
2020-01-31 13:46:00,170.2,170.32,170.2,170.245,30464.0
2020-01-31 13:45:00,170.19,170.23,170.14,170.2002,35015.0
2020-01-31 13:44:00,170.32,170.3264,170.19,170.205,40076.0
2020-01-31 13:43:00,170.4266,170.43,170.28,170.32,28648.0
2020-01-31 13:42:00,170.46,170.48,170.31,170.42,40514.0
2020-01-31 13:41:00,170.345,170.45,170.33,170.45,34952.0
2020-01-31 13:40:00,170.31,170.39,170.2807,170.34,31581.0
2020-01-31 13:39:00,170.359,170.36,170.25,170.2901,26106.0
2020-01-31 13:38:00,170.28,170.39,170.2592,170.35,78436.0
2020-01-31 13:37:00,170.2811,170.3001,170.24,170.28,23128.0
2020-01-31 13:36:00,170.38,170.4236,170.24,170.28,52104.0
2020-01-31 13:35:00,170.375,170.3824,170.32,170.3799,37782.0
2020-01-31 13:34:00,170.26,170.38,170.2501,170.37,23793.0
2020-01-31 13:33:00,170.38,170.38,170.2,170.2501,49232.0
2020-01-31 13:32:00,170.51,170.51,170.38,170.38,35236.0
2020-01-31 13:31:00,170.58,170.59,170.48,170.5077,25550.0
2020-01-31 13:30:00,170.485,170.66,170.485,170.6,37725.0
2020-01-31 13:29:00,170.54,170.54,170.48,170.48,29145.0
2020-01-31 13:28:00,170.63,170.64,170.5205,170.55,39754.0
2020-01-31 13:27:00,170.68,170.72,170.56,170.63,47535.0
2020-01-31 13:26:00,170.63,170.73,170.54,170.685,62530.0
2020-01-31 13:25:00,170.515,170.64,170.5,170.635,92548.0
2020-01-31 13:24:00,170.47,170.53,170.44,170.51,30476.0
2020-01-31 13:23:00,170.41,170.48,170.36,170.47,25026.0
2020-01-31 13:22:00,170.275,170.495,170.27,170.42,40511.0
2020-01-31 13:21:00,170.39,170.3938,170.26,170.2732,31482.0
2020-01-31 13:20:00,170.51,170.52,170.37,170.4,48151.0
2020-01-31 13:19:00,170.34,170.51,170.305,170.5,47455.0
2020-01-31 13:18:00,170.39,170.43,170.32,170.34,37058.0
2020-01-31 13:17:00,170.39,170.44,170.35,170.3999,38549.0
2020-01-31 13:16:00,170.435,170.44,170.39,170.4,116112.0
2020-01-31 13:14:00,170.47,170.49,170.435,170.49,20923.0
2020-01-31 13:13:00,170.42,170.52,170.4,170.47,60782.0
2020-01-31 13:12:00,170.3111,170.45,170.31,170.43,47945.0
2020-01-31 13:11:00,170.28,170.37,170.275,170.308,64392.0
2020-01-31 13:10:00,170.36,170.36,170.24,170.28,40520.0
2020-01-31 13:09:00,170.335,170.44,170.32,170.32,28388.0
2020-01-31 13:08:00,170.37,170.39,170.26,170.335,62919.0
2020-01-31 13:07:00,170.46,170.52,170.35,170.39,37565.0
2020-01-31 13:06:00,170.4575,170.515,170.4,170.46,56831.0
2020-01-31 13:05:00,170.61,170.6101,170.4456,170.46,36440.0
2020-01-31 13:04:00,170.75,170.77,170.58,170.6,71608.0
2020-01-31 13:03:00,170.7001,170.77,170.64,170.76,57456.0
2020-01-31 13:02:00,170.62,170.73,170.61,170.69,76267.0
2020-01-31 13:01:00,170.46,170.63,170.44,170.61,56168.0
2020-01-31 13:00:00,170.4,170.49,170.4,170.47,118825.0
2020-01-31 12:59:00,170.52,170.53,170.39,170.41,36321.0
2020-01-31 12:58:00,170.43,170.52,170.4,170.51,63915.0
2020-01-31 12:57:00,170.3946,170.4433,170.33,170.42,48457.0
2020-01-31 12:56:00,170.33,170.46,170.33,170.3931,48314.0
2020-01-31 12:55:00,170.2,170.52,170.15,170.34,110754.0
2020-01-31 12:54:00,170.17,170.25,170.16,170.2055,43334.0
2020-01-31 12:53:00,170.12,170.18,170.1,170.15,23174.0
2020-01-31 12:52:00,170.11,170.18,170.07,170.12,39654.0
2020-01-31 12:51:00,170.33,170.33,170.1,170.12,47144.0
2020-01-31 12:50:00,170.345,170.3499,170.28,170.331,20294.0
2020-01-31 12:49:00,170.4,170.41,170.2986,170.34,53474.0
2020-01-31 12:48:00,170.31,170.51,170.275,170.4137,140549.0
2020-01-31 12:47:00,170.42,170.42,170.26,170.3195,42899.0
2020-01-31 12:46:00,170.55,170.56,170.39,170.42,50936.0
2020-01-31 12:45:00,170.31,170.55,170.29,170.55,82504.0
2020-01-31 12:44:00,170.15,170.34,170.06,170.31,64917.0
2020-01-31 12:43:00,170.0,170.25,169.95,170.17,77574.0
2020-01-31 12:42:00,169.9,170.04,169.88,170.0,45556.0
2020-01-31 12:41:00,169.89,169.9399,169.8201,169.9046,62573.0
2020-01-31 12:40:00,169.9188,169.92,169.86,169.895,44113.0
2020-01-31 12:39:00,169.88,169.99,169.85,169.92,44616.0
2020-01-31 12:38:00,169.915,169.97,169.82,169.9,52491.0
2020-01-31 12:37:00,170.0,170.11,169.86,169.91,70768.0
2020-01-31 12:36:00,170.24,170.26,169.93,170.0,198594.0
2020-01-31 12:35:00,170.47,170.51,170.21,170.215,65128.0
2020-01-31 12:34:00,170.42,170.55,170.395,170.46,51191.0
2020-01-31 12:33:00,170.48,170.52,170.4,170.43,25171.0
2020-01-31 12:32:00,170.38,170.505,170.36,170.465,42116.0
2020-01-31 12:31:00,170.6,170.6,170.36,170.3799,53613.0
2020-01-31 12:30:00,170.525,170.66,170.525,170.61,58365.0
2020-01-31 12:29:00,170.31,170.54,170.31,170.53,35592.0
2020-01-31 12:28:00,170.33,170.345,170.24,170.31,38175.0
2020-01-31 12:27:00,170.3104,170.415,170.3,170.3399,30479.0
2020-01-31 12:26:00,170.38,170.38,170.29,170.33,38371.0
2020-01-31 12:25:00,170.4301,170.45,170.365,170.385,27260.0
2020-01-31 12:24:00,170.32,170.44,170.32,170.44,33756.0
2020-01-31 12:23:00,170.4446,170.4446,170.31,170.32,37906.0
2020-01-31 12:22:00,170.48,170.4998,170.4146,170.45,29283.0
2020-01-31 12:21:00,170.43,170.5,170.4,170.49,56316.0
2020-01-31 12:20:00,170.42,170.445,170.34,170.44,40439.0
2020-01-31 12:19:00,170.295,170.42,170.295,170.42,27417.0
2020-01-31 12:18:00,170.34,170.35,170.28,170.3,34470.0
2020-01-31 12:17:00,170.2369,170.37,170.2369,170.31,30415.0
2020-01-31 12:16:00,170.24,170.315,170.2,170.24,31701.0
2020-01-31 12:15:00,170.3,170.31,170.19,170.21,65018.0
2020-01-31 12:14:00,170.3564,170.43,170.28,170.31,36294.0
2020-01-31 12:13:00,170.46,170.5171,170.35,170.37,32308.0
2020-01-31 12:12:00,170.3882,170.46,170.34,170.458,23292.0
2020-01-31 12:11:00,170.46,170.54,170.39,170.39,42646.0
2020-01-31 12:10:00,170.39,170.465,170.363,170.4601,23015.0
2020-01-31 12:09:00,170.38,170.42,170.315,170.385,39984.0
2020-01-31 12:08:00,170.41,170.455,170.37,170.385,30799.0
2020-01-31 12:07:00,170.4307,170.45,170.32,170.415,39705.0
2020-01-31 12:06:00,170.565,170.565,170.41,170.44,61066.0
2020-01-31 12:05:00,170.57,170.5719,170.51,170.57,28732.0
2020-01-31 12:04:00,170.6,170.61,170.53,170.575,26330.0
2020-01-31 12:03:00,170.61,170.6508,170.54,170.59,58305.0
2020-01-31 12:02:00,170.52,170.63,170.52,170.6,37627.0
2020-01-31 12:01:00,170.64,170.64,170.45,170.515,53868.0
2020-01-31 12:00:00,170.61,170.69,170.61,170.64,38458.0
2020-01-31 11:59:00,170.61,170.68,170.6,170.6,77507.0
2020-01-31 11:58:00,170.52,170.64,170.505,170.61,32105.0
2020-01-31 11:57:00,170.5,170.58,170.47,170.515,81942.0
2020-01-31 11:56:00,170.355,170.52,170.355,170.495,59871.0
2020-01-31 11:55:00,170.235,170.39,170.165,170.355,43767.0
2020-01-31 11:54:00,170.2389,170.29,170.2,170.23,51122.0
2020-01-31 11:53:00,170.29,170.35,170.22,170.24,30534.0
2020-01-31 11:52:00,170.27,170.32,170.23,170.29,46413.0
2020-01-31 11:51:00,170.375,170.375,170.27,170.28,44610.0
2020-01-31 11:50:00,170.48,170.49,170.34,170.3854,45824.0
2020-01-31 11:49:00,170.5524,170.56,170.431,170.48,53180.0
2020-01-31 11:48:00,170.52,170.585,170.46,170.5542,79422.0
2020-01-31 11:47:00,170.42,170.56,170.37,170.52,61130.0
2020-01-31 11:46:00,170.2,170.455,170.15,170.45,103035.0
2020-01-31 11:45:00,170.1324,170.2,170.09,170.2,73178.0
2020-01-31 11:44:00,170.05,170.17,170.0,170.13,66723.0
2020-01-31 11:43:00,169.97,170.1,169.87,170.05,76787.0
2020-01-31 11:42:00,170.03,170.13,169.95,169.98,93719.0
2020-01-31 11:41:00,169.88,170.08,169.8634,170.0558,110687.0
2020-01-31 11:40:00,169.73,169.8911,169.61,169.88,106991.0
2020-01-31 11:39:00,169.9199,169.965,169.6915,169.73,138797.0
2020-01-31 11:38:00,170.17,170.175,169.91,169.91,108706.0
2020-01-31 11:37:00,170.29,170.33,170.17,170.1743,62795.0
2020-01-31 11:36:00,170.26,170.32,170.24,170.28,64715.0
2020-01-31 11:35:00,170.27,170.31,170.17,170.25,60292.0
2020-01-31 11:34:00,170.07,170.27,170.06,170.26,71716.0
2020-01-31 11:33:00,170.135,170.205,170.04,170.06,49925.0
2020-01-31 11:32:00,170.2,170.22,170.03,170.11,105203.0
2020-01-31 11:31:00,170.11,170.25,170.09,170.2,65993.0
2020-01-31 11:30:00,170.13,170.26,170.08,170.09,100381.0
2020-01-31 11:29:00,170.415,170.42,170.12,170.14,62982.0
2020-01-31 11:28:00,170.43,170.47,170.36,170.41,47679.0
2020-01-31 11:27:00,170.375,170.43,170.3132,170.425,47352.0
2020-01-31 11:26:00,170.39,170.47,170.31,170.405,54900.0
2020-01-31 11:25:00,170.51,170.51,170.395,170.4007,58836.0
2020-01-31 11:24:00,170.58,170.615,170.5,170.51,62872.0
2020-01-31 11:23:00,170.64,170.71,170.59,170.6025,76994.0
2020-01-31 11:22:00,170.415,170.68,170.41,170.635,99244.0
2020-01-31 11:21:00,170.4537,170.55,170.4,170.43,51619.0
2020-01-31 11:20:00,170.53,170.59,170.44,170.44,84087.0
2020-01-31 11:19:00,170.43,170.52,170.4,170.48,93023.0
2020-01-31 11:18:00,170.1634,170.4499,170.14,170.44,65384.0
2020-01-31 11:17:00,170.07,170.2064,169.94,170.18,208188.0
2020-01-31 11:16:00,170.5,170.515,170.05,170.06,196484.0
2020-01-31 11:15:00,170.52,170.55,170.49,170.51,51058.0
2020-01-31 11:14:00,170.48,170.545,170.4653,170.545,36349.0
2020-01-31 11:13:00,170.48,170.55,170.46,170.48,34546.0
2020-01-31 11:12:00,170.57,170.6,170.41,170.48,85014.0
2020-01-31 11:11:00,170.49,170.58,170.4246,170.58,104565.0
2020-01-31 11:10:00,170.325,170.5,170.325,170.49,80563.0
2020-01-31 11:09:00,170.59,170.6,170.32,170.325,78449.0
2020-01-31 11:08:00,170.5,170.6732,170.49,170.585,61900.0
2020-01-31 11:07:00,170.76,170.84,170.51,170.515,90880.0
2020-01-31 11:06:00,170.9,170.9,170.73,170.73,91284.0
2020-01-31 11:05:00,170.92,170.96,170.86,170.91,85628.0
2020-01-31 11:04:00,170.72,170.95,170.7036,170.91,80622.0
2020-01-31 11:03:00,170.72,170.74,170.5818,170.725,82637.0
2020-01-31 11:02:00,170.7464,170.85,170.7,170.72,52591.0
2020-01-31 11:01:00,170.78,170.8409,170.74,170.76,101020.0
2020-01-31 11:00:00,170.75,170.84,170.72,170.76,53581.0
2020-01-31 10:59:00,170.66,170.78,170.605,170.745,48693.0
2020-01-31 10:58:00,170.84,170.87,170.64,170.65,64231.0
2020-01-31 10:57:00,170.79,170.8391,170.69,170.81,88397.0
2020-01-31 10:56:00,170.58,170.8,170.58,170.795,51843.0
2020-01-31 10:55:00,170.4421,170.64,170.41,170.59,52915.0
2020-01-31 10:54:00,170.69,170.6965,170.425,170.44,96328.0
2020-01-31 10:53:00,170.6,170.695,170.53,170.69,93464.0
2020-01-31 10:52:00,170.36,170.6,170.28,170.59,98035.0
2020-01-31 10:51:00,170.5,170.5,170.3285,170.355,75974.0
2020-01-31 10:50:00,170.62,170.68,170.47,170.5155,92744.0
2020-01-31 10:49:00,170.6029,170.74,170.6029,170.615,78873.0
2020-01-31 10:48:00,170.4938,170.697,170.4938,170.61,61423.0
2020-01-31 10:47:00,170.405,170.5125,170.38,170.4968,77706.0
2020-01-31 10:46:00,170.34,170.54,170.34,170.3779,60877.0
2020-01-31 10:45:00,170.47,170.5,170.32,170.35,127763.0
2020-01-31 10:44:00,170.68,170.76,170.43,170.46,112235.0
2020-01-31 10:43:00,170.63,170.71,170.55,170.69,78874.0
2020-01-31 10:42:00,170.605,170.68,170.53,170.6105,79396.0
2020-01-31 10:41:00,170.67,170.69,170.53,170.605,106633.0
2020-01-31 10:40:00,170.69,170.7646,170.62,170.6695,98199.0
2020-01-31 10:39:00,170.809,170.809,170.585,170.68,137126.0
2020-01-31 10:38:00,170.92,170.92,170.78,170.815,75273.0
2020-01-31 10:37:00,170.8,170.94,170.76,170.91,71666.0
2020-01-31 10:36:00,170.93,170.93,170.78,170.8,74427.0
2020-01-31 10:35:00,170.97,171.0125,170.93,170.94,38601.0
2020-01-31 10:34:00,170.965,171.02,170.84,170.97,83295.0
2020-01-31 10:33:00,171.08,171.12,170.9638,170.9652,71580.0
2020-01-31 10:32:00,170.945,171.08,170.935,171.075,87010.0
2020-01-31 10:31:00,170.84,170.97,170.79,170.92,95723.0
2020-01-31 10:30:00,171.0301,171.0301,170.84,170.84,130901.0
2020-01-31 10:29:00,171.19,171.19,171.05,171.06,102842.0
2020-01-31 10:28:00,171.44,171.44,171.19,171.19,84897.0
2020-01-31 10:27:00,171.3599,171.47,171.34,171.44,105036.0
2020-01-31 10:26:00,171.22,171.375,171.17,171.36,77887.0
2020-01-31 10:25:00,171.17,171.24,171.11,171.2292,102448.0
2020-01-31 10:24:00,171.165,171.21,171.08,171.18,67488.0
2020-01-31 10:23:00,171.13,171.18,171.085,171.16,92013.0
2020-01-31 10:22:00,171.0599,171.15,171.01,171.15,45637.0
2020-01-31 10:21:00,170.9322,171.1201,170.89,171.0538,59886.0
2020-01-31 10:20:00,170.875,171.05,170.81,170.9473,119635.0
2020-01-31 10:19:00,171.07,171.07,170.875,170.88,186327.0
2020-01-31 10:18:00,171.21,171.23,171.08,171.09,93708.0
2020-01-31 10:17:00,171.1872,171.31,171.1501,171.23,66602.0
2020-01-31 10:16:00,171.12,171.21,171.08,171.18,77078.0
2020-01-31 10:15:00,171.079,171.22,171.065,171.13,64135.0
2020-01-31 10:14:00,171.255,171.255,171.06,171.075,69545.0
2020-01-31 10:13:00,171.295,171.37,171.22,171.255,116257.0
2020-01-31 10:12:00,171.11,171.31,171.0973,171.29,90835.0
2020-01-31 10:11:00,171.23,171.25,171.065,171.11,98442.0
2020-01-31 10:10:00,171.14,171.2826,171.1,171.2334,186549.0
2020-01-31 10:09:00,171.22,171.27,171.11,171.14,132759.0
2020-01-31 10:08:00,171.33,171.34,171.2,171.22,151556.0
2020-01-31 10:07:00,171.1344,171.38,171.115,171.34,104853.0
2020-01-31 10:06:00,171.09,171.24,171.06,171.12,87263.0
2020-01-31 10:05:00,171.14,171.15,170.95,171.07,190675.0
2020-01-31 10:04:00,171.31,171.37,171.135,171.145,94577.0
2020-01-31 10:03:00,171.51,171.515,171.27,171.325,94464.0
2020-01-31 10:02:00,171.395,171.55,171.35,171.509,78827.0
2020-01-31 10:01:00,171.71,171.71,171.36,171.385,103423.0
2020-01-31 10:00:00,171.65,171.77,171.645,171.71,91039.0
2020-01-31 09:59:00,171.46,171.68,171.39,171.66,150682.0
2020-01-31 09:58:00,171.43,171.44,171.43,171.44,98800.0
2020-01-31 09:57:00,171.435,171.435,171.38,171.385,96284.0
2020-01-31 09:56:00,171.46,171.46,171.46,171.46,110052.0
2020-01-31 09:55:00,171.32,171.4447,171.32,171.4447,156635.0
2020-01-31 09:54:00,171.245,171.35,171.245,171.35,108898.0
2020-01-31 09:53:00,171.171,171.25,171.171,171.25,162522.0
2020-01-31 09:52:00,171.39,171.39,171.265,171.265,94521.0
2020-01-31 09:51:00,171.79,171.79,171.445,171.445,123715.0
2020-01-31 09:50:00,171.71,171.71,171.7018,171.7018,93666.0
2020-01-31 09:49:00,171.79,171.7978,171.695,171.71,94112.0
2020-01-31 09:48:00,171.61,171.71,171.61,171.71,85416.0
2020-01-31 09:47:00,171.43,171.5,171.43,171.5,130493.0
2020-01-31 09:46:00,171.5725,171.5725,171.4195,171.4195,90092.0
2020-01-31 09:45:00,171.61,171.61,171.59,171.59,62650.0
2020-01-31 09:44:00,171.82,171.82,171.6,171.6,56549.0
2020-01-31 09:43:00,171.88,171.88,171.795,171.795,149276.0
2020-01-31 09:42:00,171.82,171.82,171.75,171.75,112946.0
2020-01-31 09:41:00,172.06,172.06,171.8998,171.8998,175409.0
2020-01-31 09:40:00,172.09,172.2702,172.09,172.2702,127703.0
2020-01-31 09:39:00,171.92,171.95,171.92,171.95,119337.0
2020-01-31 09:38:00,172.0875,172.0875,172.06,172.06,97216.0
2020-01-31 09:37:00,171.92,172.219,171.92,172.1433,176357.0
2020-01-31 09:36:00,171.55,171.84,171.55,171.84,94320.0
2020-01-31 09:35:00,171.865,171.865,171.74,171.74,153624.0
2020-01-31 09:34:00,171.35,171.6168,171.33,171.6168,144233.0
2020-01-31 09:33:00,171.7462,171.9396,171.3791,171.4493,194289.0
2020-01-31 09:32:00,171.64,171.96,171.58,171.75,134942.0
2020-01-31 09:31:00,171.63,171.63,171.63,171.63,986809.0
2020-01-30 16:00:00,172.9,173.03,172.25,172.74,863116.0
2020-01-30 15:59:00,172.91,172.99,172.89,172.9,400363.0
2020-01-30 15:58:00,172.835,172.925,172.78,172.91,354057.0
2020-01-30 15:57:00,172.9,172.91,172.7,172.835,462486.0
2020-01-30 15:56:00,172.8028,173.0697,172.7795,172.9128,272250.0
2020-01-30 15:55:00,173.09,173.17,172.8,172.8,264475.0
2020-01-30 15:54:00,172.93,173.13,172.93,173.09,187906.0
2020-01-30 15:53:00,173.08,173.11,172.92,172.92,172177.0
2020-01-30 15:52:00,173.22,173.23,173.06,173.08,151762.0
2020-01-30 15:51:00,173.28,173.43,173.22,173.22,214190.0
2020-01-30 15:50:00,173.245,173.305,173.16,173.26,135700.0
2020-01-30 15:49:00,173.23,173.25,173.17,173.2423,111849.0
2020-01-30 15:48:00,173.02,173.24,173.0,173.2276,122782.0
2020-01-30 15:47:00,173.14,173.15,172.97,173.0293,136026.0
2020-01-30 15:46:00,173.15,173.2,173.1095,173.1438,108326.0
2020-01-30 15:45:00,173.29,173.3,173.14,173.1447,130925.0
2020-01-30 15:44:00,173.2339,173.3,173.2,173.29,77146.0
2020-01-30 15:43:00,173.1694,173.26,173.13,173.24,70401.0
2020-01-30 15:42:00,173.075,173.2,173.025,173.17,97825.0
2020-01-30 15:41:00,172.953,173.095,172.93,173.07,114124.0
2020-01-30 15:40:00,172.8,172.97,172.8,172.97,57428.0
2020-01-30 15:39:00,172.91,172.915,172.77,172.805,71269.0
2020-01-30 15:38:00,172.94,172.96,172.8115,172.91,95166.0
2020-01-30 15:37:00,172.91,173.01,172.9,172.9301,43022.0
2020-01-30 15:36:00,172.98,173.0,172.8702,172.905,64586.0
2020-01-30 15:35:00,172.93,172.98,172.9,172.975,76582.0
2020-01-30 15:34:00,172.94,173.04,172.93,172.94,64499.0
2020-01-30 15:33:00,172.91,172.97,172.88,172.9448,82521.0
2020-01-30 15:32:00,172.8898,172.938,172.81,172.905,65671.0
2020-01-30 15:31:00,172.88,173.02,172.84,172.9,98513.0
2020-01-30 15:30:00,172.94,172.95,172.85,172.9049,59995.0
2020-01-30 15:29:00,172.96,173.01,172.9,172.945,80525.0
2020-01-30 15:28:00,172.9705,173.11,172.88,172.9502,74715.0
2020-01-30 15:27:00,173.2,173.27,172.97,172.975,105766.0
2020-01-30 15:26:00,173.149,173.23,173.11,173.205,70149.0
2020-01-30 15:25:00,173.14,173.18,173.1,173.13,128497.0
2020-01-30 15:24:00,173.1676,173.205,173.08,173.14,71142.0
2020-01-30 15:23:00,173.05,173.22,173.0336,173.1519,125702.0
2020-01-30 15:22:00,173.12,173.15,173.0,173.04,121172.0
2020-01-30 15:21:00,172.9905,173.12,172.98,173.11,79571.0
2020-01-30 15:20:00,172.96,173.02,172.91,172.9899,107819.0
2020-01-30 15:19:00,172.8,173.04,172.79,172.97,82030.0
2020-01-30 15:18:00,172.6501,172.82,172.6501,172.7901,53991.0
2020-01-30 15:17:00,172.72,172.7667,172.65,172.6567,86364.0
2020-01-30 15:16:00,172.8,172.8,172.68,172.71,46471.0
2020-01-30 15:15:00,172.6301,172.8199,172.6,172.79,65135.0
2020-01-30 15:14:00,172.6994,172.71,172.6272,172.64,35821.0
2020-01-30 15:13:00,172.79,172.795,172.66,172.7,51057.0
2020-01-30 15:12:00,172.7769,172.92,172.7769,172.8,72062.0
2020-01-30 15:11:00,172.58,172.77,172.57,172.77,96929.0
2020-01-30 15:10:00,172.805,172.83,172.55,172.595,98300.0
2020-01-30 15:09:00,172.82,172.92,172.8,172.8,65724.0
2020-01-30 15:08:00,172.89,172.93,172.79,172.815,80616.0
2020-01-30 15:07:00,173.02,173.08,172.84,172.87,89601.0
2020-01-30 15:06:00,173.01,173.03,172.95,173.0058,128946.0
2020-01-30 15:05:00,172.79,173.01,172.785,173.01,207685.0
2020-01-30 15:04:00,172.686,172.81,172.6073,172.79,54067.0
2020-01-30 15:03:00,172.6907,172.7751,172.65,172.69,70822.0
2020-01-30 15:02:00,172.7,172.82,172.595,172.68,96840.0
2020-01-30 15:01:00,172.6,172.79,172.6,172.705,91661.0
2020-01-30 15:00:00,172.52,172.71,172.46,172.58,174754.0
2020-01-30 14:59:00,172.56,172.585,172.43,172.51,64954.0
2020-01-30 14:58:00,172.6599,172.66,172.47,172.57,90803.0
2020-01-30 14:57:00,172.4551,172.67,172.42,172.67,113560.0
2020-01-30 14:56:00,172.2628,172.51,172.2628,172.46,52119.0
2020-01-30 14:55:00,172.1515,172.304,172.1515,172.275,45877.0
2020-01-30 14:54:00,172.3,172.31,172.09,172.17,44684.0
2020-01-30 14:53:00,172.3498,172.47,172.2,172.3177,80143.0
2020-01-30 14:52:00,172.3987,172.45,172.26,172.335,47188.0
2020-01-30 14:51:00,172.48,172.67,172.34,172.39,69533.0
2020-01-30 14:50:00,172.49,172.53,172.33,172.47,91450.0
2020-01-30 14:49:00,172.3743,172.62,172.3743,172.48,116562.0
2020-01-30 14:48:00,172.11,172.63,172.11,172.36,212282.0
2020-01-30 14:47:00,172.0407,172.15,171.97,172.12,84790.0
2020-01-30 14:46:00,172.275,172.2999,172.03,172.06,90404.0
2020-01-30 14:45:00,172.07,172.301,172.01,172.275,183628.0
2020-01-30 14:44:00,172.71,172.79,172.005,172.06,212602.0
2020-01-30 14:43:00,172.28,172.89,172.28,172.72,385727.0
2020-01-30 14:42:00,172.15,172.2805,172.1,172.28,83416.0
2020-01-30 14:41:00,172.1411,172.215,172.08,172.15,135161.0
2020-01-30 14:40:00,171.99,172.17,171.9894,172.15,103795.0
2020-01-30 14:39:00,171.93,172.0306,171.93,171.995,67417.0
2020-01-30 14:38:00,171.95,171.965,171.86,171.92,107181.0
2020-01-30 14:37:00,172.02,172.02,171.86,171.9403,60740.0
2020-01-30 14:36:00,172.055,172.07,171.95,172.015,69911.0
2020-01-30 14:35:00,171.95,172.075,171.941,172.055,49756.0
2020-01-30 14:34:00,171.92,172.01,171.91,171.9452,115023.0
2020-01-30 14:33:00,171.85,171.92,171.83,171.92,46128.0
2020-01-30 14:32:00,171.81,171.8464,171.775,171.8402,35541.0
2020-01-30 14:31:00,171.91,171.915,171.8,171.825,43850.0
2020-01-30 14:30:00,171.875,171.95,171.87,171.915,29005.0
2020-01-30 14:29:00,171.92,171.95,171.8711,171.875,53644.0
2020-01-30 14:28:00,171.95,171.97,171.88,171.92,62145.0
2020-01-30 14:27:00,171.9202,171.98,171.9,171.945,52975.0
2020-01-30 14:26:00,171.866,171.9299,171.866,171.9112,24477.0
2020-01-30 14:25:00,171.8331,171.89,171.805,171.865,43441.0
2020-01-30 14:24:00,171.9098,171.92,171.77,171.83,64606.0
2020-01-30 14:23:00,171.95,172.0,171.9,171.91,77984.0
2020-01-30 14:22:00,171.98,172.01,171.93,171.95,55060.0
2020-01-30 14:21:00,171.95,172.01,171.93,171.985,133905.0
2020-01-30 14:20:00,171.845,171.96,171.82,171.96,58613.0
2020-01-30 14:19:00,171.825,171.87,171.79,171.84,36947.0
